Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/19/103/10,019103,Diameter of major axis of the eye of the tropical cyclone,10,Undetermined,,,,,Operational
bufr4/0/19/103/11-14,019103,Diameter of major axis of the eye of the tropical cyclone,11-14,Not used,,,,,Operational
bufr4/0/19/103/15,019103,Diameter of major axis of the eye of the tropical cyclone,15,Missing value,,,,,Operational
bufr4/0/19/104/0,019104,Change in character of the eye during the 30 minutes,0,Eye has first become visible during the past 30 minutes,,,,,Operational
bufr4/0/19/104/1,019104,Change in character of the eye during the 30 minutes,1,No significant change in the characteristics or size of the eye,,,,,Operational
bufr4/0/19/104/2,019104,Change in character of the eye during the 30 minutes,2,Eye has become smaller with no other significant change in characteristics,,,,,Operational
bufr4/0/19/104/3,019104,Change in character of the eye during the 30 minutes,3,Eye has become larger with no other significant change in characteristics,,,,,Operational
bufr4/0/19/104/4,019104,Change in character of the eye during the 30 minutes,4,Eye has become less distinct with no significant change in size,,,,,Operational
bufr4/0/19/104/5,019104,Change in character of the eye during the 30 minutes,5,Eye has become less distinct and decreased in size,,,,,Operational
bufr4/0/19/104/6,019104,Change in character of the eye during the 30 minutes,6,Eye has become less distinct and increased in size,,,,,Operational
bufr4/0/19/104/7,019104,Change in character of the eye during the 30 minutes,7,Eye has become more distinct with no significant change in size,,,,,Operational
bufr4/0/19/104/8,019104,Change in character of the eye during the 30 minutes,8,Eye has become more distinct and decreased in size,,,,,Operational
bufr4/0/19/104/9,019104,Change in character of the eye during the 30 minutes,9,Eye has become more distinct and increased in size,,,,,Operational
bufr4/0/19/104/10,019104,Change in character of the eye during the 30 minutes,10,Change in character and size of eye cannot be determined,,,,,Operational
bufr4/0/19/104/11-14,019104,Change in character of the eye during the 30 minutes,11-14,Not used,,,,,Operational
bufr4/0/19/104/15,019104,Change in character of the eye during the 30 minutes,15,Missing value,,,,,Operational
bufr4/0/19/105/0,019105,Distance between the end of spiral band and the centre,0,0 to less than 100 km,,,,,Operational
bufr4/0/19/105/1,019105,Distance between the end of spiral band and the centre,1,100 to less than 200 km,,,,,Operational
bufr4/0/19/105/2,019105,Distance between the end of spiral band and the centre,2,200 to less than 300 km,,,,,Operational
bufr4/0/19/105/3,019105,Distance between the end of spiral band and the centre,3,300 to less than 400 km,,,,,Operational
bufr4/0/19/105/4,019105,Distance between the end of spiral band and the centre,4,400 to less than 500 km,,,,,Operational
bufr4/0/19/105/5,019105,Distance between the end of spiral band and the centre,5,500 to less than 600 km,,,,,Operational
bufr4/0/19/105/6,019105,Distance between the end of spiral band and the centre,6,600 to less than 800 km,,,,,Operational
bufr4/0/19/105/7,019105,Distance between the end of spiral band and the centre,7,800 km or more,,,,,Operational
bufr4/0/19/105/8-9,019105,Distance between the end of spiral band and the centre,8-9,Reserved,,,,,Operational
bufr4/0/19/105/10,019105,Distance between the end of spiral band and the centre,10,Doubtful or undetermined,,,,,Operational
bufr4/0/19/105/11-14,019105,Distance between the end of spiral band and the centre,11-14,Not used,,,,,Operational
bufr4/0/19/105/15,019105,Distance between the end of spiral band and the centre,15,Missing value,,,,,Operational
bufr4/0/19/107/0,019107,Time interval over which the movement of the tropical cyclone has been calculated,0,Less than 1 hour,,,,,Operational
bufr4/0/19/107/1,019107,Time interval over which the movement of the tropical cyclone has been calculated,1,1 to less than 2 hours,,,,,Operational
bufr4/0/19/107/2,019107,Time interval over which the movement of the tropical cyclone has been calculated,2,2 to less than 3 hours,,,,,Operational
bufr4/0/19/107/3,019107,Time interval over which the movement of the tropical cyclone has been calculated,3,3 to less than 6 hours,,,,,Operational
bufr4/0/19/107/4,019107,Time interval over which the movement of the tropical cyclone has been calculated,4,6 to less than 9 hours,,,,,Operational
bufr4/0/19/107/5,019107,Time interval over which the movement of the tropical cyclone has been calculated,5,9 to less than 12 hours,,,,,Operational
bufr4/0/19/107/6,019107,Time interval over which the movement of the tropical cyclone has been calculated,6,12 to less than 15 hours,,,,,Operational
bufr4/0/19/107/7,019107,Time interval over which the movement of the tropical cyclone has been calculated,7,15 to less than 18 hours,,,,,Operational
bufr4/0/19/107/8,019107,Time interval over which the movement of the tropical cyclone has been calculated,8,18 to less than 21 hours,,,,,Operational
bufr4/0/19/107/9,019107,Time interval over which the movement of the tropical cyclone has been calculated,9,21 to less than 30 hours,,,,,Operational
bufr4/0/19/107/10-14,019107,Time interval over which the movement of the tropical cyclone has been calculated,10-14,Not used,,,,,Operational
bufr4/0/19/107/15,019107,Time interval over which the movement of the tropical cyclone has been calculated,15,Missing value,,,,,Operational
bufr4/0/19/108/0,019108,Accuracy of geographical position of the tropical cyclone,0,Cyclone centre within 10 km of the transmitted position,,,,,Operational
bufr4/0/19/108/1,019108,Accuracy of geographical position of the tropical cyclone,1,Cyclone centre within 20 km of the transmitted position,,,,,Operational
bufr4/0/19/108/2,019108,Accuracy of geographical position of the tropical cyclone,2,Cyclone centre within 50 km of the transmitted position,,,,,Operational
bufr4/0/19/108/3,019108,Accuracy of geographical position of the tropical cyclone,3,Cyclone centre within 100 km of the transmitted position,,,,,Operational
bufr4/0/19/108/4,019108,Accuracy of geographical position of the tropical cyclone,4,Cyclone centre within 200 km of the transmitted position,,,,,Operational
bufr4/0/19/108/5,019108,Accuracy of geographical position of the tropical cyclone,5,Cyclone centre within 300 km of the transmitted position,,,,,Operational
bufr4/0/19/108/6,019108,Accuracy of geographical position of the tropical cyclone,6,Cyclone centre undetermined,,,,,Operational
bufr4/0/19/108/7,019108,Accuracy of geographical position of the tropical cyclone,7,Missing value,,,,,Operational
bufr4/0/19/109/0,019109,Mean diameter of the overcast cloud of the tropical cyclone,0,Less than 1 deg of latitude,,,,,Operational
bufr4/0/19/109/1,019109,Mean diameter of the overcast cloud of the tropical cyclone,1,1 deg to less than 2 deg of latitude,,,,,Operational
bufr4/0/19/109/2,019109,Mean diameter of the overcast cloud of the tropical cyclone,2,2 deg to less than 3 deg of latitude,,,,,Operational
bufr4/0/19/109/3,019109,Mean diameter of the overcast cloud of the tropical cyclone,3,3 deg to less than 4 deg of latitude,,,,,Operational
bufr4/0/19/109/4,019109,Mean diameter of the overcast cloud of the tropical cyclone,4,4 deg to less than 5 deg of latitude,,,,,Operational
bufr4/0/19/109/5,019109,Mean diameter of the overcast cloud of the tropical cyclone,5,5 deg to less than 6 deg of latitude,,,,,Operational
bufr4/0/19/109/6,019109,Mean diameter of the overcast cloud of the tropical cyclone,6,6 deg to less than 7 deg of latitude,,,,,Operational 
bufr4/0/19/109/7,019109,Mean diameter of the overcast cloud of the tropical cyclone,7,7 deg to less than 8 deg of latitude,,,,,Operational
bufr4/0/19/109/8,019109,Mean diameter of the overcast cloud of the tropical cyclone,8,8 deg to less than 9 deg of latitude,,,,,Operational
bufr4/0/19/109/9,019109,Mean diameter of the overcast cloud of the tropical cyclone,9,9 deg of latitude or more,,,,,Operational
bufr4/0/19/109/10,019109,Mean diameter of the overcast cloud of the tropical cyclone,10,Undetermined,,,,,Operational
bufr4/0/19/109/11-14,019109,Mean diameter of the overcast cloud of the tropical cyclone,11-14,Not used,,,,,Operational
bufr4/0/19/109/15,019109,Mean diameter of the overcast cloud of the tropical cyclone,15,Missing value,,,,,Operational
bufr4/0/19/110/0,019110,Apparent 24-hour change in intensity of the tropical cyclone,0,Much weakening,,,,,Operational
bufr4/0/19/110/1,019110,Apparent 24-hour change in intensity of the tropical cyclone,1,Weakening,,,,,Operational
bufr4/0/19/110/2,019110,Apparent 24-hour change in intensity of the tropical cyclone,2,No change,,,,,Operational
bufr4/0/19/110/3,019110,Apparent 24-hour change in intensity of the tropical cyclone,3,Intensification,,,,,Operational
bufr4/0/19/110/4,019110,Apparent 24-hour change in intensity of the tropical cyclone,4,Strong Intensification,,,,,Operational
bufr4/0/19/110/5-8,019110,Apparent 24-hour change in intensity of the tropical cyclone,5-8,Reserved,,,,,Operational
bufr4/0/19/110/9,019110,Apparent 24-hour change in intensity of the tropical cyclone,9,Not observed previously,,,,,Operational
bufr4/0/19/110/10,019110,Apparent 24-hour change in intensity of the tropical cyclone,10,Undetermined,,,,,Operational
bufr4/0/19/110/11-14,019110,Apparent 24-hour change in intensity of the tropical cyclone,11-14,Not used,,,,,Operational
bufr4/0/19/110/15,019110,Apparent 24-hour change in intensity of the tropical cyclone,15,Missing value,,,,,Operational
bufr4/0/19/113/1,019113,Cloud pattern type of the DT-number,1,Curved Band,,,,,Operational
bufr4/0/19/113/2,019113,Cloud pattern type of the DT-number,2,Shear,,,,,Operational
bufr4/0/19/113/3,019113,Cloud pattern type of the DT-number,3,Eye,,,,,Operational
bufr4/0/19/113/4,019113,Cloud pattern type of the DT-number,4,Banding Eye,,,,,Operational
bufr4/0/19/113/5,019113,Cloud pattern type of the DT-number,5,Central Dense Overcast (CDO),,,,,Operational
bufr4/0/19/113/6,019113,Cloud pattern type of the DT-number,6,Embedded Centre,,,,,Operational
bufr4/0/19/113/7,019113,Cloud pattern type of the DT-number,7,Centre Cold Cover (CCC),,,,,Operational
bufr4/0/19/113/8-14,019113,Cloud pattern type of the DT-number,8-14,Reserved,,,,,Operational
bufr4/0/19/113/15,019113,Cloud pattern type of the DT-number,15,Missing value,,,,,Operational
bufr4/0/19/117/1,019117,Cloud picture type of the PT-number,1,A (curved band),,,,,Operational
bufr4/0/19/117/2,019117,Cloud picture type of the PT-number,2,B (CDO),,,,,Operational
bufr4/0/19/117/3,019117,Cloud picture type of the PT-number,3,C (shear),,,,,Operational
bufr4/0/19/117/4-6,019117,Cloud picture type of the PT-number,4-6,Reserved,,,,,Operational
bufr4/0/19/117/7,019117,Cloud picture type of the PT-number,7,Missing value,,,,,Operational
bufr4/0/19/119/1,019119,Type of the final T-number,1,DT-number,,,,,Operational
bufr4/0/19/119/2,019119,Type of the final T-number,2,PT-number,,,,,Operational
bufr4/0/19/119/3,019119,Type of the final T-number,3,MET-number,,,,,Operational
bufr4/0/19/119/4-6,019119,Type of the final T-number,4-6,Reserved,,,,,Operational
bufr4/0/19/119/7,019119,Type of the final T-number,7,Missing value,,,,,Operational
