Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/33/005/14,033005,Quality information (AWS data),14,Visibility data suspect,,,,,Operational
bufr4/0/33/005/15,033005,Quality information (AWS data),15,Present weather data suspect,,,,,Operational
bufr4/0/33/005/16,033005,Quality information (AWS data),16,Lightning data suspect,,,,,Operational
bufr4/0/33/005/17,033005,Quality information (AWS data),17,Ice deposit data suspect,,,,,Operational
bufr4/0/33/005/18,033005,Quality information (AWS data),18,Precipitation data suspect,,,,,Operational
bufr4/0/33/005/19,033005,Quality information (AWS data),19,State of ground data suspect,,,,,Operational
bufr4/0/33/005/20,033005,Quality information (AWS data),20,Snow data suspect,,,,,Operational
bufr4/0/33/005/21,033005,Quality information (AWS data),21,Water content data suspect,,,,,Operational
bufr4/0/33/005/22,033005,Quality information (AWS data),22,Evaporation/evapotranspiration data suspect,,,,,Operational
bufr4/0/33/005/23,033005,Quality information (AWS data),23,Sunshine data suspect,,,,,Operational
bufr4/0/33/005/24-29,033005,Quality information (AWS data),24-29,Reserved,,,,,Operational
bufr4/0/33/005/All 30,033005,Quality information (AWS data),All 30,Missing value,,,,,Operational
bufr4/0/33/006/0,033006,Internal measurement status information (AWS),0,Self-check OK,,,,,Operational
bufr4/0/33/006/1,033006,Internal measurement status information (AWS),1,"At least one warning active, no alarms",,,,,Operational
bufr4/0/33/006/2,033006,Internal measurement status information (AWS),2,At least one alarm active,,,,,Operational
bufr4/0/33/006/3,033006,Internal measurement status information (AWS),3,Sensor failure,,,,,Operational
bufr4/0/33/006/4-6,033006,Internal measurement status information (AWS),4-6,Reserved,,,,,Operational
bufr4/0/33/006/7,033006,Internal measurement status information (AWS),7,Missing value,,,,,Operational
bufr4/0/33/015/0,033015,Data quality-check indicator,0,Passed all checks,,,,,Operational
bufr4/0/33/015/1,033015,Data quality-check indicator,1,Missing data check,,,,,Operational
bufr4/0/33/015/2,033015,Data quality-check indicator,2,Descending/reascending balloon check,,,,,Operational
bufr4/0/33/015/3,033015,Data quality-check indicator,3,Data plausibility check (above limits),,,,,Operational
bufr4/0/33/015/4,033015,Data quality-check indicator,4,Data plausibility check (below limits),,,,,Operational
bufr4/0/33/015/5,033015,Data quality-check indicator,5,Superadiabatic lapse rate check,,,,,Operational
bufr4/0/33/015/6,033015,Data quality-check indicator,6,Limiting angles check,,,,,Operational
bufr4/0/33/015/7,033015,Data quality-check indicator,7,Ascension rate check,,,,,Operational
bufr4/0/33/015/8,033015,Data quality-check indicator,8,Excessive change from previous flight,,,,,Operational
bufr4/0/33/015/9,033015,Data quality-check indicator,9,Balloon overhead check,,,,,Operational
bufr4/0/33/015/10,033015,Data quality-check indicator,10,Wind speed check,,,,,Operational
bufr4/0/33/015/11,033015,Data quality-check indicator,11,Wind direction check,,,,,Operational
bufr4/0/33/015/12,033015,Data quality-check indicator,12,Dependency check,,,,,Operational
bufr4/0/33/015/13,033015,Data quality-check indicator,13,Data valid but modified,,,,,Operational
bufr4/0/33/015/14,033015,Data quality-check indicator,14,Data outlier check,,,,,Operational
bufr4/0/33/015/15-62,033015,Data quality-check indicator,15-62,Reserved,,,,,Operational
bufr4/0/33/015/63,033015,Data quality-check indicator,63,Missing value,,,,,Operational
bufr4/0/33/020/0,033020,Quality control indication of following value,0,Good,,,,,Operational
bufr4/0/33/020/1,033020,Quality control indication of following value,1,Inconsistent,,,,,Operational
bufr4/0/33/020/2,033020,Quality control indication of following value,2,Doubtful,,,,,Operational
bufr4/0/33/020/3,033020,Quality control indication of following value,3,Wrong,,,,,Operational
bufr4/0/33/020/4,033020,Quality control indication of following value,4,Not checked,,,,,Operational
bufr4/0/33/020/5,033020,Quality control indication of following value,5,Has been changed,,,,,Operational
bufr4/0/33/020/6,033020,Quality control indication of following value,6,Estimated,,,,,Operational
bufr4/0/33/020/7,033020,Quality control indication of following value,7,Missing value,,,,,Operational
bufr4/0/33/021/0,033021,Quality of following value,0,Within limits,,,,,Operational
bufr4/0/33/021/1,033021,Quality of following value,1,Outside limits,,,,,Operational
bufr4/0/33/021/2,033021,Quality of following value,2,Reserved,,,,,Operational
bufr4/0/33/021/3,033021,Quality of following value,3,Missing value,,,,,Operational
bufr4/0/33/022/0,033022,Quality of buoy satellite transmission,0,Good (several identical reports have been received),,,,,Operational
bufr4/0/33/022/1,033022,Quality of buoy satellite transmission,1,Dubious (no identical reports have been received),,,,,Operational
bufr4/0/33/022/2,033022,Quality of buoy satellite transmission,2,Reserved,,,,,Operational
bufr4/0/33/022/3,033022,Quality of buoy satellite transmission,3,Missing value,,,,,Operational
bufr4/0/33/023/0,033023,Quality of buoy location,0,Reliable (location was made over two satellite passes),,,,,Operational
bufr4/0/33/023/1,033023,Quality of buoy location,1,Latest known (no location over the corresponding pass),,,,,Operational
bufr4/0/33/023/2,033023,Quality of buoy location,2,Dubious (location made over one pass only; a second solution is possible in 5 per cent of the cases),,,,,Operational
bufr4/0/33/023/3,033023,Quality of buoy location,3,Missing value,,,,,Operational
bufr4/0/33/024/0,033024,Station elevation quality mark (for mobile stations),0,Reserved,,,,,Operational
bufr4/0/33/024/1,033024,Station elevation quality mark (for mobile stations),1,Excellent - within 3 metres,,,,,Operational
bufr4/0/33/024/2,033024,Station elevation quality mark (for mobile stations),2,Good - within 10 metres,,,,,Operational
bufr4/0/33/024/3,033024,Station elevation quality mark (for mobile stations),3,Fair - within 20 metres,,,,,Operational
bufr4/0/33/024/4,033024,Station elevation quality mark (for mobile stations),4,Poor - more than 20 metres,,,,,Operational
bufr4/0/33/024/5,033024,Station elevation quality mark (for mobile stations),5,Excellent - within 10 feet,,,,,Operational
bufr4/0/33/024/6,033024,Station elevation quality mark (for mobile stations),6,Good - within 30 feet,,,,,Operational
bufr4/0/33/024/7,033024,Station elevation quality mark (for mobile stations),7,Fair - within 60 feet,,,,,Operational
bufr4/0/33/024/8,033024,Station elevation quality mark (for mobile stations),8,Poor - more than 60 feet,,,,,Operational
bufr4/0/33/024/9-14,033024,Station elevation quality mark (for mobile stations),9-14,Reserved,,,,,Operational
bufr4/0/33/024/15,033024,Station elevation quality mark (for mobile stations),15,Missing value,,,,,Operational
bufr4/0/33/025/0,033025,ACARS interpolated values indicator,0,"Time interpolated, latitude and longitude reported",,,,,Operational
bufr4/0/33/025/1,033025,ACARS interpolated values indicator,1,"Time reported, latitude and longitude interpolated",,,,,Operational
bufr4/0/33/025/2,033025,ACARS interpolated values indicator,2,"Time, latitude, and longitude interpolated",,,,,Operational
bufr4/0/33/025/3,033025,ACARS interpolated values indicator,3,"Time, latitude, and longitude reported",,,,,Operational
bufr4/0/33/025/4-6,033025,ACARS interpolated values indicator,4-6,Reserved,,,,,Operational
bufr4/0/33/025/7,033025,ACARS interpolated values indicator,7,Missing value,,,,,Operational
bufr4/0/33/026/0,033026,Moisture quality,0,Normal operations - measurement mode,,,,,Operational
bufr4/0/33/026/1,033026,Moisture quality,1,Normal operations - non-measurement mode,,,,,Operational
bufr4/0/33/026/2,033026,Moisture quality,2,Small RH,,,,,Operational
bufr4/0/33/026/3,033026,Moisture quality,3,Humidity element is wet,,,,,Operational
bufr4/0/33/026/4,033026,Moisture quality,4,Humidity element contaminated,,,,,Operational
bufr4/0/33/026/5,033026,Moisture quality,5,Heater fail,,,,,Operational
bufr4/0/33/026/6,033026,Moisture quality,6,Heater fail and wet/contaminated humidity element,,,,,Operational
bufr4/0/33/026/7,033026,Moisture quality,7,At least one of the input parameters used in the calculation of mixing ratio is invalid,,,,,Operational
bufr4/0/33/026/8,033026,Moisture quality,8,Numeric error,,,,,Operational
bufr4/0/33/026/9,033026,Moisture quality,9,Sensor not installed,,,,,Operational
bufr4/0/33/026/10,033026,Moisture quality,10,Calculated RH > 100%,,,,,Operational
bufr4/0/33/026/11,033026,Moisture quality,11,Input laser power too low,,,,,Operational
bufr4/0/33/026/12,033026,Moisture quality,12,Probe WV temperature out of range,,,,,Operational
bufr4/0/33/026/13,033026,Moisture quality,13,Probe WV pressure out of range,,,,,Operational
bufr4/0/33/026/14,033026,Moisture quality,14,Spectral line out of range,,,,,Operational
bufr4/0/33/026/15,033026,Moisture quality,15,No laser output,,,,,Operational
bufr4/0/33/026/16-62,033026,Moisture quality,16-62,Reserved,,,,,Operational
bufr4/0/33/026/63,033026,Moisture quality,63,Missing value,,,,,Operational
bufr4/0/33/027/0,033027,Location quality class (range of radius of 66 % confidence),0,Radius >= 1500 m,,,,,Operational
bufr4/0/33/027/1,033027,Location quality class (range of radius of 66 % confidence),1,500 m =< Radius <1500 m,,,,,Operational
bufr4/0/33/027/2,033027,Location quality class (range of radius of 66 % confidence),2,250 m =< Radius < 500 m,,,,,Operational
bufr4/0/33/027/3,033027,Location quality class (range of radius of 66 % confidence),3,Radius < 250 m,,,,,Operational
bufr4/0/33/027/4,033027,Location quality class (range of radius of 66 % confidence),4,=< 100 m,,,,,Operational
bufr4/0/33/027/5-6,033027,Location quality class (range of radius of 66 % confidence),5-6,Reserved,,,,,Operational
bufr4/0/33/027/7,033027,Location quality class (range of radius of 66 % confidence),7,Missing value,,,,,Operational
bufr4/0/33/028/1,033028,Snapshot overall quality,1,Nominal,,,,,Operational
bufr4/0/33/028/2,033028,Snapshot overall quality,2,Degraded by SW error; any error reported by the algorithms,,,,,Operational
bufr4/0/33/028/3,033028,Snapshot overall quality,3,Degraded by instrument error,,,,,Operational
bufr4/0/33/028/4,033028,Snapshot overall quality,4,Degraded by corrupted /missing ADF,,,,,Operational
bufr4/0/33/028/5,033028,Snapshot overall quality,5,General degradation,,,,,Operational
bufr4/0/33/028/6,033028,Snapshot overall quality,6,Reserved,,,,,Operational
bufr4/0/33/028/7,033028,Snapshot overall quality,7,Missing value,,,,,Operational
bufr4/0/33/030/1,033030,Scan line status flags for ATOVS,1,Do not use scan for product generation,,,,,Operational
bufr4/0/33/030/2,033030,Scan line status flags for ATOVS,2,Time sequence error detected with this scan,,,,,Operational
bufr4/0/33/030/3,033030,Scan line status flags for ATOVS,3,Data gap precedes this scan,,,,,Operational
bufr4/0/33/030/4,033030,Scan line status flags for ATOVS,4,No calibration,,,,,Operational
bufr4/0/33/030/5,033030,Scan line status flags for ATOVS,5,No Earth location,,,,,Operational
bufr4/0/33/030/6,033030,Scan line status flags for ATOVS,6,First good time following a clock update,,,,,Operational
bufr4/0/33/030/7,033030,Scan line status flags for ATOVS,7,Instrument status changed with this scan,,,,,Operational
bufr4/0/33/030/8-23,033030,Scan line status flags for ATOVS,8-23,Reserved,,,,,Operational
bufr4/0/33/030/All 24,033030,Scan line status flags for ATOVS,All 24,Missing value,,,,,Operational
bufr4/0/33/031/1,033031,Scan line quality flags for ATOVS,1,Time field is bad but can probably be inferred from the previous good time,,,,,Operational
bufr4/0/33/031/2,033031,Scan line quality flags for ATOVS,2,Time field is bad and cannot be inferred from the previous good time,,,,,Operational
bufr4/0/33/031/3,033031,Scan line quality flags for ATOVS,3,This record starts a sequence that is inconsistent with previous times (i.e. there is a time discontinuity). This may or may not be associated with a spacecraft clock update (see scan line status flags for ATOVS),,,,,Operational
bufr4/0/33/031/4,033031,Scan line quality flags for ATOVS,4,Start of a sequence that apparently repeats scan times that have been previously accepted,,,,,Operational
bufr4/0/33/031/5,033031,Scan line quality flags for ATOVS,5,Scan line was not calibrated because of bad time,,,,,Operational
bufr4/0/33/031/6,033031,Scan line quality flags for ATOVS,6,Scan line was calibrated using fewer than the preferred number of scan lines because of proximity to start or end of data or to a data gap,,,,,Operational
bufr4/0/33/031/7,033031,Scan line quality flags for ATOVS,7,Scan line was not calibrated because of bad or insufficient PRT data,,,,,Operational
bufr4/0/33/031/8,033031,Scan line quality flags for ATOVS,8,Scan line was calibrated but with marginal PRT data,,,,,Operational
bufr4/0/33/031/9,033031,Scan line quality flags for ATOVS,9,Some uncalibrated channels on this scan,,,,,Operational
bufr4/0/33/031/10,033031,Scan line quality flags for ATOVS,10,Uncalibrated due to instrument mode,,,,,Operational
bufr4/0/33/031/11,033031,Scan line quality flags for ATOVS,11,Questionable calibration because of antenna position error of space view,,,,,Operational
bufr4/0/33/031/12,033031,Scan line quality flags for ATOVS,12,Questionable calibration because of antenna position error of black body,,,,,Operational
bufr4/0/33/031/13,033031,Scan line quality flags for ATOVS,13,Not Earth located because of bad time,,,,,Operational
bufr4/0/33/031/14,033031,Scan line quality flags for ATOVS,14,Earth location questionable because of questionable time code (see time problem code bits),,,,,Operational
bufr4/0/33/031/15,033031,Scan line quality flags for ATOVS,15,Earth location questionable - only marginal agreement with reasonableness check,,,,,Operational
bufr4/0/33/031/16,033031,Scan line quality flags for ATOVS,16,Earth location questionable - fails reasonableness check,,,,,Operational
bufr4/0/33/031/17,033031,Scan line quality flags for ATOVS,17,Earth location questionable because of antenna position check,,,,,Operational
bufr4/0/33/031/18,033031,Scan line quality flags for ATOVS,18,Scan line calibration cold black body,,,,,Operational
bufr4/0/33/031/19,033031,Scan line quality flags for ATOVS,19,Scan line calibration warm black body,,,,,Operational
bufr4/0/33/031/20,033031,Scan line quality flags for ATOVS,20,Scan line calibration space view,,,,,Operational
bufr4/0/33/031/21,033031,Scan line quality flags for ATOVS,21,Earth view,,,,,Operational
bufr4/0/33/031/22-23,033031,Scan line quality flags for ATOVS,22-23,Reserved,,,,,Operational
bufr4/0/33/031/All 24,033031,Scan line quality flags for ATOVS,All 24,Missing value,,,,,Operational
bufr4/0/33/032/1,033032,Channel quality flags for ATOVS,1,No good blackbody counts for scan line,,,,,Operational
bufr4/0/33/032/2,033032,Channel quality flags for ATOVS,2,No good space view counts for this line,,,,,Operational
bufr4/0/33/032/3,033032,Channel quality flags for ATOVS,3,No good PRTs for this line,,,,,Operational
bufr4/0/33/032/4,033032,Channel quality flags for ATOVS,4,Some bad blackbody view counts for this line,,,,,Operational
bufr4/0/33/032/5,033032,Channel quality flags for ATOVS,5,Some bad space view counts for this line,,,,,Operational
bufr4/0/33/032/6,033032,Channel quality flags for ATOVS,6,Some bad PRT temps on this line,,,,,Operational
bufr4/0/33/032/7,033032,Channel quality flags for ATOVS,7,Quality for this scan is reduced,,,,,Operational
bufr4/0/33/032/8-23,033032,Channel quality flags for ATOVS,8-23,Reserved (bits set to zero),,,,,Operational
bufr4/0/33/032/All 24,033032,Channel quality flags for ATOVS,All 24,Missing value,,,,,Operational
bufr4/0/33/033/1,033033,Field of view quality flags for ATOVS,1,Set if secondary calibration used,,,,,Operational
bufr4/0/33/033/2-21,033033,Field of view quality flags for ATOVS,2-21,Bit n set to 1 if brightness temperature in channel n-1 is physically unreasonable or has not been calculated due to calibration problems,,,(see Note 2),26,Operational
bufr4/0/33/033/22,033033,Field of view quality flags for ATOVS,22,Set if all the channels are missing,,,,,Operational
bufr4/0/33/033/23,033033,Field of view quality flags for ATOVS,23,Suspect,,,,,Operational
bufr4/0/33/033/All 24,033033,Field of view quality flags for ATOVS,All 24,Missing value,,,,,Operational
bufr4/0/33/035/0,033035,Manual/automatic quality control,0,Automatic quality control passed and not manually checked,,,,,Operational
bufr4/0/33/035/1,033035,Manual/automatic quality control,1,Automatic quality control passed and manually checked and passed,,,,,Operational
bufr4/0/33/035/2,033035,Manual/automatic quality control,2,Automatic quality control passed and manually checked and deleted,,,,,Operational
bufr4/0/33/035/3,033035,Manual/automatic quality control,3,Automatic quality control failed and manually not checked,,,,,Operational
bufr4/0/33/035/4,033035,Manual/automatic quality control,4,Automatic quality control failed and manually checked and failed,,,,,Operational
bufr4/0/33/035/5,033035,Manual/automatic quality control,5,Automatic quality control failed and manually checked and re-inserted,,,,,Operational
bufr4/0/33/035/6,033035,Manual/automatic quality control,6,Automatic quality control flagged data as questionable and not manually checked,,,,,Operational
bufr4/0/33/035/7,033035,Manual/automatic quality control,7,Automatic quality control flagged data as questionable and manually checked and failed,,,,,Operational
bufr4/0/33/035/8,033035,Manual/automatic quality control,8,Manually checked and failed,,,,,Operational
bufr4/0/33/035/9-14,033035,Manual/automatic quality control,9-14,Reserved,,,,,Operational
bufr4/0/33/035/15,033035,Manual/automatic quality control,15,Missing value,,,,,Operational
bufr4/0/33/037/1,033037,Wind correlation error,1,u departure from guess,,,,,Operational
bufr4/0/33/037/2,033037,Wind correlation error,2,v departure from guess,,,,,Operational
bufr4/0/33/037/3,033037,Wind correlation error,3,u and v departure from guess,,,,,Operational
bufr4/0/33/037/4,033037,Wind correlation error,4,u acceleration,,,,,Operational
bufr4/0/33/037/5,033037,Wind correlation error,5,v acceleration,,,,,Operational
bufr4/0/33/037/6,033037,Wind correlation error,6,u and v acceleration,,,,,Operational
bufr4/0/33/037/7,033037,Wind correlation error,7,Possible land feature,,,,,Operational
bufr4/0/33/037/8,033037,Wind correlation error,8,u acceleration and possible land feature,,,,,Operational
bufr4/0/33/037/9,033037,Wind correlation error,9,v acceleration and possible land feature,,,,,Operational
bufr4/0/33/037/10,033037,Wind correlation error,10,u and v acceleration and possible land feature,,,,,Operational
bufr4/0/33/037/11,033037,Wind correlation error,11,Bad wind guess,,,,,Operational
bufr4/0/33/037/12,033037,Wind correlation error,12,Correlation failure,,,,,Operational
bufr4/0/33/037/13,033037,Wind correlation error,13,Search box off edge of area,,,,,Operational
bufr4/0/33/037/14,033037,Wind correlation error,14,Target box off edge of area,,,,,Operational
bufr4/0/33/037/15,033037,Wind correlation error,15,Pixel brightness out of bounds (noisy line),,,,,Operational
bufr4/0/33/037/16,033037,Wind correlation error,16,Target outside of latitude/longitude box,,,,,Operational
bufr4/0/33/037/17,033037,Wind correlation error,17,Target outside of pressure minimum/maximum,,,,,Operational
bufr4/0/33/037/18,033037,Wind correlation error,18,Autoeditor flagged slow vector,,,,,Operational
bufr4/0/33/037/19,033037,Wind correlation error,19,Autoeditor flagged vectors,,,,,Operational
bufr4/0/33/037/All 20,033037,Wind correlation error,All 20,Missing value,,,,,Operational
bufr4/0/33/038/1,033038,Quality flags for ground-based GNSS data,1,Total zenith delay quality is considered poor,,,,,Operational
bufr4/0/33/038/2,033038,Quality flags for ground-based GNSS data,2,GALILEO satellites used,,,,,Operational
bufr4/0/33/038/3,033038,Quality flags for ground-based GNSS data,3,GLONASS satellites used,,,,,Operational
bufr4/0/33/038/4,033038,Quality flags for ground-based GNSS data,4,GPS satellites used,,,,,Operational
bufr4/0/33/038/5,033038,Quality flags for ground-based GNSS data,5,Meteorological data applied,,,,,Operational
bufr4/0/33/038/6,033038,Quality flags for ground-based GNSS data,6,Atmospheric loading correction applied,,,,,Operational
bufr4/0/33/038/7,033038,Quality flags for ground-based GNSS data,7,Ocean tide loading applied,,,,,Operational
bufr4/0/33/038/8,033038,Quality flags for ground-based GNSS data,8,Climate quality data processing,,,,,Operational
bufr4/0/33/038/9,033038,Quality flags for ground-based GNSS data,9,Near-real time data processing,,,,,Operational
bufr4/0/33/038/All 10,033038,Quality flags for ground-based GNSS data,All 10,Missing value,,,,,Operational
bufr4/0/33/039/1,033039,Quality flags for radio occultation data,1,Non-nominal quality,,,,,Operational
bufr4/0/33/039/2,033039,Quality flags for radio occultation data,2,Offline product,,,,,Operational
bufr4/0/33/039/3,033039,Quality flags for radio occultation data,3,Ascending occultation flag,,,,,Operational
bufr4/0/33/039/4,033039,Quality flags for radio occultation data,4,Excess phase processing non-nominal,,,,,Operational
bufr4/0/33/039/5,033039,Quality flags for radio occultation data,5,Bending angle processing non-nominal,,,,,Operational
bufr4/0/33/039/6,033039,Quality flags for radio occultation data,6,Refractivity processing non-nominal,,,,,Operational
bufr4/0/33/039/7,033039,Quality flags for radio occultation data,7,Meteorological processing non-nominal,,,,,Operational
bufr4/0/33/039/8,033039,Quality flags for radio occultation data,8,Open loop data included,,,,,Operational
bufr4/0/33/039/9,033039,Quality flags for radio occultation data,9,Surface reflections detected,,,,,Operational
bufr4/0/33/039/10,033039,Quality flags for radio occultation data,10,L2C GNSS signals used,,,,,Operational
bufr4/0/33/039/11-13,033039,Quality flags for radio occultation data,11-13,Reserved,,,,,Operational
bufr4/0/33/039/14,033039,Quality flags for radio occultation data,14,Background profile non-nominal,,,,,Operational
bufr4/0/33/039/15,033039,Quality flags for radio occultation data,15,Background (i.e. not retrieved) profile present,,,,,Operational
bufr4/0/33/039/All 16,033039,Quality flags for radio occultation data,All 16,Missing value,,,,,Operational
bufr4/0/33/041/0,033041,Attribute of following value,0,The following value is the true value,,,,,Operational
bufr4/0/33/041/1,033041,Attribute of following value,1,The following value is higher than the true value (the measurement hit the lower limit of the instrument),,,,,Operational
bufr4/0/33/041/2,033041,Attribute of following value,2,The following value is lower than the true value (the measurement hit the higher limit of the instrument),,,,,Operational
bufr4/0/33/041/3,033041,Attribute of following value,3,Missing value,,,,,Operational
bufr4/0/33/042/0,033042,Type of limit represented by following value,0,Exclusive lower limit (>),,,,,Operational
bufr4/0/33/042/1,033042,Type of limit represented by following value,1,Inclusive lower limit (>=),,,,,Operational
bufr4/0/33/042/2,033042,Type of limit represented by following value,2,Exclusive upper limit (<),,,,,Operational
bufr4/0/33/042/3,033042,Type of limit represented by following value,3,Inclusive upper limit (=<),,,,,Operational
bufr4/0/33/042/4-6,033042,Type of limit represented by following value,4-6,Reserved,,,,,Operational
bufr4/0/33/042/7,033042,Type of limit represented by following value,7,Missing value,,,,,Operational
bufr4/0/33/043/1,033043,AST confidence,1,Sea MDS.  Nadir only SST retrieval used 3.7 micron channel.  Land MDS reserved,,,,,Operational
bufr4/0/33/043/2,033043,AST confidence,2,Sea MDS.  Dual view SST retrieval used 3.7 micron channel.  Land MDS reserved,,,,,Operational
bufr4/0/33/043/3,033043,AST confidence,3,Nadir view contains day time data,,,,,Operational
bufr4/0/33/043/4,033043,AST confidence,4,Forward view contains day time data,,,,,Operational
bufr4/0/33/043/5-7,033043,AST confidence,5-7,Reserved,,,,,Operational
bufr4/0/33/043/All 8,033043,AST confidence,All 8,Missing value,,,,,Operational
bufr4/0/33/044/1,033044,ASAR quality information,1,Input data mean outside nominal range flag,,,,,Operational
bufr4/0/33/044/2,033044,ASAR quality information,2,Input data standard deviation outside nominal range flag,,,,,Operational
bufr4/0/33/044/3,033044,ASAR quality information,3,Number of input data gaps > threshold value,,,,,Operational
bufr4/0/33/044/4,033044,ASAR quality information,4,Percentage of missing lines > threshold value,,,,,Operational
bufr4/0/33/044/5,033044,ASAR quality information,5,Doppler centroid uncertain. Confidence measure < specific value,,,,,Operational
bufr4/0/33/044/6,033044,ASAR quality information,6,Doppler ambiguity estimate uncertain. Confidence measure < specific value,,,,,Operational
bufr4/0/33/044/7,033044,ASAR quality information,7,Output data mean outside nominal range flag,,,,,Operational
bufr4/0/33/044/8,033044,ASAR quality information,8,Output data standard deviation outside nominal range flag,,,,,Operational
bufr4/0/33/044/9,033044,ASAR quality information,9,Chirp reconstruction failed or is of low quality flag,,,,,Operational
bufr4/0/33/044/10,033044,ASAR quality information,10,Data set missing,,,,,Operational
bufr4/0/33/044/11,033044,ASAR quality information,11,Invalid downlink parameters,,,,,Operational
bufr4/0/33/044/12,033044,ASAR quality information,12,Azimuth cut-off iteration count. The azimuth cut-off fit did not converge within a minimum number of iterations,,,,,Operational
bufr4/0/33/044/13,033044,ASAR quality information,13,Azimuth cut-off fit did not converge within a minimum number of iterations,,,,,Operational
bufr4/0/33/044/14,033044,ASAR quality information,14,"Phase information confidence measure. The imaginary spectral peak is less than a minimum threshold, or the zero lag shift is greater than a minimum threshold",,,,,Operational
bufr4/0/33/044/All 15,033044,ASAR quality information,All 15,Missing value,,,,,Operational
bufr4/0/33/047/1,033047,Measurement confidence data,1,Error detected and attempts to recover made,,,,,Operational
bufr4/0/33/047/2,033047,Measurement confidence data,2,Anomaly in on-board data handling (OBDH) value detected,,,,,Operational
bufr4/0/33/047/3,033047,Measurement confidence data,3,Anomaly in ultra stable oscillator processing (USOP) value detected,,,,,Operational
bufr4/0/33/047/4,033047,Measurement confidence data,4,Errors detected by on-board computer,,,,,Operational
bufr4/0/33/047/5,033047,Measurement confidence data,5,Automatic gain control (AGC) out of range,,,,,Operational
bufr4/0/33/047/6,033047,Measurement confidence data,6,Reception (Rx) delay fault.  Rx distance out of range,,,,,Operational
bufr4/0/33/047/7,033047,Measurement confidence data,7,Wave form samples fault identifier. Error,,,,,Operational
bufr4/0/33/047/8,033047,Measurement confidence data,8,S band anomaly/error detected,,,,,Operational
bufr4/0/33/047/9-11,033047,Measurement confidence data,9-11,Reserved,,,,,Operational
bufr4/0/33/047/12,033047,Measurement confidence data,12,Brightness temperature (channel 1) out of range,,,,,Operational
bufr4/0/33/047/13,033047,Measurement confidence data,13,Brightness temperature (channel 2) out of range,,,,,Operational
bufr4/0/33/047/14,033047,Measurement confidence data,14,Reserved,,,,,Operational
bufr4/0/33/047/15,033047,Measurement confidence data,15,Ku band ocean retracking error,,,,,Operational
bufr4/0/33/047/16,033047,Measurement confidence data,16,S band ocean retracking error,,,,,Operational
bufr4/0/33/047/17,033047,Measurement confidence data,17,Ku band ice 1 retracking error,,,,,Operational
bufr4/0/33/047/18,033047,Measurement confidence data,18,S band ice 1 retracking error,,,,,Operational
bufr4/0/33/047/19,033047,Measurement confidence data,19,Ku band ice 2 retracking error,,,,,Operational
bufr4/0/33/047/20,033047,Measurement confidence data,20,S band ice 2 retracking error,,,,,Operational
bufr4/0/33/047/21,033047,Measurement confidence data,21,Ku band sea ice retracking error,,,,,Operational
bufr4/0/33/047/22,033047,Measurement confidence data,22,Arithmetic fault error,,,,,Operational
bufr4/0/33/047/23,033047,Measurement confidence data,23,Meteo data state. No map,,,,,Operational
bufr4/0/33/047/24,033047,Measurement confidence data,24,Meteo data state. 1 map,,,,,Operational
