"﻿""Category""",CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
02,Meteorological sequences common to surface data,D02031,(Pressure information),,B07004,Pressure,Standard level,,Operational
02,Meteorological sequences common to surface data,D02031,(Pressure information),,B10009,Geopotential height,,,Operational
02,Meteorological sequences common to surface data,D02032,(Temperature and humidity data),,B07032,Height of sensor above local ground (or deck of marine platform),Temperature and humidity measurement,,Operational
02,Meteorological sequences common to surface data,D02032,(Temperature and humidity data),,B12101,Temperature/air temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02032,(Temperature and humidity data),,B12103,Dewpoint temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02032,(Temperature and humidity data),,B13003,Relative humidity,,,Operational
02,Meteorological sequences common to surface data,D02033,(Visibility data),,B07032,Height of sensor above local ground (or deck of marine platform),Visibility measurement,,Operational
02,Meteorological sequences common to surface data,D02033,(Visibility data),,B20001,Horizontal visibility,,,Operational
02,Meteorological sequences common to surface data,D02034,(Precipitation past 24 hours),,B07032,Height of sensor above local ground (or deck of marine platform),Precipitation measurement,,Operational
02,Meteorological sequences common to surface data,D02034,(Precipitation past 24 hours),,B13023,Total precipitation past 24 hours,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,D02032,Temperature and humidity data,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,D02033,Visibility data,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,D02034,Precipitation past 24 hours,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,D02004,General cloud information,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02035,"(Basic synoptic ""instantaneous"" data)",,D02005,Cloud layer,Individual cloud layer or mass,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,R05000,Delayed replication of 5 descriptors,,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,B08002,Vertical significance (surface observations),,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,B20011,Cloud amount,,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,B20012,Cloud type,,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,B20014,Height of top of cloud,,,Operational
02,Meteorological sequences common to surface data,D02036,(Clouds with bases below station level),,B20017,Cloud top description,,,Operational
02,Meteorological sequences common to surface data,D02037,"(State of ground, snow depth, ground minimum temperature)",,B20062,State of the ground (with or without snow),,,Operational
02,Meteorological sequences common to surface data,D02037,"(State of ground, snow depth, ground minimum temperature)",,B13013,Total snow depth,,,Operational
02,Meteorological sequences common to surface data,D02037,"(State of ground, snow depth, ground minimum temperature)",,B12113,"Ground minimum temperature, past 12 hours",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02038,(Present and past weather),,B20003,Present weather,,,Operational
02,Meteorological sequences common to surface data,D02038,(Present and past weather),,B04024,Time period or displacement,Hours,,Operational
02,Meteorological sequences common to surface data,D02038,(Present and past weather),,B20004,Past weather (1),,,Operational
02,Meteorological sequences common to surface data,D02038,(Present and past weather),,B20005,Past weather (2),,,Operational
02,Meteorological sequences common to surface data,D02039,(Sunshine data (from 1 hour and 24 hour period)),,B04024,Time period or displacement,Hours,,Operational
02,Meteorological sequences common to surface data,D02039,(Sunshine data (from 1 hour and 24 hour period)),,B14031,Total sunshine,,,Operational
02,Meteorological sequences common to surface data,D02040,(Precipitation measurement),,B07032,Height of sensor above local ground (or deck of marine platform),Precipitation measurement,,Operational
02,Meteorological sequences common to surface data,D02040,(Precipitation measurement),,R02002,Replicate 2 descriptors 2 times,,,Operational
02,Meteorological sequences common to surface data,D02040,(Precipitation measurement),,B04024,Time period or displacement,Hours,,Operational
02,Meteorological sequences common to surface data,D02040,(Precipitation measurement),,B13011,Total precipitation/total water equivalent,,,Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B07032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B04024,Time period or displacement,,(see Notes 1 and 2),Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B12111,"Maximum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B04024,Time period or displacement,,(see Note 2),Operational
02,Meteorological sequences common to surface data,D02041,(Extreme temperature data),,B12112,"Minimum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B07032,Height of sensor above local ground (or deck of marine platform),Wind measurement,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B02002,Type of instrumentation for wind measurement,,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B08021,Time significance,= 2 Time averaged,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B04025,Time period or displacement,"= -10 minutes, or number of minutes after a significant change of wind",,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B08021,Time significance,Set to missing,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,R03002,Replicate 3 descriptors 2 times,,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B04025,Time period or displacement,Minutes,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B11043,Maximum wind gust direction,,,Operational
02,Meteorological sequences common to surface data,D02042,(Wind data),,B11041,Maximum wind gust speed,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,D02038,Present and past weather,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,R01002,Replicate 1 descriptor 2 times,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,D02039,Sunshine data (from 1 hour and 24 hour period),,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,D02040,Precipitation measurement,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,D02041,Extreme temperature data,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,D02042,Wind data,,,Operational
02,Meteorological sequences common to surface data,D02043,"(Basic synoptic ""period"" data)",,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02044,(Evaporation data),,B04024,Time period or displacement,Hours,,Operational
02,Meteorological sequences common to surface data,D02044,(Evaporation data),,B02004,Type of instrumentation for evaporation measurement or type of crop for which evapotranspiration is reported,,,Operational
02,Meteorological sequences common to surface data,D02044,(Evaporation data),,B13033,Evaporation/evapotranspiration,,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B04024,Time period or displacement,Hours,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14002,"Long-wave radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14004,"Short-wave radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14016,"Net radiation, integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14028,"Global solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14029,"Diffuse solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02045,(Radiation data (from 1 hour and 24 hour period)),,B14030,"Direct solar radiation (high accuracy), integrated over period specified",,,Operational
02,Meteorological sequences common to surface data,D02046,(Temperature change),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02046,(Temperature change),,B04024,Time period or displacement,,(see Note 3),Operational
02,Meteorological sequences common to surface data,D02046,(Temperature change),,B12049,Temperature change over specified period,,,Operational
02,Meteorological sequences common to surface data,D02047,(Direction of cloud drift),,R02003,Replicate 2 descriptors 3 times,,,Operational
02,Meteorological sequences common to surface data,D02047,(Direction of cloud drift),,B08002,Vertical significance (surface observations),,,Operational
02,Meteorological sequences common to surface data,D02047,(Direction of cloud drift),,B20054,True direction from which a phenomenon or clouds are moving or in which they are observed,,,Operational
02,Meteorological sequences common to surface data,D02048,(Direction and elevation of cloud),,B05021,Bearing or azimuth,,,Operational
02,Meteorological sequences common to surface data,D02048,(Direction and elevation of cloud),,B07021,Elevation,Elevation angle,,Operational
02,Meteorological sequences common to surface data,D02048,(Direction and elevation of cloud),,B20012,Cloud type,,,Operational
02,Meteorological sequences common to surface data,D02048,(Direction and elevation of cloud),,B05021,Bearing or azimuth,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02048,(Direction and elevation of cloud),,B07021,Elevation,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B08002,Vertical significance (surface observations),,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B20011,Cloud amount,Low or middle clouds Nh,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B20013,Height of base of cloud,h,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B20012,Cloud type,Low clouds CL,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B20012,Cloud type,Middle clouds CM,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B20012,Cloud type,High clouds CH,,Operational
02,Meteorological sequences common to surface data,D02049,(Cloud information reported with vertical soundings),,B08002,Vertical significance (surface observations),Set to missing,,Operational
02,Meteorological sequences common to surface data,D02051,,,B10004,Pressure,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B10051,Pressure reduced to mean sea level,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B07004,Pressure,Vertical location,,Operational
02,Meteorological sequences common to surface data,D02051,,,B10003,Geopotential,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B12004,Air temperature at 2 m,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B12051,Standard deviation temperature,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B12016,"Maximum temperature at 2 m, past 24 hours",,,Operational
02,Meteorological sequences common to surface data,D02051,,,B12017,"Minimum temperature at 2 m, past 24 hours",,,Operational
02,Meteorological sequences common to surface data,D02051,,,B13004,Vapour pressure,,,Operational
02,Meteorological sequences common to surface data,D02051,,,R02004,Replicate 2 descriptors 4 times,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B08051,Qualifier for number of missing values in calculation of statistic,,,Operational
02,Meteorological sequences common to surface data,D02051,,,B08020,Total number of missing entities (with respect to accumulation or average),,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B07032,Height of sensor above local ground (or deck of marine platform),Temperature and humidity measurement,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B07033,Height of sensor above water surface,Temperature and humidity measurement,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B12101,Temperature/air temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B02039,Method of wet-bulb temperature measurement,,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B12102,Wet-bulb temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B12103,Dewpoint temperature,Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02052,(Ship temperature and humidity data),,B13003,Relative humidity,,,Operational
02,Meteorological sequences common to surface data,D02053,(Ship visibility data),,B07032,Height of sensor above local ground (or deck of marine platform),Visibility measurement,,Operational
02,Meteorological sequences common to surface data,D02053,(Ship visibility data),,B07033,Height of sensor above water surface,Visibility measurement,,Operational
02,Meteorological sequences common to surface data,D02053,(Ship visibility data),,B20001,Horizontal visibility,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,D02052,Ship temperature and humidity data,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,D02053,Ship visibility data,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,B07033,Height of sensor above water surface,Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,D02034,Precipitation past 24 hours,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,B07032,Height of sensor above local ground (or deck of marine platform),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,D02004,General cloud information,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,R01000,Delayed replication of 1 descriptor,,,Operational
02,Meteorological sequences common to surface data,D02054,"(Ship ""instantaneous"" data)",,D02005,Cloud layer,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20031,Ice deposit (thickness),,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20032,Rate of ice accretion (estimated),,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20033,Cause of ice accretion,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20034,Sea ice concentration,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20035,Amount and type of ice,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20036,Ice situation,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20037,Ice development,,,Operational
02,Meteorological sequences common to surface data,D02055,(Icing and ice),,B20038,Bearing of ice edge,,,Operational
02,Meteorological sequences common to surface data,D02056,(Sea/water temperature),,B02038,Method of water temperature and/or salinity measurement,,,Operational
02,Meteorological sequences common to surface data,D02056,(Sea/water temperature),,B07063,Depth below sea/water surface (cm),Sea-surface temperature measurement,,Operational
02,Meteorological sequences common to surface data,D02056,(Sea/water temperature),,B22043,Sea/water temperature,,,Operational
02,Meteorological sequences common to surface data,D02056,(Sea/water temperature),,B07063,Depth below sea/water surface (cm),Set to missing (cancel),,Operational
02,Meteorological sequences common to surface data,D02057,(Ship marine data),,D02056,Sea/water temperature,"Sea-surface temperature, method of measurement, and depth below sea surface",,Operational
02,Meteorological sequences common to surface data,D02057,(Ship marine data),,D02021,Waves,,,Operational
02,Meteorological sequences common to surface data,D02057,(Ship marine data),,D02024,Wind and swell waves,,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B07032,Height of sensor above local ground (or deck of marine platform),Temperature measurement,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B07033,Height of sensor above water surface,Temperature measurement,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B04024,Time period or displacement,,(see Notes 1 and 2),Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B12111,"Maximum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B04024,Time period or displacement,,,Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B04024,Time period or displacement,,(see Note 2),Operational
02,Meteorological sequences common to surface data,D02058,(Ship extreme temperature data),,B12112,"Minimum temperature, at height and over period specified",Scale: 2,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B07032,Height of sensor above local ground (or deck of marine platform),Wind measurement,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B07033,Height of sensor above water surface,Wind measurement,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B02002,Type of instrumentation for wind measurement,,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B08021,Time significance,= 2 Time averaged,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B04025,Time period or displacement,"= -10 minutes, or number of minutes after a significant change of wind",,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B08021,Time significance,Set to missing,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,R03002,Replicate 3 descriptors 2 times,,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B04025,Time period or displacement,Minutes,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B11043,Maximum wind gust direction,,,Operational
02,Meteorological sequences common to surface data,D02059,(Ship wind data),,B11041,Maximum wind gust speed,,,Operational
02,Meteorological sequences common to surface data,D02060,"(Ship ""period"" data)",,D02038,Present and past weather,,,Operational
02,Meteorological sequences common to surface data,D02060,"(Ship ""period"" data)",,D02040,Precipitation measurement,,,Operational
02,Meteorological sequences common to surface data,D02060,"(Ship ""period"" data)",,D02058,Ship extreme temperature data,,,Operational
02,Meteorological sequences common to surface data,D02060,"(Ship ""period"" data)",,D02059,Ship wind data,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20023,Other weather phenomena,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20024,Intensity of phenomena,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20027,Phenomena occurrence,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20054,True direction from which a phenomenon or clouds are moving or in which they are observed,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20023,Other weather phenomena,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20027,Phenomena occurrence,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20054,True direction from which a phenomenon or clouds are moving or in which they are observed,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20025,Obscuration,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20026,Character of obscuration,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20027,Phenomena occurrence,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20040,Evolution of drift snow,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20066,Maximum diameter of hailstones,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20027,Phenomena occurrence,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20021,Type of precipitation,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20067,Diameter of deposit,,,Operational
02,Meteorological sequences common to surface data,D02066,(Dangerous weather phenomena),,B20027,Phenomena occurrence,,,Operational
02,Meteorological sequences common to surface data,D02069,(Visibility data),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02069,(Visibility data),,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02069,(Visibility data),,B33041,Attribute of following value,,,Operational
02,Meteorological sequences common to surface data,D02069,(Visibility data),,B20001,Horizontal visibility,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11043,Maximum wind gust direction,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11041,Maximum wind gust speed,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11016,Extreme counterclockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02070,(Wind data),,B11017,Extreme clockwise wind direction of a variable wind,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B07033,Height of sensor above water surface,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B08021,Time significance,= 2 Time averaged,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B04025,Time period or displacement,"= -10 minutes, or number of minutes after a significant change of wind, if any",,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11001,Wind direction,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B11002,Wind speed,,,Operational
02,Meteorological sequences common to surface data,D02071,(Wind data from one-hour period),,B08021,Time significance,Set to missing,,Operational
