Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/22/121/8-30,022121,Tide station manual water level check,8-30,Reserved,,,,,Operational
bufr4/0/22/121/31,022121,Tide station manual water level check,31,Missing value,,,,,Operational
bufr4/0/22/122/0,022122,Tide station automated meteorological data check,0,Good data from all sensors,,,,,Operational
bufr4/0/22/122/1,022122,Tide station automated meteorological data check,1,Wind direction outside of allowable range,,,,,Operational
bufr4/0/22/122/2,022122,Tide station automated meteorological data check,2,Wind speed outside of expected range,,,,,Operational
bufr4/0/22/122/3,022122,Tide station automated meteorological data check,3,Barometric pressure outside of expected range,,,,,Operational
bufr4/0/22/122/4,022122,Tide station automated meteorological data check,4,Air temperature outside of expected range,,,,,Operational
bufr4/0/22/122/5,022122,Tide station automated meteorological data check,5,Multiple sensors failed QC checks,,,,,Operational
bufr4/0/22/122/6,022122,Tide station automated meteorological data check,6,No automated meteorological data checks performed,,,,,Operational
bufr4/0/22/122/7-30,022122,Tide station automated meteorological data check,7-30,Reserved,,,,,Operational
bufr4/0/22/122/31,022122,Tide station automated meteorological data check,31,Missing value,,,,,Operational
bufr4/0/22/123/0,022123,Tide station manual meteorological data check,0,Operational,,,,,Operational
bufr4/0/22/123/1,022123,Tide station manual meteorological data check,1,Suspected or known problem with wind sensor,,,,,Operational
bufr4/0/22/123/2,022123,Tide station manual meteorological data check,2,Suspected or known problem with barometric pressure sensor,,,,,Operational
bufr4/0/22/123/3,022123,Tide station manual meteorological data check,3,Suspected or known problem with air temperature sensor,,,,,Operational
bufr4/0/22/123/4,022123,Tide station manual meteorological data check,4,Unknown status of all sensors,,,,,Operational
bufr4/0/22/123/5,022123,Tide station manual meteorological data check,5,Suspected or known problems with multiple sensors,,,,,Operational
bufr4/0/22/123/6,022123,Tide station manual meteorological data check,6,Bad data - DO NOT DISSEMINATE!,,,,,Operational
bufr4/0/22/123/7,022123,Tide station manual meteorological data check,7,No manual meteorological data checks performed,,,,,Operational
bufr4/0/22/123/8-30,022123,Tide station manual meteorological data check,8-30,Reserved,,,,,Operational
bufr4/0/22/123/31,022123,Tide station manual meteorological data check,31,Missing value,,,,,Operational
bufr4/0/22/178/0,022178,XBT/XCTD launcher type,0,Unknown,,,,,Operational
bufr4/0/22/178/1,022178,XBT/XCTD launcher type,1,LM-2A Deck-mounted,,,,,Operational
bufr4/0/22/178/2,022178,XBT/XCTD launcher type,2,LM-3A Hand-Held,,,,,Operational
bufr4/0/22/178/3,022178,XBT/XCTD launcher type,3,LM-4A Thru-Hull,,,,,Operational
bufr4/0/22/178/4-9,022178,XBT/XCTD launcher type,4-9,Reserved,,,,,Operational
bufr4/0/22/178/10,022178,XBT/XCTD launcher type,10,AL-12 TSK Autolauncher (up to 12 probes),,,,,Operational
bufr4/0/22/178/11-19,022178,XBT/XCTD launcher type,11-19,Reserved,,,,,Operational
bufr4/0/22/178/20,022178,XBT/XCTD launcher type,20,SIO XBT Autolauncher (up to 6 probes),,,,,Operational
bufr4/0/22/178/21-29,022178,XBT/XCTD launcher type,21-29,Reserved,,,,,Operational
bufr4/0/22/178/30,022178,XBT/XCTD launcher type,30,AOML XBT V6 Autolauncher (up to 6 Deep Blue probes),,,,,Operational
bufr4/0/22/178/31,022178,XBT/XCTD launcher type,31,AOML XBT V8.0 Autolauncher (up to 8 Deep Blue probes),,,,,Operational
bufr4/0/22/178/32,022178,XBT/XCTD launcher type,32,AOML XBT V8.1 Autolauncher (up to 8 Deep Blue and Fast Deep probes),,,,,Operational
bufr4/0/22/178/33-89,022178,XBT/XCTD launcher type,33-89,Reserved,,,,,Operational
bufr4/0/22/178/90,022178,XBT/XCTD launcher type,90,CSIRO Devil Autolauncher,,,,,Operational
bufr4/0/22/178/91-99,022178,XBT/XCTD launcher type,91-99,Reserved,,,,,Operational
bufr4/0/22/178/100,022178,XBT/XCTD launcher type,100,MFSTEP Autolauncher (Mediterranean),,,,,Operational
bufr4/0/22/178/101-254,022178,XBT/XCTD launcher type,101-254,Reserved,,,,,Operational
bufr4/0/22/178/255,022178,XBT/XCTD launcher type,255,Missing value,,,,,Operational
