Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,B22120,Tide station automated water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,B22121,Tide station manual water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,B04015,Time increment,Added to reset the reference time,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,B04065,Short time increment,Added to each data value in the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,R01000,Delayed replication of 1 descriptor,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06014,"(Sequence for representation of water level in the time series, similar to D 06 013 but with no residual)",,B22038,Tidal elevation with respect to local chart datum,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,D01011,"Year, month, day",Reference date for the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,D01013,"Hour, minute, second",Reference time for the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B10004,Pressure,Station level,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B10051,Pressure reduced to mean sea level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,D02032,Temperature and humidity data,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B07032,Height of sensor above local ground (or deck of marine platform),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B02002,Type of instrumentation for wind measurement,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B08021,Time significance,= 2 Time averaged,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B04025,Time period or displacement,"E.g. = 1 for 1 minute, = 10 for 10 minutes",,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B11001,Wind direction,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B11002,Wind speed,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B04025,Time period or displacement,In minutes,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B11043,Maximum wind gust direction,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B11041,Maximum wind gust speed,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B25026,Battery voltage (large range),AWS battery voltage,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06016,(Sequence for representation of ancillary meteorological data associated with water level data),,B12060,AWS enclosure internal temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B01075,Tide station identification,Alphanumeric,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,D01011,"Year, month, day",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,D01012,"Hour, minute",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B22042,Sea/water temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B22120,Tide station automated water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B22121,Tide station manual water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,C01002,Data width replacement,2 characters long,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B04015,Time increment,,(see Note 1),Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06019,"(Tide report identification, water level checks, time increments)",,B04065,Short time increment,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment) (see Note 2)",,B01075,Tide station identification,Alphanumeric,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,D01011,"Year, month, day",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,D01012,"Hour, minute",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,B22042,Sea/water temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,B22120,Tide station automated water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,B22121,Tide station manual water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,B04075,Short time period or displacement,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06020,"(Tide report identification, water level checks, time period or displacement, time increment)",,B04065,Short time increment,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,B01075,Tide station identification,Alphanumeric,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,D01011,"Year, month, day",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,D01012,"Hour, minute",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,B22122,Tide station automated meteorological data check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,B22123,Tide station manual meteorological data check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,B12001,Temperature/air temperature,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06021,(Meteorological parameters in tide station),,D03002,Wind at pressure level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06022,(Tidal elevation),,B01075,Tide station identification,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06022,(Tidal elevation),,D01011,"Year, month, day",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06022,(Tidal elevation),,D01012,"Hour, minute",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06022,(Tidal elevation),,B22038,Tidal elevation with respect to local chart datum,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06022,(Tidal elevation),,B22039,Meteorological residual tidal elevation (surge or offset),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,B01015,Station or site name,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,D01023,Latitude/longitude (coarse accuracy),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,D01011,"Year, month, day",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,D01012,"Hour, minute",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,B22038,Tidal elevation with respect to local chart datum,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,B22039,Meteorological residual tidal elevation (surge or offset),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,B22120,Tide station automated water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06023,,,B22121,Tide station manual water level check,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06024,(Tide elevation series) (see Note 3),,D06020,"Tide report identification, water level checks, time period or displacement, time increment",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06024,(Tide elevation series),,R02006,Replicate 2 descriptors 6 times,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06024,(Tide elevation series),,B22038,Tidal elevation with respect to local chart datum,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06024,(Tide elevation series),,B22039,Meteorological residual tidal elevation (surge or offset),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06025,(Tide elevation series),,D06019,"Tide report identification, water level checks, time increments",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06025,(Tide elevation series),,R02006,Replicate 2 descriptors 6 times,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06025,(Tide elevation series),,B22038,Tidal elevation with respect to local chart datum,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06025,(Tide elevation series),,B22039,Meteorological residual tidal elevation (surge or offset),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06027,"(Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system)",,B01005,Buoy/platform identifier,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06027,"(Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system)",,B01052,Platform transmitter ID,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06027,"(Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system)",,B02047,Deep-ocean tsunameter type,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06027,"(Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system)",,D01011,"Year, month, day",Time the message is transmitted to the ground system,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06027,"(Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system)",,D01013,"Hour, minute, second",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06028,(Sequence for representation of time of observation and DART buoy position daily report),,D06027,"Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06028,(Sequence for representation of time of observation and DART buoy position daily report),,D01011,"Year, month, day",Observation time,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06028,(Sequence for representation of time of observation and DART buoy position daily report),,D01013,"Hour, minute, second",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06028,(Sequence for representation of time of observation and DART buoy position daily report),,D01021,Latitude/longitude (high accuracy),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06029,(Sequence for representation of tsunameter sampling information for water column heights in the time series report),,B25170,Sampling interval (time),Seconds,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06029,(Sequence for representation of tsunameter sampling information for water column heights in the time series report),,B25171,Sample averaging period,Seconds,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06029,(Sequence for representation of tsunameter sampling information for water column heights in the time series report),,B25172,Number of samples,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,D06027,"Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,D06029,Sequence for representation of tsunameter sampling information for water column heights in the time series report,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,R11000,Delayed replication of 11 descriptors,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B33002,Quality information,Message status,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,D01011,"Year, month, day",Reference date/time for the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,D01013,"Hour, minute, second",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B25025,Battery voltage,BPR CPU,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B25025,Battery voltage,Acoustic modem DSP,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B25026,Battery voltage (large range),Acoustic modem,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B22185,BPR transmission count,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B04015,Time increment,Added to reset the reference time,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B04065,Short time increment,Added to each data value in the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,R01004,Replicate 1 descriptor 4 times,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06030,(Sequence for representation of DART buoy standard hourly report),,B22182,Water column height,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D06027,"Sequence for representation of DART buoy identification, transmitter ID, type of tsunameter and the time the message is transmitted to the ground system",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D06029,Sequence for representation of tsunameter sampling information for water column heights in the time series report,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B01053,Tsunameter report sequence number triggered by a tsunami event,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B33002,Quality information,Message status,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D01011,"Year, month, day",Time when tsunami is detected,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D01013,"Hour, minute, second",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D01011,"Year, month, day",Reference date/time for the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,D01013,"Hour, minute, second",,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B22185,BPR transmission count,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B22182,Water column height,Determination of actual value reported in the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B04016,Time increment,Added to reset the reference time,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B04066,Short time increment,Added to each data value in the time series,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,R01000,Delayed replication of 1 descriptor,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06031,(Sequence for representation of DART buoy tsunami event reports and extended tsunami event reports),,B22184,Water column height deviation from the reference value,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06033,(Surface salinity),,B02033,Method of salinity/depth measurement,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06033,(Surface salinity),,B07063,Depth below sea/water surface (cm),,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06033,(Surface salinity),,B22064,Salinity,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06034,(Surface current),,B02031,Duration and time of current measurement,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06034,(Surface current),,B03010,Method of sea/water current measurement,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06034,(Surface current),,B02040,Method of removing velocity and motion of platform from current,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06034,(Surface current),,B22005,Direction of sea-surface current,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06034,(Surface current),,B22032,Speed of sea-surface current,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B10004,Pressure,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B10051,Pressure reduced to mean sea level,,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B07033,Height of sensor above water surface,Height of air temperature/humidity sensor,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B12101,Temperature/air temperature,At observation height,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B12103,Dewpoint temperature,At observation height,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B13003,Relative humidity,With respect to water at all temperatures,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B07033,Height of sensor above water surface,Height of wind speed sensor,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B08021,Time significance,=2 Time averaged,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B04025,Time period or displacement,Period over which winds are averaged,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B11001,Wind direction,At observation height,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B11002,Wind speed,At observation height,,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B08021,Time significance,Set to missing (cancel),,Operational
06,Meteorological or oceanographic sequences common to oceanographic observations,D06038,(Sequence for representation of standard surface marine meteorological observations from moored buoys),,B04025,Time period or displacement,Time period over which maximum gust observed,,Operational
