Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/02/013/1,002013,Solar and infrared radiation correction,1,CIMO solar corrected and CIMO infrared corrected,,,,,Operational
bufr4/0/02/013/2,002013,Solar and infrared radiation correction,2,CIMO solar corrected and infrared corrected,,,,,Operational
bufr4/0/02/013/3,002013,Solar and infrared radiation correction,3,CIMO solar corrected only,,,,,Operational
bufr4/0/02/013/4,002013,Solar and infrared radiation correction,4,Solar and infrared corrected automatically by radiosonde system,,,,,Operational
bufr4/0/02/013/5,002013,Solar and infrared radiation correction,5,Solar corrected automatically by radiosonde system,,,,,Operational
bufr4/0/02/013/6,002013,Solar and infrared radiation correction,6,Solar and infrared corrected as specified by country,,,,,Operational
bufr4/0/02/013/7,002013,Solar and infrared radiation correction,7,Solar corrected as specified by country,,,,,Operational
bufr4/0/02/013/8,002013,Solar and infrared radiation correction,8,Solar and infrared corrected as specified by GRUAN,,,,,Operational
bufr4/0/02/013/9,002013,Solar and infrared radiation correction,9,Solar corrected as specified by GRUAN,,,,,Operational
bufr4/0/02/013/10-14,002013,Solar and infrared radiation correction,10-14,Reserved,,,,,Operational
bufr4/0/02/013/15,002013,Solar and infrared radiation correction,15,Missing value,,,,,Operational
bufr4/0/02/014,002014,Tracking technique/status of system used,,,,,,,Operational
bufr4/0/02/015/0,002015,Radiosonde completeness,0,Reserved,,,,,Operational
bufr4/0/02/015/1,002015,Radiosonde completeness,1,Pressure only radiosonde,,,,,Operational
bufr4/0/02/015/2,002015,Radiosonde completeness,2,Pressure only radiosonde plus transponder,,,,,Operational
bufr4/0/02/015/3,002015,Radiosonde completeness,3,Pressure only radiosonde plus radar reflector,,,,,Operational
bufr4/0/02/015/4,002015,Radiosonde completeness,4,No-pressure radiosonde plus transponder,,,,,Operational
bufr4/0/02/015/5,002015,Radiosonde completeness,5,No-pressure radiosonde plus radar reflector,,,,,Operational
bufr4/0/02/015/6-14,002015,Radiosonde completeness,6-14,Reserved,,,,,Operational
bufr4/0/02/015/15,002015,Radiosonde completeness,15,Missing value,,,,,Operational
bufr4/0/02/016/1,002016,Radiosonde configuration,1,Train regulator,,,,,Operational
bufr4/0/02/016/2,002016,Radiosonde configuration,2,Light unit,,,,,Operational
bufr4/0/02/016/3,002016,Radiosonde configuration,3,Parachute,,,,,Operational
bufr4/0/02/016/4,002016,Radiosonde configuration,4,Rooftop release,,,,,Operational
bufr4/0/02/016/All-5,002016,Radiosonde configuration,All 5,Missing value,,,,,Operational
bufr4/0/02/017/0,002017,Correction algorithms for humidity measurements,0,No corrections,,,,,Operational
bufr4/0/02/017/1,002017,Correction algorithms for humidity measurements,1,Time lag correction provided by the manufacturer,,,,,Operational
bufr4/0/02/017/2,002017,Correction algorithms for humidity measurements,2,Solar radiation correction provided by the manufacturer,,,,,Operational
bufr4/0/02/017/3,002017,Correction algorithms for humidity measurements,3,Solar radiation and time lag correction provided by the manufacturer,,,,,Operational
bufr4/0/02/017/4-6,002017,Correction algorithms for humidity measurements,4-6,Reserved,,,,,Operational
bufr4/0/02/017/7,002017,Correction algorithms for humidity measurements,7,GRUAN solar radiation and time lag correction,,,,,Operational
bufr4/0/02/017/8-30,002017,Correction algorithms for humidity measurements,8-30,Reserved,,,,,Operational
bufr4/0/02/017/31,002017,Correction algorithms for humidity measurements,31,Missing value,,,,,Operational
bufr4/0/02/019,002019,Satellite instruments,,,,,,,Operational
bufr4/0/02/020/0,002020,Satellite classification,0,Nimbus,,,,,Operational
bufr4/0/02/020/1,002020,Satellite classification,1,VTPR,,,,,Operational
bufr4/0/02/020/2,002020,Satellite classification,2,"Tiros 1 (Tiros, NOAA-6 to NOAA-13)",,,,,Operational
bufr4/0/02/020/3,002020,Satellite classification,3,Tiros 2 (NOAA-14 onwards),,,,,Operational
bufr4/0/02/020/4,002020,Satellite classification,4,NEON,,,,,Operational
bufr4/0/02/020/10,002020,Satellite classification,10,EOS,,,,,Operational
bufr4/0/02/020/20,002020,Satellite classification,20,GPM-core,,,,,Operational
bufr4/0/02/020/31,002020,Satellite classification,31,DMSP,,,,,Operational
bufr4/0/02/020/61,002020,Satellite classification,61,EUMETSAT Polar System (EPS),,,,,Operational
bufr4/0/02/020/62,002020,Satellite classification,62,EUMETSAT Polar System (EPS-SG),,,,,Operational
bufr4/0/02/020/91,002020,Satellite classification,91,ERS,,,,,Operational
bufr4/0/02/020/92,002020,Satellite classification,92,Sentinel-3,,,,,Operational
bufr4/0/02/020/121,002020,Satellite classification,121,ADEOS,,,,,Operational
bufr4/0/02/020/122,002020,Satellite classification,122,GCOM,,,,,Operational
bufr4/0/02/020/241,002020,Satellite classification,241,GOES,,,,,Operational
bufr4/0/02/020/251,002020,Satellite classification,251,TROPICS,,,,,Operational
bufr4/0/02/020/261,002020,Satellite classification,261,JASON,,,,,Operational
bufr4/0/02/020/271,002020,Satellite classification,271,GMS,,,,,Operational
bufr4/0/02/020/272,002020,Satellite classification,272,MTSAT,,,,,Operational
bufr4/0/02/020/273,002020,Satellite classification,273,Himawari,,,,,Operational
bufr4/0/02/020/281,002020,Satellite classification,281,COMS,,,,,Operational
bufr4/0/02/020/301,002020,Satellite classification,301,INSAT,,,,,Operational
bufr4/0/02/020/331,002020,Satellite classification,331,METEOSAT Operational Programme (MOP),,,,,Operational
bufr4/0/02/020/332,002020,Satellite classification,332,METEOSAT Transitional Programme (MTP),,,,,Operational
bufr4/0/02/020/333,002020,Satellite classification,333,METEOSAT Second Generation Programme (MSG),,,,,Operational
bufr4/0/02/020/334,002020,Satellite classification,334,METEOSAT Third Generation Programme (MTG),,,,,Operational
bufr4/0/02/020/351,002020,Satellite classification,351,GOMS,,,,,Operational
bufr4/0/02/020/352,002020,Satellite classification,352,Meteor-M N2,,,,,Operational
bufr4/0/02/020/380,002020,Satellite classification,380,FY-1,,,,,Operational
bufr4/0/02/020/381,002020,Satellite classification,381,FY-2,,,,,Operational
bufr4/0/02/020/382,002020,Satellite classification,382,FY-3,,,,,Operational
bufr4/0/02/020/383,002020,Satellite classification,383,FY-4,,,,,Operational
bufr4/0/02/020/384-400,002020,Satellite classification,384-400,Reserved,,,,,Operational
bufr4/0/02/020/401,002020,Satellite classification,401,GPS,,,,,Operational
bufr4/0/02/020/402,002020,Satellite classification,402,GLONASS,,,,,Operational
bufr4/0/02/020/403,002020,Satellite classification,403,GALILEO,,,,,Operational
bufr4/0/02/020/404,002020,Satellite classification,404,BDS (BeiDou navigation satellite system),,,,,Operational
bufr4/0/02/020/405,002020,Satellite classification,405,Quasi-Zenith Satellite System (QZSS),,,,,Operational
bufr4/0/02/020/406-510,002020,Satellite classification,406-510,Reserved,,,,,Operational
bufr4/0/02/020/511,002020,Satellite classification,511,Missing value,,,,,Operational
bufr4/0/02/021/1,002021,Satellite instrument data used in processing,1,High-resolution infrared sounder (HIRS),,,,,Operational
bufr4/0/02/021/2,002021,Satellite instrument data used in processing,2,Microwave sounding unit (MSU),,,,,Operational
bufr4/0/02/021/3,002021,Satellite instrument data used in processing,3,Stratospheric sounding unit (SSU),,,,,Operational
bufr4/0/02/021/4,002021,Satellite instrument data used in processing,4,AMI (advanced microwave instrument) wind mode,,,,,Operational
bufr4/0/02/021/5,002021,Satellite instrument data used in processing,5,AMI (advanced microwave instrument) wave mode,,,,,Operational
bufr4/0/02/021/6,002021,Satellite instrument data used in processing,6,AMI (advanced microwave instrument) image mode,,,,,Operational
bufr4/0/02/021/7,002021,Satellite instrument data used in processing,7,Radar altimeter,,,,,Operational
bufr4/0/02/021/8,002021,Satellite instrument data used in processing,8,ATSR (along-track scanning radiometer),,,,,Operational
bufr4/0/02/021/All-9,002021,Satellite instrument data used in processing,All 9,Missing value,,,,,Operational
bufr4/0/02/022/1,002022,Satellite data-processing technique used,1,Processing technique not defined,,,,,Operational
bufr4/0/02/022/2,002022,Satellite data-processing technique used,2,Automated statistical regression,,,,,Operational
bufr4/0/02/022/3,002022,Satellite data-processing technique used,3,Clear path,,,(see Note 2),28,Operational
bufr4/0/02/022/4,002022,Satellite data-processing technique used,4,Partly cloudy path,,,(see Note 3),62,Operational
bufr4/0/02/022/5,002022,Satellite data-processing technique used,5,Cloudy path,,,(see Note 4),30,Operational
bufr4/0/02/022/6-7,002022,Satellite data-processing technique used,6-7,Reserved,,,,,Operational
bufr4/0/02/022/All-8,002022,Satellite data-processing technique used,All 8,Missing value,,,,,Operational
bufr4/0/02/023/0,002023,Satellite-derived wind computation method,0,Reserved,,,,,Operational
bufr4/0/02/023/1,002023,Satellite-derived wind computation method,1,Wind derived from cloud motion observed in the infrared channel,,,,,Operational
bufr4/0/02/023/2,002023,Satellite-derived wind computation method,2,Wind derived from cloud motion observed in the visible channel,,,,,Operational
bufr4/0/02/023/3,002023,Satellite-derived wind computation method,3,Wind derived from cloud motion observed in the water vapour channel,,,,,Operational
bufr4/0/02/023/4,002023,Satellite-derived wind computation method,4,Wind derived from motion observed in a combination of spectral channels,,,,,Operational
bufr4/0/02/023/5,002023,Satellite-derived wind computation method,5,Wind derived from motion observed in the water vapour channel in clear air,,,,,Operational
bufr4/0/02/023/6,002023,Satellite-derived wind computation method,6,Wind derived from motion observed in the ozone channel,,,,,Operational
bufr4/0/02/023/7,002023,Satellite-derived wind computation method,7,Wind derived from motion observed in water vapour channel (cloud or clear air not specified),,,,,Operational
bufr4/0/02/023/8-12,002023,Satellite-derived wind computation method,8-12,Reserved,,,,,Operational
bufr4/0/02/023/13,002023,Satellite-derived wind computation method,13,Root-mean-square,,,,,Operational
bufr4/0/02/023/14,002023,Satellite-derived wind computation method,14,Reserved,,,,,Operational
bufr4/0/02/023/15,002023,Satellite-derived wind computation method,15,Missing value,,,,,Operational
bufr4/0/02/024/0,002024,Integrated mean humidity computational method,0,Reserved,,,,,Operational
bufr4/0/02/024/1,002024,Integrated mean humidity computational method,1,Table with full range of humidity variation in layer,,,,,Operational
bufr4/0/02/024/2,002024,Integrated mean humidity computational method,2,Regression technique on 2 humidity values in layer,,,,,Operational
bufr4/0/02/024/3-14,002024,Integrated mean humidity computational method,3-14,Reserved,,,,,Operational
bufr4/0/02/024/15,002024,Integrated mean humidity computational method,15,Missing value,,,,,Operational
bufr4/0/02/025/1,002025,Satellite channel(s) used in computation,1,Reserved,,,,,Operational
bufr4/0/02/025,002025,Satellite channel(s) used in computation,,"Group 1 - Layer precipitable water for the layers: surface to 700 hPa, 700 to 500 hPa, and 500 to 300 hPa",,,,,Operational
bufr4/0/02/025/2,002025,Satellite channel(s) used in computation,2,HIRS,,,,,Operational
bufr4/0/02/025/3,002025,Satellite channel(s) used in computation,3,MSU,,,,,Operational
bufr4/0/02/025/4-5,002025,Satellite channel(s) used in computation,4-5,Reserved,,,,,Operational
bufr4/0/02/025,002025,Satellite channel(s) used in computation,,Group 2 - Tropopause temperature and pressure,,,,,Operational
bufr4/0/02/025/6,002025,Satellite channel(s) used in computation,6,HIRS,,,,,Operational
bufr4/0/02/025/7,002025,Satellite channel(s) used in computation,7,MSU,,,,,Operational
bufr4/0/02/025/8-9,002025,Satellite channel(s) used in computation,8-9,Reserved,,,,,Operational
bufr4/0/02/025,002025,Satellite channel(s) used in computation,,Group 3 - Total ozone,,,,,Operational
bufr4/0/02/025/10,002025,Satellite channel(s) used in computation,10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational
bufr4/0/02/025/11,002025,Satellite channel(s) used in computation,11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational
bufr4/0/02/025/12,002025,Satellite channel(s) used in computation,12,MSU,,,,,Operational
bufr4/0/02/025/13-14,002025,Satellite channel(s) used in computation,13-14,Reserved,,,,,Operational
bufr4/0/02/025,002025,Satellite channel(s) used in computation,,"Group 4 - Mean temperature for the layers: surface to 850 hPa, 850 to 700 hPa, 700 to 500 hPa, 500 to 400 hPa, 400 to 300 hPa, 300 to 200 hPa, and 200 to 100 hPa",,,,,Operational
bufr4/0/02/025/15,002025,Satellite channel(s) used in computation,15,HIRS,,,,,Operational
bufr4/0/02/025/16,002025,Satellite channel(s) used in computation,16,HIRS*,,,(see Note 2),47,Operational
bufr4/0/02/025/17,002025,Satellite channel(s) used in computation,17,MSU,,,,,Operational
bufr4/0/02/025/18,002025,Satellite channel(s) used in computation,18,SKINTK (ocean only),,,,,Operational
bufr4/0/02/025/19-20,002025,Satellite channel(s) used in computation,19-20,Reserved,,,,,Operational
bufr4/0/02/025,002025,Satellite channel(s) used in computation,,"Group 5 - Channel combinations used to obtain mean temperatures for the layers 100 to 70 hPa, 70 to 50 hPa, 50 to 30 hPa, 30 to 10 hPa, 10 to 5 hPa, 5 to 2 hPa, 2 to 1 hPa, 1 to 0.4 hPa",,,,,Operational
bufr4/0/02/025/21,002025,Satellite channel(s) used in computation,21,HIRS,,,(see Note 2),47,Operational
bufr4/0/02/025/22,002025,Satellite channel(s) used in computation,22,SSU,,,,,Operational
bufr4/0/02/025/23,002025,Satellite channel(s) used in computation,23,"MSU (3, 4)",,,,,Operational
bufr4/0/02/025/24,002025,Satellite channel(s) used in computation,24,Reserved,,,,,Operational
bufr4/0/02/025/All-25,002025,Satellite channel(s) used in computation,All 25,Missing value,,,,,Operational
bufr4/0/02/030/0,002030,Method of current measurement,0,Reserved,,,,,Operational
bufr4/0/02/030/1,002030,Method of current measurement,1,ADCP (Acoustic Doppler Current Profiler),,,(see Note),91,Operational
bufr4/0/02/030/2,002030,Method of current measurement,2,GEK (Geomagnetic ElectroKinetograph),,,,,Operational
bufr4/0/02/030/3,002030,Method of current measurement,3,Ship's set and drift determined by fixes 3-6 hours apart,,,,,Operational
bufr4/0/02/030/4,002030,Method of current measurement,4,Ship's set and drift determined by fixes more than 6 hours but less than 12 hours apart,,,,,Operational
bufr4/0/02/030/5,002030,Method of current measurement,5,Drift of buoy,,,,,Operational
bufr4/0/02/030/6,002030,Method of current measurement,6,ADCP (Acoustic Doppler Current Profiler),,,,,Operational
bufr4/0/02/030/7,002030,Method of current measurement,7,Missing value,,,,,Operational
bufr4/0/02/031/0,002031,Duration and time of current measurement,0,Reserved,,,,,Operational
bufr4/0/02/031/1,002031,Duration and time of current measurement,1,Instantaneous,between H - 1 and H,,,,Operational
bufr4/0/02/031/2,002031,Duration and time of current measurement,2,Averaged over 3 min or less,between H - 1 and H,,,,Operational
bufr4/0/02/031/3,002031,Duration and time of current measurement,3,"Averaged over more than 3 min, but 6 min at the most",between H - 1 and H,,,,Operational
bufr4/0/02/031/4,002031,Duration and time of current measurement,4,"Averaged over more than 6 min, but 12 min at the most",between H - 1 and H,,,,Operational
bufr4/0/02/031/5,002031,Duration and time of current measurement,5,Instantaneous,between H - 2 and H - 1,,,,Operational
bufr4/0/02/031/6,002031,Duration and time of current measurement,6,Averaged over 3 min or less,between H - 2 and H - 1,,,,Operational
bufr4/0/02/031/7,002031,Duration and time of current measurement,7,"Averaged over more than 3 min, but 6 min at the most",between H - 2 and H - 1,,,,Operational
bufr4/0/02/031/8,002031,Duration and time of current measurement,8,"Averaged over more than 6 min, but 12 min at the most",between H - 2 and H - 1,,,,Operational
bufr4/0/02/031/9,002031,Duration and time of current measurement,9,Vector or Doppler current profiling method not used,,,,,Operational
bufr4/0/02/031/10,002031,Duration and time of current measurement,10,Reserved,,,,,Operational
bufr4/0/02/031/11,002031,Duration and time of current measurement,11,1 hour or less,,,,,Operational
bufr4/0/02/031/12,002031,Duration and time of current measurement,12,More than 1 hour but 2 hours at the most,,,,,Operational
bufr4/0/02/031/13,002031,Duration and time of current measurement,13,More than 2 hours but 4 hours at the most,,,,,Operational
bufr4/0/02/031/14,002031,Duration and time of current measurement,14,More than 4 hours but 8 hours at the most,,,,,Operational
bufr4/0/02/031/15,002031,Duration and time of current measurement,15,More than 8 hours but 12 hours at the most,,,,,Operational
bufr4/0/02/031/16,002031,Duration and time of current measurement,16,More than 12 hours but 18 hours at the most,,,,,Operational
bufr4/0/02/031/17,002031,Duration and time of current measurement,17,More than 18 hours but 24 hours at the most,,,,,Operational
bufr4/0/02/031/18,002031,Duration and time of current measurement,18,Reserved,,,,,Operational
bufr4/0/02/031/19,002031,Duration and time of current measurement,19,Drift method not used,,,,,Operational
bufr4/0/02/031/20-30,002031,Duration and time of current measurement,20-30,Reserved,,,,,Operational
bufr4/0/02/031/31,002031,Duration and time of current measurement,31,Missing value,,,,,Operational
bufr4/0/02/032/0,002032,Indicator for digitization,0,Values at selected depths (data points fixed by the instrument or selected by any other method),,,,,Operational
bufr4/0/02/032/1,002032,Indicator for digitization,1,Values at selected depths (data points taken from traces at significant depths),,,,,Operational
bufr4/0/02/032/2,002032,Indicator for digitization,2,Reserved,,,,,Operational
bufr4/0/02/032/3,002032,Indicator for digitization,3,Missing value,,,,,Operational
bufr4/0/02/033/0,002033,Method of salinity/depth measurement,0,No salinity measured,,,,,Operational
bufr4/0/02/033/1,002033,Method of salinity/depth measurement,1,"In situ sensor, accuracy better than 0.02 0/00",,,,,Operational
bufr4/0/02/033/2,002033,Method of salinity/depth measurement,2,"In situ sensor, accuracy less than 0.02 0/00",,,,,Operational
bufr4/0/02/033/3,002033,Method of salinity/depth measurement,3,Sample analysis,,,,,Operational
bufr4/0/02/033/4-6,002033,Method of salinity/depth measurement,4-6,Reserved,,,,,Operational
bufr4/0/02/033/7,002033,Method of salinity/depth measurement,7,Missing value,,,,,Operational
bufr4/0/02/034/0,002034,Drogue type,0,Unspecified drogue,,,,,Operational
bufr4/0/02/034/1,002034,Drogue type,1,Holey sock,,,,,Operational
bufr4/0/02/034/2,002034,Drogue type,2,TRISTAR,,,,,Operational
bufr4/0/02/034/3,002034,Drogue type,3,Window shade,,,,,Operational
bufr4/0/02/034/4,002034,Drogue type,4,Parachute,,,,,Operational
bufr4/0/02/034/5,002034,Drogue type,5,Non-Lagrangian sea anchor,,,,,Operational
bufr4/0/02/034/6-30,002034,Drogue type,6-30,Reserved (to be developed),,,,,Operational
bufr4/0/02/034/31,002034,Drogue type,31,Missing value,,,,,Operational
bufr4/0/02/036/0,002036,Buoy type,0,Drifting buoy,,,,,Operational
bufr4/0/02/036/1,002036,Buoy type,1,Fixed buoy,,,,,Operational
bufr4/0/02/036/2,002036,Buoy type,2,Subsurface float (moving),,,,,Operational
bufr4/0/02/036/3,002036,Buoy type,3,Missing value,,,,,Operational
bufr4/0/02/037/0,002037,Method of tidal observation,0,Reserved,,,,,Operational
bufr4/0/02/037/1,002037,Method of tidal observation,1,Manual reading from vertical tide staff,,,,,Operational
bufr4/0/02/037/2,002037,Method of tidal observation,2,Manual reading from single automatic recorder at station,,,,,Operational
bufr4/0/02/037/3,002037,Method of tidal observation,3,Manual reading from multiple automatic recorders at station,,,,,Operational
bufr4/0/02/037/4,002037,Method of tidal observation,4,Automatic reading from single automatic recorder at station without level reference check,,,,,Operational
bufr4/0/02/037/5,002037,Method of tidal observation,5,"Automatic reading from single automatic recorder at station with level reference check, or from multiple automatic recorders",,,,,Operational
bufr4/0/02/037/6,002037,Method of tidal observation,6,Reserved,,,,,Operational
bufr4/0/02/037/7,002037,Method of tidal observation,7,Missing value,,,,,Operational
bufr4/0/02/038/0,002038,Method of water temperature and/or salinity measurement,0,Ship intake,,,,,Operational
bufr4/0/02/038/1,002038,Method of water temperature and/or salinity measurement,1,Bucket,,,,,Operational
bufr4/0/02/038/2,002038,Method of water temperature and/or salinity measurement,2,Hull contact sensor,,,,,Operational
bufr4/0/02/038/3,002038,Method of water temperature and/or salinity measurement,3,Reversing thermometer,,,,,Operational
bufr4/0/02/038/4,002038,Method of water temperature and/or salinity measurement,4,STD/CTD sensor,,,,,Operational
bufr4/0/02/038/5,002038,Method of water temperature and/or salinity measurement,5,Mechanical BT,,,,,Operational
bufr4/0/02/038/6,002038,Method of water temperature and/or salinity measurement,6,Expendable BT,,,,,Operational
bufr4/0/02/038/7,002038,Method of water temperature and/or salinity measurement,7,Digital BT,,,,,Operational
