Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/13/051/3,013051,"Frequency group, precipitation",3,In the third quintile,,,,,Operational
bufr4/0/13/051/4,013051,"Frequency group, precipitation",4,In the fourth quintile,,,,,Operational
bufr4/0/13/051/5,013051,"Frequency group, precipitation",5,In the fifth quintile,,,,,Operational
bufr4/0/13/051/6,013051,"Frequency group, precipitation",6,Greater than any value in the 30-year period,,,,,Operational
bufr4/0/13/051/7-14,013051,"Frequency group, precipitation",7-14,Reserved,,,,,Operational
bufr4/0/13/051/15,013051,"Frequency group, precipitation",15,Missing value,,,,,Operational
bufr4/0/13/056/0,013056,Character and intensity of precipitation,0,No precipitation,,,,,Operational
bufr4/0/13/056/1,013056,Character and intensity of precipitation,1,Light intermittent,,,,,Operational
bufr4/0/13/056/2,013056,Character and intensity of precipitation,2,Moderate intermittent,,,,,Operational
bufr4/0/13/056/3,013056,Character and intensity of precipitation,3,Heavy intermittent,,,,,Operational
bufr4/0/13/056/4,013056,Character and intensity of precipitation,4,Very heavy intermittent,,,,,Operational
bufr4/0/13/056/5,013056,Character and intensity of precipitation,5,Light continuous,,,,,Operational
bufr4/0/13/056/6,013056,Character and intensity of precipitation,6,Moderate continuous,,,,,Operational
bufr4/0/13/056/7,013056,Character and intensity of precipitation,7,Heavy continuous,,,,,Operational
bufr4/0/13/056/8,013056,Character and intensity of precipitation,8,Very heavy continuous,,,,,Operational
bufr4/0/13/056/9,013056,Character and intensity of precipitation,9,Variable - alternatively light and heavy,,,,,Operational
bufr4/0/13/056/10-14,013056,Character and intensity of precipitation,10-14,Reserved,,,,,Operational
bufr4/0/13/056/15,013056,Character and intensity of precipitation,15,Missing value,,,,,Operational
bufr4/0/13/057/0,013057,Time of beginning or end of precipitation,0,No precipitation,,,,,Operational
bufr4/0/13/057/1,013057,Time of beginning or end of precipitation,1,Within the last hour,,,,,Operational
bufr4/0/13/057/2,013057,Time of beginning or end of precipitation,2,1 to 2 hours ago,,,,,Operational
bufr4/0/13/057/3,013057,Time of beginning or end of precipitation,3,2 to 3 hours ago,,,,,Operational
bufr4/0/13/057/4,013057,Time of beginning or end of precipitation,4,3 to 4 hours ago,,,,,Operational
bufr4/0/13/057/5,013057,Time of beginning or end of precipitation,5,4 to 5 hours ago,,,,,Operational
bufr4/0/13/057/6,013057,Time of beginning or end of precipitation,6,5 to 6 hours ago,,,,,Operational
bufr4/0/13/057/7,013057,Time of beginning or end of precipitation,7,6 to 8 hours ago,,,,,Operational
bufr4/0/13/057/8,013057,Time of beginning or end of precipitation,8,8 to 10 hours ago,,,,,Operational
bufr4/0/13/057/9,013057,Time of beginning or end of precipitation,9,More than 10 hours ago,,,,,Operational
bufr4/0/13/057/10-14,013057,Time of beginning or end of precipitation,10-14,Reserved,,,,,Operational
bufr4/0/13/057/15,013057,Time of beginning or end of precipitation,15,Missing value,,,,,Operational
