Category,CategoryOfSequences_en,FXY1,Title_en,SubTitle_en,FXY2,ElementName_en,ElementDescription_en,Note_en,Status
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and humidity data,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and humidity data,D02052,Ship temperature and humidity data,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Wind data,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Wind data,D02059,Ship wind data,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",B22067,Instrument type for water temperature/salinity profile measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",B02171,Instrument serial number for water temperature profile measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",D02090,Sea/water temperature high precision,Surface temperature,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",D06033,Surface salinity,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",D06034,Surface current,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",B02171,Instrument serial number for water temperature profile measurement,Set to missing (cancel),,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)","Surface temperature, salinity and current",B22067,Instrument type for water temperature/salinity profile measurement,Set to missing (cancel),,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B02038,Method of water temperature and/or salinity measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B22067,Instrument type for water temperature/salinity profile measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B22068,Water temperature profile recorder types,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B02171,Instrument serial number for water temperature profile measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B02033,Method of salinity/depth measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B02032,Indicator for digitization,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B22056,Direction of profile,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,B03011,Method of depth calculation,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Temperature and salinity profile data,D06035,Temperature and salinity profile,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,R07000,Delayed replication of 7 descriptors,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B02032,Indicator for digitization,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B03010,Method of sea/water current measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B02031,Duration and time of current measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B02040,Method of removing velocity and motion of platform from current,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B22056,Direction of profile,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,B03011,Method of depth calculation,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Current profile data,D06036,Current profile,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Dissolved oxygen profile data,R04000,Delayed replication of 4 descriptors,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Dissolved oxygen profile data,B02032,Indicator for digitization,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Dissolved oxygen profile data,B03012,Instrument type/sensor for dissolved oxygen measurement,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Dissolved oxygen profile data,B03011,Method of depth calculation,,,Operational
15,Oceanographic report sequences,D15007,"(Sequence for representation of data derived from a ship-based lowered instrument measuring subsurface sea/water temperature, salinity and current profiles)",Dissolved oxygen profile data,D06037,Dissolved oxygen profile data,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Buoy identification and location,D01126,Sequence for representation of moored buoy identification,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Standard meteorological data,D06038,Sequence for representation of standard surface marine meteorological observations from moored buoys,For buoys equipped with more than 1 anemometer the height of sensor should relate to the one being used,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional ancillary meteorological data,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional ancillary meteorological data,D02091,Sequence for representation of ancillary meteorological observations ,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional radiation measurements,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional radiation measurements,D02082,Radiation data,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional basic wave measurements,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional basic wave measurements,D06039,Sequence for representation of basic wave measurements,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional spectral wave measurements,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional spectral wave measurements,D06040,Sequence for representation of detailed spectral wave measurements,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature profile measurements,R02000,Delayed replication of 2 descriptors,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature profile measurements,B02005,Precision of temperature observation,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature profile measurements,D06041,Depth and temperature profile (high accuracy/precision),,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature and salinity profile measurements,R02000,Delayed replication of 2 descriptors,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature and salinity profile measurements,B02005,Precision of temperature observation,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional temperature and salinity profile measurements,D06004,"Depth, temperature, salinity",,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional subsurface current measurements,R01000,Delayed replication of 1 descriptor,,,Operational
15,Oceanographic report sequences,D15008,(Sequence for the representation of data from moored buoys),Optional subsurface current measurements,D06005,Subsurface current measurements,,,Operational
