Id,FXY,ElementName_en,CodeFigure,EntryName_en,EntryName_sub1_en,EntryName_sub2_en,Note_en,noteIDs,Status
bufr4/0/25/010/5,025010,Clutter treatment,5,Clutter suppression - Doppler,,,,,Operational
bufr4/0/25/010/6,025010,Clutter treatment,6,Multiparameter analysis,,,,,Operational
bufr4/0/25/010/7-14,025010,Clutter treatment,7-14,Reserved,,,,,Operational
bufr4/0/25/010/15,025010,Clutter treatment,15,Missing value,,,,,Operational
bufr4/0/25/011/0,025011,Ground occultation correction (screening),0,None,,,,,Operational
bufr4/0/25/011/1,025011,Ground occultation correction (screening),1,Map of correction factors,,,,,Operational
bufr4/0/25/011/2,025011,Ground occultation correction (screening),2,Interpolation (azimuth or elevation),,,,,Operational
bufr4/0/25/011/3,025011,Ground occultation correction (screening),3,Missing value,,,,,Operational
bufr4/0/25/012/0,025012,Range attenuation correction,0,Hardware,,,,,Operational
bufr4/0/25/012/1,025012,Range attenuation correction,1,Software,,,,,Operational
bufr4/0/25/012/2,025012,Range attenuation correction,2,Hardware and software,,,,,Operational
bufr4/0/25/012/3,025012,Range attenuation correction,3,Missing value,,,,,Operational
bufr4/0/25/013/1,025013,Bright-band correction,1,Bright-band correction,,,,,Operational
bufr4/0/25/013/All 2,025013,Bright-band correction,All 2,Missing value,,,,,Operational
bufr4/0/25/015/1,025015,Radome attenuation correction,1,Radome attenuation correction,,,,,Operational
bufr4/0/25/015/All 2,025015,Radome attenuation correction,All 2,Missing value,,,,,Operational
bufr4/0/25/017/1,025017,Precipitation attenuation correction,1,Precipitation attenuation correction,,,,,Operational
bufr4/0/25/017/All 2,025017,Precipitation attenuation correction,All 2,Missing value,,,,,Operational
bufr4/0/25/020/0,025020,Mean speed estimation,0,FFT (fast Fourier transform),,,,,Operational
bufr4/0/25/020/1,025020,Mean speed estimation,1,PPP (pulse-pair processing),,,,,Operational
bufr4/0/25/020/2,025020,Mean speed estimation,2,VPC (vector-phase change),,,,,Operational
bufr4/0/25/020/3,025020,Mean speed estimation,3,Missing value,,,,,Operational
bufr4/0/25/021/1,025021,Wind computation enhancement,1,Simple average,,,,,Operational
bufr4/0/25/021/2,025021,Wind computation enhancement,2,Consensus average,,,,,Operational
bufr4/0/25/021/3,025021,Wind computation enhancement,3,Median check,,,,,Operational
bufr4/0/25/021/4,025021,Wind computation enhancement,4,Vertical consistency check,,,,,Operational
bufr4/0/25/021/5,025021,Wind computation enhancement,5,Other,,,,,Operational
bufr4/0/25/021/6-7,025021,Wind computation enhancement,6-7,Reserved,,,,,Operational
bufr4/0/25/021/All 8,025021,Wind computation enhancement,All 8,Missing value,,,,,Operational
bufr4/0/25/022/1,025022,GHRSST rejection flag,1,Unprocessed,,,,,Operational
bufr4/0/25/022/2,025022,GHRSST rejection flag,2,Land suspected,,,,,Operational
bufr4/0/25/022/3,025022,GHRSST rejection flag,3,Wind speed too large,,,,,Operational
bufr4/0/25/022/4,025022,GHRSST rejection flag,4,Ice detected,,,,,Operational
bufr4/0/25/022/5,025022,GHRSST rejection flag,5,Rain detected (Microwave retrievals only),,,,,Operational
bufr4/0/25/022/6,025022,GHRSST rejection flag,6,Cloudy detected (Infra-red retrievals only),,,,,Operational
bufr4/0/25/022/7,025022,GHRSST rejection flag,7,Cosmetic value,,,,,Operational
bufr4/0/25/022/8,025022,GHRSST rejection flag,8,SST out of range,,,,,Operational
bufr4/0/25/022/All 9,025022,GHRSST rejection flag,All 9,Missing value,,,,,Operational
bufr4/0/25/023/1,025023,GHRSST confidence flag,1,Default confidence value has been used,,,,,Operational
bufr4/0/25/023/2,025023,GHRSST confidence flag,2,Default bias and standard deviation have been used,,,,,Operational
bufr4/0/25/023/3,025023,GHRSST confidence flag,3,Sun glint suspected,,,,,Operational
bufr4/0/25/023/4,025023,GHRSST confidence flag,4,Sea ice retrieval for microwave data,,,,,Operational
bufr4/0/25/023/5,025023,GHRSST confidence flag,5,High wind speed retrieval,,,,,Operational
bufr4/0/25/023/6,025023,GHRSST confidence flag,6,Inaccurate SST due to low SST (< 285K) (only applies to the TMI instrument),,,,,Operational
bufr4/0/25/023/7,025023,GHRSST confidence flag,7,Relaxed rain contamination suspected,,,,,Operational
bufr4/0/25/023/8,025023,GHRSST confidence flag,8,Potential side lobe contamination,,,,,Operational
bufr4/0/25/023/All 9,025023,GHRSST confidence flag,All 9,Missing value,,,,,Operational
bufr4/0/25/024/0,025024,GHRSST data quality,0,Unprocessed infrared retrieval,,,,,Operational
bufr4/0/25/024/1,025024,GHRSST data quality,1,Cloudy retrievals,,,,,Operational
bufr4/0/25/024/2,025024,GHRSST data quality,2,Bad: Data that are probably contaminated by cloud,,,,,Operational
bufr4/0/25/024/3,025024,GHRSST data quality,3,Suspect data,,,,,Operational
bufr4/0/25/024/4,025024,GHRSST data quality,4,Acceptable data,,,,,Operational
bufr4/0/25/024/5,025024,GHRSST data quality,5,Excellent data,,,,,Operational
bufr4/0/25/024/6,025024,GHRSST data quality,6,Cool skin suspected,,,,,Operational
bufr4/0/25/024/7-9,025024,GHRSST data quality,7-9,Reserved,,,,,Operational
bufr4/0/25/024/10,025024,GHRSST data quality,10,Unprocessed microwave retrieval,,,,,Operational
bufr4/0/25/024/11,025024,GHRSST data quality,11,Questionable microwave retrieval that may be contaminated,,,,,Operational
bufr4/0/25/024/12,025024,GHRSST data quality,12,Acceptable microwave retrieval,,,,,Operational
bufr4/0/25/024/13,025024,GHRSST data quality,13,High probability of diurnal variability,,,,,Operational
bufr4/0/25/024/14,025024,GHRSST data quality,14,Reserved,,,,,Operational
bufr4/0/25/024/15,025024,GHRSST data quality,15,Missing value,,,,,Operational
bufr4/0/25/029/1,025029,Calibration method,1,Reserved,,,,,Operational
bufr4/0/25/029/2,025029,Calibration method,2,Calibration target or signal,,,,,Operational
bufr4/0/25/029/3,025029,Calibration method,3,Against raingauges,,,,,Operational
bufr4/0/25/029/4,025029,Calibration method,4,Against other instruments (disdrometer - attenuation),,,,,Operational
bufr4/0/25/029/5,025029,Calibration method,5,Reserved,,,,,Operational
bufr4/0/25/029/All 6,025029,Calibration method,All 6,Missing value,,,,,Operational
bufr4/0/25/030/0,025030,Running mean sea-surface temperature usage,0,Running mean sea-surface temperature not used because usage criteria not met,,,,,Operational
bufr4/0/25/030/1,025030,Running mean sea-surface temperature usage,1,Running mean sea-surface temperature not used because data not available,,,,,Operational
bufr4/0/25/030/2,025030,Running mean sea-surface temperature usage,2,Running mean sea-surface temperature used as predictor,,,,,Operational
bufr4/0/25/030/3,025030,Running mean sea-surface temperature usage,3,Missing value,,,,,Operational
bufr4/0/25/031/0,025031,NWP-generated vertical profile thinning method,0,Reserved,,,,,Operational
bufr4/0/25/031/1,025031,NWP-generated vertical profile thinning method,1,No thinning applied (all native model levels are included from base to top of pseudo-sounding),,,,,Operational
bufr4/0/25/031/2,025031,NWP-generated vertical profile thinning method,2,Native model levels are present only if they are significant levels as per regulations B/C 25 for conventional TEMP soundings,,,,,Operational
bufr4/0/25/031/3,025031,NWP-generated vertical profile thinning method,3,A predefined subset of native model levels is present,,,,,Operational
bufr4/0/25/031/4,025031,NWP-generated vertical profile thinning method,4,No native model levels are present.  All profile levels are interpolated to a predefined set of pressure coordinate levels,,,,,Operational
bufr4/0/25/031/5-6,025031,NWP-generated vertical profile thinning method,5-6,Reserved,,,,,Operational
bufr4/0/25/031/7,025031,NWP-generated vertical profile thinning method,7,Missing value,,,,,Operational
bufr4/0/25/032/0,025032,Wind profiler mode information,0,Reserved,,,,,Operational
bufr4/0/25/032/1,025032,Wind profiler mode information,1,Data from low mode,,,,,Operational
bufr4/0/25/032/2,025032,Wind profiler mode information,2,Data from high mode,,,,,Operational
bufr4/0/25/032/3,025032,Wind profiler mode information,3,Missing value,,,,,Operational
bufr4/0/25/033/0,025033,Wind profiler submode information,0,Wind profiler operating in submode A,,,,,Operational
bufr4/0/25/033/1,025033,Wind profiler submode information,1,Wind profiler operating in submode B,,,,,Operational
bufr4/0/25/033/2,025033,Wind profiler submode information,2,Reserved,,,,,Operational
bufr4/0/25/033/3,025033,Wind profiler submode information,3,Missing value,,,,,Operational
bufr4/0/25/034/1,025034,Wind profiler quality control test results,1,Test A performed and failed,,,,,Operational
bufr4/0/25/034/2,025034,Wind profiler quality control test results,2,Test B performed and failed,,,,,Operational
bufr4/0/25/034/3,025034,Wind profiler quality control test results,3,Test results inconclusive,,,,,Operational
bufr4/0/25/034/All 4,025034,Wind profiler quality control test results,All 4,Missing value,,,,,Operational
bufr4/0/25/035/0,025035,Decision method for polarity,0,Not defined,,,,,Operational
bufr4/0/25/035/1,025035,Decision method for polarity,1,Individual voltage deflection,,,,,Operational
bufr4/0/25/035/2,025035,Decision method for polarity,2,"Current based, above a threshold",,,,,Operational
bufr4/0/25/035/3,025035,Decision method for polarity,3,"Voltage based, above a threshold",,,,,Operational
bufr4/0/25/035/4,025035,Decision method for polarity,4,"Consensus of sensors, current above a threshold",,,,,Operational
bufr4/0/25/035/5,025035,Decision method for polarity,5,"Consensus of sensors, voltage above a threshold",,,,,Operational
bufr4/0/25/035/6,025035,Decision method for polarity,6,Reserved,,,,,Operational
bufr4/0/25/035/7,025035,Decision method for polarity,7,Missing value,,,,,Operational
bufr4/0/25/036/0,025036,Atmospherics location method,0,Network of several direction-finders operating on the same individual atmospherics,,,,,Operational
bufr4/0/25/036/1,025036,Atmospherics location method,1,Network of several arrival-time stations operating on the same individual atmospherics,,,,,Operational
bufr4/0/25/036/2-5,025036,Atmospherics location method,2-5,Reserved,,,,,Operational
bufr4/0/25/036/6,025036,Atmospherics location method,6,Single station range bearing technique,,,,,Operational
bufr4/0/25/036/7-14,025036,Atmospherics location method,7-14,Reserved,,,,,Operational
bufr4/0/25/036/15,025036,Atmospherics location method,15,Missing value,,,,,Operational
bufr4/0/25/040/0,025040,CO2 wind product derivation,0,Non-specific mode,,,,,Operational
bufr4/0/25/040/1,025040,CO2 wind product derivation,1,First guess data,,,,,Operational
bufr4/0/25/040/2,025040,CO2 wind product derivation,2,Cloud data,,,,,Operational
bufr4/0/25/040/3,025040,CO2 wind product derivation,3,Average vector data,,,,,Operational
bufr4/0/25/040/4,025040,CO2 wind product derivation,4,Primary data,,,,,Operational
bufr4/0/25/040/5,025040,CO2 wind product derivation,5,Guess data,,,,,Operational
bufr4/0/25/040/6,025040,CO2 wind product derivation,6,Vector data,,,,,Operational
bufr4/0/25/040/7,025040,CO2 wind product derivation,7,Tracer data; this image,,,,,Operational
bufr4/0/25/040/8,025040,CO2 wind product derivation,8,Tracer data to next image,,,,,Operational
bufr4/0/25/040/9-14,025040,CO2 wind product derivation,9-14,Reserved,,,,,Operational
bufr4/0/25/040/15,025040,CO2 wind product derivation,15,Missing value,,,,,Operational
bufr4/0/25/041/0,025041,Moving platform direction reporting method,0,Direction originally reported in true degrees,,,,,Operational
bufr4/0/25/041/1,025041,Moving platform direction reporting method,1,"Direction originally reported using Code table 0700, FM 13",,,,,Operational
bufr4/0/25/041/2,025041,Moving platform direction reporting method,2,Reserved,,,,,Operational
bufr4/0/25/041/3,025041,Moving platform direction reporting method,3,Missing value,,,,,Operational
bufr4/0/25/042/0,025042,Moving platform speed reporting method,0,Speed originally reported in metres per second,,,,,Operational
bufr4/0/25/042/1,025042,Moving platform speed reporting method,1,"Speed originally reported using Code table 4451, FM 13",,,,,Operational
bufr4/0/25/042/2,025042,Moving platform speed reporting method,2,Reserved,,,,,Operational
bufr4/0/25/042/3,025042,Moving platform speed reporting method,3,Missing value,,,,,Operational
bufr4/0/25/045/1-20,025045,HIRS channel combination,1-20,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present, if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/045/All 21,025045,HIRS channel combination,All 21,Missing value,,,,,Operational
bufr4/0/25/046/1-4,025046,MSU channel combination,1-4,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present, if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/046/All 5,025046,MSU channel combination,All 5,Missing value,,,,,Operational
bufr4/0/25/047/1-3,025047,SSU channel combination,1-3,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present; if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/047/All 4,025047,SSU channel combination,All 4,Missing value,,,,,Operational
bufr4/0/25/048/1-15,025048,AMSU-A channel combination,1-15,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present, if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/048/All 16,025048,AMSU-A channel combination,All 16,Missing value,,,,,Operational
bufr4/0/25/049/1-5,025049,AMSU-B channel combination,1-5,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present, if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/049/All 6,025049,AMSU-B channel combination,All 6,Missing value,,,,,Operational
bufr4/0/25/051/1-6,025051,AVHRR channel combination,1-6,"Beginning with first bit position (high order bit), if bit position is set to 1, then channel is present, if bit position is set to 0, then channel is not present",,,,,Operational
bufr4/0/25/051/All 7,025051,AVHRR channel combination,All 7,Missing value,,,,,Operational
bufr4/0/25/053/1,025053,Observation quality,1,Good,,,,,Operational
bufr4/0/25/053/2,025053,Observation quality,2,Redundant,,,,,Operational
bufr4/0/25/053/3,025053,Observation quality,3,Questionable,,,,,Operational
bufr4/0/25/053/4,025053,Observation quality,4,Bad,,,,,Operational
bufr4/0/25/053/5,025053,Observation quality,5,Experimental,,,,,Operational
bufr4/0/25/053/6,025053,Observation quality,6,Precipitating,,,,,Operational
bufr4/0/25/053/7-11,025053,Observation quality,7-11,Reserved,,,,,Operational
bufr4/0/25/053/All 12,025053,Observation quality,All 12,Missing value,,,,,Operational
bufr4/0/25/063/0,025063,Central processor or system identifier,0,Not defined,,,,,Operational
bufr4/0/25/063/1,025063,Central processor or system identifier,1,Main processor,,,,,Operational
bufr4/0/25/063/2,025063,Central processor or system identifier,2,Backup processor,,,,,Operational
bufr4/0/25/063/3-254,025063,Central processor or system identifier,3-254,Reserved,,,,,Operational
bufr4/0/25/063/255,025063,Central processor or system identifier,255,Missing value,,,,,Operational
bufr4/0/25/069/1,025069,Flight level pressure corrections,1,Smoothed,,,,,Operational
bufr4/0/25/069/2,025069,Flight level pressure corrections,2,Baseline adjusted,,,,,Operational
bufr4/0/25/069/3,025069,Flight level pressure corrections,3,Normalized time interval,,,,,Operational
bufr4/0/25/069/4,025069,Flight level pressure corrections,4,Outlier checked,,,,,Operational
bufr4/0/25/069/5,025069,Flight level pressure corrections,5,Plausibility checked,,,,,Operational
bufr4/0/25/069/6,025069,Flight level pressure corrections,6,Consistency checked,,,,,Operational
bufr4/0/25/069/7,025069,Flight level pressure corrections,7,Interpolated,,,,,Operational
bufr4/0/25/069/All 8,025069,Flight level pressure corrections,All 8,Missing value,,,,,Operational
bufr4/0/25/086/0,025086,Depth correction indicator,0,Depths are not corrected,,,,,Operational
bufr4/0/25/086/1,025086,Depth correction indicator,1,Depths are corrected,,,,,Operational
bufr4/0/25/086/2,025086,Depth correction indicator,2,Reserved,,,,,Operational
bufr4/0/25/086/3,025086,Depth correction indicator,3,Missing value,,,,,Operational
bufr4/0/25/090/0,025090,Orbit state flag,0,Orbit computed during a manoeuvre,,,,,Operational
bufr4/0/25/090/1,025090,Orbit state flag,1,Adjusted mission operations orbit,,,,,Operational
bufr4/0/25/090/2,025090,Orbit state flag,2,Extrapolated mission operations orbit,,,,,Operational
bufr4/0/25/090/3,025090,Orbit state flag,3,Adjusted (preliminary/precise) orbit,,,,,Operational
bufr4/0/25/090/4,025090,Orbit state flag,4,(Preliminary/precise) orbit is estimated during a manoeuvre period,,,,,Operational
bufr4/0/25/090/5,025090,Orbit state flag,5,(Preliminary/precise) orbit is interpolated over a tracking data gap,,,,,Operational
bufr4/0/25/090/6,025090,Orbit state flag,6,(Preliminary/precise) orbit is extrapolated for a duration less than 1 day,,,,,Operational
bufr4/0/25/090/7,025090,Orbit state flag,7,(Preliminary/precise) orbit is extrapolated for a duration that ranges from 1 day to 2 days,,,,,Operational
bufr4/0/25/090/8,025090,Orbit state flag,8,"(Preliminary/precise) orbit is extrapolated for a duration larger than 2 days, or that the orbit is extrapolated just after a manoeuvre",,,,,Operational
bufr4/0/25/090/9,025090,Orbit state flag,9,DORIS DIODE navigator orbit,,,(see Note),37,Operational
bufr4/0/25/090/10-14,025090,Orbit state flag,10-14,Reserved,,,,,Operational
bufr4/0/25/090/15,025090,Orbit state flag,15,Missing value,,,,,Operational
bufr4/0/25/093/1,025093,RASS computation correction,1,No correction,,,,,Operational
bufr4/0/25/093/2,025093,RASS computation correction,2,Vertical velocity correction,,,,,Operational
bufr4/0/25/093/3-6,025093,RASS computation correction,3-6,Reserved,,,,,Operational
bufr4/0/25/093/7,025093,RASS computation correction,7,All corrections,,,,,Operational
bufr4/0/25/093/All 8,025093,RASS computation correction,All 8,Missing value,,,,,Operational
bufr4/0/25/095/1,025095,Altimeter state flag,1,"Altimeter operating (0 if nominal, 1 if backup)",,,,,Operational
bufr4/0/25/095/All 2,025095,Altimeter state flag,All 2,Missing value,,,,,Operational
bufr4/0/25/096/1,025096,Radiometer state flag,1,"Mode indicator (0 if mode 2, 1 if mode 1)",,,,,Operational
bufr4/0/25/096/2,025096,Radiometer state flag,2,"Mode 1 calibration sequence indicator (0 if normal data taking either mode 1 or 2, 1 if mode 1 calibration sequence)  Bits 3 and 4 indicate active 23.8 GHz channel(s):",,,,,Operational
bufr4/0/25/096/3,025096,Radiometer state flag,3,"Channel 2 (0 if on, 1 if off)",,,,,Operational
bufr4/0/25/096/4,025096,Radiometer state flag,4,"Channel 3 (0 if on, 1 if off)",,,,,Operational
bufr4/0/25/096/All 5,025096,Radiometer state flag,All 5,Missing value,,,,,Operational
bufr4/0/25/097/0,025097,Three-dimensional error estimate of the navigator orbit,0,Ranges between 0 and 30 cm,,,,,Operational
bufr4/0/25/097/1,025097,Three-dimensional error estimate of the navigator orbit,1,Ranges between 30 and 60 cm,,,,,Operational
bufr4/0/25/097/2,025097,Three-dimensional error estimate of the navigator orbit,2,Ranges between 60 and 90 cm,,,,,Operational
bufr4/0/25/097/3,025097,Three-dimensional error estimate of the navigator orbit,3,Ranges between 90 and 120 cm,,,,,Operational
bufr4/0/25/097/4,025097,Three-dimensional error estimate of the navigator orbit,4,Ranges between 120 and 150 cm,,,,,Operational
bufr4/0/25/097/5,025097,Three-dimensional error estimate of the navigator orbit,5,Ranges between 150 and 180 cm,,,,,Operational
bufr4/0/25/097/6,025097,Three-dimensional error estimate of the navigator orbit,6,Ranges between 180 and 210 cm,,,,,Operational
bufr4/0/25/097/7,025097,Three-dimensional error estimate of the navigator orbit,7,Ranges between 210 and 240 cm,,,,,Operational
bufr4/0/25/097/8,025097,Three-dimensional error estimate of the navigator orbit,8,Ranges between 240 and 270 cm,,,,,Operational
bufr4/0/25/097/9,025097,Three-dimensional error estimate of the navigator orbit,9,Ranges larger than 270 cm,,,,,Operational
bufr4/0/25/097/10-14,025097,Three-dimensional error estimate of the navigator orbit,10-14,Reserved,,,,,Operational
bufr4/0/25/097/15,025097,Three-dimensional error estimate of the navigator orbit,15,Missing value,,,,,Operational
bufr4/0/25/098/1,025098,Altimeter data quality flag,1,Ku band range,,,,,Operational
bufr4/0/25/098/2,025098,Altimeter data quality flag,2,C band range,,,,,Operational
bufr4/0/25/098/3,025098,Altimeter data quality flag,3,Ku band SWH,,,,,Operational
bufr4/0/25/098/4,025098,Altimeter data quality flag,4,C band SWH,,,,,Operational
bufr4/0/25/098/5,025098,Altimeter data quality flag,5,Ku band backscatter coefficient,,,,,Operational
bufr4/0/25/098/6,025098,Altimeter data quality flag,6,C band backscatter coefficient,,,,,Operational
bufr4/0/25/098/7,025098,Altimeter data quality flag,7,Off nadir angle from Ku band waveform parameters,,,,,Operational
bufr4/0/25/098/8,025098,Altimeter data quality flag,8,Off nadir angle from platform,,,,,Operational
bufr4/0/25/098/All 9,025098,Altimeter data quality flag,All 9,Missing value,,,,,Operational
bufr4/0/25/099/1,025099,Altimeter correction quality flag,1,Ku band range instrumental correction,,,,,Operational
bufr4/0/25/099/2,025099,Altimeter correction quality flag,2,C band range instrumental correction,,,,,Operational
bufr4/0/25/099/3,025099,Altimeter correction quality flag,3,Ku band SWH instrumental correction,,,,,Operational
bufr4/0/25/099/4,025099,Altimeter correction quality flag,4,C band SWH instrumental correction,,,,,Operational
bufr4/0/25/099/5,025099,Altimeter correction quality flag,5,Ku band backscatter coefficient instrumental correction,,,,,Operational
bufr4/0/25/099/6,025099,Altimeter correction quality flag,6,C band backscatter coefficient instrumental correction,,,,,Operational
bufr4/0/25/099/7-8,025099,Altimeter correction quality flag,7-8,Reserved,,,,,Operational
bufr4/0/25/099/All 9,025099,Altimeter correction quality flag,All 9,Missing value,,,,,Operational
bufr4/0/25/110/1,025110,Image processing summary,1,Raw data analysis used for raw data correction. Correction done using default parameters,,,,,Operational
bufr4/0/25/110/2,025110,Image processing summary,2,Raw data analysis used for raw data correction. Correction done using raw data analysis results,,,,,Operational
bufr4/0/25/110/3,025110,Image processing summary,3,Antenna elevation pattern correction applied,,,,,Operational
bufr4/0/25/110/4,025110,Image processing summary,4,Nominal chirp replica used,,,,,Operational
bufr4/0/25/110/5,025110,Image processing summary,5,Reconstructed chirp used,,,,,Operational
bufr4/0/25/110/6,025110,Image processing summary,6,Slant range to ground range conversion applied,,,,,Operational
bufr4/0/25/110/7-9,025110,Image processing summary,7-9,Reserved,,,,,Operational
bufr4/0/25/110/All 10,025110,Image processing summary,All 10,Missing value,,,,,Operational
bufr4/0/25/112/1,025112,Band specific altimeter data quality flag,1,Band specific range,,,,,Operational
bufr4/0/25/112/2,025112,Band specific altimeter data quality flag,2,Band specific significant wave height,,,,,Operational
bufr4/0/25/112/3,025112,Band specific altimeter data quality flag,3,Band specific backscatter coefficient,,,,,Operational
bufr4/0/25/112/4,025112,Band specific altimeter data quality flag,4,Off nadir angle from band specific waveform parameters,,,,,Operational
bufr4/0/25/112/5,025112,Band specific altimeter data quality flag,5,Off nadir angle from platform,,,,,Operational
bufr4/0/25/112/6-8,025112,Band specific altimeter data quality flag,6-8,Reserved,,,,,Operational
bufr4/0/25/112/All 9,025112,Band specific altimeter data quality flag,All 9,Missing value,,,,,Operational
bufr4/0/25/113/1,025113,Band specific altimeter correction quality flag,1,Band specific range instrumental correction,,,,,Operational
bufr4/0/25/113/2,025113,Band specific altimeter correction quality flag,2,Band specific significant wave height instrumental correction,,,,,Operational
bufr4/0/25/113/3,025113,Band specific altimeter correction quality flag,3,Band specific backscatter coefficient instrumental correction,,,,,Operational
bufr4/0/25/113/4-8,025113,Band specific altimeter correction quality flag,4-8,Reserved,,,,,Operational
bufr4/0/25/113/All 9,025113,Band specific altimeter correction quality flag,All 9,Missing value,,,,,Operational
bufr4/0/25/120/0,025120,RA2-L2-processing flag,0,Percentage of DSRs free of processing errors during Level 2 processing is greater than the acceptable threshold,,,,,Operational
bufr4/0/25/120/1,025120,RA2-L2-processing flag,1,Percentage of DSRs free of processing errors during Level 2 processing is less than the acceptable threshold,,,,,Operational
bufr4/0/25/120/2,025120,RA2-L2-processing flag,2,Reserved,,,,,Operational
bufr4/0/25/120/3,025120,RA2-L2-processing flag,3,Missing value,,,,,Operational
bufr4/0/25/122/0,025122,Hardware configuration for RF,0,Hardware configuration for RF is A,,,,,Operational
bufr4/0/25/122/1,025122,Hardware configuration for RF,1,Hardware configuration for RF is B,,,,,Operational
bufr4/0/25/122/2,025122,Hardware configuration for RF,2,Reserved,,,,,Operational
bufr4/0/25/122/3,025122,Hardware configuration for RF,3,Missing value,,,,,Operational
bufr4/0/25/123/0,025123,Hardware configuration for HPA,0,Hardware configuration for HPA is A,,,,,Operational
bufr4/0/25/123/1,025123,Hardware configuration for HPA,1,Hardware configuration for HPA is B,,,,,Operational
bufr4/0/25/123/2,025123,Hardware configuration for HPA,2,Reserved,,,,,Operational
bufr4/0/25/123/3,025123,Hardware configuration for HPA,3,Missing value,,,,,Operational
bufr4/0/25/124/0,025124,MWR-L2-processing flag,0,Percentage of DSRs free of processing errors during Level 2 processing is greater than the acceptable threshold,,,,,Operational
bufr4/0/25/124/1,025124,MWR-L2-processing flag,1,Percentage of DSRs free of processing errors during Level 2 processing is less than the acceptable threshold,,,,,Operational
bufr4/0/25/124/2,025124,MWR-L2-processing flag,2,Reserved,,,,,Operational
bufr4/0/25/124/3,025124,MWR-L2-processing flag,3,Missing value,,,,,Operational
bufr4/0/25/139/0,025139,Processing level,0,L1B,,,,,Operational
bufr4/0/25/139/1,025139,Processing level,1,L2A,,,,,Operational
bufr4/0/25/139/2-30,025139,Processing level,2-30,Reserved,,,,,Operational
bufr4/0/25/139/31,025139,Processing level,31,Missing value,,,,,Operational
bufr4/0/25/150/1,025150,Method of tropical cyclone intensity analysis using satellite data,1,The Dvorak's VIS (VISual imagery) intensity analysis,,,,,Operational
bufr4/0/25/150/2,025150,Method of tropical cyclone intensity analysis using satellite data,2,The Dvorak's EIR (Enhanced InfraRed imagery) intensity analysis,,,,,Operational
bufr4/0/25/150/3-14,025150,Method of tropical cyclone intensity analysis using satellite data,3-14,Reserved,,,,,Operational
bufr4/0/25/150/15,025150,Method of tropical cyclone intensity analysis using satellite data,15,Missing value,,,,,Operational
bufr4/0/25/174/1,025174,SMOS information flag,1,Pixel is affected by RFI effects,,,,,Operational
bufr4/0/25/174/2,025174,SMOS information flag,2,Pixel is located in the hexagonal alias direction centred on Sun alias,,,,,Operational
