Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/23/003/4,023003,Тип выпуска,4,Выпуск в атмосферу,,,,,Operational
bufr4/0/23/003/5,023003,Тип выпуска,5,Ожидаемый сброс в воду,,,,,Operational
bufr4/0/23/003/6,023003,Тип выпуска,6,Ожидаемый сброс в воду,,,,,Operational
bufr4/0/23/003/7,023003,Тип выпуска,7,Отсутствующее значение,,,,,Operational
bufr4/0/23/004/0,023004,"Меры противодействия, принятые возле границы",0,Контрмеры отсутствуют,,,,,Operational
bufr4/0/23/004/1,023004,"Меры противодействия, принятые возле границы",1,Эвакуация,,,,,Operational
bufr4/0/23/004/2,023004,"Меры противодействия, принятые возле границы",2,Укрытие,,,,,Operational
bufr4/0/23/004/3,023004,"Меры противодействия, принятые возле границы",3,Профилактика,,,,,Operational
bufr4/0/23/004/4,023004,"Меры противодействия, принятые возле границы",4,Вода,,,,,Operational
bufr4/0/23/004/5-6,023004,"Меры противодействия, принятые возле границы",5-6,Зарезервировано,,,,,Operational
bufr4/0/23/004/7,023004,"Меры противодействия, принятые возле границы",7,Отсутствующее значение,,,,,Operational
bufr4/0/23/005/0,023005,Причина инцидента,0,"Состояние инцидента не понимает, что произошло",,,,,Operational
bufr4/0/23/005/1,023005,Причина инцидента,1,"Состояние инцидента не понимает, что произошло",,,,,Operational
bufr4/0/23/005/2,023005,Причина инцидента,2,Зарезервировано,,,,,Operational
bufr4/0/23/005/3,023005,Причина инцидента,3,Отсутствующее значение,,,,,Operational
bufr4/0/23/006/0,023006,Ситуация инцидента,0,Нет улучшений,,,,,Operational
bufr4/0/23/006/1,023006,Ситуация инцидента,1,Стабильность,,,,,Operational
bufr4/0/23/006/2,023006,Ситуация инцидента,2,Без ухудшения,,,,,Operational
bufr4/0/23/006/3,023006,Ситуация инцидента,3,Улучшение,,,,,Operational
bufr4/0/23/006/4,023006,Ситуация инцидента,4,Стабильность,,,,,Operational
bufr4/0/23/006/5,023006,Ситуация инцидента,5,Ухудшение,,,,,Operational
bufr4/0/23/006/6,023006,Ситуация инцидента,6,Зарезервировано,,,,,Operational
bufr4/0/23/006/7,023006,Ситуация инцидента,7,Отсутствующее значение,,,,,Operational
bufr4/0/23/007/0,023007,Характеристики выпуска,0,Нет выпуска,,,,,Operational
bufr4/0/23/007/1,023007,Характеристики выпуска,1,Выпуск остановлен,,,,,Operational
bufr4/0/23/007/2,023007,Характеристики выпуска,2,Нет выпуска,,,,,Operational
bufr4/0/23/007/3,023007,Характеристики выпуска,3,Выпуск остановлен,,,,,Operational
bufr4/0/23/007/4-6,023007,Характеристики выпуска,4-6,Зарезервировано,,,,,Operational
bufr4/0/23/007/7,023007,Характеристики выпуска,7,Отсутствующее значение,,,,,Operational
bufr4/0/23/008/0,023008,Состояние текущего релиза,0,Газообразный,,,,,Operational
bufr4/0/23/008/1,023008,Состояние текущего релиза,1,Характер твердых частиц,,,,,Operational
bufr4/0/23/008/2,023008,Состояние текущего релиза,2,Смесь газообразных и твердых частиц,,,,,Operational
bufr4/0/23/008/3,023008,Состояние текущего релиза,3,Отсутствующее значение,,,,,Operational
bufr4/0/23/009/0,023009,Состояние ожидаемого релиза,0,Газообразный,,,,,Operational
bufr4/0/23/009/1,023009,Состояние ожидаемого релиза,1,Характер твердых частиц,,,,,Operational
bufr4/0/23/009/2,023009,Состояние ожидаемого релиза,2,Смесь газообразных и твердых частиц,,,,,Operational
bufr4/0/23/009/3,023009,Состояние ожидаемого релиза,3,Отсутствующее значение,,,,,Operational
bufr4/0/23/016/0,023016,Возможность значительного токсического воздействия на здоровье.,0,Возможность значительного токсического воздействия на здоровье.,,,,,Operational
bufr4/0/23/016/1,023016,Возможность значительного токсического воздействия на здоровье.,1,Возможность значительного токсического воздействия на здоровье.,,,,,Operational
bufr4/0/23/016/2,023016,Возможность значительного токсического воздействия на здоровье.,2,Зарезервировано,,,,,Operational
bufr4/0/23/016/3,023016,Возможность значительного токсического воздействия на здоровье.,3,Отсутствующее значение,,,,,Operational
bufr4/0/23/018/0,023018,Поведение выпуска с течением времени,0,Выпуск остановлен,,,,,Operational
bufr4/0/23/018/1,023018,Поведение выпуска с течением времени,1,Выпуск остановлен,,,,,Operational
bufr4/0/23/018/2,023018,Поведение выпуска с течением времени,2,Ожидается увеличение выбросов в течение следующих шести часов.,,,,,Operational
bufr4/0/23/018/3,023018,Поведение выпуска с течением времени,3,Ожидается увеличение выбросов в течение следующих шести часов.,,,,,Operational
bufr4/0/23/018/4,023018,Поведение выпуска с течением времени,4,Ожидается увеличение выбросов в течение следующих шести часов.,,,,,Operational
bufr4/0/23/018/5-6,023018,Поведение выпуска с течением времени,5-6,Зарезервировано,,,,,Operational
bufr4/0/23/018/7,023018,Поведение выпуска с течением времени,7,Отсутствующее значение,,,,,Operational
bufr4/0/23/031/0,023031,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",0,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",,,,,Operational
bufr4/0/23/031/1,023031,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",1,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",,,,,Operational
bufr4/0/23/031/2,023031,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",2,Зарезервировано,,,,,Operational
bufr4/0/23/031/3,023031,"Вероятность того, что шлейф столкнется с осадками в штате, где произошел инцидент.",3,Отсутствующее значение,,,,,Operational
bufr4/0/23/032/0,023032,Шлейф столкнется с изменением направления и/или скорости ветра флаг.,0,Значительных изменений в течение следующих шести часов не ожидается.,,,,,Operational
bufr4/0/23/032/1,023032,Шлейф столкнется с изменением направления и/или скорости ветра флаг.,1,Значительных изменений в течение следующих шести часов не ожидается.,,,,,Operational
bufr4/0/23/032/2,023032,Шлейф столкнется с изменением направления и/или скорости ветра флаг.,2,Зарезервировано,,,,,Operational
bufr4/0/23/032/3,023032,Шлейф столкнется с изменением направления и/или скорости ветра флаг.,3,Отсутствующее значение,,,,,Operational
