Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/09/003/4/303012,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309003,Ветер на высоте,,303012,Ветер на уровне давления,,,,Operational
bufr4/3/09/004/1/301038,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309004,Ветер на высоте,,301038,Наземная станция для вертикального зондирования,"Идентификация и т.д. (наземная станция, позиция с высокой точностью)",,,Operational
bufr4/3/09/004/2/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309004,Ветер на высоте,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/004/3/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309004,Ветер на высоте,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/004/4/303012,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309004,Ветер на высоте,,303012,Ветер на уровне давления,,,,Operational
bufr4/3/09/005/1/301037,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309005,Вертикальное зондирование с относительной влажностью,,301037,Наземная станция для вертикального зондирования,"Идентификация и т.д. (наземная станция, позиция с высокой точностью)",,,Operational
bufr4/3/09/005/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309005,Вертикальное зондирование с относительной влажностью,,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/005/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309005,Вертикальное зондирование с относительной влажностью,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/005/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309005,Вертикальное зондирование с относительной влажностью,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/005/5/303013,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309005,Вертикальное зондирование с относительной влажностью,,303013,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/006/1/301038,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309006,Вертикальное зондирование с относительной влажностью,,301038,Наземная станция для вертикального зондирования,"Идентификация и т.д. (наземная станция, позиция с высокой точностью)",,,Operational
bufr4/3/09/006/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309006,Вертикальное зондирование с относительной влажностью,,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/006/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309006,Вертикальное зондирование с относительной влажностью,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/006/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309006,Вертикальное зондирование с относительной влажностью,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/006/5/303013,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309006,Вертикальное зондирование с относительной влажностью,,303013,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/007/1/301037,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309007,(Вертикальное зондирование с данными точки росы),,301037,Наземная станция для вертикального зондирования,"Идентификация и т.д. (наземная станция, позиция с высокой точностью)",,,Operational
bufr4/3/09/007/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309007,(Вертикальное зондирование с данными точки росы),,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/007/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309007,(Вертикальное зондирование с данными точки росы),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/007/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309007,(Вертикальное зондирование с данными точки росы),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/007/5/303014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309007,(Вертикальное зондирование с данными точки росы),,303014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/008/1/301038,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309008,(Вертикальное зондирование с данными точки росы),,301038,Наземная станция для вертикального зондирования,"Идентификация и т.д. (наземная станция, позиция с высокой точностью)",,,Operational
bufr4/3/09/008/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309008,(Вертикальное зондирование с данными точки росы),,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/008/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309008,(Вертикальное зондирование с данными точки росы),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/008/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309008,(Вертикальное зондирование с данными точки росы),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/008/5/303014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309008,(Вертикальное зондирование с данными точки росы),,303014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/011/1/301039,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309011,Ветер на высоте,,301039,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/011/2/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309011,Ветер на высоте,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/011/3/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309011,Ветер на высоте,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/011/4/303011,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309011,Ветер на высоте,,303011,Ветер на высоте,,,,Operational
bufr4/3/09/012/1/301039,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309012,Ветер на высоте,,301039,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/012/2/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309012,Ветер на высоте,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/012/3/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309012,Ветер на высоте,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/012/4/303012,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309012,Ветер на высоте,,303012,Ветер на уровне давления,,,,Operational
bufr4/3/09/013/1/301039,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309013,Вертикальное зондирование с относительной влажностью,,301039,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/013/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309013,Вертикальное зондирование с относительной влажностью,,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/013/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309013,Вертикальное зондирование с относительной влажностью,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/013/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309013,Вертикальное зондирование с относительной влажностью,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/013/5/303013,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309013,Вертикальное зондирование с относительной влажностью,,303013,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/014/1/301039,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309014,(Вертикальное зондирование с данными точки росы),,301039,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/014/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309014,(Вертикальное зондирование с данными точки росы),,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/014/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309014,(Вертикальное зондирование с данными точки росы),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/014/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309014,(Вертикальное зондирование с данными точки росы),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/014/5/303014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309014,(Вертикальное зондирование с данными точки росы),,303014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/015/1/301040,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309015,Ветер на высоте,,301040,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/015/2/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309015,Ветер на высоте,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/015/3/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309015,Ветер на высоте,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/015/4/303011,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309015,Ветер на высоте,,303011,Ветер на высоте,,,,Operational
bufr4/3/09/016/1/301040,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309016,Ветер на высоте,,301040,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/016/2/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309016,Ветер на высоте,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/016/3/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309016,Ветер на высоте,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/016/4/303012,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309016,Ветер на высоте,,303012,Ветер на уровне давления,,,,Operational
bufr4/3/09/017/1/301040,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309017,Вертикальное зондирование с относительной влажностью,,301040,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/017/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309017,Вертикальное зондирование с относительной влажностью,,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/017/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309017,Вертикальное зондирование с относительной влажностью,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/017/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309017,Вертикальное зондирование с относительной влажностью,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/017/5/303013,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309017,Вертикальное зондирование с относительной влажностью,,303013,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/018/1/301040,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309018,(Вертикальное зондирование с данными точки росы),,301040,Судно для вертикального зондирования,Идентификация судна и т.д.,,,Operational
bufr4/3/09/018/2/302004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309018,(Вертикальное зондирование с данными точки росы),,302004,Общая информация о облаке,Слой облаков,,,Operational
bufr4/3/09/018/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309018,(Вертикальное зондирование с данными точки росы),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/018/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309018,(Вертикальное зондирование с данными точки росы),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/018/5/303014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309018,(Вертикальное зондирование с данными точки росы),,303014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,,,Operational
bufr4/3/09/019/1/301031,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309019,(Ветровой профилер - зондирование данных о ветре),,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,,,Operational
bufr4/3/09/019/2/002003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309019,(Ветровой профилер - зондирование данных о ветре),,002003,Тип используемого измерительного оборудования,,,,Operational
bufr4/3/09/019/3/101000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309019,(Ветровой профилер - зондирование данных о ветре),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/019/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309019,(Ветровой профилер - зондирование данных о ветре),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/019/5/303011,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309019,(Ветровой профилер - зондирование данных о ветре),,303011,Ветер на высоте,,,,Operational
bufr4/3/09/020/1/301031,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,,,Operational
bufr4/3/09/020/2/002003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,002003,Тип используемого измерительного оборудования,,,,Operational
bufr4/3/09/020/3/104000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,104000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/020/4/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/020/5/007003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,007003,Геопотенциал,,,,Operational
bufr4/3/09/020/6/011003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,011003,u-компонента,,,,Operational
bufr4/3/09/020/7/011004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,011004,v-компонент,,,,Operational
bufr4/3/09/020/8/011005,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309020,(Профилограф ветра - Декартовы координаты),,011005,w-компонента,,,,Operational
bufr4/3/09/021/1/301001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,301001,Номера блока и станции ВМО,,(см. Примечание 3),56,Operational
bufr4/3/09/021/2/005001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,005001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/09/021/3/006001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,006001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/09/021/4/007030,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,007030,Высота поверхности станции над средним уровнем моря,,,,Operational
bufr4/3/09/021/5/301014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,301014,Период времени,,,,Operational
bufr4/3/09/021/6/002003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,002003,Тип используемого измерительного оборудования,,,,Operational
bufr4/3/09/021/7/002121,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,002121,Средняя частота,,,,Operational
bufr4/3/09/021/8/112000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,112000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/021/9/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/021/10/007007,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,007007,Высота,,,,Operational
bufr4/3/09/021/11/301021,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/09/021/12/011003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011003,u-компонента,,,,Operational
bufr4/3/09/021/13/011110,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011110,Неопределенность в u-компоненте,,,,Operational
bufr4/3/09/021/14/011004,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011004,v-компонент,,,,Operational
bufr4/3/09/021/15/011111,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011111,Неопределенность в v-компоненте,,,,Operational
bufr4/3/09/021/16/033002,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,033002,Качественная информация,,,,Operational
bufr4/3/09/021/17/011006,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011006,w-компонента,,,,Operational
bufr4/3/09/021/18/011112,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,011112,Неопределенность в w-компоненте,,,,Operational
bufr4/3/09/021/19/033002,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,033002,Качественная информация,,,,Operational
bufr4/3/09/021/20/010071,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,010071,Вертикальное разрешение,,,,Operational
bufr4/3/09/021/21/027079,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309021,(Ветровой профилер - зондирование данных о ветре),,027079,Горизонтальная ширина выборочного объема,,,,Operational
bufr4/3/09/022/1/301001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,301001,Номера блока и станции ВМО,,(см. Примечание 3),56,Operational
bufr4/3/09/022/2/005001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,005001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/09/022/3/006001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,006001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/09/022/4/007030,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,007030,Высота поверхности станции над средним уровнем моря,,,,Operational
bufr4/3/09/022/5/301014,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,301014,Период времени,,,,Operational
bufr4/3/09/022/6/002003,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,002003,Тип используемого измерительного оборудования,,,,Operational
bufr4/3/09/022/7/002121,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,002121,Средняя частота,,,,Operational
bufr4/3/09/022/8/110000,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,110000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/09/022/9/031001,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/09/022/10/007007,09,"Метеорологические последовательности, характерные для данных вертикального зондирования",309022,(Виртуальная температура RASS (данные продукта)),,007007,Высота,,,,Operational
