Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/25/024,25,Обработка информации,025024,Качество данных GHRSST,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/025,25,Обработка информации,025025,Напряжение батареи,V,1,0,9,V,1,3,,,Operational
bufr4/0/25/026,25,Обработка информации,025026,Напряжение батареи (большой диапазон),V,1,0,12,V,1,4,,,Operational
bufr4/0/25/028,25,Обработка информации,025028,"Параметр, определяемый оператором или производителем",Numeric,1,-16384,15,Numeric,1,5,,,Operational
bufr4/0/25/029,25,Обработка информации,025029,Метод калибровки,Flag table,0,0,6,Flag table,0,2,(см. Примечание 3),56,Operational
bufr4/0/25/030,25,Обработка информации,025030,Использование скользящей средней температуры поверхности моря,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/031,25,Обработка информации,025031,"Метод прореживания вертикального профиля, сгенерированного NWP",Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/25/032,25,Обработка информации,025032,Информация о режиме ветрового профилера,Code table,0,0,2,Code table,0,1,(см. Примечание 3),131,Operational
bufr4/0/25/033,25,Обработка информации,025033,Информация о режиме ветрового профилера,Code table,0,0,2,Code table,0,1,(см. Примечание 3),131,Operational
bufr4/0/25/034,25,Обработка информации,025034,Результаты теста контроля качества ветрового профилера,Flag table,0,0,4,Flag table,0,2,(см. Примечание 3),131,Operational
bufr4/0/25/035,25,Обработка информации,025035,Метод определения полярности,Code table,0,0,3,Code table,0,1,(см. Примечание 3),34,Operational
bufr4/0/25/036,25,Обработка информации,025036,Метод определения местоположения по атмосферным явлениям,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/037,25,Обработка информации,025037,Систематическая ошибка SST,K,2,-127,8,K,2,3,,,Operational
bufr4/0/25/038,25,Обработка информации,025038,Разница между SST и анализом,K,1,-127,8,K,1,3,,,Operational
bufr4/0/25/040,25,Обработка информации,025040,Получение продукта ветра CO2,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/041,25,Обработка информации,025041,Метод отчета о направлении движущейся платформы,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/042,25,Обработка информации,025042,Метод отчета о скорости движущейся платформы,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/043,25,Обработка информации,025043,Интервал выборки волны (время),s,4,0,15,s,4,5,,,Operational
bufr4/0/25/044,25,Обработка информации,025044,Интервал выборки волны (время),m,2,0,14,m,2,5,,,Operational
bufr4/0/25/045,25,Обработка информации,025045,Комбинация каналов HIRS,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/25/046,25,Обработка информации,025046,Комбинация каналов MSU,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/25/047,25,Обработка информации,025047,Комбинация каналов SSU,Flag table,0,0,4,Flag table,0,2,,,Operational
bufr4/0/25/048,25,Обработка информации,025048,Комбинация каналов AMSU-A,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/25/049,25,Обработка информации,025049,Комбинация каналов AMSU-A,Flag table,0,0,6,Flag table,0,2,,,Operational
bufr4/0/25/050,25,Обработка информации,025050,Скор главной компоненты,Numeric,4,-131072,18,Numeric,4,6,,,Operational
bufr4/0/25/051,25,Обработка информации,025051,Комбинация каналов AVHRR,Flag table,0,0,7,Flag table,0,3,,,Operational
bufr4/0/25/052,25,Обработка информации,025052,Log10 нормализованной подгонки главных компонентов к данным,Numeric,4,0,15,Numeric,4,5,,,Operational
bufr4/0/25/053,25,Обработка информации,025053,Качество наблюдения,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/25/054,25,Обработка информации,025054,Номер подкадра SSMIS,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/055,25,Обработка информации,025055,Обслуживание мультиплексора,K,2,0,16,K,2,5,,,Operational
bufr4/0/25/056,25,Обработка информации,025056,Нормализованная оценка ошибки в измерении обратного рассеяния (Kp),Numeric,4,0,14,Numeric,4,5,,,Operational
bufr4/0/25/060,25,Обработка информации,025060,Идентификация программного обеспечения,Numeric,0,0,14,Numeric,0,5,(см. Примечание 3),131,Operational
bufr4/0/25/061,25,Обработка информации,025061,Идентификация программного обеспечения и номер версии,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/25/062,25,Обработка информации,025062,Идентификация базы данных,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/063,25,Обработка информации,025063,Центральный процессор или идентификатор системы,Code table,0,0,8,Code table,0,3,(см. Примечание 3),71,Operational
bufr4/0/25/065,25,Обработка информации,025065,Коррекция ориентации (азимут),deg,2,-1000,11,deg,2,4,,,Operational
bufr4/0/25/066,25,Обработка информации,025066,Коррекция ориентации (угол возвышения),deg,2,-1000,11,deg,2,4,,,Operational
bufr4/0/25/067,25,Обработка информации,025067,Коррекция давления в точке выпуска радиозонда,Pa,0,-8000,14,Pa,0,4,,,Operational
bufr4/0/25/068,25,Обработка информации,025068,Количество пересчетов архива,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/25/069,25,Обработка информации,025069,Коррекции давления на эшелоне.,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/25/070,25,Обработка информации,025070,Основное количество кадров,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/25/071,25,Обработка информации,025071,Основное количество кадров,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/075,25,Обработка информации,025075,Номер версии корректировок спутниковой антенны,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/25/076,25,Обработка информации,025076,Log10 (центрального волнового числа температуры-излучения) для ATOVS,log (m-1),8,0,30,log (m-1),8,10,,,Operational
bufr4/0/25/077,25,Обработка информации,025077,Коэффициент коррекции пропускной способности 1,Numeric,5,-100000,18,Numeric,5,7,,,Operational
bufr4/0/25/078,25,Обработка информации,025078,Коэффициент коррекции пропускной способности 1,Numeric,5,0,17,Numeric,5,6,,,Operational
bufr4/0/25/079,25,Обработка информации,025079,Альбедо-радиационная солнечная фильтрованная облученность для ATOVS,W m-2,4,0,24,W m-2,4,8,,,Operational
bufr4/0/25/080,25,Обработка информации,025080,Альбедо-радиационная солнечная фильтрованная облученность для ATOVS,m,10,0,14,m,10,5,,,Operational
bufr4/0/25/081,25,Обработка информации,025081,Угол падения,deg,3,0,17,deg,3,6,,,Operational
bufr4/0/25/082,25,Обработка информации,025082,Угол азимута,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/083,25,Обработка информации,025083,Угол вращения Фарадея,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/084,25,Обработка информации,025084,Геометрический угол вращения,deg,5,0,26,deg,5,8,,,Operational
bufr4/0/25/085,25,Обработка информации,025085,Доля чистых пикселей в поле зрения HIRS,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/25/086,25,Обработка информации,025086,Индикатор коррекции глубины,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/090,25,Обработка информации,025090,Флаг состояния орбиты,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/091,25,Обработка информации,025091,Константа структуры показателя преломления (Cn2),dB,3,-18192,13,dB,3,5,,,Operational
bufr4/0/25/092,25,Обработка информации,025092,Скорость распространения акустических волн,m/s,2,28000,14,m/s,2,5,,,Operational
bufr4/0/25/093,25,Обработка информации,025093,Коррекция вычислений RASS,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/25/095,25,Обработка информации,025095,Флаг состояния высотомера,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/25/096,25,Обработка информации,025096,Флаг состояния радиометра,Flag table,0,0,5,Flag table,0,2,,,Operational
bufr4/0/25/097,25,Обработка информации,025097,Трёхмерная оценка ошибки орбиты навигатора,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/098,25,Обработка информации,025098,Флаг качества данных альтиметра,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/099,25,Обработка информации,025099,Флаг качества данных альтиметра,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/100,25,Обработка информации,025100,Коэффициент a уравнения скорости падения XBT/XCTD,Numeric,5,0,20,Numeric,5,6,,,Operational
bufr4/0/25/101,25,Обработка информации,025101,Коэффициент a уравнения скорости падения XBT/XCTD,Numeric,5,-500000,21,Numeric,5,6,,,Operational
bufr4/0/25/102,25,Обработка информации,025102,"Количество отсутствующих строк, исключая пробелы в данных",Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/103,25,Обработка информации,025103,Количество направленных бинов,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/104,25,Обработка информации,025104,Количество интервалов длины волны,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/105,25,Обработка информации,025105,Первый направленный бин,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/106,25,Обработка информации,025106,Первый направленный бин,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/25/107,25,Обработка информации,025107,Первый интервал длины волны,m,3,0,29,m,3,9,,,Operational
bufr4/0/25/108,25,Обработка информации,025108,Первый интервал длины волны,m,3,0,29,m,3,9,,,Operational
bufr4/0/25/110,25,Обработка информации,025110,Резюме обработки изображений,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/25/111,25,Обработка информации,025111,Количество пропусков входных данных,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/112,25,Обработка информации,025112,Флаг качества данных альтиметра,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/113,25,Обработка информации,025113,Флаг качества данных альтиметра,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/25/120,25,Обработка информации,025120,Флаг обработки RA2-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/121,25,Обработка информации,025121,Качество обработки RA2-L2,%,0,0,7,%,0,3,,,Operational
bufr4/0/25/122,25,Обработка информации,025122,Аппаратная конфигурация для RF,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/123,25,Обработка информации,025123,Аппаратная конфигурация для HPA,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/124,25,Обработка информации,025124,Флаг обработки MWR-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/125,25,Обработка информации,025125,Качество обработки MWR-L2,%,0,0,7,%,0,3,,,Operational
bufr4/0/25/126,25,Обработка информации,025126,Модель сухой тропосферной поправки,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/127,25,Обработка информации,025127,Коррекция инверсного барометра,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/128,25,Обработка информации,025128,Модель сухой тропосферной поправки,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/129,25,Обработка информации,025129,"Поправка влажной тропосферы, полученная с помощью MWR",m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/130,25,Обработка информации,025130,Ионосферная поправка RA2 на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/131,25,Обработка информации,025131,Ионосферная поправка от Doris на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/132,25,Обработка информации,025132,Ионосферная поправка RA2 на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/133,25,Обработка информации,025133,Коррекция смещения состояния моря на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/134,25,Обработка информации,025134,Ионосферная поправка RA2 на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/135,25,Обработка информации,025135,Ионосферная поправка от Doris на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/136,25,Обработка информации,025136,Ионосферная поправка от модели на S-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/137,25,Обработка информации,025137,Коррекция смещения состояния моря на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/138,25,Обработка информации,025138,Среднее отношение сигнал/шум,Numeric,0,-2048,12,Numeric,0,4,,,Operational
bufr4/0/25/139,25,Обработка информации,025139,Уровень обработки,Numeric,0,0,5,Numeric,0,4,,,Operational
bufr4/0/25/140,25,Обработка информации,025140,Запустить канал,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/141,25,Обработка информации,025141,Конечный канал,Numeric,0,0,14,Numeric,0,5,,,Operational
bufr4/0/25/142,25,Обработка информации,025142,Коэффициент масштабирования канала,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/143,25,Обработка информации,025143,Линейный коэффициент,Numeric,6,-5000000,24,Numeric,6,8,(см. Примечание 3),57,Operational
bufr4/0/25/144,25,Обработка информации,025144,"Количество визуальных каналов, используемых при обработке",Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/145,25,Обработка информации,025145,"Количество инфракрасных каналов, используемых в обработке",Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/25/148,25,Обработка информации,025148,Коэффициент вариации,Numeric,2,-10000,15,Numeric,2,5,,,Operational
bufr4/0/25/149,25,Обработка информации,025149,Оптимальная стоимость оценки,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/25/150,25,Обработка информации,025150,Метод анализа интенсивности тропических циклонов с использованием спутниковых данных,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/160,25,Обработка информации,025160,Коррекция инструментов Ku-диапазона сети,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/161,25,Обработка информации,025161,Коррекция инструментов Ku-диапазона сети,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/162,25,Обработка информации,025162,Коррекция смещения состояния моря на Ku-диапазоне,m,4,-6000,13,m,4,4,,,Operational
bufr4/0/25/163,25,Обработка информации,025163,Ионосферная поправка RA2 на Ku-диапазоне,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/25/164,25,Обработка информации,025164,"Поправка влажной тропосферы, полученная с помощью MWR",m,4,-5000,13,m,4,4,,,Operational
bufr4/0/25/165,25,Обработка информации,025165,Ионосферная поправка от модели на S-диапазоне,m,4,-32768,16,m,4,5,,,Operational
bufr4/0/25/166,25,Обработка информации,025166,Коррекция смещения состояния моря на Ku-диапазоне,m,4,-32768,16,m,4,5,,,Operational
bufr4/0/25/167,25,Обработка информации,025167,Коррекция инструментов Ku-диапазона сети,m,4,-120000,18,m,4,6,,,Operational
bufr4/0/25/170,25,Обработка информации,025170,Интервал выборки волны (время),s,0,0,10,s,0,4,,,Operational
bufr4/0/25/171,25,Обработка информации,025171,Период усреднения выборки,s,0,0,10,s,0,4,,,Operational
bufr4/0/25/172,25,Обработка информации,025172,Количество образцов,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/25/174,25,Обработка информации,025174,Флаг информации SMOS,Flag table,0,0,14,Flag table,0,5,,,Operational
bufr4/0/25/175,25,Обработка информации,025175,Модифицированный остаток,Numeric,2,0,13,Numeric,2,4,(см. Примечание 3),103,Operational
bufr4/0/25/180,25,Обработка информации,025180,Процент LRM,%,2,0,16,%,2,5,,,Operational
bufr4/0/25/181,25,Обработка информации,025181,Флаг обработки RA2-L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/182,25,Обработка информации,025182,Флаг обработки L1,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/183,25,Обработка информации,025183,Качество обработки L1,%,2,0,14,%,2,5,,,Operational
bufr4/0/25/184,25,Обработка информации,025184,Статус продукта L2,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/25/185,25,Обработка информации,025185,Метод шифрования,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/25/186,25,Обработка информации,025186,Версия ключа шифрования,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/25/187,25,Обработка информации,025187,Флаг уверенности GHRSST,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/25/188,25,Обработка информации,025188,Метод снижения давления до уровня моря,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/25/189,25,Обработка информации,025189,Длина волны отсечки диапазона,m,0,1,9,m,0,3,,,Operational
bufr4/0/25/190,25,Обработка информации,025190,Режим обработки эха альтиметра,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/25/191,25,Обработка информации,025191,Режим отслеживания высотомера,Code table,0,0,8,Code table,0,3,,,Operational
