Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/10/092,10,Некоординатное расположение (вертикальное),010092,Высота прилива твердой Земли,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/093,10,Некоординатное расположение (вертикальное),010093,Геоцентрическая высота полярного прилива,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/095,10,Некоординатное расположение (вертикальное),010095,Высота используемой атмосферы,m,0,0,16,m,0,5,,,Operational
bufr4/0/10/096,10,Некоординатное расположение (вертикальное),010096,Средняя динамическая топография,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/097,10,Некоординатное расположение (вертикальное),010097,Средняя высота поверхности моря только по данным альтиметра,m,3,-131072,18,m,3,6,,,Operational
bufr4/0/10/098,10,Некоординатное расположение (вертикальное),010098,Полная геоцентрическая высота океанического прилива (решение 1),m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/099,10,Некоординатное расположение (вертикальное),010099,Полная геоцентрическая высота океанического прилива (решение 1),m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/100,10,Некоординатное расположение (вертикальное),010100,Высота долгопериодического прилива,m,4,-2000,12,m,4,4,,,Operational
bufr4/0/10/101,10,Некоординатное расположение (вертикальное),010101,Квадрат угла вне зенита спутника по данным формы волны,deg2,2,-32768,16,deg2,2,5,,,Operational
bufr4/0/10/102,10,Некоординатное расположение (вертикальное),010102,Тип измерения аномалии высоты уровня моря,m,3,-32768,16,m,3,5,,,Operational
bufr4/0/10/103,10,Некоординатное расположение (вертикальное),010103,Средняя динамическая топография,m,3,-131072,18,m,3,6,,,Operational
