Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/22/120/7,022120,Автоматическая проверка уровня воды на приливной станции,7,Значение превысило указанное допустимое отклонение от ожидаемого значения.,,,,,Operational
bufr4/0/22/120/8,022120,Автоматическая проверка уровня воды на приливной станции,8,Превышены пределы параметра контроля качества уровня воды (сигмы и/или выбросы).,,,,,Operational
bufr4/0/22/120/9,022120,Автоматическая проверка уровня воды на приливной станции,9,Температура моря вне ожидаемого диапазона,,,,,Operational
bufr4/0/22/120/10,022120,Автоматическая проверка уровня воды на приливной станции,10,Несколько проверок QC (выше) не прошли.,,,,,Operational
bufr4/0/22/120/11,022120,Автоматическая проверка уровня воды на приливной станции,11,Автоматическая проверка уровня воды не выполнена.,,,,,Operational
bufr4/0/22/120/12-30,022120,Автоматическая проверка уровня воды на приливной станции,12-30,Зарезервировано,,,,,Operational
bufr4/0/22/120/31,022120,Автоматическая проверка уровня воды на приливной станции,31,Отсутствующее значение,,,,,Operational
bufr4/0/22/121/0,022121,Автоматическая проверка уровня воды на приливной станции,0,Операционный,,,,,Operational
bufr4/0/22/121/1,022121,Автоматическая проверка уровня воды на приливной станции,1,Возможная проблема засора или искажения данных об уровне воды.,,,,,Operational
bufr4/0/22/121/2,022121,Автоматическая проверка уровня воды на приливной станции,2,Возможное смещение данных,,,,,Operational
bufr4/0/22/121/3,022121,Автоматическая проверка уровня воды на приливной станции,3,Неизвестный статус датчика уровня воды,,,,,Operational
bufr4/0/22/121/4,022121,Автоматическая проверка уровня воды на приливной станции,4,Подозреваемая или известная проблема с датчиком температуры морской воды,,,,,Operational
bufr4/0/22/121/5,022121,Автоматическая проверка уровня воды на приливной станции,5,Несколько возможных проблем (выше),,,,,Operational
bufr4/0/22/121/6,022121,Автоматическая проверка уровня воды на приливной станции,6,Неверные данные - НЕ РАСПРОСТРАНЯТЬ!,,,,,Operational
bufr4/0/22/121/7,022121,Автоматическая проверка уровня воды на приливной станции,7,Автоматическая проверка уровня воды не выполнена.,,,,,Operational
bufr4/0/22/121/8-30,022121,Автоматическая проверка уровня воды на приливной станции,8-30,Зарезервировано,,,,,Operational
bufr4/0/22/121/31,022121,Автоматическая проверка уровня воды на приливной станции,31,Отсутствующее значение,,,,,Operational
bufr4/0/22/122/0,022122,Автоматическая проверка метеорологических данных на приливной станции,0,Хорошие данные со всех датчиков,,,,,Operational
bufr4/0/22/122/1,022122,Автоматическая проверка метеорологических данных на приливной станции,1,Направление ветра вне допустимого диапазона,,,,,Operational
bufr4/0/22/122/2,022122,Автоматическая проверка метеорологических данных на приливной станции,2,Скорость ветра вне ожидаемого диапазона,,,,,Operational
bufr4/0/22/122/3,022122,Автоматическая проверка метеорологических данных на приливной станции,3,Барометрическое давление вне ожидаемого диапазона.,,,,,Operational
bufr4/0/22/122/4,022122,Автоматическая проверка метеорологических данных на приливной станции,4,Температура воздуха вне ожидаемого диапазона,,,,,Operational
bufr4/0/22/122/5,022122,Автоматическая проверка метеорологических данных на приливной станции,5,Несколько проверок QC (выше) не прошли.,,,,,Operational
bufr4/0/22/122/6,022122,Автоматическая проверка метеорологических данных на приливной станции,6,Автоматическая проверка метеорологических данных не выполнялась.,,,,,Operational
bufr4/0/22/122/7-30,022122,Автоматическая проверка метеорологических данных на приливной станции,7-30,Зарезервировано,,,,,Operational
bufr4/0/22/122/31,022122,Автоматическая проверка метеорологических данных на приливной станции,31,Отсутствующее значение,,,,,Operational
bufr4/0/22/123/0,022123,Автоматическая проверка метеорологических данных на приливной станции,0,Операционный,,,,,Operational
bufr4/0/22/123/1,022123,Автоматическая проверка метеорологических данных на приливной станции,1,Подозреваемая или известная проблема с датчиком ветра,,,,,Operational
bufr4/0/22/123/2,022123,Автоматическая проверка метеорологических данных на приливной станции,2,Подозреваемая или известная проблема с датчиком барометрического давления,,,,,Operational
bufr4/0/22/123/3,022123,Автоматическая проверка метеорологических данных на приливной станции,3,Подозреваемая или известная проблема с датчиком температуры воздуха,,,,,Operational
bufr4/0/22/123/4,022123,Автоматическая проверка метеорологических данных на приливной станции,4,Неизвестный статус всех датчиков,,,,,Operational
bufr4/0/22/123/5,022123,Автоматическая проверка метеорологических данных на приливной станции,5,Подозреваемые или известные проблемы с несколькими датчиками,,,,,Operational
bufr4/0/22/123/6,022123,Автоматическая проверка метеорологических данных на приливной станции,6,Неверные данные - НЕ РАСПРОСТРАНЯТЬ!,,,,,Operational
bufr4/0/22/123/7,022123,Автоматическая проверка метеорологических данных на приливной станции,7,Автоматическая проверка метеорологических данных не выполнялась.,,,,,Operational
bufr4/0/22/123/8-30,022123,Автоматическая проверка метеорологических данных на приливной станции,8-30,Зарезервировано,,,,,Operational
bufr4/0/22/123/31,022123,Автоматическая проверка метеорологических данных на приливной станции,31,Отсутствующее значение,,,,,Operational
bufr4/0/22/178/0,022178,Тип пусковой установки XBT/XCTD,0,Неизвестно,,,,,Operational
bufr4/0/22/178/1,022178,Тип пусковой установки XBT/XCTD,1,LM-2A палубный монтаж,,,,,Operational
bufr4/0/22/178/2,022178,Тип пусковой установки XBT/XCTD,2,Ручной прибор LM-3A,,,,,Operational
bufr4/0/22/178/3,022178,Тип пусковой установки XBT/XCTD,3,LM-4A Сквозной корпус,,,,,Operational
bufr4/0/22/178/4-9,022178,Тип пусковой установки XBT/XCTD,4-9,Зарезервировано,,,,,Operational
bufr4/0/22/178/10,022178,Тип пусковой установки XBT/XCTD,10,Автозапускатель AL-12 TSK (до 12 зондов),,,,,Operational
bufr4/0/22/178/11-19,022178,Тип пусковой установки XBT/XCTD,11-19,Зарезервировано,,,,,Operational
bufr4/0/22/178/20,022178,Тип пусковой установки XBT/XCTD,20,Автозапускатель SIO XBT (до 6 зондов),,,,,Operational
bufr4/0/22/178/21-29,022178,Тип пусковой установки XBT/XCTD,21-29,Зарезервировано,,,,,Operational
bufr4/0/22/178/30,022178,Тип пусковой установки XBT/XCTD,30,Автозапускатель SIO XBT (до 6 зондов),,,,,Operational
bufr4/0/22/178/31,022178,Тип пусковой установки XBT/XCTD,31,Автозапускатель AOML XBT V8.0 (до 8 зондов Deep Blue),,,,,Operational
bufr4/0/22/178/32,022178,Тип пусковой установки XBT/XCTD,32,Автозапускатель AOML XBT V8.0 (до 8 зондов Deep Blue),,,,,Operational
bufr4/0/22/178/33-89,022178,Тип пусковой установки XBT/XCTD,33-89,Зарезервировано,,,,,Operational
bufr4/0/22/178/90,022178,Тип пусковой установки XBT/XCTD,90,Автозапускатель CSIRO Devil,,,,,Operational
bufr4/0/22/178/91-99,022178,Тип пусковой установки XBT/XCTD,91-99,Зарезервировано,,,,,Operational
bufr4/0/22/178/100,022178,Тип пусковой установки XBT/XCTD,100,Автозапуск MFSTEP (Средиземное море),,,,,Operational
bufr4/0/22/178/101-254,022178,Тип пусковой установки XBT/XCTD,101-254,Зарезервировано,,,,,Operational
bufr4/0/22/178/255,022178,Тип пусковой установки XBT/XCTD,255,Отсутствующее значение,,,,,Operational
