Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/33/006/3,033006,Информация о состоянии внутреннего измерения (AWS),3,Сбой датчика,,,,,Operational
bufr4/0/33/006/4-6,033006,Информация о состоянии внутреннего измерения (AWS),4-6,Зарезервировано,,,,,Operational
bufr4/0/33/006/7,033006,Информация о состоянии внутреннего измерения (AWS),7,Отсутствующее значение,,,,,Operational
bufr4/0/33/015/0,033015,Индикатор проверки качества данных,0,Прошёл все проверки,,,,,Operational
bufr4/0/33/015/1,033015,Индикатор проверки качества данных,1,Проверка отсутствующих данных,,,,,Operational
bufr4/0/33/015/2,033015,Индикатор проверки качества данных,2,Проверка спуска/повторного подъема воздушного шара,,,,,Operational
bufr4/0/33/015/3,033015,Индикатор проверки качества данных,3,Проверка правдоподобности данных (выше пределов),,,,,Operational
bufr4/0/33/015/4,033015,Индикатор проверки качества данных,4,Проверка правдоподобности данных (выше пределов),,,,,Operational
bufr4/0/33/015/5,033015,Индикатор проверки качества данных,5,Проверка сверхадиабатического градиента температуры,,,,,Operational
bufr4/0/33/015/6,033015,Индикатор проверки качества данных,6,Проверка предельных углов,,,,,Operational
bufr4/0/33/015/7,033015,Индикатор проверки качества данных,7,Проверка скорости подъема,,,,,Operational
bufr4/0/33/015/8,033015,Индикатор проверки качества данных,8,Чрезмерное изменение по сравнению с предыдущим полетом,,,,,Operational
bufr4/0/33/015/9,033015,Индикатор проверки качества данных,9,Проверка воздушного шара над головой,,,,,Operational
bufr4/0/33/015/10,033015,Индикатор проверки качества данных,10,Скорость ветра,,,,,Operational
bufr4/0/33/015/11,033015,Индикатор проверки качества данных,11,Направление ветра,,,,,Operational
bufr4/0/33/015/12,033015,Индикатор проверки качества данных,12,Проверка зависимостей,,,,,Operational
bufr4/0/33/015/13,033015,Индикатор проверки качества данных,13,"Данные действительны, но изменены",,,,,Operational
bufr4/0/33/015/14,033015,Индикатор проверки качества данных,14,Проверка выбросов данных,,,,,Operational
bufr4/0/33/015/15-62,033015,Индикатор проверки качества данных,15-62,Зарезервировано,,,,,Operational
bufr4/0/33/015/63,033015,Индикатор проверки качества данных,63,Отсутствующее значение,,,,,Operational
bufr4/0/33/020/0,033020,Индикатор контроля качества следующего значения,0,Хорошо,,,,,Operational
bufr4/0/33/020/1,033020,Индикатор контроля качества следующего значения,1,Несоответствующий,,,,,Operational
bufr4/0/33/020/2,033020,Индикатор контроля качества следующего значения,2,Сомнительный,,,,,Operational
bufr4/0/33/020/3,033020,Индикатор контроля качества следующего значения,3,Неправильно,,,,,Operational
bufr4/0/33/020/4,033020,Индикатор контроля качества следующего значения,4,Не проверено,,,,,Operational
bufr4/0/33/020/5,033020,Индикатор контроля качества следующего значения,5,Было изменено,,,,,Operational
bufr4/0/33/020/6,033020,Индикатор контроля качества следующего значения,6,Оценочный,,,,,Operational
bufr4/0/33/020/7,033020,Индикатор контроля качества следующего значения,7,Отсутствующее значение,,,,,Operational
bufr4/0/33/021/0,033021,Качество следующего значения,0,В пределах допустимого,,,,,Operational
bufr4/0/33/021/1,033021,Качество следующего значения,1,В пределах допустимого,,,,,Operational
bufr4/0/33/021/2,033021,Качество следующего значения,2,Зарезервировано,,,,,Operational
bufr4/0/33/021/3,033021,Качество следующего значения,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/022/0,033022,Качество передачи данных спутникового буя,0,Хорошо (получено несколько одинаковых отчетов),,,,,Operational
bufr4/0/33/022/1,033022,Качество передачи данных спутникового буя,1,Сомнительно (не получено ни одного одинакового отчета),,,,,Operational
bufr4/0/33/022/2,033022,Качество передачи данных спутникового буя,2,Зарезервировано,,,,,Operational
bufr4/0/33/022/3,033022,Качество передачи данных спутникового буя,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/023/0,033023,Качество расположения буя,0,Надежный (местоположение определено по двум спутниковым проходам),,,,,Operational
bufr4/0/33/023/1,033023,Качество расположения буя,1,Последние известные данные (нет местоположения над соответствующим перевалом),,,,,Operational
bufr4/0/33/023/2,033023,Качество расположения буя,2,Сомнительный (местоположение определено только за один проход; во 5 процентах случаев возможно второе решение).,,,,,Operational
bufr4/0/33/023/3,033023,Качество расположения буя,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/024/0,033024,Отметка качества высоты станции (для мобильных станций),0,Зарезервировано,,,,,Operational
bufr4/0/33/024/1,033024,Отметка качества высоты станции (для мобильных станций),1,Отлично - в пределах 3 метров,,,,,Operational
bufr4/0/33/024/2,033024,Отметка качества высоты станции (для мобильных станций),2,Отлично - в пределах 3 метров,,,,,Operational
bufr4/0/33/024/3,033024,Отметка качества высоты станции (для мобильных станций),3,Справедливо - в пределах 20 метров,,,,,Operational
bufr4/0/33/024/4,033024,Отметка качества высоты станции (для мобильных станций),4,Плохо - более 20 метров,,,,,Operational
bufr4/0/33/024/5,033024,Отметка качества высоты станции (для мобильных станций),5,Отлично - в пределах 3 метров,,,,,Operational
bufr4/0/33/024/6,033024,Отметка качества высоты станции (для мобильных станций),6,Отлично - в пределах 3 метров,,,,,Operational
bufr4/0/33/024/7,033024,Отметка качества высоты станции (для мобильных станций),7,Справедливо - в пределах 20 метров,,,,,Operational
bufr4/0/33/024/8,033024,Отметка качества высоты станции (для мобильных станций),8,Плохо - более 60 футов,,,,,Operational
bufr4/0/33/024/9-14,033024,Отметка качества высоты станции (для мобильных станций),9-14,Зарезервировано,,,,,Operational
bufr4/0/33/024/15,033024,Отметка качества высоты станции (для мобильных станций),15,Отсутствующее значение,,,,,Operational
bufr4/0/33/025/0,033025,Индикатор интерполированных значений ACARS,0,"Время интерполировано, широта и долгота указаны.",,,,,Operational
bufr4/0/33/025/1,033025,Индикатор интерполированных значений ACARS,1,"Время интерполировано, широта и долгота указаны.",,,,,Operational
bufr4/0/33/025/2,033025,Индикатор интерполированных значений ACARS,2,"Время интерполировано, широта и долгота указаны.",,,,,Operational
bufr4/0/33/025/3,033025,Индикатор интерполированных значений ACARS,3,"Время интерполировано, широта и долгота указаны.",,,,,Operational
bufr4/0/33/025/4-6,033025,Индикатор интерполированных значений ACARS,4-6,Зарезервировано,,,,,Operational
bufr4/0/33/025/7,033025,Индикатор интерполированных значений ACARS,7,Отсутствующее значение,,,,,Operational
bufr4/0/33/026/0,033026,Качество влаги,0,Нормальная работа - режим измерения,,,,,Operational
bufr4/0/33/026/1,033026,Качество влаги,1,Нормальная работа - режим измерения,,,,,Operational
bufr4/0/33/026/2,033026,Качество влаги,2,Маленький RH,,,,,Operational
bufr4/0/33/026/3,033026,Качество влаги,3,Элемент влажности мокрый,,,,,Operational
bufr4/0/33/026/4,033026,Качество влаги,4,Элемент влажности загрязнён,,,,,Operational
bufr4/0/33/026/5,033026,Качество влаги,5,Сбой нагревателя,,,,,Operational
bufr4/0/33/026/6,033026,Качество влаги,6,Сбой нагревателя и влажный/загрязнённый элемент влажности,,,,,Operational
bufr4/0/33/026/7,033026,Качество влаги,7,"По крайней мере один из входных параметров, используемых в расчете коэффициента смешивания, недействителен.",,,,,Operational
bufr4/0/33/026/8,033026,Качество влаги,8,Числовая ошибка,,,,,Operational
bufr4/0/33/026/9,033026,Качество влаги,9,Датчик не установлен,,,,,Operational
bufr4/0/33/026/10,033026,Качество влаги,10,Рассчитанная относительная влажность > 100%,,,,,Operational
bufr4/0/33/026/11,033026,Качество влаги,11,Входная мощность лазера слишком низкая,,,,,Operational
bufr4/0/33/026/12,033026,Качество влаги,12,Температура зонда WV вне допустимого диапазона,,,,,Operational
bufr4/0/33/026/13,033026,Качество влаги,13,Температура зонда WV вне допустимого диапазона,,,,,Operational
bufr4/0/33/026/14,033026,Качество влаги,14,Спектральная линия вне диапазона,,,,,Operational
bufr4/0/33/026/15,033026,Качество влаги,15,Нет лазерного излучения,,,,,Operational
bufr4/0/33/026/16-62,033026,Качество влаги,16-62,Зарезервировано,,,,,Operational
bufr4/0/33/026/63,033026,Качество влаги,63,Отсутствующее значение,,,,,Operational
bufr4/0/33/027/0,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),0,Радиус >= 1500 м,,,,,Operational
bufr4/0/33/027/1,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),1,Радиус >= 1500 м,,,,,Operational
bufr4/0/33/027/2,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),2,250 м =< Радиус < 500 м,,,,,Operational
bufr4/0/33/027/3,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),3,250 м =< Радиус < 500 м,,,,,Operational
bufr4/0/33/027/4,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),4,=< 100 м,,,,,Operational
bufr4/0/33/027/5-6,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),5-6,Зарезервировано,,,,,Operational
bufr4/0/33/027/7,033027,Класс качества местоположения (диапазон радиуса 66 % доверия),7,Отсутствующее значение,,,,,Operational
bufr4/0/33/028/1,033028,Общее качество снимка,1,Номинальная стоимость,,,,,Operational
bufr4/0/33/028/2,033028,Общее качество снимка,2,"Деградация из-за ошибки ПО; любая ошибка, сообщаемая алгоритмами",,,,,Operational
bufr4/0/33/028/3,033028,Общее качество снимка,3,Деградировано из-за ошибки инструмента,,,,,Operational
bufr4/0/33/028/4,033028,Общее качество снимка,4,Повреждено из-за поврежденного/отсутствующего ADF,,,,,Operational
bufr4/0/33/028/5,033028,Общее качество снимка,5,Общее ухудшение,,,,,Operational
bufr4/0/33/028/6,033028,Общее качество снимка,6,Зарезервировано,,,,,Operational
bufr4/0/33/028/7,033028,Общее качество снимка,7,Отсутствующее значение,,,,,Operational
bufr4/0/33/030/1,033030,Флаги состояния строки сканирования для ATOVS,1,Не используйте сканирование для генерации продукта.,,,,,Operational
bufr4/0/33/030/2,033030,Флаги состояния строки сканирования для ATOVS,2,Обнаружена ошибка последовательности времени при этом сканировании.,,,,,Operational
bufr4/0/33/030/3,033030,Флаги состояния строки сканирования для ATOVS,3,Разрыв данных предшествует этому сканированию.,,,,,Operational
bufr4/0/33/030/4,033030,Флаги состояния строки сканирования для ATOVS,4,Без калибровки,,,,,Operational
bufr4/0/33/030/5,033030,Флаги состояния строки сканирования для ATOVS,5,Нет местоположения на Земле,,,,,Operational
bufr4/0/33/030/6,033030,Флаги состояния строки сканирования для ATOVS,6,Первый удачный момент после обновления часов,,,,,Operational
bufr4/0/33/030/7,033030,Флаги состояния строки сканирования для ATOVS,7,Статус инструмента изменился с этим сканированием.,,,,,Operational
bufr4/0/33/030/8-23,033030,Флаги состояния строки сканирования для ATOVS,8-23,Зарезервировано,,,,,Operational
bufr4/0/33/030/All-24,033030,Флаги состояния строки сканирования для ATOVS,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/031/1,033031,Флаги состояния строки сканирования для ATOVS,1,"Поле времени неверное, но, вероятно, его можно вывести из предыдущего правильного времени.",,,,,Operational
bufr4/0/33/031/2,033031,Флаги состояния строки сканирования для ATOVS,2,"Поле времени неверное, но, вероятно, его можно вывести из предыдущего правильного времени.",,,,,Operational
bufr4/0/33/031/3,033031,Флаги состояния строки сканирования для ATOVS,3,"Эта запись начинает последовательность, которая не соответствует предыдущим временам (т.е. имеется разрыв во времени). Это может быть связано или не связано с обновлением часов космического аппарата (см. флаги состояния строки сканирования для ATOVS).",,,,,Operational
bufr4/0/33/031/4,033031,Флаги состояния строки сканирования для ATOVS,4,"Начало последовательности, которая, по-видимому, повторяет времена сканирования, ранее принятые.",,,,,Operational
bufr4/0/33/031/5,033031,Флаги состояния строки сканирования для ATOVS,5,Строка сканирования не была откалибрована из-за неправильного времени.,,,,,Operational
bufr4/0/33/031/6,033031,Флаги состояния строки сканирования для ATOVS,6,"Строка сканирования была откалибрована с использованием меньшего, чем предпочтительное, количества строк сканирования из-за близости к началу или концу данных либо к разрыву в данных.",,,,,Operational
bufr4/0/33/031/7,033031,Флаги состояния строки сканирования для ATOVS,7,Строка сканирования не была откалибрована из-за неправильного времени.,,,,,Operational
bufr4/0/33/031/8,033031,Флаги состояния строки сканирования для ATOVS,8,"Строка сканирования была откалибрована, но с предельными данными PRT.",,,,,Operational
bufr4/0/33/031/9,033031,Флаги состояния строки сканирования для ATOVS,9,Некалиброванные каналы на этом сканировании.,,,,,Operational
bufr4/0/33/031/10,033031,Флаги состояния строки сканирования для ATOVS,10,Не откалибровано из-за режима прибора,,,,,Operational
bufr4/0/33/031/11,033031,Флаги состояния строки сканирования для ATOVS,11,Сомнительная калибровка из-за ошибки положения антенны в космическом обзоре,,,,,Operational
bufr4/0/33/031/12,033031,Флаги состояния строки сканирования для ATOVS,12,Сомнительная калибровка из-за ошибки положения антенны в космическом обзоре,,,,,Operational
bufr4/0/33/031/13,033031,Флаги состояния строки сканирования для ATOVS,13,Не находится на Земле из-за неподходящего времени,,,,,Operational
bufr4/0/33/031/14,033031,Флаги состояния строки сканирования для ATOVS,14,Местоположение Земли сомнительно из-за сомнительного временного кода (см. биты кода проблемы времени).,,,,,Operational
bufr4/0/33/031/15,033031,Флаги состояния строки сканирования для ATOVS,15,Расположение Земли сомнительно - лишь частичное соответствие проверке на разумность.,,,,,Operational
bufr4/0/33/031/16,033031,Флаги состояния строки сканирования для ATOVS,16,Расположение Земли сомнительно - лишь частичное соответствие проверке на разумность.,,,,,Operational
bufr4/0/33/031/17,033031,Флаги состояния строки сканирования для ATOVS,17,Местоположение Земли сомнительно из-за проверки положения антенны.,,,,,Operational
bufr4/0/33/031/18,033031,Флаги состояния строки сканирования для ATOVS,18,Калибровка линии сканирования холодным черным телом,,,,,Operational
bufr4/0/33/031/19,033031,Флаги состояния строки сканирования для ATOVS,19,Калибровка линии сканирования холодным черным телом,,,,,Operational
bufr4/0/33/031/20,033031,Флаги состояния строки сканирования для ATOVS,20,Калибровка линии сканирования видом из космоса,,,,,Operational
bufr4/0/33/031/21,033031,Флаги состояния строки сканирования для ATOVS,21,Вид Земли,,,,,Operational
bufr4/0/33/031/22-23,033031,Флаги состояния строки сканирования для ATOVS,22-23,Зарезервировано,,,,,Operational
bufr4/0/33/031/All-24,033031,Флаги состояния строки сканирования для ATOVS,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/032/1,033032,Флаги качества канала для ATOVS,1,Нет хороших отсчётов черного тела для строки сканирования.,,,,,Operational
bufr4/0/33/032/2,033032,Флаги качества канала для ATOVS,2,Для этой строки нет подходящего вида космоса.,,,,,Operational
bufr4/0/33/032/3,033032,Флаги качества канала для ATOVS,3,Нет подходящих PRT для этой линии,,,,,Operational
bufr4/0/33/032/4,033032,Флаги качества канала для ATOVS,4,Некоторые неподходящие виды черного тела для этой строки.,,,,,Operational
bufr4/0/33/032/5,033032,Флаги качества канала для ATOVS,5,Для этой строки нет подходящего вида космоса.,,,,,Operational
bufr4/0/33/032/6,033032,Флаги качества канала для ATOVS,6,Некоторые плохие температуры PRT на этой линии,,,,,Operational
bufr4/0/33/032/7,033032,Флаги качества канала для ATOVS,7,Качество этого сканирования снижено,,,,,Operational
bufr4/0/33/032/8-23,033032,Флаги качества канала для ATOVS,8-23,Зарезервировано (биты установлены в ноль),,,,,Operational
bufr4/0/33/032/All-24,033032,Флаги качества канала для ATOVS,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/033/1,033033,Флаги качества канала для ATOVS,1,"Установить, если используется вторичная калибровка",,,,,Operational
bufr4/0/33/033/2-21,033033,Флаги качества канала для ATOVS,2-21,"Бит n установлен в 1, если яркостная температура в канале n-1 физически необоснованна или не была рассчитана из-за проблем с калибровкой.",,,(см. Примечание 3),26,Operational
bufr4/0/33/033/22,033033,Флаги качества канала для ATOVS,22,"Установить, если все каналы отсутствуют",,,,,Operational
bufr4/0/33/033/23,033033,Флаги качества канала для ATOVS,23,Подозреваемый,,,,,Operational
bufr4/0/33/033/All-24,033033,Флаги качества канала для ATOVS,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/33/035/0,033035,Ручной/автоматический контроль качества,0,"Автоматический контроль качества пройден, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/1,033035,Ручной/автоматический контроль качества,1,"Автоматический контроль качества пройден, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/2,033035,Ручной/автоматический контроль качества,2,"Автоматический контроль качества пройден, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/3,033035,Ручной/автоматический контроль качества,3,"Автоматический контроль качества пройден, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/4,033035,Ручной/автоматический контроль качества,4,"Автоматический контроль качества пройден, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/5,033035,Ручной/автоматический контроль качества,5,"Автоматический контроль качества не пройден, выполнена ручная проверка и повторная вставка.",,,,,Operational
bufr4/0/33/035/6,033035,Ручной/автоматический контроль качества,6,"Автоматический контроль качества отметил данные как сомнительные, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/7,033035,Ручной/автоматический контроль качества,7,"Автоматический контроль качества отметил данные как сомнительные, ручная проверка не выполнена.",,,,,Operational
bufr4/0/33/035/8,033035,Ручной/автоматический контроль качества,8,Проверено вручную и не прошло проверку,,,,,Operational
bufr4/0/33/035/9-14,033035,Ручной/автоматический контроль качества,9-14,Зарезервировано,,,,,Operational
bufr4/0/33/035/15,033035,Ручной/автоматический контроль качества,15,Отсутствующее значение,,,,,Operational
bufr4/0/33/037/1,033037,Ошибка корреляции ветра,1,уход от догадки,,,,,Operational
bufr4/0/33/037/2,033037,Ошибка корреляции ветра,2,в уход от догадки,,,,,Operational
bufr4/0/33/037/3,033037,Ошибка корреляции ветра,3,в уход от догадки,,,,,Operational
bufr4/0/33/037/4,033037,Ошибка корреляции ветра,4,u ускорение,,,,,Operational
bufr4/0/33/037/5,033037,Ошибка корреляции ветра,5,v ускорение,,,,,Operational
bufr4/0/33/037/6,033037,Ошибка корреляции ветра,6,u ускорение,,,,,Operational
bufr4/0/33/037/7,033037,Ошибка корреляции ветра,7,Возможный элемент ландшафта,,,,,Operational
bufr4/0/33/037/8,033037,Ошибка корреляции ветра,8,u ускорение и возможный элемент рельефа местности,,,,,Operational
bufr4/0/33/037/9,033037,Ошибка корреляции ветра,9,u ускорение и возможный элемент рельефа местности,,,,,Operational
bufr4/0/33/037/10,033037,Ошибка корреляции ветра,10,u ускорение и возможный элемент рельефа местности,,,,,Operational
bufr4/0/33/037/11,033037,Ошибка корреляции ветра,11,Плохая оценка ветра,,,,,Operational
bufr4/0/33/037/12,033037,Ошибка корреляции ветра,12,Сбой корреляции,,,,,Operational
bufr4/0/33/037/13,033037,Ошибка корреляции ветра,13,Поисковая строка за пределами области,,,,,Operational
bufr4/0/33/037/14,033037,Ошибка корреляции ветра,14,Целевая область за пределами области,,,,,Operational
bufr4/0/33/037/15,033037,Ошибка корреляции ветра,15,Яркость пикселя вне допустимых границ (шумная линия),,,,,Operational
bufr4/0/33/037/16,033037,Ошибка корреляции ветра,16,Цель за пределами рамки широты/долготы,,,,,Operational
bufr4/0/33/037/17,033037,Ошибка корреляции ветра,17,Цель вне минимального/максимального давления,,,,,Operational
bufr4/0/33/037/18,033037,Ошибка корреляции ветра,18,Авторедактор отметил медленный вектор,,,,,Operational
bufr4/0/33/037/19,033037,Ошибка корреляции ветра,19,Авторедактор отметил медленный вектор,,,,,Operational
bufr4/0/33/037/All-20,033037,Ошибка корреляции ветра,All 20,Отсутствующее значение,,,,,Operational
bufr4/0/33/038/1,033038,Флаги качества для наземных данных GNSS,1,Качество общей зенитной задержки считается низким.,,,,,Operational
bufr4/0/33/038/2,033038,Флаги качества для наземных данных GNSS,2,Используемые спутники GALILEO,,,,,Operational
bufr4/0/33/038/3,033038,Флаги качества для наземных данных GNSS,3,Используемые спутники ГЛОНАСС,,,,,Operational
bufr4/0/33/038/4,033038,Флаги качества для наземных данных GNSS,4,Используемые спутники GPS,,,,,Operational
bufr4/0/33/038/5,033038,Флаги качества для наземных данных GNSS,5,Метеорологические данные применены,,,,,Operational
bufr4/0/33/038/6,033038,Флаги качества для наземных данных GNSS,6,Применена коррекция атмосферной нагрузки,,,,,Operational
bufr4/0/33/038/7,033038,Флаги качества для наземных данных GNSS,7,Применена нагрузка приливов океана,,,,,Operational
bufr4/0/33/038/8,033038,Флаги качества для наземных данных GNSS,8,Обработка данных о качестве климата,,,,,Operational
bufr4/0/33/038/9,033038,Флаги качества для наземных данных GNSS,9,Обработка данных вблизи реального времени,,,,,Operational
bufr4/0/33/038/All-10,033038,Флаги качества для наземных данных GNSS,All 10,Отсутствующее значение,,,,,Operational
bufr4/0/33/039/1,033039,Флаги качества для данных радиооккультации,1,Неноминальное качество,,,,,Operational
bufr4/0/33/039/2,033039,Флаги качества для данных радиооккультации,2,Офлайн-продукт,,,,,Operational
bufr4/0/33/039/3,033039,Флаги качества для данных радиооккультации,3,Флаг восходящего покрытия,,,,,Operational
bufr4/0/33/039/4,033039,Флаги качества для данных радиооккультации,4,Обработка избыточной фазы неноминальная,,,,,Operational
bufr4/0/33/039/5,033039,Флаги качества для данных радиооккультации,5,Обработка угла изгиба неноминальная,,,,,Operational
bufr4/0/33/039/6,033039,Флаги качества для данных радиооккультации,6,Обработка рефракции неноминальная,,,,,Operational
bufr4/0/33/039/7,033039,Флаги качества для данных радиооккультации,7,Метеорологическая обработка неноминальная,,,,,Operational
bufr4/0/33/039/8,033039,Флаги качества для данных радиооккультации,8,Данные открытого контура включены,,,,,Operational
bufr4/0/33/039/9,033039,Флаги качества для данных радиооккультации,9,Обнаружены поверхностные отражения,,,,,Operational
bufr4/0/33/039/10,033039,Флаги качества для данных радиооккультации,10,Сигналы L2C GNSS используются,,,,,Operational
bufr4/0/33/039/11-13,033039,Флаги качества для данных радиооккультации,11-13,Зарезервировано,,,,,Operational
bufr4/0/33/039/14,033039,Флаги качества для данных радиооккультации,14,Фоновый профиль неноминальный,,,,,Operational
bufr4/0/33/039/15,033039,Флаги качества для данных радиооккультации,15,Фоновый профиль неноминальный,,,,,Operational
bufr4/0/33/039/All-16,033039,Флаги качества для данных радиооккультации,All 16,Отсутствующее значение,,,,,Operational
bufr4/0/33/041/0,033041,Атрибут следующего значения,0,Следующее значение является истинным значением,,,,,Operational
bufr4/0/33/041/1,033041,Атрибут следующего значения,1,Следующее значение выше истинного значения (измерение достигло нижнего предела прибора).,,,,,Operational
bufr4/0/33/041/2,033041,Атрибут следующего значения,2,Следующее значение выше истинного значения (измерение достигло нижнего предела прибора).,,,,,Operational
bufr4/0/33/041/3,033041,Атрибут следующего значения,3,Отсутствующее значение,,,,,Operational
bufr4/0/33/042/0,033042,"Тип ограничения, представленный следующим значением",0,Исключительная нижняя граница (>),,,,,Operational
bufr4/0/33/042/1,033042,"Тип ограничения, представленный следующим значением",1,Исключительная нижняя граница (>),,,,,Operational
bufr4/0/33/042/2,033042,"Тип ограничения, представленный следующим значением",2,Исключительная нижняя граница (>),,,,,Operational
bufr4/0/33/042/3,033042,"Тип ограничения, представленный следующим значением",3,Включительная верхняя граница (=<),,,,,Operational
bufr4/0/33/042/4-6,033042,"Тип ограничения, представленный следующим значением",4-6,Зарезервировано,,,,,Operational
bufr4/0/33/042/7,033042,"Тип ограничения, представленный следующим значением",7,Отсутствующее значение,,,,,Operational
bufr4/0/33/043/1,033043,Уверенность AST,1,"Морской MDS. Для извлечения SST по надиру использовался канал 3,7 микрона. Наземный MDS зарезервирован.",,,,,Operational
bufr4/0/33/043/2,033043,Уверенность AST,2,"Морской MDS. Для извлечения SST по надиру использовался канал 3,7 микрона. Наземный MDS зарезервирован.",,,,,Operational
