Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/03/012/0,003012,Тип инструмента/датчик для измерения растворенного кислорода,0,Кислородный оптод Anderraa,,,,,Operational
bufr4/0/03/012/1,003012,Тип инструмента/датчик для измерения растворенного кислорода,1,Бутыль Винклера,,,,,Operational
bufr4/0/03/012/2-14,003012,Тип инструмента/датчик для измерения растворенного кислорода,2-14,Зарезервировано,,,,,Operational
bufr4/0/03/012/15,003012,Тип инструмента/датчик для измерения растворенного кислорода,15,Отсутствующее значение,,,,,Operational
bufr4/0/03/016/0,003016,Положение дорожных датчиков,0,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/1,003016,Положение дорожных датчиков,1,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/2,003016,Положение дорожных датчиков,2,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/3,003016,Положение дорожных датчиков,3,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/4,003016,Положение дорожных датчиков,4,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/5,003016,Положение дорожных датчиков,5,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/6,003016,Положение дорожных датчиков,6,Скоростная полоса между колеями,,,,,Operational
bufr4/0/03/016/7,003016,Положение дорожных датчиков,7,Медленная полоса в колеях в противоположном направлении,,,,,Operational
bufr4/0/03/016/8-14,003016,Положение дорожных датчиков,8-14,Зарезервировано,,,,,Operational
bufr4/0/03/016/15,003016,Положение дорожных датчиков,15,Отсутствующее значение,,,,,Operational
bufr4/0/03/017/1,003017,Расширенный тип станции,1,АВТО,,,,,Operational
bufr4/0/03/017/2,003017,Расширенный тип станции,2,Пилотируемый,,,,,Operational
bufr4/0/03/017/3,003017,Расширенный тип станции,3,Событие запущено вручную,,,,,Operational
bufr4/0/03/017/4,003017,Расширенный тип станции,4,"Более длительный период времени, чем стандартный.",,,,,Operational
bufr4/0/03/017/5,003017,Расширенный тип станции,5,Зарезервировано,,,,,Operational
bufr4/0/03/017/All-6,003017,Расширенный тип станции,All 6,Отсутствующее значение,,,,,Operational
bufr4/0/03/018/0,003018,Тип дороги,0,Бесплатный трек без дополнительной информации,,,,,Operational
bufr4/0/03/018/1,003018,Тип дороги,1,"Свободный путь, насыпь",,,,,Operational
bufr4/0/03/018/2,003018,Тип дороги,2,"Свободный трек, ровный относительно окружения",,,,,Operational
bufr4/0/03/018/3,003018,Тип дороги,3,"Свободный путь, водоем(ы) поблизости",,,,,Operational
bufr4/0/03/018/4,003018,Тип дороги,4,"Бесплатный трек, лес",,,,,Operational
bufr4/0/03/018/5,003018,Тип дороги,5,"Бесплатный трек, расщелина",,,,,Operational
bufr4/0/03/018/6,003018,Тип дороги,6,"Свободный путь, на вершине холма",,,,,Operational
bufr4/0/03/018/7,003018,Тип дороги,7,"Свободный путь, на вершине холма",,,,,Operational
bufr4/0/03/018/8,003018,Тип дороги,8,"Свободный путь, на вершине холма",,,,,Operational
bufr4/0/03/018/9,003018,Тип дороги,9,"Бесплатный трек, лес",,,,,Operational
bufr4/0/03/018/10,003018,Тип дороги,10,"Свободный путь, северный наклон",,,,,Operational
bufr4/0/03/018/11,003018,Тип дороги,11,"Свободный путь, северный наклон",,,,,Operational
bufr4/0/03/018/12,003018,Тип дороги,12,"Свободный путь, северный наклон",,,,,Operational
bufr4/0/03/018/13,003018,Тип дороги,13,"Свободный путь, северный наклон",,,,,Operational
bufr4/0/03/018/14-19,003018,Тип дороги,14-19,Зарезервировано,,,,,Operational
bufr4/0/03/018/20,003018,Тип дороги,20,Мост без дополнительной информации,,,,,Operational
bufr4/0/03/018/21,003018,Тип дороги,21,Мост через долину в городской местности,,,,,Operational
bufr4/0/03/018/22,003018,Тип дороги,22,Мост через долину в городской местности,,,,,Operational
bufr4/0/03/018/23,003018,Тип дороги,23,Мост через улицу/путь,,,,,Operational
bufr4/0/03/018/24,003018,Тип дороги,24,Мост через большую реку/канал,,,,,Operational
bufr4/0/03/018/25,003018,Тип дороги,25,Мост через большую реку/канал,,,,,Operational
bufr4/0/03/018/26,003018,Тип дороги,26,Мост через большую реку/канал,,,,,Operational
bufr4/0/03/018/27-30,003018,Тип дороги,27-30,Зарезервировано,,,,,Operational
bufr4/0/03/018/31,003018,Тип дороги,31,Отсутствующее значение,,,,,Operational
bufr4/0/03/019/0,003019,Тип конструкции,0,Асфальт,,,,,Operational
bufr4/0/03/019/1,003019,Тип конструкции,1,Бетон,,,,,Operational
bufr4/0/03/019/2,003019,Тип конструкции,2,Бетон,,,,,Operational
bufr4/0/03/019/3,003019,Тип конструкции,3,Стальная балочная конструкция,,,,,Operational
bufr4/0/03/019/4,003019,Тип конструкции,4,Мост с коробчатой балкой,,,,,Operational
bufr4/0/03/019/5,003019,Тип конструкции,5,Ортотропная плита,,,,,Operational
bufr4/0/03/019/6,003019,Тип конструкции,6,Дренажный асфальт,,,,,Operational
bufr4/0/03/019/7-14,003019,Тип конструкции,7-14,Зарезервировано,,,,,Operational
bufr4/0/03/019/15,003019,Тип конструкции,15,Отсутствующее значение,,,,,Operational
bufr4/0/03/020/0,003020,Корпус термометра/гигрометра,0,Дерево,,,,,Operational
bufr4/0/03/020/1,003020,Корпус термометра/гигрометра,1,Металлический сплав,,,,,Operational
bufr4/0/03/020/2,003020,Корпус термометра/гигрометра,2,Пластик/стеклопластик,,,,,Operational
bufr4/0/03/020/3,003020,Корпус термометра/гигрометра,3,Тростник/трава/лист,,,,,Operational
bufr4/0/03/020/4-6,003020,Корпус термометра/гигрометра,4-6,Зарезервировано для будущего использования,,,,,Operational
bufr4/0/03/020/7,003020,Корпус термометра/гигрометра,7,Отсутствующее значение,,,,,Operational
bufr4/0/03/021/0,003021,Нагрев гигрометра,0,Необогреваемый,,,,,Operational
bufr4/0/03/021/1,003021,Нагрев гигрометра,1,Обогреваемый,,,,,Operational
bufr4/0/03/021/2,003021,Нагрев гигрометра,2,Не применимо,,,,,Operational
bufr4/0/03/021/3,003021,Нагрев гигрометра,3,Отсутствующее значение,,,,,Operational
bufr4/0/03/022/0,003022,Владелец инструмента,0,Национальная гидрометеорологическая служба,,,,,Operational
bufr4/0/03/022/1,003022,Владелец инструмента,1,Другое,,,,,Operational
bufr4/0/03/022/2,003022,Владелец инструмента,2,Институт стандартов,,,,,Operational
bufr4/0/03/022/3-6,003022,Владелец инструмента,3-6,Зарезервировано для будущего использования,,,,,Operational
bufr4/0/03/022/7,003022,Владелец инструмента,7,Отсутствующее значение,,,,,Operational
bufr4/0/03/023/0,003023,Конфигурация жалюзи для экрана термометра/гигрометра,0,Одиночные V-образные жалюзи,,,,,Operational
bufr4/0/03/023/1,003023,Конфигурация жалюзи для экрана термометра/гигрометра,1,Перекрывающиеся жалюзи,,,,,Operational
bufr4/0/03/023/2,003023,Конфигурация жалюзи для экрана термометра/гигрометра,2,Одиночные V-образные жалюзи,,,,,Operational
bufr4/0/03/023/3,003023,Конфигурация жалюзи для экрана термометра/гигрометра,3,Перекрывающиеся жалюзи,,,,,Operational
bufr4/0/03/023/4,003023,Конфигурация жалюзи для экрана термометра/гигрометра,4,"Вентилируемый, без жалюзи",,,,,Operational
bufr4/0/03/023/5,003023,Конфигурация жалюзи для экрана термометра/гигрометра,5,Не применимо,,,,,Operational
bufr4/0/03/023/6,003023,Конфигурация жалюзи для экрана термометра/гигрометра,6,Зарезервировано для будущего использования,,,,,Operational
bufr4/0/03/023/7,003023,Конфигурация жалюзи для экрана термометра/гигрометра,7,Отсутствующее значение,,,,,Operational
bufr4/0/03/027/0,003027,Тип полетной установки,0,Соло (одиночный радиозонд),,,,,Operational
bufr4/0/03/027/1,003027,Тип полетной установки,1,Блок,,,,,Operational
bufr4/0/03/027/2,003027,Тип полетной установки,2,Бар,,,,,Operational
bufr4/0/03/027/3,003027,Тип полетной установки,3,Крест,,,,,Operational
bufr4/0/03/027/4,003027,Тип полетной установки,4,Т-риг,,,,,Operational
bufr4/0/03/027/5,003027,Тип полетной установки,5,Т-риг,,,,,Operational
bufr4/0/03/027/6,003027,Тип полетной установки,6,Сложный,,,,,Operational
bufr4/0/03/027/7-14,003027,Тип полетной установки,7-14,Зарезервировано,,,,,Operational
bufr4/0/03/027/15,003027,Тип полетной установки,15,Отсутствующее значение,,,,,Operational
bufr4/0/03/028/0,003028,Метод измерения глубины снега,0,Многоточечный ручной снежный замер,,,,,Operational
bufr4/0/03/028/1,003028,Метод измерения глубины снега,1,Одноточечное ручное измерение водного эквивалента снега,,,,,Operational
bufr4/0/03/028/2,003028,Одноточечное ручное измерение водного эквивалента снега,2,Снежная подушка или снежные весы,,,,,Operational
bufr4/0/03/028/3,003028,Одноточечное ручное измерение водного эквивалента снега,3,Пассивная гамма,,,,,Operational
bufr4/0/03/028/4,003028,Одноточечное ручное измерение водного эквивалента снега,4,Методы ГНСС/GPS,,,,,Operational
bufr4/0/03/028/5,003028,Одноточечное ручное измерение водного эквивалента снега,5,Затухание космических лучей,,,,,Operational
bufr4/0/03/028/6,003028,Одноточечное ручное измерение водного эквивалента снега,6,Отражение во временной области,,,,,Operational
bufr4/0/03/028/7-62,003028,Одноточечное ручное измерение водного эквивалента снега,7-62,Зарезервировано,,,,,Operational
bufr4/0/03/028/63,003028,Одноточечное ручное измерение водного эквивалента снега,63,Отсутствующее значение,,,,,Operational
bufr4/0/03/029/0,003029,Полоса охвата,0,Верхний левый,,,,,Operational
bufr4/0/03/029/1,003029,Полоса охвата,1,Правая сторона,,,,,Operational
bufr4/0/03/029/2-6,003029,Полоса охвата,2-6,Зарезервировано,,,,,Operational
bufr4/0/03/029/7,003029,Полоса охвата,7,Отсутствует,,,,,Operational
bufr4/0/03/030/0,003030,Состояние антенны,0,Передача,,,,,Operational
bufr4/0/03/030/1,003030,Состояние антенны,1,Получение,,,,,Operational
bufr4/0/03/030/2-6,003030,Состояние антенны,2-6,Зарезервировано,,,,,Operational
bufr4/0/03/030/7,003030,Состояние антенны,7,Отсутствует,,,,,Operational
