Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/40/020/16,040020,GqisFlagQual - индивидуальный флаг качества системы IASI-System,16,Запасной,,,,,Operational
bufr4/0/40/020/All-17,040020,GqisFlagQual - индивидуальный флаг качества системы IASI-System,All 17,Отсутствующее значение,,,,,Operational
bufr4/0/40/023/1,040023,Флаг состояния высотомера,1,"Последовательность полос (0 = 3Ku_1C_3Ku, 1 = 2Ku_1C_2Ku)",,,,,Operational
bufr4/0/40/023/2,040023,Флаг состояния высотомера,2,"Частота диапазона C (0 = 320 МГц, 1 = 100 МГц)",,,,,Operational
bufr4/0/40/023/3,040023,Флаг состояния высотомера,3,"Статус диапазона C (0 = Вкл., 1 = Выкл.)",,,,,Operational
bufr4/0/40/023/4,040023,Флаг состояния высотомера,4,"Статус диапазона Ku (0 = Вкл., 1 = Выкл.)",,,,,Operational
bufr4/0/40/023/All-5,040023,Флаг состояния высотомера,All 5,Отсутствующее значение,,,,,Operational
bufr4/0/40/024/0,040024,Доступность метеорологической карты,0,Доступно 2 карты (с разницей в 6 часов),,,,,Operational
bufr4/0/40/024/1,040024,Доступность метеорологической карты,1,Доступно 2 карты (с разницей в 6 часов),,,,,Operational
bufr4/0/40/024/2,040024,Доступность метеорологической карты,2,1 карта доступна; данные экстраполированы,,,,,Operational
bufr4/0/40/024/3,040024,Доступность метеорологической карты,3,Карты не использовались,,,,,Operational
bufr4/0/40/024/4-6,040024,Доступность метеорологической карты,4-6,Зарезервировано,,,,,Operational
bufr4/0/40/024/7,040024,Доступность метеорологической карты,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/025/0,040025,Флаг интерполяции для средней суточной приливной волны,0,Хорошо,,,,,Operational
bufr4/0/40/025/1,040025,Флаг интерполяции для средней суточной приливной волны,1,Плохо,,,,,Operational
bufr4/0/40/025/2,040025,Флаг интерполяции для средней суточной приливной волны,2,Зарезервировано,,,,,Operational
bufr4/0/40/025/3,040025,Флаг интерполяции для средней суточной приливной волны,3,Отсутствующее значение,,,,,Operational
bufr4/0/40/028/0,040028,Качественный флаг GMI,0,Хорошие данные,,,,,Operational
bufr4/0/40/028/1,040028,Качественный флаг GMI,1,Нет солнечного блика,,,,,Operational
bufr4/0/40/028/2,040028,Качественный флаг GMI,2,Возможные радиочастотные помехи,,,,,Operational
bufr4/0/40/028/3,040028,Качественный флаг GMI,3,Деградированные данные геолокации,,,,,Operational
bufr4/0/40/028/4,040028,Качественный флаг GMI,4,Данные скорректированы с учетом теплового проникновения.,,,,,Operational
bufr4/0/40/028/5,040028,Качественный флаг GMI,5,Сканирующее затемнение включено,,,,,Operational
bufr4/0/40/028/6,040028,Качественный флаг GMI,6,Данные отсутствуют в файле или нечитаемы,,,,,Operational
bufr4/0/40/028/7,040028,Качественный флаг GMI,7,Яркостная температура,,,,,Operational
bufr4/0/40/028/8,040028,Качественный флаг GMI,8,Геолокация не выполнена успешно,,,,,Operational
bufr4/0/40/028/9,040028,Качественный флаг GMI,9,Данные отсутствуют в одном канале,,,,,Operational
bufr4/0/40/028/10,040028,Качественный флаг GMI,10,Данные отсутствуют в одном канале,,,,,Operational
bufr4/0/40/028/11,040028,Качественный флаг GMI,11,Значения широты/долготы вне допустимого диапазона,,,,,Operational
bufr4/0/40/028/12,040028,Качественный флаг GMI,12,Ненормальные режимы состояния,,,,,Operational
bufr4/0/40/028/13,040028,Качественный флаг GMI,13,Расстояние до соответствующего низкочастотного пикселя > 7 км,,,,,Operational
bufr4/0/40/028/14,040028,Качественный флаг GMI,14,Зарезервировано,,,,,Operational
bufr4/0/40/028/15,040028,Качественный флаг GMI,15,Отсутствующее значение,,,,,Operational
bufr4/0/40/036/0,040036,Тип классификации Lidar L2b,0,Чисто,,,,,Operational
bufr4/0/40/036/1,040036,Тип классификации Lidar L2b,1,Высокая облачность,,,,,Operational
bufr4/0/40/036/2,040036,Тип классификации Lidar L2b,2,Аэрозоли (общие),,,,,Operational
bufr4/0/40/036/3,040036,Тип классификации Lidar L2b,3,Ослабленный,,,,,Operational
bufr4/0/40/036/4,040036,Тип классификации Lidar L2b,4,Поверхность,,,,,Operational
bufr4/0/40/036/5-14,040036,Тип классификации Lidar L2b,5-14,Зарезервировано,,,,,Operational
bufr4/0/40/036/15,040036,Тип классификации Lidar L2b,15,Отсутствующее значение,,,,,Operational
bufr4/0/40/043/0,040043,Индикатор манёвра спутника,0,Платформа не выполняет маневр.,,,,,Operational
bufr4/0/40/043/1,040043,Индикатор манёвра спутника,1,"Платформа выполняет маневр, номинальная обработка.",,,,,Operational
bufr4/0/40/043/2,040043,Индикатор манёвра спутника,2,Платформа не выполняет маневр.,,,,,Operational
bufr4/0/40/043/3-6,040043,Индикатор манёвра спутника,3-6,Зарезервировано,,,,,Operational
bufr4/0/40/043/7,040043,Индикатор манёвра спутника,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/045/1,040045,Формирование облаков и определение высоты,1,"Облачные продукты, полученные методом хи-квадрат.",,,,,Operational
bufr4/0/40/045/2,040045,Формирование облаков и определение высоты,2,"Облачные продукты, полученные с использованием метода CO2-slicing.",,,,,Operational
bufr4/0/40/045/3,040045,Формирование облаков и определение высоты,3,Назначение высоты выполнено с использованием статистического метода первого приближения.,,,,,Operational
bufr4/0/40/045/4,040045,Формирование облаков и определение высоты,4,Назначение высоты выполнено с использованием прогнозов NWP.,,,,,Operational
bufr4/0/40/045/All-5,040045,Формирование облаков и определение высоты,All 5,Отсутствующее значение,,,,,Operational
bufr4/0/40/046/0,040046,Сводка облачности,0,Поле зрения IASI (IFOV) чистое.,,,,,Operational
bufr4/0/40/046/1,040046,Сводка облачности,1,Возможно небольшое загрязнение облаками,,,,,Operational
bufr4/0/40/046/2,040046,Сводка облачности,2,Поле зрения IASI (IFOV) частично покрыто облаками.,,,,,Operational
bufr4/0/40/046/3,040046,Сводка облачности,3,Облачное покрытие,,,,,Operational
bufr4/0/40/046/4-6,040046,Сводка облачности,4-6,Зарезервировано,,,,,Operational
bufr4/0/40/046/7,040046,Сводка облачности,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/047/0,040047,Флаг валидации для продукта уровня 1 IASI или IASI-NG,0,Измерения и дополнительная информация доступны и имеют хорошее качество для обработки на уровне L2.,,,,,Operational
bufr4/0/40/047/1,040047,Флаг валидации для продукта уровня 1 IASI или IASI-NG,1,"Продукты L1c имеют ухудшенное качество согласно флагам L1c, обработка L2 отсутствует.",,,,,Operational
bufr4/0/40/047/2,040047,Флаг валидации для продукта уровня 1 IASI или IASI-NG,2,"Продукты L1c имеют ухудшенное качество согласно флагам L1c, обработка L2 отсутствует.",,,,,Operational
bufr4/0/40/047/3-6,040047,Флаг валидации для продукта уровня 1 IASI или IASI-NG,3-6,Зарезервировано,,,,,Operational
bufr4/0/40/047/7,040047,Флаг валидации для продукта уровня 1 IASI или IASI-NG,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/048/0,040048,Флаг проверки потока данных уровня 1 AMSU-A,0,"Ожидаемые измерения AMSU доступны, имеют хорошее качество и совмещены с IASI для обработки.",,,,,Operational
bufr4/0/40/048/1,040048,Флаг проверки потока данных уровня 1 AMSU-A,1,"Данные AMSU-A доступны, но их качество ухудшено (согласно флагам AMSU L1 или тестам контроля качества) и не используются для обработки.",,,,,Operational
bufr4/0/40/048/2,040048,Флаг проверки потока данных уровня 1 AMSU-A,2,Нет совпадающих (по времени и пространству) измерений AMSU для обработки.,,,,,Operational
bufr4/0/40/048/3-6,040048,Флаг проверки потока данных уровня 1 AMSU-A,3-6,Зарезервировано,,,,,Operational
bufr4/0/40/048/7,040048,Флаг проверки потока данных уровня 1 AMSU-A,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/049/1-3,040049,Облачные тесты выполнены и результаты.,1-3,Зарезервировано,,,,,Operational
bufr4/0/40/049/4,040049,Облачные тесты выполнены и результаты.,4,Оптическая толщина облаков,,,,,Operational
bufr4/0/40/049/5,040049,Облачные тесты выполнены и результаты.,5,Оптическая толщина облаков,,,,,Operational
bufr4/0/40/049/6,040049,Облачные тесты выполнены и результаты.,6,Тест неоднородности AVHRR указывает на облако,,,,,Operational
bufr4/0/40/049/7,040049,Облачные тесты выполнены и результаты.,7,Выполнен тест неоднородности AVHRR,,,,,Operational
bufr4/0/40/049/8,040049,Облачные тесты выполнены и результаты.,8,Тест облаков IASI-AVHRR ANN указывает на облако,,,,,Operational
bufr4/0/40/049/9,040049,Облачные тесты выполнены и результаты.,9,Тест облаков IASI-AVHRR ANN указывает на облако,,,,,Operational
bufr4/0/40/049/10,040049,Облачные тесты выполнены и результаты.,10,Интегрированная доля облачности AVHRR указывает на облако,,,,,Operational
bufr4/0/40/049/11,040049,Облачные тесты выполнены и результаты.,11,Интегрированная доля облачности AVHRR указывает на облако,,,,,Operational
bufr4/0/40/049/12,040049,Облачные тесты выполнены и результаты.,12,Тест на облачность AMSU указывает на наличие облака,,,,,Operational
bufr4/0/40/049/13,040049,Облачные тесты выполнены и результаты.,13,Тест на облачность AMSU указывает на наличие облака,,,,,Operational
bufr4/0/40/049/14,040049,Облачные тесты выполнены и результаты.,14,Тест облаков IASI-AVHRR ANN указывает на облако,,,,,Operational
bufr4/0/40/049/15,040049,Облачные тесты выполнены и результаты.,15,Тест облаков окна IASI выполнен,,,,,Operational
bufr4/0/40/049/All-16,040049,Облачные тесты выполнены и результаты.,All 16,Отсутствующее значение,,,,,Operational
bufr4/0/40/050/1-4,040050,Инициализация извлечения,1-4,Зарезервировано,,,,,Operational
bufr4/0/40/050/5,040050,Инициализация извлечения,5,СГЗ,,,,,Operational
bufr4/0/40/050/6,040050,Инициализация извлечения,6,АМСУ-А,,,,,Operational
bufr4/0/40/050/7,040050,Инициализация извлечения,7,IASI включено,,,,,Operational
bufr4/0/40/050/All-8,040050,Инициализация извлечения,All 8,Отсутствующее значение,,,,,Operational
bufr4/0/40/051/0,040051,Сходимость итеративного извлечения,0,Методы оптимальной оценки (OEM) не применялись.,,,,,Operational
bufr4/0/40/051/1,040051,Сходимость итеративного извлечения,1,"OEM прерван, так как остатки первого предположения слишком высоки.",,,,,Operational
bufr4/0/40/051/2,040051,Сходимость итеративного извлечения,2,"Минимизация не сошлась, сигнал отклонен.",,,,,Operational
bufr4/0/40/051/3,040051,Сходимость итеративного извлечения,3,"Минимизация не сошлась, сигнал отклонен.",,,,,Operational
bufr4/0/40/051/4,040051,Сходимость итеративного извлечения,4,"Минимизация не сошлась, сигнал отклонен.",,,,,Operational
bufr4/0/40/051/5,040051,Сходимость итеративного извлечения,5,"Минимизация не сошлась, сигнал отклонен.",,,,,Operational
bufr4/0/40/051/6,040051,Сходимость итеративного извлечения,6,Зарезервировано,,,,,Operational
bufr4/0/40/051/7,040051,Сходимость итеративного извлечения,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/052/1-3,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,1-3,Зарезервировано,,,,,Operational
bufr4/0/40/052/4,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,4,Условия пересыщения в процессе извлечения OEM.,,,,,Operational
bufr4/0/40/052/5,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,5,Условия пересыщения в процессе извлечения OEM.,,,,,Operational
bufr4/0/40/052/6,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,6,Условия пересыщения в первом приближении,,,,,Operational
bufr4/0/40/052/7,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,7,Суперадиабатические условия в первом предположении,,,,,Operational
bufr4/0/40/052/All-8,040052,Указание на супер-адиабатическое состояние и супер-насыщение в итоговом извлечении.,All 8,Отсутствующее значение,,,,,Operational
bufr4/0/40/054/1,040054,Потенциальные ошибки обработки и ввода,1,"Обнаружена ошибка, предприняты попытки восстановления.",,,,,Operational
bufr4/0/40/054/2,040054,Потенциальные ошибки обработки и ввода,2,Сообщение от L1,,,,,Operational
bufr4/0/40/054/3,040054,Потенциальные ошибки обработки и ввода,3,Сообщение от L1,,,,,Operational
bufr4/0/40/054/4,040054,Потенциальные ошибки обработки и ввода,4,Сообщение из вспомогательных данных,,,,,Operational
bufr4/0/40/054/5,040054,Потенциальные ошибки обработки и ввода,5,Сообщение от процедуры подгонки,,,,,Operational
bufr4/0/40/054/6,040054,Потенциальные ошибки обработки и ввода,6,Открытие файла,,,,,Operational
bufr4/0/40/054/7,040054,Потенциальные ошибки обработки и ввода,7,Чтение файла,,,,,Operational
bufr4/0/40/054/8,040054,Потенциальные ошибки обработки и ввода,8,Флаг качества,,,,,Operational
bufr4/0/40/054/9,040054,Потенциальные ошибки обработки и ввода,9,"Уровень 2 ""из линейной регрессии"" (F_Qual), сообщите пиксель, где L2 не полностью доверяют.",,,,,Operational
bufr4/0/40/054/10,040054,Потенциальные ошибки обработки и ввода,10,Пустое поле или данные,,,,,Operational
bufr4/0/40/054/11,040054,Потенциальные ошибки обработки и ввода,11,Поверхностное давление,,,,,Operational
bufr4/0/40/054/12,040054,Потенциальные ошибки обработки и ввода,12,Фильтрация сияния,,,,,Operational
bufr4/0/40/054/All-13,040054,Потенциальные ошибки обработки и ввода,All 13,Отсутствующее значение,,,,,Operational
bufr4/0/40/055/1,040055,Диагностика извлечения,1,Фильтрация сияния,,,,,Operational
bufr4/0/40/055/2,040055,Диагностика извлечения,2,Полярные регионы,,,,,Operational
bufr4/0/40/055/3,040055,Диагностика извлечения,3,Местоположение ночью,,,,,Operational
bufr4/0/40/055/4,040055,Диагностика извлечения,4,Отрицательная высота поверхности ниже среднего уровня моря,,,,,Operational
bufr4/0/40/055/5,040055,Диагностика извлечения,5,"Сцена, покрытая облаками",,,,,Operational
bufr4/0/40/055/6,040055,Диагностика извлечения,6,Сцена над морем,,,,,Operational
bufr4/0/40/055/7,040055,Диагностика извлечения,7,Сцена над пустыней,,,,,Operational
bufr4/0/40/055/8,040055,Диагностика извлечения,8,Температура кожи,,,,,Operational
bufr4/0/40/055/9,040055,Диагностика извлечения,9,Температура кожи,,,,,Operational
bufr4/0/40/055/10,040055,Диагностика извлечения,10,Контраст спектральной линии слишком слабый,,,,,Operational
bufr4/0/40/055/11,040055,Диагностика извлечения,11,Слишком много итераций (превышает 8),,,,,Operational
bufr4/0/40/055/12,040055,Диагностика извлечения,12,Отрицательные частичные столбцы,,,,,Operational
bufr4/0/40/055/13,040055,Диагностика извлечения,13,Матрица плохо обусловлена,,,,,Operational
bufr4/0/40/055/14,040055,Диагностика извлечения,14,Подгонка разошлась,,,,,Operational
bufr4/0/40/055/15,040055,Диагностика извлечения,15,Ошибка в использовании научной библиотеки GNU (GSL),,,,,Operational
bufr4/0/40/055/16,040055,Диагностика извлечения,16,Остатки «смещены»,,,,,Operational
bufr4/0/40/055/17,040055,Диагностика извлечения,17,Остатки «наклонены»,,,,,Operational
bufr4/0/40/055/18,040055,Диагностика извлечения,18,Среднеквадратичная ошибка (RMS) остатков велика.,,,,,Operational
bufr4/0/40/055/19,040055,Диагностика извлечения,19,Матрица усредняющего ядра,,,,,Operational
bufr4/0/40/055/20,040055,Диагностика извлечения,20,Обнаружен лед,,,,,Operational
bufr4/0/40/055/All-21,040055,Диагностика извлечения,All 21,Отсутствующее значение,,,,,Operational
bufr4/0/40/056/0,040056,Общее качество извлечения,0,Использование не рекомендуется,,,,,Operational
bufr4/0/40/056/1,040056,Общее качество извлечения,1,Используйте с осторожностью,,,,,Operational
bufr4/0/40/056/2,040056,Общее качество извлечения,2,Высокое качество,,,,,Operational
bufr4/0/40/056/3-6,040056,Общее качество извлечения,3-6,Зарезервировано,,,,,Operational
bufr4/0/40/056/7,040056,Общее качество извлечения,7,Отсутствующее значение,,,,,Operational
bufr4/0/40/057/1,040057,Флаги извлечения уровня 2 IASI,1,"Обнаружена ошибка, предприняты попытки восстановления.",,,,,Operational
bufr4/0/40/057/2,040057,Флаги извлечения уровня 2 IASI,2,Сообщение от L1,,,,,Operational
bufr4/0/40/057/3,040057,Флаги извлечения уровня 2 IASI,3,Сообщение от L1,,,,,Operational
bufr4/0/40/057/4,040057,Флаги извлечения уровня 2 IASI,4,Сообщение из вспомогательных данных,,,,,Operational
bufr4/0/40/057/5,040057,Флаги извлечения уровня 2 IASI,5,Сообщение от процедуры подгонки,,,,,Operational
bufr4/0/40/057/6,040057,Флаги извлечения уровня 2 IASI,6,Зарезервировано,,,,,Operational
bufr4/0/40/057/7,040057,Флаги извлечения уровня 2 IASI,7,Установлен неверный флаг L1 или L2,,,,,Operational
bufr4/0/40/057/8,040057,Флаги извлечения уровня 2 IASI,8,Уровень 2 не полностью доверен,,,,,Operational
bufr4/0/40/057/9,040057,Флаги извлечения уровня 2 IASI,9,Отсутствие температурных или влажностных уровней в вертикальном профиле,,,,,Operational
bufr4/0/40/057/10,040057,Флаги извлечения уровня 2 IASI,10,Поверхностное давление,,,,,Operational
bufr4/0/40/057/11,040057,Флаги извлечения уровня 2 IASI,11,Фильтрация сияния,,,,,Operational
bufr4/0/40/057/12,040057,Флаги извлечения уровня 2 IASI,12,Полярные регионы,,,,,Operational
bufr4/0/40/057/13,040057,Флаги извлечения уровня 2 IASI,13,Местоположение ночью,,,,,Operational
bufr4/0/40/057/14,040057,Флаги извлечения уровня 2 IASI,14,Отрицательная высота поверхности ниже среднего уровня моря,,,,,Operational
bufr4/0/40/057/15,040057,Флаги извлечения уровня 2 IASI,15,"Сцена, покрытая облаками",,,,,Operational
bufr4/0/40/057/16,040057,Флаги извлечения уровня 2 IASI,16,Сцена над морем,,,,,Operational
bufr4/0/40/057/17,040057,Флаги извлечения уровня 2 IASI,17,Сцена над пустыней,,,,,Operational
bufr4/0/40/057/18,040057,Флаги извлечения уровня 2 IASI,18,Температура кожи,,,,,Operational
bufr4/0/40/057/19,040057,Флаги извлечения уровня 2 IASI,19,Полученная температура кожи слишком отличается от модели,,,,,Operational
bufr4/0/40/057/20,040057,Флаги извлечения уровня 2 IASI,20,Контраст спектральной линии слишком слабый,,,,,Operational
bufr4/0/40/057/21,040057,Флаги извлечения уровня 2 IASI,21,Слишком много итераций (превышает 8),,,,,Operational
bufr4/0/40/057/22,040057,Флаги извлечения уровня 2 IASI,22,Отрицательные частичные столбцы,,,,,Operational
bufr4/0/40/057/23,040057,Флаги извлечения уровня 2 IASI,23,Матрица плохо обусловлена,,,,,Operational
bufr4/0/40/057/24,040057,Флаги извлечения уровня 2 IASI,24,Подгонка разошлась,,,,,Operational
bufr4/0/40/057/25,040057,Флаги извлечения уровня 2 IASI,25,Ошибка в использовании GSL,,,,,Operational
bufr4/0/40/057/26,040057,Флаги извлечения уровня 2 IASI,26,Остатки «смещены»,,,,,Operational
bufr4/0/40/057/27,040057,Флаги извлечения уровня 2 IASI,27,Остатки «наклонены»,,,,,Operational
bufr4/0/40/057/28,040057,Флаги извлечения уровня 2 IASI,28,Среднеквадратичная ошибка (RMS) остатков велика.,,,,,Operational
bufr4/0/40/057/29,040057,Флаги извлечения уровня 2 IASI,29,Матрица усредняющего ядра,,,,,Operational
bufr4/0/40/057/30,040057,Флаги извлечения уровня 2 IASI,30,Обнаружен лед,,,,,Operational
bufr4/0/40/057/All-31,040057,Флаги извлечения уровня 2 IASI,All 31,Отсутствующее значение,,,,,Operational
bufr4/0/40/068/0,040068,Флаг общего качества извлечения для SO2,0,"Значения, рассчитанные с использованием IASI L2",,,,,Operational
bufr4/0/40/068/1,040068,Флаг общего качества извлечения для SO2,1,Профили давления и температуры отсутствуют в данных IASI L2; вместо этого использованы данные модели/прогноза.,,,,,Operational
bufr4/0/40/068/2,040068,Флаг общего качества извлечения для SO2,2,Высокое качество,,,,,Operational
bufr4/0/40/068/3-14,040068,Флаг общего качества извлечения для SO2,3-14,Зарезервировано,,,,,Operational
bufr4/0/40/068/15,040068,Флаг общего качества извлечения для SO2,15,Отсутствующее значение,,,,,Operational
bufr4/0/40/074/1,040074,Общие флаги качества интерферометрии,1,Несовместимость угла сканирования для электроэнцефалограммы,,,,,Operational
bufr4/0/40/074/2,040074,Общие флаги качества интерферометрии,2,"Сбой калибровки (достигнут предел температуры абсолютно черного тела, недостаточно источников для интерферометрии и т. д.)",,,,,Operational
bufr4/0/40/074/3,040074,Общие флаги качества интерферометрии,3,Геолокация выполнена с учетом ориентации космического аппарата и с использованием звездного каталога.,,,,,Operational
bufr4/0/40/074/4,040074,Общие флаги качества интерферометрии,4,"Высокий уровень криогенного осадка достигнут, требуется дегазация радиационного охладителя. Устанавливается при превышении уровня NESR порога ледяного покрова.",,,,,Operational
bufr4/0/40/074/5,040074,Общие флаги качества интерферометрии,5,Общие флаги качества интерферометрии,,,,,Operational
bufr4/0/40/074/6,040074,Общие флаги качества интерферометрии,6,Флаг общей точности,,,,,Operational
bufr4/0/40/074/7,040074,Общие флаги качества интерферометрии,7,"Шум, присутствующий во время интерферометрии",,,,,Operational
bufr4/0/40/074/8,040074,Общие флаги качества интерферометрии,8,Выделение газов радиационного охладителя,,,,,Operational
bufr4/0/40/074/9,040074,Общие флаги качества интерферометрии,9,"Флаг, предшествующий первой отметке 24 часа/день (по умолчанию включен).",,,,,Operational
bufr4/0/40/074/10,040074,Общие флаги качества интерферометрии,10,Флаг пакета телеметрии,,,,,Operational
bufr4/0/40/074/11-15,040074,Общие флаги качества интерферометрии,11-15,Зарезервировано,,,,,Operational
