Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/12/104,12,Температура/температура воздуха,012104,Температура воздуха на высоте 2 м,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/105,12,Температура/температура воздуха,012105,Температура мокрого термометра на высоте 2 м,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/106,12,Температура/температура воздуха,012106,Температура точки росы,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/107,12,Температура/температура воздуха,012107,Виртуальная температура,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/111,12,Температура/температура воздуха,012111,"Максимальная температура, на высоте и за указанный период.",K,2,0,16,C,2,4,(см. Примечание 3),177,Operational
bufr4/0/12/112,12,Температура/температура воздуха,012112,"Максимальная температура, на высоте и за указанный период.",K,2,0,16,C,2,4,(см. Примечание 3),177,Operational
bufr4/0/12/113,12,Температура/температура воздуха,012113,Минимальная температура на поверхности земли за последние 12 часов,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/114,12,Температура/температура воздуха,012114,Максимальная температура на высоте 2 м за последние 12 часов,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/115,12,Температура/температура воздуха,012115,Минимальная температура на высоте 2 м за последние 24 часа,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/116,12,Температура/температура воздуха,012116,Максимальная температура на высоте 2 м за последние 12 часов,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/117,12,Температура/температура воздуха,012117,Минимальная температура на высоте 2 м за последние 24 часа,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/118,12,Температура/температура воздуха,012118,Максимальная температура на указанной высоте за последние 24 часа,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/119,12,Температура/температура воздуха,012119,Максимальная температура на указанной высоте за последние 24 часа,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/120,12,Температура/температура воздуха,012120,Температура грунта,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/121,12,Температура/температура воздуха,012121,Температура грунта,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/122,12,Температура/температура воздуха,012122,Минимальная температура на поверхности земли за последние 12 часов,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/128,12,Температура/температура воздуха,012128,Температура дорожного покрытия,K,2,0,16,C,2,5,,,Operational
bufr4/0/12/129,12,Температура/температура воздуха,012129,Температура дорожного покрытия,K,2,0,16,C,2,5,,,Operational
bufr4/0/12/130,12,Температура/температура воздуха,012130,Температура почвы,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/131,12,Температура/температура воздуха,012131,Температура снега,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/132,12,Температура/температура воздуха,012132,Температура поверхности льда,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/133,12,Температура/температура воздуха,012133,Температура поверхности льда,K,2,0,16,,,,,,Operational
bufr4/0/12/151,12,Температура/температура воздуха,012151,Стандартное отклонение температуры,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/152,12,Температура/температура воздуха,012152,Самая высокая среднесуточная температура,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/153,12,Температура/температура воздуха,012153,Самая низкая среднесуточная температура,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/158,12,Температура/температура воздуха,012158,Эквивалентная шуму дельта температуры при наблюдении холодной цели,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/159,12,Температура/температура воздуха,012159,Эквивалентная шуму дельта температуры при наблюдении холодной цели,K,2,0,12,C,2,4,,,Operational
bufr4/0/12/161,12,Температура/температура воздуха,012161,Температура кожи,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/162,12,Температура/температура воздуха,012162,Эквивалентная температура абсолютно черного тела,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/163,12,Температура/температура воздуха,012163,Яркостная температура,K,2,0,16,C,2,4,,,Operational
bufr4/0/12/164,12,Температура/температура воздуха,012164,Температура инструмента,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/165,12,Температура/температура воздуха,012165,Яркостная температура прямого солнечного света,K,0,0,23,K,0,7,,,Operational
bufr4/0/12/166,12,Температура/температура воздуха,012166,Точность снимка,K,1,-4000,13,K,1,4,,,Operational
bufr4/0/12/167,12,Температура/температура воздуха,012167,Радиометрическая точность (чистая поляризация),K,1,0,9,K,1,3,,,Operational
bufr4/0/12/168,12,Температура/температура воздуха,012168,Радиометрическая точность (чистая поляризация),K,1,0,9,K,1,3,,,Operational
bufr4/0/12/169,12,Температура/температура воздуха,012169,Яркостная температура,K,3,-100000,18,K,3,6,,,Operational
bufr4/0/12/171,12,Температура/температура воздуха,012171,Самая низкая температура кластера,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/180,12,Температура/температура воздуха,012180,Среднее значение BT на 12 микрон для всех ясных пикселей в зените.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/181,12,Температура/температура воздуха,012181,Среднее значение BT на 12 микрон для всех ясных пикселей в зените.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/182,12,Температура/температура воздуха,012182,Среднее значение BT на 12 микрон для всех ясных пикселей в зените.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/183,12,Температура/температура воздуха,012183,"Среднее значение BT на 12 микрон для всех ясных пикселей, вид вперёд.",K,2,0,16,K,2,5,,,Operational
bufr4/0/12/184,12,Температура/температура воздуха,012184,"Среднее значение BT на 12 микрон для всех ясных пикселей, вид вперёд.",K,2,0,16,K,2,5,,,Operational
bufr4/0/12/185,12,Температура/температура воздуха,012185,"Среднее значение BT на 12 микрон для всех ясных пикселей, вид вперёд.",K,2,0,16,K,2,5,,,Operational
bufr4/0/12/186,12,Температура/температура воздуха,012186,Средняя температура поверхности моря в надира.,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/187,12,Температура/температура воздуха,012187,Средняя температура поверхности моря с двойным обзором,K,2,0,16,K,2,5,,,Operational
bufr4/0/12/188,12,Температура/температура воздуха,012188,"Интерполированная яркость 23,8 ГГц T от MWR",K,2,0,16,K,2,5,,,Operational
bufr4/0/12/189,12,Температура/температура воздуха,012189,"Интерполированная яркость 23,8 ГГц T от MWR",K,2,0,16,K,2,5,,,Operational
bufr4/0/12/190,12,Температура/температура воздуха,012190,Ковариация ошибки яркостной температуры,K2,3,-15000,15,K2,3,8,,,Operational
