Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/20/003/27,020003,Текущая погода,27,Ливень(и),,,(см. Примечание 3),46,Operational
bufr4/0/20/003/28,020003,Текущая погода,28,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/29,020003,Текущая погода,29,"Гроза, но осадков на момент наблюдения нет.",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,"30-39     Пыльная буря, песчаная буря, низовая или метель.",,,,,Operational
bufr4/0/20/003/30,020003,Текущая погода,30,Слабая или умеренная пыльная буря или песчаная буря.,уменьшилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/31,020003,Текущая погода,31,Слабая или умеренная пыльная буря или песчаная буря.,заметных изменений в течение предыдущего часа не произошло,,,,Operational
bufr4/0/20/003/32,020003,Текущая погода,32,Слабая или умеренная пыльная буря или песчаная буря.,началось или усилилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/33,020003,Текущая погода,33,Слабая или умеренная пыльная буря или песчаная буря.,уменьшилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/34,020003,Текущая погода,34,Слабая или умеренная пыльная буря или песчаная буря.,заметных изменений в течение предыдущего часа не произошло,,,,Operational
bufr4/0/20/003/35,020003,Текущая погода,35,Слабая или умеренная пыльная буря или песчаная буря.,началось или усилилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/36,020003,Текущая погода,36,Незначительный или умеренный перенос снега.,"как правило, низко (ниже уровня глаз)",,,,Operational
bufr4/0/20/003/37,020003,Текущая погода,37,Сильный перенос снега.,"как правило, низко (ниже уровня глаз)",,,,Operational
bufr4/0/20/003/38,020003,Текущая погода,38,Незначительный или умеренный метельный снег.,"как правило, низко (ниже уровня глаз)",,,,Operational
bufr4/0/20/003/39,020003,Текущая погода,39,Сильный метущий снег.,"как правило, низко (ниже уровня глаз)",,,,Operational
bufr4/0/20/003,020003,Текущая погода,,40-49     Туман или ледяной туман во время наблюдения,,,,,Operational
bufr4/0/20/003/40,020003,Текущая погода,40,"Туман или ледяной туман на расстоянии во время наблюдения, но не на станции в течение предыдущего часа, туман или ледяной туман поднимается выше уровня наблюдателя.",,,,,Operational
bufr4/0/20/003/41,020003,Текущая погода,41,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/42,020003,Текущая погода,42,Туман или ледяной туман,стало тоньше в течение предыдущего часа,,,,Operational
bufr4/0/20/003/43,020003,Текущая погода,43,Туман или ледяной туман,стало тоньше в течение предыдущего часа,,,,Operational
bufr4/0/20/003/44,020003,Текущая погода,44,Туман или ледяной туман,заметных изменений в течение предыдущего часа не произошло,,,,Operational
bufr4/0/20/003/45,020003,Текущая погода,45,Туман или ледяной туман,заметных изменений в течение предыдущего часа не произошло,,,,Operational
bufr4/0/20/003/46,020003,Текущая погода,46,Туман или ледяной туман,началось или усилилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/47,020003,Текущая погода,47,Туман или ледяной туман,началось или усилилось в течение предыдущего часа,,,,Operational
bufr4/0/20/003/48,020003,Текущая погода,48,"Туман, отлагающий иней, небо видно",,,,,Operational
bufr4/0/20/003/49,020003,Текущая погода,49,"Туман, отлагающий иней, небо видно",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,00-49     Осадков на станции во время наблюдения не отмечено,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,50-59     Мелкий дождь,,,,,Operational
bufr4/0/20/003/50,020003,Текущая погода,50,"Морось, не замерзающая, прерывистая",незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/51,020003,Текущая погода,51,"Морось, не замерзающая, прерывистая",незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/52,020003,Текущая погода,52,"Морось, не замерзающая, прерывистая",умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/53,020003,Текущая погода,53,"Морось, не замерзающая, прерывистая",умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/54,020003,Текущая погода,54,"Морось, не замерзающая, прерывистая",тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/55,020003,Текущая погода,55,"Морось, не замерзающая, прерывистая",тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/56,020003,Текущая погода,56,"Морось, не замерзающая, прерывистая",,,,,Operational
bufr4/0/20/003/57,020003,Текущая погода,57,"Морось, замерзающая, умеренная или сильная (густая)",,,,,Operational
bufr4/0/20/003/58,020003,Текущая погода,58,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003/59,020003,Текущая погода,59,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,60-69     Дождь,,,,,Operational
bufr4/0/20/003/60,020003,Текущая погода,60,Дождь (не замерзающий),незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/61,020003,Текущая погода,61,Дождь (не замерзающий),незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/62,020003,Текущая погода,62,Дождь (не замерзающий),умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/63,020003,Текущая погода,63,Дождь (не замерзающий),умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/64,020003,Текущая погода,64,Дождь (не замерзающий),тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/65,020003,Текущая погода,65,Дождь (не замерзающий),тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/66,020003,Текущая погода,66,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/67,020003,Текущая погода,67,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003/68,020003,Текущая погода,68,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003/69,020003,Текущая погода,69,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,70-79     Сплошные осадки не в виде ливней,,,,,Operational
bufr4/0/20/003/70,020003,Текущая погода,70,Периодическое падение снежинок,незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/71,020003,Текущая погода,71,Периодическое падение снежинок,незначительный на момент наблюдения,,,,Operational
bufr4/0/20/003/72,020003,Текущая погода,72,Периодическое падение снежинок,умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/73,020003,Текущая погода,73,Периодическое падение снежинок,умеренный на момент наблюдения,,,,Operational
bufr4/0/20/003/74,020003,Текущая погода,74,Периодическое падение снежинок,тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/75,020003,Текущая погода,75,Периодическое падение снежинок,тяжёлый (плотный) на момент наблюдения,,,,Operational
bufr4/0/20/003/76,020003,Текущая погода,76,Алмазная пыль (с туманом или без него),,,,,Operational
bufr4/0/20/003/77,020003,Текущая погода,77,Снежная крупа (с туманом или без).,,,,,Operational
bufr4/0/20/003/78,020003,Текущая погода,78,Изолированные звездчатые снежные кристаллы (с туманом или без).,,,,,Operational
bufr4/0/20/003/79,020003,Текущая погода,79,Ледяная крупа,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,80-99     Ливневые осадки или осадки с текущей или недавней грозой,,,,,Operational
bufr4/0/20/003/80,020003,Текущая погода,80,Ливень(и),,,,,Operational
bufr4/0/20/003/81,020003,Текущая погода,81,"Ливень(и), умеренный или сильный",,,,,Operational
bufr4/0/20/003/82,020003,Текущая погода,82,Сильный ливень(и),,,,,Operational
bufr4/0/20/003/83,020003,Текущая погода,83,Слабый дождь с мокрым снегом,,,,,Operational
bufr4/0/20/003/84,020003,Текущая погода,84,Слабый дождь с мокрым снегом,,,,,Operational
bufr4/0/20/003/85,020003,Текущая погода,85,Слабый дождь с мокрым снегом,,,,,Operational
bufr4/0/20/003/86,020003,Текущая погода,86,"Ливень(и), умеренный или сильный",,,,,Operational
bufr4/0/20/003/87,020003,Текущая погода,87,"Ливень из снежных круп или мелкого града, с дождем или без, либо с дождем и мокрым снегом.",незначительный,,,,Operational
bufr4/0/20/003/88,020003,Текущая погода,88,"Ливень из снежных круп или мелкого града, с дождем или без, либо с дождем и мокрым снегом.",умеренный или сильный,,,,Operational
bufr4/0/20/003/89,020003,Текущая погода,89,"Ливень из снежных круп или мелкого града, с дождем или без, либо с дождем и мокрым снегом.",незначительный,,,,Operational
bufr4/0/20/003/90,020003,Текущая погода,90,"Ливень из снежных круп или мелкого града, с дождем или без, либо с дождем и мокрым снегом.",умеренный или сильный,,,,Operational
bufr4/0/20/003/91,020003,Текущая погода,91,Небольшой дождь во время наблюдения,"Гроза, но осадков на момент наблюдения нет.",,,,Operational
bufr4/0/20/003/92,020003,Текущая погода,92,Небольшой дождь во время наблюдения,"Гроза, но осадков на момент наблюдения нет.",,,,Operational
bufr4/0/20/003/93,020003,Текущая погода,93,"Небольшой снег, или дождь со снегом, или град во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003/94,020003,Текущая погода,94,"Небольшой снег, или дождь со снегом, или град во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003/95,020003,Текущая погода,95,"Небольшой снег, или дождь со снегом, или град во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003/96,020003,Текущая погода,96,"Гроза, слабая или умеренная, с градом во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003/97,020003,Текущая погода,97,"Гроза, слабая или умеренная, с градом во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003/98,020003,Текущая погода,98,"Гроза, сопровождаемая пыльной или песчаной бурей в момент наблюдения.","Гроза, но осадков на момент наблюдения нет.",,,,Operational
bufr4/0/20/003/99,020003,Текущая погода,99,"Гроза, слабая или умеренная, с градом во время наблюдения","Гроза, но осадков на момент наблюдения нет.",,(см. Примечание 3),46,Operational
bufr4/0/20/003,020003,Текущая погода,,"Текущая погода, сообщенная автоматической метеорологической станцией",,,,,Operational
bufr4/0/20/003/100,020003,Текущая погода,100,Существенных погодных явлений не наблюдается.,,,,,Operational
bufr4/0/20/003/101,020003,Текущая погода,101,Облака обычно рассеиваются или становятся менее развитыми.,,,,,Operational
bufr4/0/20/003/102,020003,Текущая погода,102,Характерное изменение состояния неба за последний час,,,,,Operational
bufr4/0/20/003/103,020003,Текущая погода,103,Облака обычно образуются или развиваются.,,,,,Operational
bufr4/0/20/003/104,020003,Текущая погода,104,"Дымка, дым или пыль, находящиеся в воздухе в состоянии взвеси, видимость равна или превышает 1 км.",,,,,Operational
bufr4/0/20/003/105,020003,Текущая погода,105,"Дымка, дым или пыль, находящиеся в воздухе в состоянии взвеси, видимость равна или превышает 1 км.",,,,,Operational
bufr4/0/20/003/106-109,020003,Текущая погода,106-109,Зарезервировано,,,,,Operational
bufr4/0/20/003/110,020003,Текущая погода,110,Туман,,,,,Operational
bufr4/0/20/003/111,020003,Текущая погода,111,Алмазная пыль (с туманом или без него),,,,,Operational
bufr4/0/20/003/112,020003,Текущая погода,112,Дальний гром.,,,,,Operational
bufr4/0/20/003/113-117,020003,Текущая погода,113-117,Зарезервировано,,,,,Operational
bufr4/0/20/003/118,020003,Текущая погода,118,Шквалы,,,,,Operational
bufr4/0/20/003/119,020003,Текущая погода,119,Зарезервировано,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,"Кодовые цифры 120-126 используются для сообщения об осадках, тумане (или ледяном тумане) или грозе на станции в течение предыдущего часа, но не во время наблюдения.",,,,,Operational
bufr4/0/20/003/120,020003,Текущая погода,120,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/121,020003,Текущая погода,121,ОСАДКИ,,,,,Operational
bufr4/0/20/003/122,020003,Текущая погода,122,Морось (не замерзающая) или снежная крупа,,,,,Operational
bufr4/0/20/003/123,020003,Текущая погода,123,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/124,020003,Текущая погода,124,Снег,,,,,Operational
bufr4/0/20/003/125,020003,Текущая погода,125,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/126,020003,Текущая погода,126,"Гроза, но осадков на момент наблюдения нет.",,,,,Operational
bufr4/0/20/003/127,020003,Текущая погода,127,МЕТЕЛЬ ИЛИ ПЕРЕНОСИМЫЙ ВЕТРОМ СНЕГ ИЛИ ПЕСОК,,,,,Operational
bufr4/0/20/003/128,020003,Текущая погода,128,"Метель или переносимый ветром снег или песок, видимость равна или превышает 1 км.",,,,,Operational
bufr4/0/20/003/129,020003,Текущая погода,129,"Метель или переносимый ветром снег или песок, видимость равна или превышает 1 км.",,,,,Operational
bufr4/0/20/003/130,020003,Текущая погода,130,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/131,020003,Текущая погода,131,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/132,020003,Текущая погода,132,Туман или ледяной туман стал менее густым за последний час.,,,,,Operational
bufr4/0/20/003/133,020003,Текущая погода,133,Туман или ледяной туман стал менее густым за последний час.,,,,,Operational
bufr4/0/20/003/134,020003,Текущая погода,134,Туман или ледяной туман стал менее густым за последний час.,,,,,Operational
bufr4/0/20/003/135,020003,Текущая погода,135,"Туман, отлагающий иней, небо видно",,,,,Operational
bufr4/0/20/003/136-139,020003,Текущая погода,136-139,Зарезервировано,,,,,Operational
bufr4/0/20/003/140,020003,Текущая погода,140,ОСАДКИ,,,,,Operational
bufr4/0/20/003/141,020003,Текущая погода,141,"Осадки, слабые или умеренные",,,,,Operational
bufr4/0/20/003/142,020003,Текущая погода,142,ОСАДКИ,,,,,Operational
bufr4/0/20/003/143,020003,Текущая погода,143,"Осадки, слабые или умеренные",,,,,Operational
bufr4/0/20/003/144,020003,Текущая погода,144,"Жидкие осадки, сильные",,,,,Operational
bufr4/0/20/003/145,020003,Текущая погода,145,"Осадки, слабые или умеренные",,,,,Operational
bufr4/0/20/003/146,020003,Текущая погода,146,"Жидкие осадки, сильные",,,,,Operational
bufr4/0/20/003/147,020003,Текущая погода,147,"Замерзающие осадки, слабые или умеренные",,,,,Operational
bufr4/0/20/003/148,020003,Текущая погода,148,"Замерзающие осадки, слабые или умеренные",,,,,Operational
bufr4/0/20/003/149,020003,Текущая погода,149,Зарезервировано,,,,,Operational
bufr4/0/20/003/150,020003,Текущая погода,150,Мелкий дождь,,,,,Operational
bufr4/0/20/003/151,020003,Текущая погода,151,"Морось, не замерзающая, прерывистая",,,,,Operational
bufr4/0/20/003/152,020003,Текущая погода,152,"Морось, замерзающая, умеренная или сильная (густая)",,,,,Operational
bufr4/0/20/003/153,020003,Текущая погода,153,"Морось, не замерзающая, прерывистая",,,,,Operational
bufr4/0/20/003/154,020003,Текущая погода,154,"Морось, не замерзающая, прерывистая",,,,,Operational
bufr4/0/20/003/155,020003,Текущая погода,155,"Морось, замерзающая, умеренная или сильная (густая)",,,,,Operational
bufr4/0/20/003/156,020003,Текущая погода,156,"Морось, замерзающая, умеренная или сильная (густая)",,,,,Operational
bufr4/0/20/003/157,020003,Текущая погода,157,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003/158,020003,Текущая погода,158,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003/159,020003,Текущая погода,159,Зарезервировано,,,,,Operational
bufr4/0/20/003/160,020003,Текущая погода,160,Дождь,,,,,Operational
bufr4/0/20/003/161,020003,Текущая погода,161,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/162,020003,Текущая погода,162,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003/163,020003,Текущая погода,163,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/164,020003,Текущая погода,164,Дождь (не замерзающий),,,,,Operational
bufr4/0/20/003/165,020003,Текущая погода,165,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003/166,020003,Текущая погода,166,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003/167,020003,Текущая погода,167,"Морось и дождь, слабые",,,,,Operational
bufr4/0/20/003/168,020003,Текущая погода,168,"Дождь, замерзающий, умеренный или сильный",,,,,Operational
bufr4/0/20/003/169,020003,Текущая погода,169,Зарезервировано,,,,,Operational
bufr4/0/20/003/170,020003,Текущая погода,170,Снег,,,,,Operational
bufr4/0/20/003/171,020003,Текущая погода,171,"Снег, незначительный",,,,,Operational
bufr4/0/20/003/172,020003,Текущая погода,172,"Снег, умеренный",,,,,Operational
bufr4/0/20/003/173,020003,Текущая погода,173,"Снег, сильный",,,,,Operational
bufr4/0/20/003/174,020003,Текущая погода,174,Ледяная крупа,,,,,Operational
bufr4/0/20/003/175,020003,Текущая погода,175,Ледяная крупа,,,,,Operational
bufr4/0/20/003/176,020003,Текущая погода,176,Ледяная крупа,,,,,Operational
bufr4/0/20/003/177,020003,Текущая погода,177,Снежная крупа,,,,,Operational
bufr4/0/20/003/178,020003,Текущая погода,178,Ледяные кристаллы,,,,,Operational
bufr4/0/20/003/179,020003,Текущая погода,179,Зарезервировано,,,,,Operational
bufr4/0/20/003/180,020003,Текущая погода,180,ЛИВЕНЬ(И) ИЛИ ПЕРЕМЕЖАЮЩИЕСЯ ОСАДКИ,,,,,Operational
bufr4/0/20/003/181,020003,Текущая погода,181,ЛИВЕНЬ(И) ИЛИ ПЕРЕМЕЖАЮЩИЕСЯ ОСАДКИ,,,,,Operational
bufr4/0/20/003/182,020003,Текущая погода,182,ЛИВЕНЬ(И) ИЛИ ПЕРЕМЕЖАЮЩИЕСЯ ОСАДКИ,,,,,Operational
bufr4/0/20/003/183,020003,Текущая погода,183,ЛИВЕНЬ(И) ИЛИ ПЕРЕМЕЖАЮЩИЕСЯ ОСАДКИ,,,,,Operational
bufr4/0/20/003/184,020003,Текущая погода,184,Сильный ливень(и),,,,,Operational
bufr4/0/20/003/185,020003,Текущая погода,185,Слабый снегопад или прерывистый снег,,,,,Operational
bufr4/0/20/003/186,020003,Текущая погода,186,Слабый снегопад или прерывистый снег,,,,,Operational
bufr4/0/20/003/187,020003,Текущая погода,187,Слабый снегопад или прерывистый снег,,,,,Operational
bufr4/0/20/003/188,020003,Текущая погода,188,Зарезервировано,,,,,Operational
bufr4/0/20/003/189,020003,Текущая погода,189,Град,,,,,Operational
bufr4/0/20/003/190,020003,Текущая погода,190,ГРОЗА,,,,,Operational
bufr4/0/20/003/191,020003,Текущая погода,191,"Гроза, но осадков на момент наблюдения нет.",,,,,Operational
bufr4/0/20/003/192,020003,Текущая погода,192,"Гроза, слабая или умеренная, с ливнями дождя и/или ливнями снега",,,,,Operational
bufr4/0/20/003/193,020003,Текущая погода,193,"Гроза, слабая или умеренная, с градом во время наблюдения",,,,,Operational
bufr4/0/20/003/194,020003,Текущая погода,194,"Гроза, но осадков на момент наблюдения нет.",,,,,Operational
bufr4/0/20/003/195,020003,Текущая погода,195,"Гроза, слабая или умеренная, с ливнями дождя и/или ливнями снега",,,,,Operational
bufr4/0/20/003/196,020003,Текущая погода,196,"Гроза, слабая или умеренная, с градом во время наблюдения",,,,,Operational
bufr4/0/20/003/197-198,020003,Текущая погода,197-198,Зарезервировано,,,,,Operational
bufr4/0/20/003/199,020003,Текущая погода,199,Торнадо,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,"Текущая погода, сообщенная автоматической метеорологической станцией",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,Децили 200-209,,,,,Operational
bufr4/0/20/003/200-203,020003,Текущая погода,200-203,Не используется,,,,,Operational
bufr4/0/20/003/204,020003,Текущая погода,204,"Вулканический пепел, взвешенный в воздухе на высоте.",,,,,Operational
bufr4/0/20/003/205,020003,Текущая погода,205,Не используется,,,,,Operational
bufr4/0/20/003/206,020003,Текущая погода,206,"Густая пыльная дымка, видимость менее 1 км.",,,,,Operational
bufr4/0/20/003/207,020003,Текущая погода,207,Распыление спрея на станции,,,,,Operational
bufr4/0/20/003/208,020003,Текущая погода,208,Пылевая (песчаная) буря,,,,,Operational
bufr4/0/20/003/209,020003,Текущая погода,209,Стена пыли или песка вдали (как хабуб).,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,Децили 200-209,,,,,Operational
bufr4/0/20/003/210,020003,Текущая погода,210,Дымка,,,,,Operational
bufr4/0/20/003/211,020003,Текущая погода,211,Белая мгла,,,,,Operational
bufr4/0/20/003/212,020003,Текущая погода,212,Не используется,,,,,Operational
bufr4/0/20/003/213,020003,Текущая погода,213,"Молния, облако-земля",,,,,Operational
bufr4/0/20/003/214-216,020003,Текущая погода,214-216,Не используется,,,,,Operational
bufr4/0/20/003/217,020003,Текущая погода,217,ГРОЗА,,,,,Operational
bufr4/0/20/003/218,020003,Текущая погода,218,Не используется,,,,,Operational
bufr4/0/20/003/219,020003,Текущая погода,219,Облако торнадо (разрушительное) на станции или в пределах видимости в течение предыдущего часа или в момент наблюдения.,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,Децили 200-209,,,,,Operational
bufr4/0/20/003/220,020003,Текущая погода,220,"Вулканический пепел, взвешенный в воздухе на высоте.",,,,,Operational
bufr4/0/20/003/221,020003,Текущая погода,221,Осаждение пыли или песка,,,,,Operational
bufr4/0/20/003/222,020003,Текущая погода,222,Выпадение росы,,,,,Operational
bufr4/0/20/003/223,020003,Текущая погода,223,Отложение мокрого снега,,,,,Operational
bufr4/0/20/003/224,020003,Текущая погода,224,Осаждение мягкого инея,,,,,Operational
bufr4/0/20/003/225,020003,Текущая погода,225,Осаждение мягкого инея,,,,,Operational
bufr4/0/20/003/226,020003,Текущая погода,226,Осаждение инея,,,,,Operational
bufr4/0/20/003/227,020003,Текущая погода,227,Нанесение глазури,,,,,Operational
bufr4/0/20/003/228,020003,Текущая погода,228,Отложение ледяной корки (ледяной налет),,,,,Operational
bufr4/0/20/003/229,020003,Текущая погода,229,Не используется,,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,Децили 200-209,,,,,Operational
bufr4/0/20/003/230,020003,Текущая погода,230,Пыльная буря или песчаная буря при температуре ниже 0 °C.,,,,,Operational
bufr4/0/20/003/231-238,020003,Текущая погода,231-238,Не используется,,,,,Operational
bufr4/0/20/003/239,020003,Текущая погода,239,"Метель, невозможно определить, идет ли снег или нет.",,,,,Operational
bufr4/0/20/003,020003,Текущая погода,,Децили 200-209,,,,,Operational
bufr4/0/20/003/240,020003,Текущая погода,240,Не используется,,,,,Operational
bufr4/0/20/003/241,020003,Текущая погода,241,Туман на море,,,,,Operational
bufr4/0/20/003/242,020003,Текущая погода,242,Туман в долинах,,,,,Operational
bufr4/0/20/003/243,020003,Текущая погода,243,Арктический или антарктический морской дым,,,,,Operational
bufr4/0/20/003/244,020003,Текущая погода,244,"Паровой туман (море, озеро или река)",,,,,Operational
bufr4/0/20/003/245,020003,Текущая погода,245,Журнал парового оборудования (суша),,,,,Operational
bufr4/0/20/003/246,020003,Текущая погода,246,Туман или ледяной туман,,,,,Operational
bufr4/0/20/003/247,020003,Текущая погода,247,"Плотный туман, видимость 60-90 м",,,,,Operational
