Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/35/031/4,035031,Квалификатор по результатам мониторинга,4,"Недостаточное, но все приемлемого качества",,,,,Operational
bufr4/0/35/031/5,035031,Квалификатор по результатам мониторинга,5,Некоторые сообщения не завершены,,,,,Operational
bufr4/0/35/031/6,035031,Квалификатор по результатам мониторинга,6,Подозрительные или неправильно закодированные группы не могли быть интерпретированы с уверенностью.,,,,,Operational
bufr4/0/35/031/7,035031,Квалификатор по результатам мониторинга,7,Грубые ошибки кодирования,,,,,Operational
bufr4/0/35/031/8,035031,Квалификатор по результатам мониторинга,8,Последовательность передачи не соблюдена.,,,,,Operational
bufr4/0/35/031/9,035031,Квалификатор по результатам мониторинга,9,Отчет полностью искажен и поэтому отклонен.,,,,,Operational
bufr4/0/35/031/10,035031,Квалификатор по результатам мониторинга,10,Выявленные недостатки устранены.,,,,,Operational
bufr4/0/35/031/11,035031,Квалификатор по результатам мониторинга,11,Выявленные недостатки устранены.,,,,,Operational
bufr4/0/35/031/12,035031,Квалификатор по результатам мониторинга,12,Выявленные недостатки устранены.,,,,,Operational
bufr4/0/35/031/13,035031,Квалификатор по результатам мониторинга,13,Измерение ошибок,,,,,Operational
bufr4/0/35/031/14,035031,Квалификатор по результатам мониторинга,14,Взаимная несогласованность,,,,,Operational
bufr4/0/35/031/15,035031,Квалификатор по результатам мониторинга,15,Временная непоследовательность,,,,,Operational
bufr4/0/35/031/16,035031,Квалификатор по результатам мониторинга,16,Ошибка прогноза,,,,,Operational
bufr4/0/35/031/17,035031,Квалификатор по результатам мониторинга,17,Смещение,,,,,Operational
bufr4/0/35/031/18,035031,Квалификатор по результатам мониторинга,18,Улучшить систему контроля качества,,,,,Operational
bufr4/0/35/031/19,035031,Квалификатор по результатам мониторинга,19,Расширить программы обучения,,,,,Operational
bufr4/0/35/031/20-98,035031,Квалификатор по результатам мониторинга,20-98,Зарезервировано,,,,,Operational
bufr4/0/35/031/99-126,035031,Квалификатор по результатам мониторинга,99-126,Не используется,,,,,Operational
bufr4/0/35/031/127,035031,Квалификатор по результатам мониторинга,127,Отсутствующее значение,,,,,Operational
bufr4/0/35/032/1,035032,Причина отсутствия данных,1,Группы данных отсутствуют из-за затухания радиосигнала,,,,,Operational
bufr4/0/35/032/2,035032,Причина отсутствия данных,2,Группы данных отсутствуют из-за сбоя центра.,,,,,Operational
bufr4/0/35/032/3,035032,Причина отсутствия данных,3,Группы данных отсутствуют из-за сбоя цепи.,,,,,Operational
bufr4/0/35/032/4,035032,Причина отсутствия данных,4,Невыполнение или поддержание необходимой плотности RBSN,,,,,Operational
bufr4/0/35/032/5,035032,Причина отсутствия данных,5,Недостаток квалифицированного персонала для укомплектования станций.,,,,,Operational
bufr4/0/35/032/6,035032,Причина отсутствия данных,6,Отсутствие расходных материалов,,,,,Operational
bufr4/0/35/032/7,035032,Причина отсутствия данных,7,Отказ инструмента,,,,,Operational
bufr4/0/35/032/8,035032,Причина отсутствия данных,8,Несоблюдение процедур телекоммуникации,,,,,Operational
bufr4/0/35/032/9,035032,Причина отсутствия данных,9,Некоторые наблюдательные программы прекратились,,,,,Operational
bufr4/0/35/032/10-14,035032,Причина отсутствия данных,10-14,Не используется,,,,,Operational
bufr4/0/35/032/15,035032,Причина отсутствия данных,15,Отсутствующее значение,,,,,Operational
bufr4/0/35/033/1,035033,Недостатки наблюдения и сбора.,1,Нет недостатка,,,,,Operational
bufr4/0/35/033/2,035033,Недостатки наблюдения и сбора.,2,Наблюдения не проводятся регулярно,,,,,Operational
bufr4/0/35/033/3,035033,Недостатки наблюдения и сбора.,3,Наблюдения не проводятся регулярно,,,,,Operational
bufr4/0/35/033/4,035033,Недостатки наблюдения и сбора.,4,"Наблюдения проведены, но не распространены",,,,,Operational
bufr4/0/35/033/5,035033,Недостатки наблюдения и сбора.,5,Наблюдения сделаны и отправлены неправильным пользователям,,,,,Operational
bufr4/0/35/033/6,035033,Недостатки наблюдения и сбора.,6,Коллекция не получена,,,,,Operational
bufr4/0/35/033/7,035033,Недостатки наблюдения и сбора.,7,Коллекция передана с опозданием,,,,,Operational
bufr4/0/35/033/8,035033,Недостатки наблюдения и сбора.,8,Коллекция не получена,,,,,Operational
bufr4/0/35/033/9,035033,Недостатки наблюдения и сбора.,9,Трудности в распространении ВЧ и выборе подходящей частоты,,,,,Operational
bufr4/0/35/033/10,035033,Недостатки наблюдения и сбора.,10,Трудности в обслуживании оборудования связи на удалённых станциях,,,,,Operational
bufr4/0/35/033/11,035033,Недостатки наблюдения и сбора.,11,Нет альтернативного устройства для маршрутизации метеорологических наблюдений,,,,,Operational
bufr4/0/35/033/12-99,035033,Недостатки наблюдения и сбора.,12-99,Зарезервировано,,,,,Operational
bufr4/0/35/033/100-122,035033,Недостатки наблюдения и сбора.,100-122,Не используется,,,,,Operational
bufr4/0/35/033/123,035033,Недостатки наблюдения и сбора.,123,Отсутствующее значение,,,,,Operational
bufr4/0/35/034/1,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,1,Незначительное улучшение,,,,,Operational
bufr4/0/35/034/2,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,2,Незначительное улучшение,,,,,Operational
bufr4/0/35/034/3,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,3,Наиболее значительное улучшение,,,,,Operational
bufr4/0/35/034/4,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,4,Устойчивый,,,,,Operational
bufr4/0/35/034/5,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,5,Уменьшение (D),,,,,Operational
bufr4/0/35/034/6,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,6,"Усилия, необходимые для улучшения ночных наблюдений",,,,,Operational
bufr4/0/35/034/7,035034,Статистические тенденции доступности данных (в течение периода(-ов) проведения опроса).,7,Отсутствующее значение,,,,,Operational
bufr4/0/35/035/0,035035,Причина прекращения,0,Зарезервировано,,,,,Operational
bufr4/0/35/035/1,035035,Причина прекращения,1,Лопнул воздушный шар,,,,,Operational
bufr4/0/35/035/2,035035,Причина прекращения,2,Воздушный шар принудительно спущен из-за обледенения.,,,,,Operational
bufr4/0/35/035/3,035035,Причина прекращения,3,Протекающий или парящий воздушный шар,,,,,Operational
bufr4/0/35/035/4,035035,Причина прекращения,4,Слабый или затухающий сигнал,,,,,Operational
bufr4/0/35/035/5,035035,Причина прекращения,5,Отказ аккумулятора,,,,,Operational
bufr4/0/35/035/6,035035,Причина прекращения,6,Отказ наземного оборудования,,,,,Operational
bufr4/0/35/035/7,035035,Причина прекращения,7,Помехи сигнала,,,,,Operational
bufr4/0/35/035/8,035035,Причина прекращения,8,Отказ радиозонда,,,,,Operational
bufr4/0/35/035/9,035035,Причина прекращения,9,Чрезмерное количество отсутствующих кадров данных,,,,,Operational
bufr4/0/35/035/10,035035,Причина прекращения,10,Зарезервировано,,,,,Operational
bufr4/0/35/035/11,035035,Причина прекращения,11,Чрезмерное отсутствие температуры,,,,,Operational
bufr4/0/35/035/12,035035,Причина прекращения,12,Чрезмерная потеря давления,,,,,Operational
bufr4/0/35/035/13,035035,Причина прекращения,13,Пользователь завершил.,,,,,Operational
bufr4/0/35/035/14,035035,Причина прекращения,14,Внезапная потеря сигнала,,,,,Operational
bufr4/0/35/035/15,035035,Причина прекращения,15,Отслеживание потерянного,,,,,Operational
bufr4/0/35/035/16,035035,Причина прекращения,16,Повышение давления,,,,,Operational
bufr4/0/35/035/17,035035,Причина прекращения,17,Превышены пределы времени для недействительных и/или пропущенных данных.,,,,,Operational
bufr4/0/35/035/18-29,035035,Причина прекращения,18-29,Зарезервировано,,,,,Operational
bufr4/0/35/035/30,035035,Причина прекращения,30,Другое,,,,,Operational
bufr4/0/35/035/31,035035,Причина прекращения,31,Отсутствующее значение,,,,,Operational
