Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/01/022/3/007001,01,Местоположение и последовательности идентификации,301022,"Широта/долгота (грубая точность), высота станции",,007001,Высота станции,,,,Operational
bufr4/3/01/023/1/005002,01,Местоположение и последовательности идентификации,301023,Широта/долгота (высокая точность),,005002,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/023/2/006002,01,Местоположение и последовательности идентификации,301023,Широта/долгота (высокая точность),,006002,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/024/1/005002,01,Местоположение и последовательности идентификации,301024,"Широта/долгота (грубая точность), высота станции",,005002,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/024/2/006002,01,Местоположение и последовательности идентификации,301024,"Широта/долгота (грубая точность), высота станции",,006002,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/024/3/007001,01,Местоположение и последовательности идентификации,301024,"Широта/долгота (грубая точность), высота станции",,007001,Высота станции,,,,Operational
bufr4/3/01/025/1/301023,01,Местоположение и последовательности идентификации,301025,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,301023,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/025/2/004003,01,Местоположение и последовательности идентификации,301025,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004003,День,,,,Operational
bufr4/3/01/025/3/301012,01,Местоположение и последовательности идентификации,301025,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/026/1/301021,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/026/2/004003,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004003,День,Период времени в днях,,,Operational
bufr4/3/01/026/3/004003,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004003,День,,,,Operational
bufr4/3/01/026/4/004004,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004004,Час,Период времени в минутах,,,Operational
bufr4/3/01/026/5/004004,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004004,Час,,,,Operational
bufr4/3/01/026/6/004005,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004005,Минута,Период времени в минутах,,,Operational
bufr4/3/01/026/7/004005,01,Местоположение и последовательности идентификации,301026,"(Широта/долгота (высокая точность), период времени (день, час, минута))",,004005,Минута,,,,Operational
bufr4/3/01/027/1/008007,01,Местоположение и последовательности идентификации,301027,(Описание функции в 3D или 2D),,008007,Размерное значение,"= 0 Точка, = 1 Линия, = 2 Площадь, = 3 Объем",,,Operational
bufr4/3/01/027/2/101000,01,Местоположение и последовательности идентификации,301027,(Описание функции в 3D или 2D),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/01/027/3/031001,01,Местоположение и последовательности идентификации,301027,(Описание функции в 3D или 2D),,031001,Фактор отложенного воспроизведения дескрипторов,,(см. Примечание 3),65,Operational
bufr4/3/01/027/4/301028,01,Местоположение и последовательности идентификации,301027,(Описание функции в 3D или 2D),,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,,,Operational
bufr4/3/01/027/5/008007,01,Местоположение и последовательности идентификации,301027,(Описание функции в 3D или 2D),,008007,Размерное значение,Установить как отсутствующее (отменить),,,Operational
bufr4/3/01/028/1/008040,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,008040,Значение эшелона полета,,,,Operational
bufr4/3/01/028/2/033042,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,033042,"Тип ограничения, представленный следующим значением",,,,Operational
bufr4/3/01/028/3/007010,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,007010,Значение эшелона полета,,,,Operational
bufr4/3/01/028/4/101000,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/01/028/5/031002,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,031002,Фактор отложенного воспроизведения дескрипторов,,(см. Примечание 3),66,Operational
bufr4/3/01/028/6/301023,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,301023,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/028/7/019007,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,019007,Эффективный радиус элемента,,(см. Примечание 3),61,Operational
bufr4/3/01/028/8/008040,01,Местоположение и последовательности идентификации,301028,"Горизонтальный срез объекта, описанного как полигон, круг, линия или точка.",,008040,Значение эшелона полета,Установить как отсутствующее (отменить),,,Operational
bufr4/3/01/029/1/001018,01,Местоположение и последовательности идентификации,301029,(Идентификация),,001018,Короткое название станции или объекта,,,,Operational
bufr4/3/01/029/2/002001,01,Местоположение и последовательности идентификации,301029,(Идентификация),,002001,Тип станции,,,,Operational
bufr4/3/01/029/3/301011,01,Местоположение и последовательности идентификации,301029,(Идентификация),,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/030/1/001018,01,Местоположение и последовательности идентификации,301030,Идентификация - с физическим местоположением,,001018,Короткое название станции или объекта,,,,Operational
bufr4/3/01/030/2/002001,01,Местоположение и последовательности идентификации,301030,Идентификация - с физическим местоположением,,002001,Тип станции,,,,Operational
bufr4/3/01/030/3/301011,01,Местоположение и последовательности идентификации,301030,Идентификация - с физическим местоположением,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/030/4/301024,01,Местоположение и последовательности идентификации,301030,Идентификация - с физическим местоположением,,301024,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/031/1/301001,01,Местоположение и последовательности идентификации,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/031/2/002001,01,Местоположение и последовательности идентификации,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,002001,Тип станции,,,,Operational
bufr4/3/01/031/3/301011,01,Местоположение и последовательности идентификации,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/031/4/301012,01,Местоположение и последовательности идентификации,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/031/5/301022,01,Местоположение и последовательности идентификации,301031,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301022,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/032/1/301001,01,Местоположение и последовательности идентификации,301032,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/032/2/002001,01,Местоположение и последовательности идентификации,301032,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,002001,Тип станции,,,,Operational
bufr4/3/01/032/3/301011,01,Местоположение и последовательности идентификации,301032,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/032/4/301012,01,Местоположение и последовательности идентификации,301032,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/032/5/301024,01,Местоположение и последовательности идентификации,301032,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,301024,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/033/1/001005,01,Местоположение и последовательности идентификации,301033,(Буёк/платформа - стационарная),,001005,Идентификатор буя/платформы,,,,Operational
bufr4/3/01/033/2/002001,01,Местоположение и последовательности идентификации,301033,(Буёк/платформа - стационарная),,002001,Тип станции,,,,Operational
bufr4/3/01/033/3/301011,01,Местоположение и последовательности идентификации,301033,(Буёк/платформа - стационарная),,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/033/4/301012,01,Местоположение и последовательности идентификации,301033,(Буёк/платформа - стационарная),,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/033/5/301021,01,Местоположение и последовательности идентификации,301033,(Буёк/платформа - стационарная),,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/034/1/001005,01,Местоположение и последовательности идентификации,301034,(Буёк/платформа - стационарная),,001005,Идентификатор буя/платформы,,,,Operational
bufr4/3/01/034/2/002001,01,Местоположение и последовательности идентификации,301034,(Буёк/платформа - стационарная),,002001,Тип станции,,,,Operational
bufr4/3/01/034/3/301011,01,Местоположение и последовательности идентификации,301034,(Буёк/платформа - стационарная),,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/034/4/301012,01,Местоположение и последовательности идентификации,301034,(Буёк/платформа - стационарная),,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/034/5/301023,01,Местоположение и последовательности идентификации,301034,(Буёк/платформа - стационарная),,301023,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/035/1/001005,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,001005,Идентификатор буя/платформы,,(см. Примечание 3),12,Operational
bufr4/3/01/035/2/001012,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,001012,Скорость движения подвижной наблюдательной платформы,,(см. Примечание 3),12,Operational
bufr4/3/01/035/3/001013,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,001013,Скорость движения подвижной наблюдательной платформы,,(см. Примечание 3),12,Operational
bufr4/3/01/035/4/002001,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,002001,Тип станции,,(см. Примечание 3),12,Operational
bufr4/3/01/035/5/301011,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,301011,"Год, месяц, день",,(см. Примечание 3),12,Operational
bufr4/3/01/035/6/301012,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,301012,"Час, минута, секунда",,(см. Примечание 3),12,Operational
bufr4/3/01/035/7/301023,01,Местоположение и последовательности идентификации,301035,(Буёк/платформа - подвижная) (см. Примечание 1),,301023,Широта/долгота (высокая точность),,(см. Примечание 3),12,Operational
bufr4/3/01/036/1/301003,01,Местоположение и последовательности идентификации,301036,(Корабль),,301003,Позывной судна,,,,Operational
bufr4/3/01/036/2/002001,01,Местоположение и последовательности идентификации,301036,(Корабль),,002001,Тип станции,,,,Operational
bufr4/3/01/036/3/301011,01,Местоположение и последовательности идентификации,301036,(Корабль),,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/036/4/301012,01,Местоположение и последовательности идентификации,301036,(Корабль),,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/036/5/301023,01,Местоположение и последовательности идентификации,301036,(Корабль),,301023,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/037/1/301001,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/037/2/002011,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/037/3/002012,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,002012,Метод вычислений радиозонда,,,,Operational
bufr4/3/01/037/4/301011,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/037/5/301012,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/037/6/301022,01,Местоположение и последовательности идентификации,301037,Наземная станция для вертикального зондирования,,301022,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/038/1/301001,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,301001,Номера блока и станции ВМО,,,,Operational
bufr4/3/01/038/2/002011,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/038/3/002012,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,002012,Метод вычислений радиозонда,,,,Operational
bufr4/3/01/038/4/301011,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/038/5/301012,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/038/6/301024,01,Местоположение и последовательности идентификации,301038,Наземная станция для вертикального зондирования,,301024,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/039/1/301003,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,301003,Позывной судна,,,,Operational
bufr4/3/01/039/2/002011,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/039/3/002012,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,002012,Метод вычислений радиозонда,,,,Operational
bufr4/3/01/039/4/301011,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/039/5/301012,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/039/6/301023,01,Местоположение и последовательности идентификации,301039,Судно для вертикального зондирования,,301023,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/040/1/301003,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,301003,Позывной судна,,,,Operational
bufr4/3/01/040/2/002011,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,002011,Тип радиозонда,,,,Operational
bufr4/3/01/040/3/002012,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,002012,Метод вычислений радиозонда,,,,Operational
bufr4/3/01/040/4/301011,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/040/5/301012,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/040/6/301024,01,Местоположение и последовательности идентификации,301040,Судно для вертикального зондирования,,301024,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/01/041/1/001007,01,Местоположение и последовательности идентификации,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/01/041/2/002021,01,Местоположение и последовательности идентификации,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,002021,Метод обработки данных спутника использован,,,,Operational
bufr4/3/01/041/3/002022,01,Местоположение и последовательности идентификации,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,002022,Метод обработки данных спутника использован,,,,Operational
bufr4/3/01/041/4/301011,01,Местоположение и последовательности идентификации,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/041/5/301012,01,Местоположение и последовательности идентификации,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/042/1/301041,01,Местоположение и последовательности идентификации,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,301041,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,,,Operational
bufr4/3/01/042/2/301021,01,Местоположение и последовательности идентификации,301042,"(Идентификатор спутника, инструмент, метод обработки данных, дата/время)",,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/043/1/001007,01,Местоположение и последовательности идентификации,301043,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/01/043/2/002023,01,Местоположение и последовательности идентификации,301043,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,,,Operational
bufr4/3/01/043/3/301011,01,Местоположение и последовательности идентификации,301043,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/043/4/301013,01,Местоположение и последовательности идентификации,301043,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,301013,"Час, минута, секунда",,,,Operational
bufr4/3/01/043/5/301021,01,Местоположение и последовательности идентификации,301043,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/044/1/001007,01,Местоположение и последовательности идентификации,301044,"(Идентификатор спутника, метод вычисления влажности, дата/время, местоположение)",,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/01/044/2/002024,01,Местоположение и последовательности идентификации,301044,"(Идентификатор спутника, метод вычисления влажности, дата/время, местоположение)",,002024,Метод вычисления интегрированной средней влажности,,,,Operational
bufr4/3/01/044/3/301011,01,Местоположение и последовательности идентификации,301044,"(Идентификатор спутника, метод вычисления влажности, дата/время, местоположение)",,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/044/4/301013,01,Местоположение и последовательности идентификации,301044,"(Идентификатор спутника, метод вычисления влажности, дата/время, местоположение)",,301013,"Час, минута, секунда",,,,Operational
bufr4/3/01/044/5/301021,01,Местоположение и последовательности идентификации,301044,"(Идентификатор спутника, метод вычисления влажности, дата/время, местоположение)",,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/01/045/1/301011,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/045/2/301012,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/045/3/201138,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,201138,Замена ширины данных,8 бит длиной,,,Operational
bufr4/3/01/045/4/202131,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,202131,Изменить масштаб,Масштаб: 2,,,Operational
bufr4/3/01/045/5/004006,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,004006,Второй,,,,Operational
bufr4/3/01/045/6/201000,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,201000,Замена ширины данных,Отмена,,,Operational
bufr4/3/01/045/7/202000,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,202000,Изменить масштаб,Отмена,,,Operational
bufr4/3/01/045/8/304030,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,304030,Расположение платформы,Относительно центра Земли,,,Operational
bufr4/3/01/045/9/304031,01,Местоположение и последовательности идентификации,301045,(Расположение и скорость спутника),,304031,(Скорость платформы),Относительно центра Земли,,,Operational
bufr4/3/01/046/1/001007,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/01/046/2/001012,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,001012,Скорость движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/046/3/002048,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,002048,Индикатор спутникового датчика,,,,Operational
bufr4/3/01/046/4/021119,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,021119,Геофизическая модельная функция ветрового скаттерометра,,,,Operational
bufr4/3/01/046/5/025060,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,025060,Идентификация программного обеспечения,,,,Operational
bufr4/3/01/046/6/202124,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,202124,Изменить масштаб,,,,Operational
bufr4/3/01/046/7/002026,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,002026,Поперечное разрешение,,,,Operational
bufr4/3/01/046/8/002027,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,002027,Поперечное разрешение,,,,Operational
bufr4/3/01/046/9/202000,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,202000,Изменить масштаб,Отмена,,,Operational
bufr4/3/01/046/10/005040,01,Местоположение и последовательности идентификации,301046,"Идентификатор спутника, направление движения, датчик, модельная функция, программное обеспечение, разрешение",,005040,Номер орбиты,,,,Operational
bufr4/3/01/047/1/001007,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/01/047/2/025060,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,025060,Идентификация программного обеспечения,,,,Operational
bufr4/3/01/047/3/001033,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,001033,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/01/047/4/001034,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,001034,Идентификация исходного/генерирующего центра,,,,Operational
bufr4/3/01/047/5/001012,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,001012,Скорость движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/01/047/6/301045,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,301045,(Расположение и скорость спутника),,,,Operational
bufr4/3/01/047/7/002021,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,002021,Метод обработки данных спутника использован,,,,Operational
bufr4/3/01/047/8/301011,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,301011,"Год, месяц, день",,,,Operational
bufr4/3/01/047/9/301012,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/01/047/10/201138,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,201138,Замена ширины данных,8 бит длиной,,,Operational
bufr4/3/01/047/11/202131,01,Местоположение и последовательности идентификации,301047,Заголовок продукта ERS,,202131,Изменить масштаб,Масштаб: 2,,,Operational
