Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/13/041/8/031012,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031012,Отложенное воспроизведение 4 дескрипторов,,,,Operational
bufr4/3/13/041/9/030001,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,030001,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,,,Operational
bufr4/3/13/041/10/006012,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,006012,Прирост долготы (грубая точность),,,,Operational
bufr4/3/13/041/11/101000,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/041/12/031001,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/041/13/030001,13,"Последовательности, характерные для данных изображений",313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,030001,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,,,Operational
bufr4/3/13/042/1/005002,13,"Последовательности, характерные для данных изображений",313042,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,005002,Широта/долгота (высокая точность),Первая долгота минус один шаг.,,,Operational
bufr4/3/13/042/2/005012,13,"Последовательности, характерные для данных изображений",313042,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,005012,Прирост долготы (грубая точность),"Подписанное значение, поэтому не может пересекать полюс.",,,Operational
bufr4/3/13/042/3/101000,13,"Последовательности, характерные для данных изображений",313042,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/042/4/031002,13,"Последовательности, характерные для данных изображений",313042,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031002,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/042/5/313041,13,"Последовательности, характерные для данных изображений",313042,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,313041,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,,,Operational
bufr4/3/13/043/1/006002,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,006002,Прирост долготы (грубая точность),Первая долгота минус один шаг.,,,Operational
bufr4/3/13/043/2/005002,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,005002,Широта/долгота (высокая точность),Первая долгота минус один шаг.,,,Operational
bufr4/3/13/043/3/005012,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,005012,Прирост долготы (грубая точность),,,,Operational
bufr4/3/13/043/4/112000,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,112000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/043/5/031001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/043/6/110000,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,110000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/043/7/031001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/043/8/104000,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,104000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/043/9/031001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/043/10/006012,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,006012,Прирост долготы (грубая точность),,,,Operational
bufr4/3/13/043/11/101000,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/043/12/031011,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031011,Отложенное воспроизведение 4 дескрипторов,,,,Operational
bufr4/3/13/043/13/030001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,030001,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,,,Operational
bufr4/3/13/043/14/006012,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,006012,Прирост долготы (грубая точность),,,,Operational
bufr4/3/13/043/15/101000,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/13/043/16/031001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/13/043/17/030001,13,"Последовательности, характерные для данных изображений",313043,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,030001,(Нестрочно-кодированная строка для значения пикселя (4 бита)),,,,Operational
