Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/21/076/2,021076,Представление интенсивностей,2,Логарифмический (по основанию 10),,,,,Operational
bufr4/0/21/076/3-6,021076,Представление интенсивностей,3-6,Зарезервировано,,,,,Operational
bufr4/0/21/076/7,021076,Представление интенсивностей,7,Отсутствующее значение,,,,,Operational
bufr4/0/21/109/1,021109,Качество ячейки векторного ветра SEAWINDS,1,Сигма-0 океана недоступна для извлечения ветра,,,,,Operational
bufr4/0/21/109/2,021109,Качество ячейки векторного ветра SEAWINDS,2,Слабое азимутальное разнообразие среди сигма-0 для извлечения ветра,,,,,Operational
bufr4/0/21/109/3-7,021109,Качество ячейки векторного ветра SEAWINDS,3-7,Зарезервировано,,,,,Operational
bufr4/0/21/109/8,021109,Качество ячейки векторного ветра SEAWINDS,8,Некоторая часть ячейки вектора ветра находится над сушей.,,,,,Operational
bufr4/0/21/109/9,021109,Качество ячейки векторного ветра SEAWINDS,9,Некоторая часть ячейки вектора ветра находится над льдом.,,,,,Operational
bufr4/0/21/109/10,021109,Качество ячейки векторного ветра SEAWINDS,10,Извлечение ветра не выполнено для ячейки вектора ветра.,,,,,Operational
bufr4/0/21/109/11,021109,Качество ячейки векторного ветра SEAWINDS,11,Сообщаемая скорость ветра превышает 30 м с⁻¹,,,,,Operational
bufr4/0/21/109/12,021109,Качество ячейки векторного ветра SEAWINDS,12,Сообщаемая скорость ветра превышает 30 м с⁻¹,,,,,Operational
bufr4/0/21/109/13-16,021109,Качество ячейки векторного ветра SEAWINDS,13-16,Зарезервировано,,,,,Operational
bufr4/0/21/109/All-17,021109,Качество ячейки векторного ветра SEAWINDS,All 17,Отсутствующее значение,,,,,Operational
bufr4/0/21/115/1,021115,Качество сигма-0 SEAWINDS,1,Измерение сигма-0 непригодно для использования,,,,,Operational
bufr4/0/21/115/2,021115,Качество сигма-0 SEAWINDS,2,Отношение сигнал/шум низкое,,,,,Operational
bufr4/0/21/115/3,021115,Качество сигма-0 SEAWINDS,3,Отрицательный сигма-0,,,,,Operational
bufr4/0/21/115/4,021115,Качество сигма-0 SEAWINDS,4,Сигма-0 находится вне допустимого диапазона,,,,,Operational
bufr4/0/21/115/5,021115,Качество сигма-0 SEAWINDS,5,Качество импульса скаттерометра неприемлемо.,,,,,Operational
bufr4/0/21/115/6,021115,Качество сигма-0 SEAWINDS,6,Алгоритм определения местоположения ячейки Sigma-0 не сходится.,,,,,Operational
bufr4/0/21/115/7,021115,Качество сигма-0 SEAWINDS,7,Сдвиг частоты выходит за пределы диапазона таблицы факторов x,,,,,Operational
bufr4/0/21/115/8,021115,Качество сигма-0 SEAWINDS,8,Температура космического аппарата выходит за пределы диапазона коэффициента калибровки.,,,,,Operational
bufr4/0/21/115/9,021115,Качество сигма-0 SEAWINDS,9,Не найдено соответствующих записей о высоте для данного сигма-0.,,,,,Operational
bufr4/0/21/115/10,021115,Качество сигма-0 SEAWINDS,10,Интерполированные данные эфемерид неприемлемы для этого сигма-0.,,,,,Operational
bufr4/0/21/115/11-16,021115,Качество сигма-0 SEAWINDS,11-16,Зарезервировано,,,,,Operational
bufr4/0/21/115/All-17,021115,Качество сигма-0 SEAWINDS,All 17,Отсутствующее значение,,,,,Operational
bufr4/0/21/116/1,021116,Качество сигма-0 SEAWINDS,1,Флаг калибровочного/измерительного импульса (1),,,,,Operational
bufr4/0/21/116/2,021116,Качество сигма-0 SEAWINDS,2,Флаг калибровочного/измерительного импульса (1),,,,,Operational
bufr4/0/21/116/3,021116,Качество сигма-0 SEAWINDS,3,Внешний луч антенны,,,,,Operational
bufr4/0/21/116/4,021116,Качество сигма-0 SEAWINDS,4,Сигма-0 ячейка находится в кормовой части космического аппарата.,,,,,Operational
bufr4/0/21/116/5,021116,Качество сигма-0 SEAWINDS,5,Текущий режим (1),,,,,Operational
bufr4/0/21/116/6,021116,Качество сигма-0 SEAWINDS,6,Текущий режим (1),,,,,Operational
bufr4/0/21/116/7,021116,Качество сигма-0 SEAWINDS,7,Эффективная ширина затвора - разрешение среза (1),,,,,Operational
bufr4/0/21/116/8,021116,Качество сигма-0 SEAWINDS,8,Эффективная ширина затвора - разрешение среза (1),,,,,Operational
bufr4/0/21/116/9,021116,Качество сигма-0 SEAWINDS,9,Эффективная ширина затвора - разрешение среза (1),,,,,Operational
bufr4/0/21/116/10,021116,Качество сигма-0 SEAWINDS,10,Режим низкого разрешения - данные всего импульса,,,,,Operational
bufr4/0/21/116/11,021116,Качество сигма-0 SEAWINDS,11,Электронная подсистема скаттерометра B,,,,,Operational
bufr4/0/21/116/12,021116,Качество сигма-0 SEAWINDS,12,"Альтернативная скорость вращения - 19,8 об/мин",,,,,Operational
bufr4/0/21/116/13,021116,Качество сигма-0 SEAWINDS,13,Защита приемника включена,,,,,Operational
bufr4/0/21/116/14,021116,Качество сигма-0 SEAWINDS,14,Количество срезов на составной флаг (1),,,,,Operational
bufr4/0/21/116/15,021116,Качество сигма-0 SEAWINDS,15,Количество срезов на составной флаг (1),,,,,Operational
bufr4/0/21/116/16,021116,Качество сигма-0 SEAWINDS,16,Количество срезов на составной флаг (1),,,,,Operational
bufr4/0/21/116/All-17,021116,Качество сигма-0 SEAWINDS,All 17,Отсутствующее значение,,,,,Operational
bufr4/0/21/119/0,021119,Геофизическая модельная функция ветрового скаттерометра,0,Зарезервировано,,,,,Operational
bufr4/0/21/119/1,021119,Геофизическая модельная функция ветрового скаттерометра,1,SASS,,,,,Operational
bufr4/0/21/119/2,021119,Геофизическая модельная функция ветрового скаттерометра,2,SASS,,,,,Operational
bufr4/0/21/119/3,021119,Геофизическая модельная функция ветрового скаттерометра,3,НСКАТ,,,,,Operational
bufr4/0/21/119/4,021119,Геофизическая модельная функция ветрового скаттерометра,4,НСКАТ,,,,,Operational
bufr4/0/21/119/5,021119,Геофизическая модельная функция ветрового скаттерометра,5,НСКАТ,,,,,Operational
bufr4/0/21/119/6,021119,Геофизическая модельная функция ветрового скаттерометра,6,КСКАТ0,,,,,Operational
bufr4/0/21/119/7,021119,Геофизическая модельная функция ветрового скаттерометра,7,КСКАТ0,,,,,Operational
bufr4/0/21/119/8-30,021119,Геофизическая модельная функция ветрового скаттерометра,8-30,Зарезервировано,,,,,Operational
bufr4/0/21/119/31,021119,Геофизическая модельная функция ветрового скаттерометра,31,CMOD1,,,,,Operational
bufr4/0/21/119/32,021119,Геофизическая модельная функция ветрового скаттерометра,32,CMOD1,,,,,Operational
bufr4/0/21/119/33,021119,Геофизическая модельная функция ветрового скаттерометра,33,CMOD1,,,,,Operational
bufr4/0/21/119/34,021119,Геофизическая модельная функция ветрового скаттерометра,34,CMOD1,,,,,Operational
bufr4/0/21/119/35,021119,Геофизическая модельная функция ветрового скаттерометра,35,CMOD1,,,,,Operational
bufr4/0/21/119/36-62,021119,Геофизическая модельная функция ветрового скаттерометра,36-62,Зарезервировано,,,,,Operational
bufr4/0/21/119/63,021119,Геофизическая модельная функция ветрового скаттерометра,63,Отсутствующее значение,,,,,Operational
bufr4/0/21/144/1,021144,Флаг дождя высотомера,1,Дождь,,,,,Operational
bufr4/0/21/144/All-2,021144,Флаг дождя высотомера,All 2,Отсутствующее значение,,,,,Operational
bufr4/0/21/148/1,021148,Флаг вариации задней кромки,1,Невариация короткой шкалы,,,,,Operational
bufr4/0/21/148/2,021148,Флаг вариации задней кромки,2,Невариация короткой шкалы,,,,,Operational
bufr4/0/21/148/3-8,021148,Флаг вариации задней кромки,3-8,Зарезервировано,,,,,Operational
bufr4/0/21/148/All-9,021148,Флаг вариации задней кромки,All 9,Отсутствующее значение,,,,,Operational
bufr4/0/21/150/0,021150,Совместное размещение лучей,0,Данные с одной наземной станции (без совместного размещения),,,,,Operational
bufr4/0/21/150/1,021150,Совместное размещение лучей,1,Данные с одной наземной станции (без совместного размещения),,,,,Operational
bufr4/0/21/150/2,021150,Совместное размещение лучей,2,Зарезервировано,,,,,Operational
bufr4/0/21/150/3,021150,Совместное размещение лучей,3,Отсутствующее значение,,,,,Operational
bufr4/0/21/155/1,021155,Качество ячейки векторного ветра SEAWINDS,1,Сигма-0 океана недоступна для извлечения ветра,,,,,Operational
bufr4/0/21/155/2,021155,Качество ячейки векторного ветра SEAWINDS,2,Слабое азимутальное разнообразие среди сигма-0 для извлечения ветра,,,,,Operational
bufr4/0/21/155/3,021155,Качество ячейки векторного ветра SEAWINDS,3,Любое содержание шума луча выше или равно порогу,,,,,Operational
bufr4/0/21/155/4,021155,Качество ячейки векторного ветра SEAWINDS,4,Мониторинг продукта не используется,,,,,Operational
bufr4/0/21/155/5,021155,Качество ячейки векторного ветра SEAWINDS,5,Флаг мониторинга продукта,,,,,Operational
bufr4/0/21/155/6,021155,Качество ячейки векторного ветра SEAWINDS,6,Сбой контроля качества KNMI,,,,,Operational
bufr4/0/21/155/7,021155,Качество ячейки векторного ветра SEAWINDS,7,Вариационный контроль качества не выполняется,,,,,Operational
bufr4/0/21/155/8,021155,Качество ячейки векторного ветра SEAWINDS,8,Некоторая часть ячейки вектора ветра находится над сушей.,,,,,Operational
bufr4/0/21/155/9,021155,Качество ячейки векторного ветра SEAWINDS,9,Некоторая часть ячейки вектора ветра находится над льдом.,,,,,Operational
bufr4/0/21/155/10,021155,Качество ячейки векторного ветра SEAWINDS,10,Извлечение ветра не выполнено для ячейки вектора ветра.,,,,,Operational
bufr4/0/21/155/11,021155,Качество ячейки векторного ветра SEAWINDS,11,Сообщаемая скорость ветра превышает 30 м с⁻¹,,,,,Operational
bufr4/0/21/155/12,021155,Качество ячейки векторного ветра SEAWINDS,12,Сообщаемая скорость ветра превышает 30 м с⁻¹,,,,,Operational
bufr4/0/21/155/13,021155,Качество ячейки векторного ветра SEAWINDS,13,Флаг дождя для ячейки векторного ветра непригоден.,,,,,Operational
bufr4/0/21/155/14,021155,Качество ячейки векторного ветра SEAWINDS,14,Алгоритм флага дождя обнаруживает дождь,,,,,Operational
bufr4/0/21/155/15,021155,Качество ячейки векторного ветра SEAWINDS,15,Метеорологический фон не используется,,,,,Operational
bufr4/0/21/155/16,021155,Качество ячейки векторного ветра SEAWINDS,16,Данные избыточны,,,,,Operational
bufr4/0/21/155/17-23,021155,Качество ячейки векторного ветра SEAWINDS,17-23,Зарезервировано,,,,,Operational
bufr4/0/21/155/All-24,021155,Качество ячейки векторного ветра SEAWINDS,All 24,Отсутствующее значение,,,,,Operational
bufr4/0/21/158/0,021158,Качество оценки Kp ASCAT,0,Приемлемо,,,,,Operational
bufr4/0/21/158/1,021158,Качество оценки Kp ASCAT,1,Приемлемо,,,,,Operational
bufr4/0/21/158/2,021158,Качество оценки Kp ASCAT,2,Зарезервировано,,,,,Operational
bufr4/0/21/158/3,021158,Качество оценки Kp ASCAT,3,Отсутствующее значение,,,,,Operational
bufr4/0/21/159/0,021159,Используемость ASCAT sigma-0,0,Хорошо,,,,,Operational
bufr4/0/21/159/1,021159,Используемость ASCAT sigma-0,1,Полезный,,,,,Operational
bufr4/0/21/159/2,021159,Используемость ASCAT sigma-0,2,Плохо,,,,,Operational
bufr4/0/21/159/3,021159,Используемость ASCAT sigma-0,3,Отсутствующее значение,,,,,Operational
bufr4/0/21/169/0,021169,Индикатор наличия льда,0,Льда нет,,,,,Operational
bufr4/0/21/169/1,021169,Индикатор наличия льда,1,Льда нет,,,,,Operational
bufr4/0/21/169/2,021169,Индикатор наличия льда,2,Зарезервировано,,,,,Operational
bufr4/0/21/169/3,021169,Индикатор наличия льда,3,Отсутствующее значение,,,,,Operational
