Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/33/030,33,Качественная информация,033030,Флаги состояния строки сканирования для ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/031,33,Качественная информация,033031,Флаги состояния строки сканирования для ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/032,33,Качественная информация,033032,Флаги качества канала для ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/033,33,Качественная информация,033033,Флаги качества канала для ATOVS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/035,33,Качественная информация,033035,Ручной/автоматический контроль качества,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/036,33,Качественная информация,033036,Номинальный порог доверия,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/037,33,Качественная информация,033037,Ошибка корреляции ветра,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/33/038,33,Качественная информация,033038,Флаги качества для наземных данных GNSS,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/33/039,33,Качественная информация,033039,Флаги качества для данных радиооккультации,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/040,33,Качественная информация,033040,Доверительный интервал,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/041,33,Качественная информация,033041,Атрибут следующего значения,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/042,33,Качественная информация,033042,"Тип ограничения, представленный следующим значением",Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/043,33,Качественная информация,033043,Уверенность AST,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/044,33,Качественная информация,033044,Информация о качестве ASAR,Flag table,0,0,15,Flag table,0,5,,,Operational
bufr4/0/33/045,33,Качественная информация,033045,Вероятность следующего события,%,0,0,7,%,0,3,(см. Примечания 3 и 4),"168,173",Operational
bufr4/0/33/046,33,Качественная информация,033046,Условная вероятность следующего события относительно заданного условия.,%,0,0,7,%,0,3,(см. Примечания 3 и 4),"168,173,174",Operational
bufr4/0/33/047,33,Качественная информация,033047,Данные о доверии к измерениям,Flag table,0,0,31,Flag table,0,11,,,Operational
bufr4/0/33/048,33,Качественная информация,033048,Мера доверия инверсии SAR,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/049,33,Качественная информация,033049,Мера уверенности в определении ветра,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/050,33,Качественная информация,033050,Квалификатор для качественного флага GTSPP,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/052,33,Качественная информация,033052,Качество ретрекинга океана в S-диапазоне,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/33/053,33,Качественная информация,033053,Качество ретрекинга океана в S-диапазоне,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/33/054,33,Качественная информация,033054,Общее качество извлеченного атмосферного профиля,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/055,33,Качественная информация,033055,Флаг качества вектора ветра,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/056,33,Качественная информация,033056,Флаг качества Sigma-0,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/060,33,Качественная информация,033060,GqisFlagQual - индивидуальный флаг качества системы IASI-System,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/33/061,33,Качественная информация,033061,GqisQualIndex - индикатор для оценки шумовых характеристик инструмента (вклад спектральной и радиометрической калибровки),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/062,33,Качественная информация,033062,GqisQualIndexLoc - индикатор для индекса геометрического качества,%,0,0,7,%,0,3,,,Operational
bufr4/0/33/063,33,Качественная информация,033063,GqisQualIndex - индикатор для оценки шумовых характеристик инструмента (вклад спектральной и радиометрической калибровки),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/064,33,Качественная информация,033064,GqisQualIndex - индикатор для оценки шумовых характеристик инструмента (вклад спектральной и радиометрической калибровки),%,0,0,7,%,0,3,,,Operational
bufr4/0/33/065,33,Качественная информация,033065,GqisSysTecSondQual - результат работы функции качества системы TEC (Центр Технической Экспертизы),Numeric,0,0,24,Numeric,0,8,,,Operational
bufr4/0/33/066,33,Качественная информация,033066,Флаг качества AMV,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/33/070,33,Качественная информация,033070,Общее качество озона,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/071,33,Качественная информация,033071,Общее качество озона,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/072,33,Качественная информация,033072,Ошибка озона,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/33/075,33,Качественная информация,033075,Флаги качества на уровне сканирования,Flag table,0,0,13,Flag table,0,5,,,Operational
bufr4/0/33/076,33,Качественная информация,033076,Флаги качества калибровки,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/077,33,Качественная информация,033077,Флаги качества на уровне поля зрения,Flag table,0,0,19,Flag table,0,7,,,Operational
bufr4/0/33/078,33,Качественная информация,033078,Качество геолокации,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/33/079,33,Качественная информация,033079,Флаги качества на уровне гранул,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/080,33,Качественная информация,033080,Флаги качества на уровне сканирования,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/33/081,33,Качественная информация,033081,Флаги качества данных канала,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/33/082,33,Качественная информация,033082,Качество геолокации,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/083,33,Качественная информация,033083,Флаги качества данных излучения,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/084,33,Качественная информация,033084,Флаги качества на уровне пикселей,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/085,33,Качественная информация,033085,Качественные флаги оптической толщины аэрозоля,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/33/086,33,Качественная информация,033086,Качество извлечения на уровне пикселей,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/33/087,33,Качественная информация,033087,Протяженность спутника в пределах Южноатлантической аномалии (на основе климатологических данных),Code table,0,0,4,Code table,0,1,,,Operational
bufr4/0/33/088,33,Качественная информация,033088,Флаг качества общего столбца озона,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/33/089,33,Качественная информация,033089,Показатели качества эквивалентной разности температур шума (NEdT) для калибровки на тёплую мишень,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/090,33,Качественная информация,033090,Показатели качества эквивалентной разности температур шума (NEdT) для калибровки на тёплую мишень,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/091,33,Качественная информация,033091,Показатели качества NEdT для общей калибровки,K,2,0,12,K,2,4,,,Operational
bufr4/0/33/092,33,Качественная информация,033092,"Флаг качества океана, специфичный для диапазона.",Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/093,33,Качественная информация,033093,Флаги качества для наземных данных GNSS,Flag table,0,0,31,Flag table,0,31,,,Operational
bufr4/0/33/094,33,Качественная информация,033094,Флаги качества калибровки,Flag table,0,0,24,Flag table,0,24,,,Operational
bufr4/0/33/095,33,Качественная информация,033095,Температурный флаг MWI,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/096,33,Качественная информация,033096,Флаг калибровки MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/097,33,Качественная информация,033097,Флаг качества сканирования MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/098,33,Качественная информация,033098,Флаг качества сканирования MWI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/099,33,Качественная информация,033099,Флаг состояния навигации MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/100,33,Качественная информация,033100,Флаг температур ICI,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/33/101,33,Качественная информация,033101,Флаг калибровки MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/102,33,Качественная информация,033102,Флаг качества данных ICI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/103,33,Качественная информация,033103,Флаг качества данных ICI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/104,33,Качественная информация,033104,Флаг состояния навигации MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/105,33,Качественная информация,033105,Флаги обработки ICI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/106,33,Качественная информация,033106,Флаги обработки MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/107,33,Качественная информация,033107,Флаг обработки строки сканирования MWS,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/108,33,Качественная информация,033108,Флаг состояния навигации MWI,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/109,33,Качественная информация,033109,Общие флаги качества MWS,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/110,33,Качественная информация,033110,Флаги обработки MWI,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/33/111,33,Качественная информация,033111,Флаги качества SCA,Flag table,0,0,32,Flag table,0,11,,,Operational
bufr4/0/33/112,33,Качественная информация,033112,Угол вращения Фарадея,deg,2,-18000,16,deg,2,6,,,Operational
bufr4/0/33/113,33,Качественная информация,033113,Общие флаги качества IASI-NG,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/33/114,33,Качественная информация,033114,Проверка выхода за границы,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/115,33,Качественная информация,033115,Оптическая толщина аэрозоля,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/33/116,33,Качественная информация,033116,Проверка выхода за границы,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/117,33,Качественная информация,033117,Проверка выхода за границы,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/33/118,33,Качественная информация,033118,Относительный процент ошибки,%,2,-10000,15,%,2,5,,,Operational
bufr4/0/33/119,33,Качественная информация,033119,Процент ошибки прогноза,%,0,-100,8,%,0,3,,,Operational
