Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/02/041,02,Инструментирование,002041,"Метод оценки отчетов, связанных с синоптическими особенностями",Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/042,02,Инструментирование,002042,Индикатор скорости течения на поверхности моря,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/044,02,Инструментирование,002044,Индикатор метода расчета спектральных данных волн,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/045,02,Инструментирование,002045,Индикатор типа платформы,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/046,02,Инструментирование,002046,Приборы для измерения волн,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/047,02,Инструментирование,002047,Тип глубоководного цунамометра,Code table,0,0,7,Code table,0,2,,,Operational
bufr4/0/02/048,02,Инструментирование,002048,Индикатор спутникового датчика,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/049,02,Инструментирование,002049,Метод обработки данных спутника использован,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/02/050,02,Инструментирование,002050,Используемые каналы геостационарного зондирующего спутника,Flag table,0,0,20,Flag table,0,7,,,Operational
bufr4/0/02/051,02,Инструментирование,002051,Индикатор для указания метода наблюдения за экстремальными температурами,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/052,02,Инструментирование,002052,Используемые каналы геостационарного спутника-изображателя,Flag table,0,0,6,Flag table,0,2,,,Operational
bufr4/0/02/053,02,Инструментирование,002053,Характеристики яркостной температуры GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/054,02,Инструментирование,002054,Характеристики параметров зондирования GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/055,02,Инструментирование,002055,Статистические параметры геостационарного зондирования,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/056,02,Инструментирование,002056,Статистические параметры геостационарного зондирования,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/057,02,Инструментирование,002057,Происхождение информации первого предположения для зондирований GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/058,02,Инструментирование,002058,Происхождение информации первого предположения для зондирований GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/059,02,Инструментирование,002059,Происхождение информации анализа для зондирований GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/060,02,Инструментирование,002060,Происхождение информации о поверхности для зондирований GOES-I/M,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/061,02,Инструментирование,002061,Система навигации воздушного судна,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/062,02,Инструментирование,002062,Тип системы ретрансляции данных воздушного судна,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/063,02,Инструментирование,002063,Качество угла крена воздушного судна,deg,2,-18000,16,deg,2,5,,,Operational
bufr4/0/02/064,02,Инструментирование,002064,Качество угла крена воздушного судна,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/065,02,Инструментирование,002065,Наземная приемная станция ACARS,CCITT IA5,0,0,40,Character,0,5,,,Operational
bufr4/0/02/066,02,Инструментирование,002066,Система наземного приема радиозондов,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/067,02,Инструментирование,002067,Рабочая частота радиозонда,Hz,-5,0,15,Hz,-5,5,,,Operational
bufr4/0/02/070,02,Инструментирование,002070,Оригинальная спецификация широты/долготы,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/071,02,Инструментирование,002071,Спектрографическая длина волны,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/072,02,Инструментирование,002072,Спектрографическая ширина,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/080,02,Инструментирование,002080,Производитель воздушного шара,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/081,02,Инструментирование,002081,Тип аэростата,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/082,02,Инструментирование,002082,Вес воздушного шара,kg,3,0,12,kg,3,4,,,Operational
bufr4/0/02/083,02,Инструментирование,002083,Тип укрытия для аэростата,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/084,02,Инструментирование,002084,"Тип газа, используемого в аэростате",Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/085,02,Инструментирование,002085,"Тип газа, используемого в аэростате",kg,3,0,13,kg,3,4,,,Operational
bufr4/0/02/086,02,Инструментирование,002086,Длина поезда воздушного шара,m,1,0,10,m,1,4,,,Operational
bufr4/0/02/087,02,Инструментирование,002087,Площадь поверхности парашюта,m2,4,0,15,m2,4,5,,,Operational
bufr4/0/02/088,02,Инструментирование,002088,"Объем газа, используемого в аэростате",m3,3,0,13,m3,3,4,,,Operational
bufr4/0/02/090,02,Инструментирование,002090,Длина волны прибора,m,9,0,16,m,9,5,,,Operational
bufr4/0/02/091,02,Инструментирование,002091,Датчик входа 4/20 мА,A,4,0,10,A,4,3,,,Operational
bufr4/0/02/092,02,Инструментирование,002092,Метод вычисления озонового профиля,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/095,02,Инструментирование,002095,Тип датчика давления,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/096,02,Инструментирование,002096,Тип датчика температуры,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/097,02,Инструментирование,002097,Тип датчика влажности,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/099,02,Инструментирование,002099,Горизонтальная поляризация,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/100,02,Инструментирование,002100,Радарная постоянная,dB,1,0,12,dB,1,4,(см. Примечание 3),157,Operational
bufr4/0/02/101,02,Инструментирование,002101,Тип антенны,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/102,02,Инструментирование,002102,Высота антенны над основанием башни,m,0,0,8,m,0,3,,,Operational
bufr4/0/02/103,02,Инструментирование,002103,Обтекатель антенны,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/02/104,02,Инструментирование,002104,Поляризация антенны,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/105,02,Инструментирование,002105,Максимальный коэффициент усиления антенны,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/106,02,Инструментирование,002106,Ширина луча на уровне -3 дБ,deg,1,0,6,deg,1,2,,,Operational
bufr4/0/02/107,02,Инструментирование,002107,Подавление боковых лепестков,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/108,02,Инструментирование,002108,Дискриминация перекрестной поляризации (на оси),dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/109,02,Инструментирование,002109,Скорость антенны (азимут),deg/s,2,0,12,deg/s,2,4,,,Operational
bufr4/0/02/110,02,Инструментирование,002110,Скорость антенны (угол места),deg/s,2,0,12,deg/s,2,4,,,Operational
bufr4/0/02/111,02,Инструментирование,002111,Угол падения радара,deg,1,0,10,deg,1,4,,,Operational
bufr4/0/02/112,02,Инструментирование,002112,Угол обзора радара,deg,1,0,12,deg,1,4,,,Operational
bufr4/0/02/113,02,Инструментирование,002113,Количество азимутальных обзоров,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/02/114,02,Инструментирование,002114,Эффективная площадь антенны,m2,0,0,15,m2,0,5,,,Operational
bufr4/0/02/115,02,Инструментирование,002115,Тип оборудования для поверхностного наблюдения,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/116,02,Инструментирование,002116,Процент обработанной полосы 320 МГц,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/117,02,Инструментирование,002117,Процент обработанной полосы 320 МГц,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/118,02,Инструментирование,002118,Процент обработанной полосы 320 МГц,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/119,02,Инструментирование,002119,Операции с инструментом RA-2,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/120,02,Инструментирование,002120,Частота океанских волн,Hz,3,0,10,Hz,3,4,,,Operational
bufr4/0/02/121,02,Инструментирование,002121,Средняя частота,Hz,-8,0,7,Hz,-8,3,,,Operational
bufr4/0/02/122,02,Инструментирование,002122,Диапазон частотной перестройки,Hz,-6,-128,8,Hz,-6,3,,,Operational
bufr4/0/02/123,02,Инструментирование,002123,Пиковая мощность,W,-4,0,7,W,-4,3,,,Operational
bufr4/0/02/124,02,Инструментирование,002124,Средняя мощность,W,-1,0,7,W,-1,3,,,Operational
bufr4/0/02/125,02,Инструментирование,002125,Частота повторения импульсов,Hz,-1,0,8,Hz,-1,3,,,Operational
bufr4/0/02/126,02,Инструментирование,002126,Ширина импульса,s,7,0,6,s,7,2,,,Operational
bufr4/0/02/127,02,Инструментирование,002127,Промежуточная частота приемника,Hz,-6,0,7,Hz,-6,3,,,Operational
bufr4/0/02/128,02,Инструментирование,002128,Полоса пропускания промежуточной частоты,Hz,-5,0,6,Hz,-5,2,,,Operational
bufr4/0/02/129,02,Инструментирование,002129,Минимально обнаруживаемый сигнал,dB,0,-150,5,dB,0,3,,,Operational
bufr4/0/02/130,02,Инструментирование,002130,Динамический диапазон,dB,0,0,7,dB,0,3,,,Operational
bufr4/0/02/131,02,Инструментирование,002131,Управление временем чувствительности (STC),Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/02/132,02,Инструментирование,002132,Точность наведения по азимуту,deg,2,0,6,deg,2,2,,,Operational
bufr4/0/02/133,02,Инструментирование,002133,Точность наведения по высоте,deg,2,0,6,deg,2,2,,,Operational
bufr4/0/02/134,02,Инструментирование,002134,Азимут луча антенны,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/02/135,02,Инструментирование,002135,(Углы места антенны),deg,2,-9000,15,deg,2,5,,,Operational
bufr4/0/02/136,02,Инструментирование,002136,Коррекция ослабления диапазона,m,-3,0,16,m,-3,5,,,Operational
bufr4/0/02/137,02,Инструментирование,002137,Радарное двойное отношение ПЧИ,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/138,02,Инструментирование,002138,Направление вращения антенны,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/139,02,Инструментирование,002139,Конфигурация инструмента SIRAL,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/02/140,02,Инструментирование,002140,Угол азимута луча спутникового радара,deg,0,0,9,deg,0,3,(см. Примечание 3),111,Operational
bufr4/0/02/141,02,Инструментирование,002141,Тип измерения,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/02/142,02,Инструментирование,002142,Тип озонового прибора,CCITT IA5,0,0,32,Character,0,4,(см. Примечание 3),91,Operational
bufr4/0/02/143,02,Инструментирование,002143,Тип озонового прибора,Code table,0,0,7,Code table,0,3,,,Operational
bufr4/0/02/144,02,Инструментирование,002144,Тип источника света для спектрофотометра Brewer,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/145,02,Инструментирование,002145,Установка длины волны для приборов Добсона,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/146,02,Инструментирование,002146,Условия источника для приборов Добсона,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/147,02,Инструментирование,002147,Метод передачи в центр сбора,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/148,02,Инструментирование,002148,Система сбора данных и/или определения местоположения,Code table,0,0,5,Code table,0,2,,,Operational
bufr4/0/02/149,02,Инструментирование,002149,Тип данных буя,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/150,02,Инструментирование,002150,Номер канала приборов TOVS/ATOVS/AVHRR,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/151,02,Инструментирование,002151,Идентификатор радиометра,Code table,0,0,11,Code table,0,4,,,Operational
bufr4/0/02/152,02,Инструментирование,002152,Метод обработки данных спутника использован,Flag table,0,0,31,Flag table,0,10,(см. Примечание 3),46,Operational
bufr4/0/02/153,02,Инструментирование,002153,Частота центрального канала спутника,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/154,02,Инструментирование,002154,Ширина полосы спутникового канала,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/155,02,Инструментирование,002155,Длина волны спутникового канала,m,9,0,16,m,9,5,,,Operational
bufr4/0/02/156,02,Инструментирование,002156,Процент действительных измерений океанического ретрекера Ku.,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/157,02,Инструментирование,002157,Процент действительных измерений океанического ретрекера Ku.,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/158,02,Инструментирование,002158,Операции с инструментом RA-2,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/02/159,02,Инструментирование,002159,Инструмент MWR,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/02/160,02,Инструментирование,002160,Длина волны радара,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/161,02,Инструментирование,002161,Метод обработки ветра,Flag table,0,0,16,Flag table,0,6,,,Operational
bufr4/0/02/162,02,Инструментирование,002162,Метод назначения увеличенной высоты,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/163,02,Инструментирование,002163,Метод назначения увеличенной высоты,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/164,02,Инструментирование,002164,Метод корреляции трассировщика,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/02/165,02,Инструментирование,002165,Флаги типа излучения,Flag table,0,0,15,Flag table,0,5,,,Operational
bufr4/0/02/166,02,Инструментирование,002166,Сияние,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/167,02,Инструментирование,002167,Метод вычисления сияния,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/168,02,Инструментирование,002168,Гидростатическое давление нижнего конца кабеля (термисторной цепочки),Pa,-3,0,16,kPa,0,5,,,Operational
bufr4/0/02/169,02,Инструментирование,002169,Тип анемометра,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/170,02,Инструментирование,002170,Датчики влажности для самолетов,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/02/171,02,Инструментирование,002171,Серийный номер прибора для измерения профиля температуры воды,CCITT IA5,0,0,64,Character,0,8,,,Operational
bufr4/0/02/172,02,Инструментирование,002172,Тип продукта для извлеченных атмосферных газов,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/02/173,02,Инструментирование,002173,Квадрат угла вне зенита,deg2,4,0,10,deg2,4,4,(см. Примечание 3),124,Operational
bufr4/0/02/174,02,Инструментирование,002174,Среднее значение поперечного номера пикселя,Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/02/175,02,Инструментирование,002175,Измерение осадков,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/176,02,Инструментирование,002176,Метод измерения состояния грунта,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/177,02,Инструментирование,002177,Метод измерения глубины снега,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/178,02,Инструментирование,002178,Измерение осадков,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/179,02,Инструментирование,002179,Тип алгоритма состояния неба,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/180,02,Инструментирование,002180,Основная система обнаружения текущей погоды,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/181,02,Инструментирование,002181,Дополнительный датчик текущей погоды,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/02/182,02,Инструментирование,002182,Система измерения видимости,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/183,02,Инструментирование,002183,Система обнаружения облаков,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/184,02,Инструментирование,002184,Датчик для молний,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/185,02,Инструментирование,002185,Измерение испарения,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/186,02,Инструментирование,002186,Возможность обнаруживать явления осадков,Flag table,0,0,30,Flag table,0,10,,,Operational
bufr4/0/02/187,02,Инструментирование,002187,Возможность обнаруживать другие погодные явления,Flag table,0,0,18,Flag table,0,6,,,Operational
bufr4/0/02/188,02,Инструментирование,002188,Возможность обнаруживать затемнение,Flag table,0,0,21,Flag table,0,7,,,Operational
bufr4/0/02/189,02,Инструментирование,002189,Возможность различать удары молнии,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/02/190,02,Инструментирование,002190,Погружение лагранжевого дрейфующего буя (% времени под водой),%,0,0,7,%,0,3,,,Operational
bufr4/0/02/191,02,Инструментирование,002191,Геопотенциальная высота,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/02/192,02,Инструментирование,002192,Точность наблюдения давления,Pa,2,0,14,,,,,,Operational
bufr4/0/02/193,02,Инструментирование,002193,Точность наблюдения коэффициента смешивания,kg/kg,6,0,14,,,,,,Operational
