Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,Status
08,Последовательности сводок о состоянии поверхности (море),D08005,,,D02024,Ветер и зыбь.,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B10004,Давление,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B10061,3-часовое изменение давления,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B10063,Характеристика тенденции давления,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B11001,Направление ветра,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B11002,Скорость ветра,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B12004,Температура воздуха на высоте 2 м,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B13003,Относительная влажность,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08006,(Раздел Буя 1 необязательные параметры),,B22042,Температура воды,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08007,,,D01055,"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08007,,,D02011,Станция низкой высоты,Базовый отчет о поверхности,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08007,,,B07062,Глубина ниже поверхности моря/воды,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08007,,,B22042,Температура воды,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D01093,"Идентификация судна, движение, дата/время, горизонтальные и вертикальные координаты",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D02001,3-часовое изменение давления,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D02054,Отправить «мгновенные» данные.,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D02055,Умеренное обледенение,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D02057,Данные морского судоходства,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08009,"(Последовательность представления синоптических отчетов с морской станции, подходящая для данных SHIP)",,D02060,Данные за период судна,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B01011,Идентификатор судна или подвижной наземной станции,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,R13000,Отложенное воспроизведение 6 дескрипторов,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,D01011,"Год, месяц, день",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,D01012,"Час, минута, секунда",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,D01021,Широта/долгота (высокая точность),,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B04080,Период усреднения выборки,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B22049,Температура поверхности моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B04080,Период усреднения выборки,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B22059,Соленость на уровне,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B04080,Период усреднения выборки,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B22005,Направление течения моря/воды на уровне,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B02042,Индикатор скорости течения на поверхности моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B22032,Скорость течения моря/воды на уровне,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B02042,Индикатор скорости течения на поверхности моря,Отмена,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08010,(Шаблон TRACKOB),,B04080,Период усреднения выборки,Отмена,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B01011,Идентификатор судна или подвижной наземной станции,Позывной судна,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B02001,Тип станции,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,D01011,"Год, месяц, день",,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,D01012,"Час, минута, секунда",,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,D01023,Широта/долгота (высокая точность),,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B07030,Высота поверхности станции над средним уровнем моря,,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B07031,Высота барометра над средним уровнем моря,,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04074,Период времени или смещение,= UTC - LT,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04023,Период времени или смещение,= Количество дней в месяце,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,= 4 Среднее значение,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B10051,Давление снижено до среднего уровня моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Источник измерения температуры,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Источник измерения температуры,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B12101,Температура/температура воздуха,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B13004,Давление пара,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",D02056,Температура поверхности моря,"Температура поверхности моря, метод измерения и глубина ниже поверхности моря",,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,Установить как отсутствующее,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B04003,День,= 1,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B04004,Час,= 6,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B04023,Период времени или смещение,= Количество дней в месяце,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B13060,Общее накопленное количество осадков,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B13051,"Частотная группа, осадки",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B04053,Количество дней с осадками равными или превышающими 1 мм,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),ОСАДКИ,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04002,Месяц,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04003,День,= 1,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04004,Час,= 0,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04074,Период времени или смещение,= UTC - LT,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,B04022,Период времени или смещение,= 1,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,= 4 Среднее значение,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B10051,Давление снижено до среднего уровня моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Источник измерения температуры,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Источник измерения температуры,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B12101,Температура/температура воздуха,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B13004,Давление пара,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",D02056,Температура поверхности моря,"Температура поверхности моря, метод измерения и глубина ниже поверхности моря",,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,Установить как отсутствующее,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04002,Месяц,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04003,День,= 1,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04004,Час,= 6,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04022,Период времени или смещение,= 1,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),Нормали осадков,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Измерение осадков,(см. Примечание 3),Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),Нормали осадков,B08023,Статистические значения первого порядка следующие,= 4 Среднее значение,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),Нормали осадков,B13060,Общее накопленное количество осадков,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),Нормали осадков,B04053,Количество дней с осадками равными или превышающими 1 мм,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08012,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),Нормали осадков,B08023,Статистические значения первого порядка следующие,Установить как отсутствующее,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08013,Представление данных CLIMAT SHIP за текущий месяц и для месячных норм.,,D08011,(Ежемесячные значения с океанской метеостанции - CLIMAT SHIP),,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08013,Представление данных CLIMAT SHIP за текущий месяц и для месячных норм.,,D08012,Ежемесячные нормы для океанской метеостанции,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",B01011,Идентификатор судна или подвижной наземной станции,Позывной судна,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",B02001,Тип станции,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",D01011,"Год, месяц, день",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",D01012,"Час, минута, секунда",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",D01023,Широта/долгота (высокая точность),,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",B07030,Высота поверхности станции над средним уровнем моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Идентификация и тип станции, дата/время, местоположение (высокая точность), движение",B07031,Высота барометра над средним уровнем моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04074,Период времени или смещение,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B04023,Период времени или смещение,= Количество дней в месяце,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,= 4 Среднее значение,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B10051,Давление снижено до среднего уровня моря,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Источник измерения температуры,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Источник измерения температуры,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B12101,Температура/температура воздуха,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B13004,Давление пара,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B07033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",D02056,Температура поверхности моря,"Температура поверхности моря, метод измерения и глубина ниже поверхности моря",,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Среднемесячные значения давления, температуры, упругости пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B04003,День,= 1,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B04004,Час,= 0,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B04074,Период времени или смещение,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B04023,Период времени или смещение,= Количество дней в месяце,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B13060,Общее накопленное количество осадков,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B13051,"Частотная группа, осадки",,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B04053,Количество дней с осадками равными или превышающими 1 мм,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08021,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),ОСАДКИ,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04001,Год,Начало отчетного периода,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04002,Месяц,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04003,День,= 1,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04004,Час,= 0,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04074,Период времени или смещение,,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B04022,Период времени или смещение,= 1,,Operational
08,Последовательности сводок о состоянии поверхности (море),D08022,(Ежемесячные значения с океанской метеостанции в соответствии с региональными или национальными практиками отчетности),"Нормы давления, температуры, давления пара и температуры моря/воды",B08023,Статистические значения первого порядка следующие,= 4 Среднее значение,,Operational
