Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/02/008/0,002008,Тип офшорной платформы,0,Стационарная платформа,,,,,Operational
bufr4/0/02/008/1,002008,Тип офшорной платформы,1,Мобильное морское буровое судно,,,,,Operational
bufr4/0/02/008/2,002008,Тип офшорной платформы,2,Самоподъемная буровая установка,,,,,Operational
bufr4/0/02/008/3,002008,Тип офшорной платформы,3,Полупогружная платформа,,,,,Operational
bufr4/0/02/008/4,002008,Тип офшорной платформы,4,"Плавучая установка добычи, хранения и отгрузки (FPSO).",,,,,Operational
bufr4/0/02/008/5,002008,Тип офшорной платформы,5,Легкое судно,,,,,Operational
bufr4/0/02/008/6-14,002008,Тип офшорной платформы,6-14,Зарезервировано,,,,,Operational
bufr4/0/02/008/15,002008,Тип офшорной платформы,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/009/0,002009,Алгоритм аэрозолей MODIS,0,Скорректированные отражательные способности поверхности,,,,,Operational
bufr4/0/02/009/1,002009,Алгоритм аэрозолей MODIS,1,Океан лучшее решение,,,,,Operational
bufr4/0/02/009/2,002009,Алгоритм аэрозолей MODIS,2,Среднее решение океана,,,,,Operational
bufr4/0/02/009/3-14,002009,Алгоритм аэрозолей MODIS,3-14,Зарезервировано,,,,,Operational
bufr4/0/02/009/15,002009,Алгоритм аэрозолей MODIS,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/011,002011,Тип радиозонда,,,,,,,Operational
bufr4/0/02/012,002012,Метод вычислений радиозонда,,,,,,,Operational
bufr4/0/02/013/0,002013,Коррекция солнечного и инфракрасного излучения,0,Нет исправлений,,,,,Operational
bufr4/0/02/013/1,002013,Коррекция солнечного и инфракрасного излучения,1,CIMO солнечная коррекция и CIMO инфракрасная коррекция,,,,,Operational
bufr4/0/02/013/2,002013,Коррекция солнечного и инфракрасного излучения,2,CIMO солнечная коррекция и CIMO инфракрасная коррекция,,,,,Operational
bufr4/0/02/013/3,002013,Коррекция солнечного и инфракрасного излучения,3,CIMO солнечная коррекция и CIMO инфракрасная коррекция,,,,,Operational
bufr4/0/02/013/4,002013,Коррекция солнечного и инфракрасного излучения,4,Солнечное и инфракрасное излучение автоматически корректируется системой радиозонда.,,,,,Operational
bufr4/0/02/013/5,002013,Коррекция солнечного и инфракрасного излучения,5,Солнечное и инфракрасное излучение автоматически корректируется системой радиозонда.,,,,,Operational
bufr4/0/02/013/6,002013,Коррекция солнечного и инфракрасного излучения,6,Солнечное и инфракрасное излучение скорректировано в соответствии с требованиями страны,,,,,Operational
bufr4/0/02/013/7,002013,Коррекция солнечного и инфракрасного излучения,7,Солнечное и инфракрасное излучение скорректировано в соответствии с требованиями страны,,,,,Operational
bufr4/0/02/013/8,002013,Коррекция солнечного и инфракрасного излучения,8,Солнечное и инфракрасное излучение скорректировано в соответствии с требованиями GRUAN,,,,,Operational
bufr4/0/02/013/9,002013,Коррекция солнечного и инфракрасного излучения,9,Солнечное и инфракрасное излучение скорректировано в соответствии с требованиями GRUAN,,,,,Operational
bufr4/0/02/013/10-14,002013,Коррекция солнечного и инфракрасного излучения,10-14,Зарезервировано,,,,,Operational
bufr4/0/02/013/15,002013,Коррекция солнечного и инфракрасного излучения,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/014,002014,Техника отслеживания/статус используемой системы,,,,,,,Operational
bufr4/0/02/015/0,002015,Полнота радиозонда,0,Зарезервировано,,,,,Operational
bufr4/0/02/015/1,002015,Полнота радиозонда,1,Радиозонд только для измерения давления,,,,,Operational
bufr4/0/02/015/2,002015,Полнота радиозонда,2,Радиозонд только для измерения давления,,,,,Operational
bufr4/0/02/015/3,002015,Полнота радиозонда,3,Радиозонд только для измерения давления с радиолокационным отражателем,,,,,Operational
bufr4/0/02/015/4,002015,Полнота радиозонда,4,Радиозонд без давления плюс транспондер,,,,,Operational
bufr4/0/02/015/5,002015,Полнота радиозонда,5,Радиозонд только для измерения давления с радиолокационным отражателем,,,,,Operational
bufr4/0/02/015/6-14,002015,Полнота радиозонда,6-14,Зарезервировано,,,,,Operational
bufr4/0/02/015/15,002015,Полнота радиозонда,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/016/1,002016,Конфигурация радиозонда,1,Регулятор поезда,,,,,Operational
bufr4/0/02/016/2,002016,Конфигурация радиозонда,2,Единица света,,,,,Operational
bufr4/0/02/016/3,002016,Конфигурация радиозонда,3,Парашют,,,,,Operational
bufr4/0/02/016/4,002016,Конфигурация радиозонда,4,Выпуск на крыше,,,,,Operational
bufr4/0/02/016/All-5,002016,Конфигурация радиозонда,All 5,Отсутствующее значение,,,,,Operational
bufr4/0/02/017/0,002017,Алгоритмы коррекции для измерений влажности,0,Нет исправлений,,,,,Operational
bufr4/0/02/017/1,002017,Алгоритмы коррекции для измерений влажности,1,"Коррекция временного лага, предоставленная производителем",,,,,Operational
bufr4/0/02/017/2,002017,Алгоритмы коррекции для измерений влажности,2,"Коррекция солнечного излучения, предоставленная производителем",,,,,Operational
bufr4/0/02/017/3,002017,Алгоритмы коррекции для измерений влажности,3,"Коррекция солнечного излучения и временного лага, предоставленная производителем",,,,,Operational
bufr4/0/02/017/4-6,002017,Алгоритмы коррекции для измерений влажности,4-6,Зарезервировано,,,,,Operational
bufr4/0/02/017/7,002017,Алгоритмы коррекции для измерений влажности,7,"Коррекция солнечного излучения и временного лага, предоставленная производителем",,,,,Operational
bufr4/0/02/017/8-30,002017,Алгоритмы коррекции для измерений влажности,8-30,Зарезервировано,,,,,Operational
bufr4/0/02/017/31,002017,Алгоритмы коррекции для измерений влажности,31,Отсутствующее значение,,,,,Operational
bufr4/0/02/019,002019,Спутниковые инструменты,,,,,,,Operational
bufr4/0/02/020/0,002020,Классификация спутников,0,Нимбус,,,,,Operational
bufr4/0/02/020/1,002020,Классификация спутников,1,ВТПР,,,,,Operational
bufr4/0/02/020/2,002020,Классификация спутников,2,"Тирос 1 (Tiros, NOAA-6 до NOAA-13)",,,,,Operational
bufr4/0/02/020/3,002020,Классификация спутников,3,"Тирос 1 (Tiros, NOAA-6 до NOAA-13)",,,,,Operational
bufr4/0/02/020/4,002020,Классификация спутников,4,НЕОН,,,,,Operational
bufr4/0/02/020/10,002020,Классификация спутников,10,ЭОС,,,,,Operational
bufr4/0/02/020/20,002020,Классификация спутников,20,GPM-core,,,,,Operational
bufr4/0/02/020/31,002020,Классификация спутников,31,ДМСП,,,,,Operational
bufr4/0/02/020/61,002020,Классификация спутников,61,Полярная система EUMETSAT (EPS),,,,,Operational
bufr4/0/02/020/62,002020,Классификация спутников,62,Полярная система EUMETSAT (EPS),,,,,Operational
bufr4/0/02/020/91,002020,Классификация спутников,91,ЕР,,,,,Operational
bufr4/0/02/020/92,002020,Классификация спутников,92,Сентинел-3,,,,,Operational
bufr4/0/02/020/121,002020,Классификация спутников,121,АДЕОС,,,,,Operational
bufr4/0/02/020/122,002020,Классификация спутников,122,ГКОМ,,,,,Operational
bufr4/0/02/020/241,002020,Классификация спутников,241,ГОЭС,,,,,Operational
bufr4/0/02/020/251,002020,Классификация спутников,251,ТРОПИКИ,,,,,Operational
bufr4/0/02/020/261,002020,Классификация спутников,261,ДЖЕЙСОН,,,,,Operational
bufr4/0/02/020/271,002020,Классификация спутников,271,ГМС,,,,,Operational
bufr4/0/02/020/272,002020,Классификация спутников,272,MTSAT,,,,,Operational
bufr4/0/02/020/273,002020,Классификация спутников,273,Химавари,,,,,Operational
bufr4/0/02/020/281,002020,Классификация спутников,281,КОМС,,,,,Operational
bufr4/0/02/020/301,002020,Классификация спутников,301,ИНСАТ,,,,,Operational
bufr4/0/02/020/331,002020,Классификация спутников,331,Операционная программа METEOSAT (MOP),,,,,Operational
bufr4/0/02/020/332,002020,Классификация спутников,332,Переходная программа METEOSAT (MTP),,,,,Operational
bufr4/0/02/020/333,002020,Классификация спутников,333,Программа второго поколения METEOSAT (MSG),,,,,Operational
bufr4/0/02/020/334,002020,Классификация спутников,334,Программа второго поколения METEOSAT (MSG),,,,,Operational
bufr4/0/02/020/351,002020,Классификация спутников,351,ГОМС,,,,,Operational
bufr4/0/02/020/352,002020,Классификация спутников,352,Метеор-М Н2,,,,,Operational
bufr4/0/02/020/380,002020,Классификация спутников,380,ФГ-1,,,,,Operational
bufr4/0/02/020/381,002020,Классификация спутников,381,ФГ-1,,,,,Operational
bufr4/0/02/020/382,002020,Классификация спутников,382,ФГ-1,,,,,Operational
bufr4/0/02/020/383,002020,Классификация спутников,383,ФГ-1,,,,,Operational
bufr4/0/02/020/384-400,002020,Классификация спутников,384-400,Зарезервировано,,,,,Operational
bufr4/0/02/020/401,002020,Классификация спутников,401,GPS,,,,,Operational
bufr4/0/02/020/402,002020,Классификация спутников,402,ГЛОНАСС,,,,,Operational
bufr4/0/02/020/403,002020,Классификация спутников,403,ГАЛИЛЕО,,,,,Operational
bufr4/0/02/020/404,002020,Классификация спутников,404,БДС (навигационная спутниковая система BeiDou),,,,,Operational
bufr4/0/02/020/405,002020,Классификация спутников,405,Система спутников на квазизенитной орбите (QZSS),,,,,Operational
bufr4/0/02/020/406-510,002020,Классификация спутников,406-510,Зарезервировано,,,,,Operational
bufr4/0/02/020/511,002020,Классификация спутников,511,Отсутствующее значение,,,,,Operational
bufr4/0/02/021/1,002021,Метод обработки данных спутника использован,1,Высокочувствительный инфракрасный звукопеленгатор (HIRS),,,,,Operational
bufr4/0/02/021/2,002021,Метод обработки данных спутника использован,2,Блок микроволнового зондирования (MSU),,,,,Operational
bufr4/0/02/021/3,002021,Метод обработки данных спутника использован,3,Блок стратоcферического зондирования (SSU),,,,,Operational
bufr4/0/02/021/4,002021,Метод обработки данных спутника использован,4,Режим измерения ветра АМИ (усовершенствованный микроволновый инструмент),,,,,Operational
bufr4/0/02/021/5,002021,Метод обработки данных спутника использован,5,Режим измерения ветра АМИ (усовершенствованный микроволновый инструмент),,,,,Operational
bufr4/0/02/021/6,002021,Метод обработки данных спутника использован,6,Режим визуализации АМИ (усовершенствованный микроволновый инструмент),,,,,Operational
bufr4/0/02/021/7,002021,Метод обработки данных спутника использован,7,Радиовысотомер,,,,,Operational
bufr4/0/02/021/8,002021,Метод обработки данных спутника использован,8,ATSR (линейный сканирующий радиометр),,,,,Operational
bufr4/0/02/021/All-9,002021,Метод обработки данных спутника использован,All 9,Отсутствующее значение,,,,,Operational
bufr4/0/02/022/1,002022,Метод обработки данных спутника использован,1,Техника обработки не определена,,,,,Operational
bufr4/0/02/022/2,002022,Метод обработки данных спутника использован,2,Автоматизированная статистическая регрессия,,,,,Operational
bufr4/0/02/022/3,002022,Метод обработки данных спутника использован,3,Чистый путь,,,(см. Примечание 3),28,Operational
bufr4/0/02/022/4,002022,Метод обработки данных спутника использован,4,Частично облачная тропа,,,(см. Примечание 3),62,Operational
bufr4/0/02/022/5,002022,Метод обработки данных спутника использован,5,Частично облачная тропа,,,(см. Примечание 3),30,Operational
bufr4/0/02/022/6-7,002022,Метод обработки данных спутника использован,6-7,Зарезервировано,,,,,Operational
bufr4/0/02/022/All-8,002022,Метод обработки данных спутника использован,All 8,Отсутствующее значение,,,,,Operational
bufr4/0/02/023/0,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",0,Зарезервировано,,,,,Operational
bufr4/0/02/023/1,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",1,"Ветер, определяемый по движению облаков, наблюдаемых в инфракрасном канале.",,,,,Operational
bufr4/0/02/023/2,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",2,"Ветер, определяемый по движению облаков, наблюдаемых в инфракрасном канале.",,,,,Operational
bufr4/0/02/023/3,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",3,"Ветер, определяемый по движению облаков, наблюдаемых в инфракрасном канале.",,,,,Operational
bufr4/0/02/023/4,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",4,"Ветер, определяемый по движению, наблюдаемому в комбинации спектральных каналов.",,,,,Operational
bufr4/0/02/023/5,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",5,"Ветер, определяемый по движению, наблюдаемому в канале водяного пара в ясной атмосфере.",,,,,Operational
bufr4/0/02/023/6,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",6,"Ветер, определяемый по движению, наблюдаемому в озоновом канале",,,,,Operational
bufr4/0/02/023/7,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",7,"Ветер, определяемый по движению, наблюдаемому в канале водяного пара в ясной атмосфере.",,,,,Operational
bufr4/0/02/023/8-12,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",8-12,Зарезервировано,,,,,Operational
bufr4/0/02/023/13,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",13,Среднеквадратичное значение,,,,,Operational
bufr4/0/02/023/14,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",14,Зарезервировано,,,,,Operational
bufr4/0/02/023/15,002023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",15,Отсутствующее значение,,,,,Operational
bufr4/0/02/024/0,002024,Метод вычисления интегрированной средней влажности,0,Зарезервировано,,,,,Operational
bufr4/0/02/024/1,002024,Метод вычисления интегрированной средней влажности,1,Таблица с полным диапазоном изменения влажности в слое,,,,,Operational
bufr4/0/02/024/2,002024,Метод вычисления интегрированной средней влажности,2,Техника регрессии на 2 значения влажности в слое,,,,,Operational
bufr4/0/02/024/3-14,002024,Метод вычисления интегрированной средней влажности,3-14,Зарезервировано,,,,,Operational
bufr4/0/02/024/15,002024,Метод вычисления интегрированной средней влажности,15,Отсутствующее значение,,,,,Operational
bufr4/0/02/025/1,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",1,Зарезервировано,,,,,Operational
bufr4/0/02/025,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",,"Группа 1 - Слой осадководности для слоев: от поверхности до 700 гПа, от 700 до 500 гПа и от 500 до 300 гПа",,,,,Operational
bufr4/0/02/025/2,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",2,ГИРС,,,,,Operational
bufr4/0/02/025/3,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",3,МГУ,,,,,Operational
bufr4/0/02/025/4-5,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",4-5,Зарезервировано,,,,,Operational
bufr4/0/02/025,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",,Группа 2 - Температура и давление тропопаузы,,,,,Operational
bufr4/0/02/025/6,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",6,ГИРС,,,,,Operational
bufr4/0/02/025/7,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",7,МГУ,,,,,Operational
bufr4/0/02/025/8-9,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",8-9,Зарезервировано,,,,,Operational
bufr4/0/02/025,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",,Группа 3 - Общее количество озона,,,,,Operational
bufr4/0/02/025/10,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational
bufr4/0/02/025/11,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",11,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational
bufr4/0/02/025/12,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",12,МГУ,,,,,Operational
bufr4/0/02/025/13-14,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",13-14,Зарезервировано,,,,,Operational
bufr4/0/02/025,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",,"Группа 4 - Средняя температура для слоев: от поверхности до 850 гПа, от 850 до 700 гПа, от 700 до 500 гПа, от 500 до 400 гПа, от 400 до 300 гПа, от 300 до 200 гПа и от 200 до 100 гПа.",,,,,Operational
bufr4/0/02/025/15,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",15,ГИРС,,,,,Operational
bufr4/0/02/025/16,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",16,ГИРС,,,(см. Примечание 3),47,Operational
bufr4/0/02/025/17,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",17,МГУ,,,,,Operational
bufr4/0/02/025/18,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",18,СКИНТК (только океан),,,,,Operational
bufr4/0/02/025/19-20,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",19-20,Зарезервировано,,,,,Operational
bufr4/0/02/025,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",,"Группа 5 - Комбинации каналов, используемые для получения средних температур для слоев: от 100 до 70 гПа, от 70 до 50 гПа, от 50 до 30 гПа, от 30 до 10 гПа, от 10 до 5 гПа, от 5 до 2 гПа, от 2 до 1 гПа, от 1 до 0.4 гПа.",,,,,Operational
bufr4/0/02/025/21,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",21,ГИРС,,,(см. Примечание 3),47,Operational
bufr4/0/02/025/22,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",22,СБУ,,,,,Operational
bufr4/0/02/025/23,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",23,"МГУ (3, 4)",,,,,Operational
bufr4/0/02/025/24,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",24,Зарезервировано,,,,,Operational
bufr4/0/02/025/All-25,002025,"Спутниковый канал(ы), используемый(е) в вычислениях",All 25,Отсутствующее значение,,,,,Operational
bufr4/0/02/030/0,002030,Метод измерения тока,0,Зарезервировано,,,,,Operational
bufr4/0/02/030/1,002030,Метод измерения тока,1,АДКП (Акустический Доплеровский Профилограф Течения),,,(см. Примечание),91,Operational
bufr4/0/02/030/2,002030,Метод измерения тока,2,ГЭК (Геомагнитный Электрокинетограф),,,,,Operational
bufr4/0/02/030/3,002030,Метод измерения тока,3,Снос и дрейф судна определяются по точкам через 3-6 часов.,,,,,Operational
bufr4/0/02/030/4,002030,Метод измерения тока,4,Снос и дрейф судна определяются по точкам через 3-6 часов.,,,,,Operational
bufr4/0/02/030/5,002030,Метод измерения тока,5,Дрейф буя,,,,,Operational
bufr4/0/02/030/6,002030,Метод измерения тока,6,АДКП (Акустический Доплеровский Профилограф Течения),,,,,Operational
bufr4/0/02/030/7,002030,Метод измерения тока,7,Отсутствующее значение,,,,,Operational
bufr4/0/02/031/0,002031,Продолжительность и время текущего измерения,0,Зарезервировано,,,,,Operational
bufr4/0/02/031/1,002031,Продолжительность и время текущего измерения,1,Мгновенный,между H - 1 и H,,,,Operational
bufr4/0/02/031/2,002031,Продолжительность и время текущего измерения,2,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/3,002031,Продолжительность и время текущего измерения,3,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/4,002031,Продолжительность и время текущего измерения,4,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/5,002031,Продолжительность и время текущего измерения,5,Мгновенный,между H - 1 и H,,,,Operational
bufr4/0/02/031/6,002031,Продолжительность и время текущего измерения,6,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/7,002031,Продолжительность и время текущего измерения,7,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/8,002031,Продолжительность и время текущего измерения,8,Усреднено за 3 минуты или меньше,между H - 1 и H,,,,Operational
bufr4/0/02/031/9,002031,Продолжительность и время текущего измерения,9,Метод векторного или доплеровского профилирования течений не используется.,,,,,Operational
bufr4/0/02/031/10,002031,Продолжительность и время текущего измерения,10,Зарезервировано,,,,,Operational
bufr4/0/02/031/11,002031,Продолжительность и время текущего измерения,11,1 час или меньше,,,,,Operational
bufr4/0/02/031/12,002031,Продолжительность и время текущего измерения,12,"Больше 1 часа, но не более 2 часов",,,,,Operational
bufr4/0/02/031/13,002031,Продолжительность и время текущего измерения,13,"Больше 1 часа, но не более 2 часов",,,,,Operational
bufr4/0/02/031/14,002031,Продолжительность и время текущего измерения,14,"Больше 1 часа, но не более 2 часов",,,,,Operational
bufr4/0/02/031/15,002031,Продолжительность и время текущего измерения,15,"Больше 1 часа, но не более 2 часов",,,,,Operational
bufr4/0/02/031/16,002031,Продолжительность и время текущего измерения,16,"Больше 1 часа, но не более 2 часов",,,,,Operational
