Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/04/004/2/010004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304004,"(Давление на вершине облака, температура, ветер)",,010004,Давление,,,,Operational
bufr4/3/04/004/3/020010,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304004,"(Давление на вершине облака, температура, ветер)",,020010,Облачность (общая),,,,Operational
bufr4/3/04/004/4/012001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304004,"(Давление на вершине облака, температура, ветер)",,012001,Температура/температура воздуха,,,,Operational
bufr4/3/04/005/1/002024,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304005,(Среднее значение относительной влажности слоя),,002024,Метод вычисления интегрированной средней влажности,,,,Operational
bufr4/3/04/005/2/007004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304005,(Среднее значение относительной влажности слоя),,007004,Давление,Слои,,,Operational
bufr4/3/04/005/3/007004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304005,(Среднее значение относительной влажности слоя),,007004,Давление,,,,Operational
bufr4/3/04/005/4/013003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304005,(Среднее значение относительной влажности слоя),,013003,Относительная влажность,,,,Operational
bufr4/3/04/006/1/014001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304006,(Радиация),,014001,"Длинноволновое излучение, интегрированное за указанный период",Длинноволновое излучение исходящего потока,,,Operational
bufr4/3/04/006/2/014001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304006,(Радиация),,014001,"Длинноволновое излучение, интегрированное за указанный период",Длинноволновое излучение исходящего потока,,,Operational
bufr4/3/04/006/3/014003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304006,(Радиация),,014003,"Коротковолновое излучение, интегрированное за 24 часа",Длинноволновое излучение исходящего потока,,,Operational
bufr4/3/04/011/1/002163,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,002163,Метод назначения увеличенной высоты,,,,Operational
bufr4/3/04/011/2/002164,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,002164,Метод корреляции трассировщика,,,,Operational
bufr4/3/04/011/3/008012,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,008012,Квалификатор суша/море,,,,Operational
bufr4/3/04/011/4/007024,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,007024,Зенитный угол спутника,,,,Operational
bufr4/3/04/011/5/002057,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,002057,Происхождение информации первого предположения для зондирований GOES-I/M,,,,Operational
bufr4/3/04/011/6/008021,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,008021,Значение времени,,,,Operational
bufr4/3/04/011/7/004001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004001,Год,,,,Operational
bufr4/3/04/011/8/004002,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004002,Месяц,,,,Operational
bufr4/3/04/011/9/004003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004003,День,,,,Operational
bufr4/3/04/011/10/004004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004004,Час,,,,Operational
bufr4/3/04/011/11/008021,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,008021,Значение времени,,,,Operational
bufr4/3/04/011/12/004024,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004024,Период времени или смещение,,,,Operational
bufr4/3/04/011/13/110004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,110004,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/04/011/14/008021,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,008021,Значение времени,,,,Operational
bufr4/3/04/011/15/004004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004004,Час,,,,Operational
bufr4/3/04/011/16/004005,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004005,Минута,,,,Operational
bufr4/3/04/011/17/004006,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004006,Второй,,,,Operational
bufr4/3/04/011/18/008021,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,008021,Значение времени,,,,Operational
bufr4/3/04/011/19/004004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004004,Час,,,,Operational
bufr4/3/04/011/20/004005,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004005,Минута,,,,Operational
bufr4/3/04/011/21/004006,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,004006,Второй,,,,Operational
bufr4/3/04/011/22/011001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,011001,Направление ветра,,,,Operational
bufr4/3/04/011/23/011002,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,011002,Скорость ветра,,,,Operational
bufr4/3/04/011/24/103010,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,103010,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/04/011/25/002163,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,002163,Метод назначения увеличенной высоты,,,,Operational
bufr4/3/04/011/26/007004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,007004,Давление,,,,Operational
bufr4/3/04/011/27/012001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304011,(Информация о GOES-I/M),,012001,Температура/температура воздуха,,,,Operational
bufr4/3/04/030/1/027031,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304030,Расположение платформы,,027031,"В направлении 90 градусов востока, расстояние от центра Земли",,,,Operational
bufr4/3/04/030/2/028031,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304030,Расположение платформы,,028031,"В направлении 90 градусов востока, расстояние от центра Земли",,,,Operational
bufr4/3/04/030/3/010031,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304030,Расположение платформы,,010031,"В направлении Северного полюса, расстояние от центра Земли",,,,Operational
bufr4/3/04/031/1/001041,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304031,(Скорость платформы),,001041,Абсолютная скорость платформы - первая компонента,,,,Operational
bufr4/3/04/031/2/001042,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304031,(Скорость платформы),,001042,Абсолютная скорость платформы - первая компонента,,,,Operational
bufr4/3/04/031/3/001043,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304031,(Скорость платформы),,001043,Абсолютная скорость платформы - первая компонента,,,,Operational
bufr4/3/04/032/1/002153,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304032,Доля облачности,,002153,Частота центрального канала спутника,,,,Operational
bufr4/3/04/032/2/002154,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304032,Доля облачности,,002154,Ширина полосы спутникового канала,,,,Operational
bufr4/3/04/032/3/020081,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304032,Доля облачности,,020081,Количество облачности в сегменте,,,,Operational
bufr4/3/04/032/4/020082,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304032,Доля облачности,,020082,Количество облачности в сегменте,,,,Operational
bufr4/3/04/032/5/020012,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304032,Доля облачности,,020012,Тип облака,,,,Operational
bufr4/3/04/033/1/002152,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,002152,Метод обработки данных спутника использован,,,,Operational
bufr4/3/04/033/2/002166,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,002166,Сияние,,,,Operational
bufr4/3/04/033/3/002167,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,002167,Метод вычисления сияния,,,,Operational
bufr4/3/04/033/4/002153,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,002153,Частота центрального канала спутника,,,,Operational
bufr4/3/04/033/5/002154,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,002154,Ширина полосы спутникового канала,,,,Operational
bufr4/3/04/033/6/012075,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,012075,Спектральное сияние,,,,Operational
bufr4/3/04/033/7/012076,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,012076,Сияние,,,,Operational
bufr4/3/04/033/8/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304033,Сияние ясного неба,,012063,Яркостная температура,,,,Operational
bufr4/3/04/034/1/102004,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,102004,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/04/034/2/027001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,027001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/04/034/3/028001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,028001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/04/034/4/007022,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,007022,Высота солнца,,,,Operational
bufr4/3/04/034/5/005043,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,005043,Число поля зрения,,,,Operational
bufr4/3/04/034/6/020010,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,020010,Облачность (общая),,,,Operational
bufr4/3/04/034/7/020016,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,020016,Давление на вершине облака,,,,Operational
bufr4/3/04/034/8/033003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,033003,Качественная информация,,,,Operational
bufr4/3/04/034/9/010040,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304034,"(Широта/долгота, солнечная высота, количество слоев)",,010040,Количество извлеченных слоев,,,,Operational
bufr4/3/04/035/1/002153,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,002153,Частота центрального канала спутника,,(см. Примечание),1,Deprecated
bufr4/3/04/035/2/002154,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,002154,Ширина полосы спутникового канала,,(см. Примечание),1,Deprecated
bufr4/3/04/035/3/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,,(см. Примечание),1,Deprecated
bufr4/3/04/035/4/008001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008001,Метеорологическая характеристика,Тип пикселя: прозрачный,(см. Примечание),1,Deprecated
bufr4/3/04/035/5/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,Чисто,(см. Примечание),1,Deprecated
bufr4/3/04/035/6/008001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008001,Метеорологическая характеристика,Тип пикселя: облачный,(см. Примечание),1,Deprecated
bufr4/3/04/035/7/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,Облачно,(см. Примечание),1,Deprecated
bufr4/3/04/035/8/008001,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008001,Метеорологическая характеристика,Отмена,(см. Примечание),1,Deprecated
bufr4/3/04/035/9/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),1-й низкий облак,(см. Примечание),1,Deprecated
bufr4/3/04/035/10/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,1-й низкий облак,(см. Примечание),1,Deprecated
bufr4/3/04/035/11/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),Средняя облачность,(см. Примечание),1,Deprecated
bufr4/3/04/035/12/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,Средняя облачность,(см. Примечание),1,Deprecated
bufr4/3/04/035/13/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),Высокая облачность,(см. Примечание),1,Deprecated
bufr4/3/04/035/14/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,012063,Яркостная температура,Высокая облачность,(см. Примечание),1,Deprecated
bufr4/3/04/035/15/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304035,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),Отмена,(см. Примечание),1,Deprecated
bufr4/3/04/036/1/020082,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020082,Количество облачности в сегменте,,,,Operational
bufr4/3/04/036/2/008012,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008012,Квалификатор суша/море,Море,,,Operational
bufr4/3/04/036/3/020082,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020082,Количество облачности в сегменте,Море,,,Operational
bufr4/3/04/036/4/008012,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008012,Квалификатор суша/море,Отмена,,,Operational
bufr4/3/04/036/5/020081,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020081,Количество облачности в сегменте,,,,Operational
bufr4/3/04/036/6/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008003,Вертикальная значимость (спутниковые наблюдения),1-й низкий облак,,,Operational
bufr4/3/04/036/7/020081,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020081,Количество облачности в сегменте,1-й низкий облак,,,Operational
bufr4/3/04/036/8/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008003,Вертикальная значимость (спутниковые наблюдения),Средняя облачность,,,Operational
bufr4/3/04/036/9/020081,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020081,Количество облачности в сегменте,Средняя облачность,,,Operational
bufr4/3/04/036/10/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008003,Вертикальная значимость (спутниковые наблюдения),Высокая облачность,,,Operational
bufr4/3/04/036/11/020081,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,020081,Количество облачности в сегменте,Высокая облачность,,,Operational
bufr4/3/04/036/12/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304036,Облачное покрытие,,008003,Вертикальная значимость (спутниковые наблюдения),Отмена,,,Operational
bufr4/3/04/037/1/002153,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,002153,Частота центрального канала спутника,,,,Operational
bufr4/3/04/037/2/002154,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,002154,Ширина полосы спутникового канала,,,,Operational
bufr4/3/04/037/3/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,,,,Operational
bufr4/3/04/037/4/008011,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008011,Метеорологическая характеристика,Тип пикселя: прозрачный,,,Operational
bufr4/3/04/037/5/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,Чисто,,,Operational
bufr4/3/04/037/6/008011,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008011,Метеорологическая характеристика,Тип пикселя: облачный,,,Operational
bufr4/3/04/037/7/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,Облачно,,,Operational
bufr4/3/04/037/8/008011,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008011,Метеорологическая характеристика,Отмена,,,Operational
bufr4/3/04/037/9/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),1-й низкий облак,,,Operational
bufr4/3/04/037/10/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,1-й низкий облак,,,Operational
bufr4/3/04/037/11/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),Средняя облачность,,,Operational
bufr4/3/04/037/12/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,Средняя облачность,,,Operational
bufr4/3/04/037/13/008003,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,008003,Вертикальная значимость (спутниковые наблюдения),Высокая облачность,,,Operational
bufr4/3/04/037/14/012063,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304037,Сияние ясного неба,,012063,Яркостная температура,Высокая облачность,,,Operational
bufr4/3/04/039/1/201136,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304039,(Сияние в канале),,201136,Замена ширины данных,Добавьте 8 к ширине,,,Operational
bufr4/3/04/039/2/005042,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304039,(Сияние в канале),,005042,Номер канала,,,,Operational
bufr4/3/04/039/3/201000,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304039,(Сияние в канале),,201000,Замена ширины данных,Отмена,,,Operational
bufr4/3/04/039/4/014046,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304039,(Сияние в канале),,014046,Сияние,,,,Operational
bufr4/3/04/040/1/025140,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,025140,Запустить канал,,,,Operational
bufr4/3/04/040/2/025141,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,025141,Конечный канал,,,,Operational
bufr4/3/04/040/3/040026,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,040026,Коэффициент квантования оценки,,,,Operational
bufr4/3/04/040/4/040016,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,040016,Остаточный СКЗ в полосе,,,,Operational
bufr4/3/04/040/5/025062,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,025062,Идентификация базы данных,,,,Operational
bufr4/3/04/040/6/101000,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/04/040/7/031002,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,031002,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/04/040/8/040017,04,"Метеорологические последовательности, характерные для спутниковых наблюдений",304040,Скор главной компоненты в диапазоне,,040017,Ненормализованный скор главной компоненты,,,,Operational
