Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,Status
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02003,"(Ветер, температура, влажность, видимость, погода)",,B20001,(Горизонтальная видимость),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02003,"(Ветер, температура, влажность, видимость, погода)",,B20003,Текущая погода,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02003,"(Ветер, температура, влажность, видимость, погода)",,B20004,Прошедшая погода (1),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02003,"(Ветер, температура, влажность, видимость, погода)",,B20005,Прошедшая погода (1),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20010,Облачность (общая),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20011,Количество облачности,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20013,Высота вершины облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02004,Общая информация о облаке,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02005,Слой облаков,,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02005,Слой облаков,,B20011,Количество облачности,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02005,Слой облаков,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02005,Слой облаков,,B20013,Высота вершины облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02006,(Давление и 24-часовое изменение давления),,B10004,Давление,Ниже уровня станции,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02006,(Давление и 24-часовое изменение давления),,B10051,Давление снижено до среднего уровня моря,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02006,(Давление и 24-часовое изменение давления),,B10062,(Давление и 24-часовое изменение давления),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02006,(Давление и 24-часовое изменение давления),,B10063,Характеристика тенденции давления,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02011,Станция низкой высоты,,D02001,3-часовое изменение давления,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02011,Станция низкой высоты,,D02003,"(Ветер, температура, влажность, видимость, погода)",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02011,Станция низкой высоты,,D02004,Общая информация о облаке,Слой облаков,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02012,Станция низкой высоты,,D02002,Станция низкой высоты,Давление и изменение давления,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02012,Станция низкой высоты,,D02003,"(Ветер, температура, влажность, видимость, погода)",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02012,Станция низкой высоты,,D02004,Общая информация о облаке,Слой облаков,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02013,Базовый отчет о поверхности,,D02006,(Давление и 24-часовое изменение давления),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02013,Базовый отчет о поверхности,,D02003,"(Ветер, температура, влажность, видимость, погода)",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02013,Базовый отчет о поверхности,,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02013,Базовый отчет о поверхности,,D02005,Слой облаков,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02021,Волны,,B22001,"Среднее направление, откуда приходят волны",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02021,Волны,,B22011,Период волн,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02021,Волны,,B22021,Средняя высота волн,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02022,Ветровые волны,,B22002,Направление ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02022,Ветровые волны,,B22012,Период волн,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02022,Ветровые волны,,B22022,Высота ветровых волн,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02023,Зыбь.,,B22003,Направление зыби.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02023,Зыбь.,,B22013,Период зыби.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02023,Зыбь.,,B22023,Высота зыби,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02024,Ветер и зыбь.,,D02022,Ветровые волны,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02024,Ветер и зыбь.,,R01002,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02024,Ветер и зыбь.,,D02023,Зыбь.,2 системы зыби,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02031,Информация о давлении,,D02001,3-часовое изменение давления,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02031,Информация о давлении,,B10062,(Давление и 24-часовое изменение давления),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02031,Информация о давлении,,B07004,Давление,Стандартный уровень,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02031,Информация о давлении,,B10009,Геопотенциальная высота,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02032,Данные о температуре и влажности,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Данные о температуре и влажности,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02032,Данные о температуре и влажности,,B12101,Температура/температура воздуха,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02032,Данные о температуре и влажности,,B12103,Температура точки росы,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02032,Данные о температуре и влажности,,B13003,Относительная влажность,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02033,Данные о видимости,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Система измерения видимости,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02033,Данные о видимости,,B20001,(Горизонтальная видимость),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02034,Общее количество осадков за последний час,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Измерение осадков,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02034,Общее количество осадков за последний час,,B13023,Общее количество осадков за последний час,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,D02032,Данные о температуре и влажности,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,D02033,Данные о видимости,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,D02034,Общее количество осадков за последний час,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,D02004,Общая информация о облаке,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02035,Основные синоптические «мгновенные» данные,,D02005,Слой облаков,Отдельный слой облаков или масса.,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,R05000,Отложенное воспроизведение 6 дескрипторов,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,B20011,Количество облачности,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,B20014,Высота вершины облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02036,Облака с основаниями ниже уровня станции,,B20017,Описание верхней границы облаков,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02037,"Состояние поверхности, глубина снега, минимальная температура поверхности.",,B20062,Состояние поверхности (снег или его отсутствие),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02037,"Состояние поверхности, глубина снега, минимальная температура поверхности.",,B13013,"Глубина снега более 0,00 м",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02037,"Состояние поверхности, глубина снега, минимальная температура поверхности.",,B12113,Минимальная температура на поверхности земли за последние 12 часов,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02038,(Текущая и прошедшая погода),,B20003,Текущая погода,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02038,(Текущая и прошедшая погода),,B04024,Период времени или смещение,Час,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02038,(Текущая и прошедшая погода),,B20004,Прошедшая погода (1),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02038,(Текущая и прошедшая погода),,B20005,Прошедшая погода (1),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02039,Данные об общем солнечном сиянии,,B04024,Период времени или смещение,Час,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02039,Данные об общем солнечном сиянии,,B14031,Общее солнечное сияние,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02040,Измерение осадков,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Измерение осадков,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02040,Измерение осадков,,R02002,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02040,Измерение осадков,,B04024,Период времени или смещение,Час,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02040,Измерение осадков,,B13011,Общее количество осадков/общее водное эквивалентное количество,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Источник измерения температуры,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B04024,Период времени или смещение,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B04024,Период времени или смещение,,(см. Примечания 3 и 4),Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B12111,"Максимальная температура, на высоте и за указанный период.",Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B04024,Период времени или смещение,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B04024,Период времени или смещение,,(см. Примечание 3),Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02041,Данные экстремальной температуры,,B12112,"Максимальная температура, на высоте и за указанный период.",Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Тип приборов для измерения ветра,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B02002,Тип приборов для измерения ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B08021,Значение времени,Усреднённое по времени,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B04025,Период времени или смещение,"= -10 (минут) или количество минут после значительного изменения направления ветра, если таковое имеется",,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B11001,Направление ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B11002,Скорость ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B08021,Значение времени,Установить как отсутствующее,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,R03002,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B04025,Период времени или смещение,Минута,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B11043,Максимальная скорость порывов ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02042,(Ветровой профилер - зондирование данных о ветре),,B11041,Максимальная скорость порывов ветра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,D02038,(Текущая и прошедшая погода),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,R01002,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,D02039,Данные об общем солнечном сиянии,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,D02040,Измерение осадков,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,D02041,Данные экстремальной температуры,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,D02042,(Ветровой профилер - зондирование данных о ветре),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02043,"Основные данные синоптического ""периода""",,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02044,Данные об испарении,,B04024,Период времени или смещение,Час,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02044,Данные об испарении,,B02004,"Тип оборудования для измерения испарения или тип культуры, для которой сообщается эвапотранспирация",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02044,Данные об испарении,,B13033,Испарение/эвапотранспирация,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B04024,Период времени или смещение,Час,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14002,"Длинноволновое излучение, интегрированное за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14004,"Длинноволновое излучение, интегрированное за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14016,"Суммарная радиация, интегрированная за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14028,"Глобальная солнечная радиация, интегрированная за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14029,"Рассеянная солнечная радиация (высокая точность), интегрированная за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02045,Данные о радиации (за 1 час и 24-часовой период),,B14030,"Рассеянная солнечная радиация (высокая точность), интегрированная за указанный период",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02046,Изменение температуры,,B04024,Период времени или смещение,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02046,Изменение температуры,,B04024,Период времени или смещение,,(см. Примечание 3),Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02046,Изменение температуры,,B12049,Изменение температуры за указанный период,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02047,Направление дрейфа облаков,,R02003,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02047,Направление дрейфа облаков,,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02047,Направление дрейфа облаков,,B20054,"Истинное направление, из которого движется явление или облака, или в котором они наблюдаются.",,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02048,Направление и высота облака,,B05021,Пеленг или азимут,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02048,Направление и высота облака,,B07021,Повышение,Повышение,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02048,Направление и высота облака,,B20012,Тип облака,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02048,Направление и высота облака,,B05021,Пеленг или азимут,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02048,Направление и высота облака,,B07021,Повышение,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B08002,Вертикальная значимость (спутниковые наблюдения),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B20011,Количество облачности,Низкие или средние облака Nh,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B20013,Высота вершины облака,х,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B20012,Тип облака,Низкие облака CL,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B20012,Тип облака,Средние облака CM,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B20012,Тип облака,Высокая облачность,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02049,"Информация о облаках, сообщаемая с вертикальными зондированиями",,B08002,Вертикальная значимость (спутниковые наблюдения),Установить как отсутствующее,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B10004,Давление,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B10051,Давление снижено до среднего уровня моря,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B07004,Давление,Вертикальный,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B10003,Геопотенциал,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B12004,Температура воздуха на высоте 2 м,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B12051,Стандартное отклонение температуры,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B12016,Максимальная температура на высоте 2 м за последние 12 часов,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B12017,Минимальная температура на высоте 2 м за последние 24 часа,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B13004,Давление пара,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,R02004,Воспроизведите 5 дескрипторов 2 раза.,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B08051,Квалификатор для количества отсутствующих значений при расчете статистики,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02051,,,B08020,Общее количество отсутствующих сущностей (по отношению к накоплению или среднему значению),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Данные о температуре и влажности,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B07033,Высота датчика над поверхностью воды,Данные о температуре и влажности,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B12101,Температура/температура воздуха,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B02039,Температура мокрого термометра,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B12102,Температура мокрого термометра,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B12103,Температура точки росы,Масштаб: 2,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02052,Данные о температуре и влажности на судне,,B13003,Относительная влажность,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02053,Данные видимости судна,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Система измерения видимости,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02053,Данные видимости судна,,B07033,Высота датчика над поверхностью воды,Система измерения видимости,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02053,Данные видимости судна,,B20001,(Горизонтальная видимость),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,D02052,Данные о температуре и влажности на судне,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,D02053,Данные видимости судна,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,B07033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,D02034,Общее количество осадков за последний час,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,D02004,Общая информация о облаке,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02054,Отправить «мгновенные» данные.,,D02005,Слой облаков,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20031,Ледяной отложение (толщина),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20032,Скорость образования льда (оценочная),,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20033,Причина обледенения,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20034,Концентрация морского льда,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20035,Количество и тип льда,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20036,Ледовая обстановка,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20037,Развитие льда,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02055,(Обледенение и лед),,B20038,Положение края льда,,,Operational
02,"Метеорологические последовательности, характерные для данных вертикального зондирования",D02056,Температура поверхности моря,,B02038,Квалификатор измерения температуры/солености,,,Operational
