Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/05/009/3/004065,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305009,(AOCHYCOS - Отчет по Чаду),,004065,Краткий временной интервал,Интервал времени между измерениями,,,Operational
bufr4/3/05/009/4/101000,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305009,(AOCHYCOS - Отчет по Чаду),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/05/009/5/031001,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305009,(AOCHYCOS - Отчет по Чаду),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/05/009/6/305008,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305009,(AOCHYCOS - Отчет по Чаду),,305008,(AOCHYCOS - Измерение в Чаде),Единичное измерение,,,Operational
bufr4/3/05/010/1/305008,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305010,(МЕДГИДРОС измерение),,305008,(AOCHYCOS - Измерение в Чаде),"То же, что и измерение типа AOCHYCOS",,,Operational
bufr4/3/05/010/2/002091,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305010,(МЕДГИДРОС измерение),,002091,Датчик входа 4/20 мА,№ 1,,,Operational
bufr4/3/05/010/3/002091,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305010,(МЕДГИДРОС измерение),,002091,Датчик входа 4/20 мА,№ 2,,,Operational
bufr4/3/05/011/1/301029,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,301029,Идентификация,,,,Operational
bufr4/3/05/011/2/301012,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,301012,"Час, минута, секунда",Время первого измерения,,,Operational
bufr4/3/05/011/3/004065,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,004065,Краткий временной интервал,Интервал времени между измерениями,,,Operational
bufr4/3/05/011/4/101000,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/05/011/5/031001,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/05/011/6/305010,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305011,(Отчет MEDHYCOS),,305010,(МЕДГИДРОС измерение),Единичное измерение,,,Operational
bufr4/3/05/016/1/014021,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,014021,"Глобальная солнечная радиация, интегрированная за указанный период",,,,Operational
bufr4/3/05/016/2/007004,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,007004,Давление,Атмосферное давление,,,Operational
bufr4/3/05/016/3/013003,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,013003,Относительная влажность,,,,Operational
bufr4/3/05/016/4/011002,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,011002,Скорость ветра,,,,Operational
bufr4/3/05/016/5/011001,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,011001,Направление ветра,,,,Operational
bufr4/3/05/016/6/011041,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,011041,Максимальная скорость порывов ветра,,,,Operational
bufr4/3/05/016/7/011043,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305016,"Метеорологические параметры, связанные с гидрологическими данными",,011043,Максимальная скорость порывов ветра,,,,Operational
bufr4/3/05/017/1/013080,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305017,(Измерение качества воды),,013080,pH воды,,,,Operational
bufr4/3/05/017/2/013081,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305017,(Измерение качества воды),,013081,Водопроводимость,,,,Operational
bufr4/3/05/017/3/013083,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305017,(Измерение качества воды),,013083,Растворённый кислород,,,,Operational
bufr4/3/05/017/4/013085,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305017,(Измерение качества воды),,013085,Окислительно-восстановительный потенциал (ORP),,,,Operational
bufr4/3/05/017/5/013084,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305017,(Измерение качества воды),,013084,Мутность,,,,Operational
bufr4/3/05/018/1/301029,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,301029,Идентификация,,,,Operational
bufr4/3/05/018/2/301012,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,301012,"Час, минута, секунда",Время первого измерения,,,Operational
bufr4/3/05/018/3/004065,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,004065,Краткий временной интервал,Часовой интервал,,,Operational
bufr4/3/05/018/4/103000,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,103000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/05/018/5/031001,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/05/018/6/305008,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,305008,(AOCHYCOS - Измерение в Чаде),"То же, что и измерение типа AOCHYCOS",,,Operational
bufr4/3/05/018/7/305016,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,305016,"Метеорологические параметры, связанные с гидрологическими данными",,,,Operational
bufr4/3/05/018/8/305017,05,"Метеорологические или гидрологические последовательности, характерные для гидрологических наблюдений",305018,(Отчет MEDHYCOS с данными по метеорологии и качеству воды),,305017,(Измерение качества воды),,,,Operational
