Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/01/064,01,Идентификация,001064,Обозначение взлетно-посадочной полосы,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/065,01,Идентификация,001065,Идентификатор региона ИКАО,CCITT IA5,0,0,256,Character,0,32,,,Operational
bufr4/0/01/075,01,Идентификация,001075,Идентификация приливной станции,CCITT IA5,0,0,40,Character,0,5,,,Operational
bufr4/0/01/079,01,Идентификация,001079,Уникальный идентификатор профиля,CCITT IA5,0,0,64,Character,0,8,,,Operational
bufr4/0/01/080,01,Идентификация,001080,Номер линии судна в соответствии с SOOP,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/081,01,Идентификация,001081,Номер выпуска радиозонда,CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/082,01,Идентификация,001082,Номер подъема радиозонда,Numeric,0,0,14,Numeric,0,4,(см. Примечание 3),45,Operational
bufr4/0/01/083,01,Идентификация,001083,Номер выпуска радиозонда,Numeric,0,0,3,Numeric,0,1,(см. Примечание 3),45,Operational
bufr4/0/01/085,01,Идентификация,001085,Режим производителя наблюдательной платформы,CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/086,01,Идентификация,001086,Серийный номер производителя наблюдательной платформы,CCITT IA5,0,0,256,Character,0,32,,,Operational
bufr4/0/01/087,01,Идентификация,001087,Расширенный идентификатор морской наблюдательной платформы ВМО,Numeric,0,0,23,Numeric,0,7,,,Operational
bufr4/0/01/090,01,Идентификация,001090,Методика создания начальных возмущений,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/01/091,01,Идентификация,001091,Номер участника ансамбля,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/01/092,01,Идентификация,001092,Прогноз временного ряда среднего ансамбля,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/01/093,01,Идентификация,001093,Номер партии воздушного шара,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/01/094,01,Идентификация,001094,Номер WBAN,Numeric,0,0,17,Numeric,0,5,,,Operational
bufr4/0/01/095,01,Идентификация,001095,Идентификация наблюдателя,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/096,01,Идентификация,001096,Приобретение станции,CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/099,01,Идентификация,001099,Уникальное определение продукта,CCITT IA5,0,0,248,Character,0,31,,,Operational
bufr4/0/01/101,01,Идентификация,001101,Идентификатор штата/федерального штата,Code table,0,0,10,Code table,0,3,,,Operational
bufr4/0/01/102,01,Идентификация,001102,Национальная идентификация станции,Numeric,0,0,30,Numeric,0,9,,,Operational
bufr4/0/01/103,01,Идентификация,001103,Номер IMO. Уникальный реестр Lloyd's,Numeric,0,0,24,Numeric,0,7,,,Operational
bufr4/0/01/104,01,Идентификация,001104,Идентификатор штата/федерального штата,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/105,01,Идентификация,001105,Обозначение шоссе,CCITT IA5,0,0,40,Character,0,5,,,Operational
bufr4/0/01/106,01,Идентификация,001106,"Расположение вдоль шоссе, указанное маркерами положения.",m,-2,0,14,m,-2,5,,,Operational
bufr4/0/01/110,01,Идентификация,001110,Бортовой номер воздушного судна,CCITT IA5,0,0,48,Character,0,6,,,Operational
bufr4/0/01/111,01,Идентификация,001111,Аэропорт отправления,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/01/112,01,Идентификация,001112,Аэропорт назначения,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/01/113,01,Идентификация,001113,"Номер версии шаблона, определенный исходным центром",Numeric,1,0,9,Numeric,1,3,,,Operational
bufr4/0/01/114,01,Идентификация,001114,Зашифрованный идентификатор корабля или мобильной наземной станции (кодировка base64),CCITT IA5,0,0,352,Character,0,44,,,Operational
bufr4/0/01/115,01,Идентификация,001115,"Идентификатор круиза или миссии, в рамках которых были собраны данные.",CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/124,01,Идентификация,001124,Идентификатор точки сетки,Numeric,0,0,24,Numeric,0,8,,,Operational
bufr4/0/01/125,01,Идентификация,001125,Идентификатор WIGOS,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/01/126,01,Идентификация,001126,Идентификатор WIGOS,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/01/127,01,Идентификация,001127,Номер выпуска WIGOS,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/01/128,01,Идентификация,001128,Идентификатор WIGOS,CCITT IA5,0,0,128,Character,0,16,,,Operational
bufr4/0/01/130,01,Идентификация,001130,Идентификатор шторма,CCITT IA5,0,0,32,,,,,,Operational
bufr4/0/01/144,01,Идентификация,001144,Идентификатор снимка,Numeric,0,0,31,Numeric,0,10,,,Operational
bufr4/0/01/145,01,Идентификация,001145,Идентификатор источника света,Numeric,0,-8,20,Numeric,0,7,(см. Примечание 3),185,Operational
bufr4/0/01/150,01,Идентификация,001150,Система координатной привязки,Code table,0,0,16,Code table,0,5,,,Operational
bufr4/0/01/151,01,Идентификация,001151,Фиксированный уровень среднего уровня моря.,Code table,0,0,12,Code table,0,4,,,Operational
bufr4/0/01/152,01,Идентификация,001152,Большая полуось вращательного эллипсоида,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/153,01,Идентификация,001153,Большая полуось вращательного эллипсоида,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/154,01,Идентификация,001154,Идентификатор датчика,Numeric,0,0,12,Numeric,0,4,,,Operational
bufr4/0/01/155,01,Идентификация,001155,Идентификатор извлечения,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/01/156,01,Идентификация,001156,Номер полета воздушного шара,CCITT IA5,0,0,64,,,,,,Operational
bufr4/0/01/157,01,Идентификация,001157,Номер регистрации воздушного шара или другой идентификатор,CCITT IA5,0,0,80,,,,,,Operational
bufr4/0/01/158,01,Идентификация,001158,Тип аэростата,Code table,0,0,4,,,,,,Operational
bufr4/0/01/159,01,Идентификация,001159,Типичный размер оболочки воздушного шара,m,1,0,12,,,,(см. Примечание 3),195,Operational
