Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,Status
07,Последовательности сводок о состоянии поверхности (море),D07031,Данные озона - одиночное наблюдение,,B08023,Статистические значения первого порядка следующие,Среднее гармоническое,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07031,Данные озона - одиночное наблюдение,,B15002,Воздушная масса (наклонный путь на высоте 22 км),Среднее гармоническое значение массы воздуха,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01001,Номера блока и станции ВМО,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,B01015,Название станции или объекта,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01024,"Широта/долгота (грубая точность), высота станции",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01011,"Год, месяц, день",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01012,"Час, минута, секунда",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01070,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07041,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D07030,Данные озона - одиночное наблюдение,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01001,Номера блока и станции ВМО,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,B01015,Название станции или объекта,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01024,"Широта/долгота (грубая точность), высота станции",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01011,"Год, месяц, день",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01012,"Час, минута, секунда",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,B08021,Значение времени,Среднее ансамбля,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,B04025,Период времени или смещение,Период времени (в минутах) для вычисления среднего значения,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D01070,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07042,"Измерение общего озона с помощью наземного спектрофотометра Brewer, полученное из одного наблюдения.",,D07031,Данные озона - одиночное наблюдение,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D01001,Номера блока и станции ВМО,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,B01015,Название станции или объекта,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D01024,"Широта/долгота (грубая точность), высота станции",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D01011,"Год, месяц, день",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D01012,"Час, минута, секунда",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D01074,Озоновый прибор - спектрофотометр Добсона,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07043,Озоновый прибор - спектрофотометр Добсона,,D07030,Данные озона - одиночное наблюдение,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D01001,Номера блока и станции ВМО,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,B01015,Название станции или объекта,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D01024,"Широта/долгота (грубая точность), высота станции",,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D01011,"Год, месяц, день",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D01012,"Час, минута, секунда",Среднее значение измерения озона,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,B08021,Значение времени,Среднее ансамбля,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,B04025,Период времени или смещение,Период времени (в минутах) для вычисления среднего значения,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D01074,Озоновый прибор - спектрофотометр Добсона,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07044,Озоновый прибор - спектрофотометр Добсона,,D07031,Данные озона - одиночное наблюдение,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B01063,Индекс местоположения ИКАО,CCCC,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B08079,Статус продукта,METAR SPECI COR,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B02001,Тип станции,АВТО,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,D01011,"Год, месяц, день",Текст для перевода: YY,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,D01012,"Час, минута, секунда",ГГгг,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,D01023,Широта/долгота (высокая точность),,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B07030,Высота поверхности станции над средним уровнем моря,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B07031,Высота барометра над средним уровнем моря,,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,= 10 м (если фактическое значение недоступно),,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11001,Направление ветра,ддд,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11016,Экстремальное против часовой стрелки направление переменного ветра,дндндн,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11017,Экстремальное против часовой стрелки направление переменного ветра,дхдхдх,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B08054,Квалификатор для скорости ветра или порывов ветра,П,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11083,Скорость ветра,фф - км/ч,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11084,Скорость ветра,фф - кт,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11002,Скорость ветра,фф - м/с,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B08054,Квалификатор для скорости ветра или порывов ветра,П,,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11085,Максимальная скорость порывов ветра,фмфм - км/ч,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11086,Максимальная скорость порывов ветра,фмфм - уз,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B11041,Максимальная скорость порывов ветра,фмфм - уз,(см. Примечание 3),Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B08054,Квалификатор для скорости ветра или порывов ветра,Установить как отсутствующее (отменить),,Operational
07,Последовательности сводок о состоянии поверхности (море),D07045,"(Основная часть METAR/SPECI), заменяя 3 07 011",,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,= 10 м (если фактическое значение недоступно),,Operational
