Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/19/101/1,019101,Точность положения центра тропического циклона,1,"Глаз виден на радаре, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/2,019101,Точность положения центра тропического циклона,2,"Глаз виден на радаре, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/3,019101,Точность положения центра тропического циклона,3,"Глаз виден на радаре, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/4,019101,Точность положения центра тропического циклона,4,"Положение центра в пределах области, охватываемой радиолокационным экраном, определение с помощью наложения спиральной сетки, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/5,019101,Точность положения центра тропического циклона,5,"Положение центра в пределах области, охватываемой радиолокационным экраном, определение с помощью наложения спиральной сетки, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/6,019101,Точность положения центра тропического циклона,6,"Положение центра в пределах области, охватываемой радиолокационным экраном, определение с помощью наложения спиральной сетки, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/7,019101,Точность положения центра тропического циклона,7,"Положение центра в пределах области, охватываемой радиолокационным экраном, определение с помощью наложения спиральной сетки, точность хорошая (в пределах 10 км).",,,,,Operational
bufr4/0/19/101/8-9,019101,Точность положения центра тропического циклона,8-9,Зарезервировано,,,,,Operational
bufr4/0/19/101/10,019101,Точность положения центра тропического циклона,10,Точность не определена,,,,,Operational
bufr4/0/19/101/11-14,019101,Точность положения центра тропического циклона,11-14,Не используется,,,,,Operational
bufr4/0/19/101/15,019101,Точность положения центра тропического циклона,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/102/0,019102,Форма и определение глаза тропического циклона,0,Циркуляр,,,,,Operational
bufr4/0/19/102/1,019102,Форма и определение глаза тропического циклона,1,Эллиптический - малая ось составляет не менее 3/4 длины большой оси,четко определенный,,,,Operational
bufr4/0/19/102/2,019102,Форма и определение глаза тропического циклона,2,Эллиптический - малая ось составляет не менее 3/4 длины большой оси,четко определенный,,,,Operational
bufr4/0/19/102/3,019102,Форма и определение глаза тропического циклона,3,Кажущееся двойное зрение,четко определенный,,,,Operational
bufr4/0/19/102/4,019102,Форма и определение глаза тропического циклона,4,Другая форма,четко определенный,,,,Operational
bufr4/0/19/102/5,019102,Форма и определение глаза тропического циклона,5,Неопределённый,,,,,Operational
bufr4/0/19/102/6,019102,Форма и определение глаза тропического циклона,6,Неопределённый,,,,,Operational
bufr4/0/19/102/7,019102,Форма и определение глаза тропического циклона,7,Отсутствующее значение,,,,,Operational
bufr4/0/19/103/0,019103,Форма и определение глаза тропического циклона,0,Менее 50 км,,,,,Operational
bufr4/0/19/103/1,019103,Форма и определение глаза тропического циклона,1,Менее 50 км,,,,,Operational
bufr4/0/19/103/2,019103,Форма и определение глаза тропического циклона,2,Менее 50 км,,,,,Operational
bufr4/0/19/103/3,019103,Форма и определение глаза тропического циклона,3,Менее 50 км,,,,,Operational
bufr4/0/19/103/4,019103,Форма и определение глаза тропического циклона,4,Менее 50 км,,,,,Operational
bufr4/0/19/103/5,019103,Форма и определение глаза тропического циклона,5,Менее 50 км,,,,,Operational
bufr4/0/19/103/6,019103,Форма и определение глаза тропического циклона,6,Менее 50 км,,,,,Operational
bufr4/0/19/103/7,019103,Форма и определение глаза тропического циклона,7,Менее 50 км,,,,,Operational
bufr4/0/19/103/8,019103,Форма и определение глаза тропического циклона,8,Менее 50 км,,,,,Operational
bufr4/0/19/103/9,019103,Форма и определение глаза тропического циклона,9,Менее 50 км,,,,,Operational
bufr4/0/19/103/10,019103,Форма и определение глаза тропического циклона,10,Неопределённый,,,,,Operational
bufr4/0/19/103/11-14,019103,Форма и определение глаза тропического циклона,11-14,Не используется,,,,,Operational
bufr4/0/19/103/15,019103,Форма и определение глаза тропического циклона,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/104/0,019104,Изменение характера глаза в течение 30 минут,0,Глаз стал видимым в течение последних 30 минут.,,,,,Operational
bufr4/0/19/104/1,019104,Изменение характера глаза в течение 30 минут,1,Значительных изменений в характеристиках или размере глаза не наблюдается.,,,,,Operational
bufr4/0/19/104/2,019104,Изменение характера глаза в течение 30 минут,2,Значительных изменений в характеристиках или размере глаза не наблюдается.,,,,,Operational
bufr4/0/19/104/3,019104,Изменение характера глаза в течение 30 минут,3,Значительных изменений в характеристиках или размере глаза не наблюдается.,,,,,Operational
bufr4/0/19/104/4,019104,Изменение характера глаза в течение 30 минут,4,Значительных изменений в характеристиках или размере глаза не наблюдается.,,,,,Operational
bufr4/0/19/104/5,019104,Изменение характера глаза в течение 30 минут,5,Глаз стал менее четким и уменьшился в размере.,,,,,Operational
bufr4/0/19/104/6,019104,Изменение характера глаза в течение 30 минут,6,Глаз стал менее четким и уменьшился в размере.,,,,,Operational
bufr4/0/19/104/7,019104,Изменение характера глаза в течение 30 минут,7,Глаз стал менее четким и уменьшился в размере.,,,,,Operational
bufr4/0/19/104/8,019104,Изменение характера глаза в течение 30 минут,8,Глаз стал менее четким и уменьшился в размере.,,,,,Operational
bufr4/0/19/104/9,019104,Изменение характера глаза в течение 30 минут,9,Глаз стал менее четким и уменьшился в размере.,,,,,Operational
bufr4/0/19/104/10,019104,Изменение характера глаза в течение 30 минут,10,Изменение характеристик и размера глаза невозможно определить.,,,,,Operational
bufr4/0/19/104/11-14,019104,Изменение характера глаза в течение 30 минут,11-14,Не используется,,,,,Operational
bufr4/0/19/104/15,019104,Изменение характера глаза в течение 30 минут,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/105/0,019105,Расстояние между концом спиральной ленты и центром,0,Менее 50 км,,,,,Operational
bufr4/0/19/105/1,019105,Расстояние между концом спиральной ленты и центром,1,Менее 50 км,,,,,Operational
bufr4/0/19/105/2,019105,Расстояние между концом спиральной ленты и центром,2,Менее 50 км,,,,,Operational
bufr4/0/19/105/3,019105,Расстояние между концом спиральной ленты и центром,3,Менее 50 км,,,,,Operational
bufr4/0/19/105/4,019105,Расстояние между концом спиральной ленты и центром,4,Менее 50 км,,,,,Operational
bufr4/0/19/105/5,019105,Расстояние между концом спиральной ленты и центром,5,Менее 50 км,,,,,Operational
bufr4/0/19/105/6,019105,Расстояние между концом спиральной ленты и центром,6,Менее 50 км,,,,,Operational
bufr4/0/19/105/7,019105,Расстояние между концом спиральной ленты и центром,7,800 км или более,,,,,Operational
bufr4/0/19/105/8-9,019105,Расстояние между концом спиральной ленты и центром,8-9,Зарезервировано,,,,,Operational
bufr4/0/19/105/10,019105,Расстояние между концом спиральной ленты и центром,10,Сомнительный или неопределённый,,,,,Operational
bufr4/0/19/105/11-14,019105,Расстояние между концом спиральной ленты и центром,11-14,Не используется,,,,,Operational
bufr4/0/19/105/15,019105,Расстояние между концом спиральной ленты и центром,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/107/0,019107,Интервал времени для расчета движения тропического циклона,0,1 час или меньше,,,,,Operational
bufr4/0/19/107/1,019107,Интервал времени для расчета движения тропического циклона,1,1 час или меньше,,,,,Operational
bufr4/0/19/107/2,019107,Интервал времени для расчета движения тропического циклона,2,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/3,019107,Интервал времени для расчета движения тропического циклона,3,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/4,019107,Интервал времени для расчета движения тропического циклона,4,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/5,019107,Интервал времени для расчета движения тропического циклона,5,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/6,019107,Интервал времени для расчета движения тропического циклона,6,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/7,019107,Интервал времени для расчета движения тропического циклона,7,"Больше 18 часов, но не более 24 часов",,,,,Operational
bufr4/0/19/107/8,019107,Интервал времени для расчета движения тропического циклона,8,"Больше 18 часов, но не более 24 часов",,,,,Operational
bufr4/0/19/107/9,019107,Интервал времени для расчета движения тропического циклона,9,От 2 до менее 3 часов,,,,,Operational
bufr4/0/19/107/10-14,019107,Интервал времени для расчета движения тропического циклона,10-14,Не используется,,,,,Operational
bufr4/0/19/107/15,019107,Интервал времени для расчета движения тропического циклона,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/108/0,019108,Точность положения центра тропического циклона,0,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/1,019108,Точность положения центра тропического циклона,1,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/2,019108,Точность положения центра тропического циклона,2,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/3,019108,Точность положения центра тропического циклона,3,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/4,019108,Точность положения центра тропического циклона,4,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/5,019108,Точность положения центра тропического циклона,5,Центр циклона находится в пределах 10 км от переданного положения.,,,,,Operational
bufr4/0/19/108/6,019108,Точность положения центра тропического циклона,6,Центр циклона не определен,,,,,Operational
bufr4/0/19/108/7,019108,Точность положения центра тропического циклона,7,Отсутствующее значение,,,,,Operational
bufr4/0/19/109/0,019109,Средний диаметр сплошной облачности тропического циклона,0,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/1,019109,Средний диаметр сплошной облачности тропического циклона,1,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/2,019109,Средний диаметр сплошной облачности тропического циклона,2,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/3,019109,Средний диаметр сплошной облачности тропического циклона,3,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/4,019109,Средний диаметр сплошной облачности тропического циклона,4,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/5,019109,Средний диаметр сплошной облачности тропического циклона,5,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/6,019109,Средний диаметр сплошной облачности тропического циклона,6,Менее 1 градуса широты,,,,,Operational 
bufr4/0/19/109/7,019109,Средний диаметр сплошной облачности тропического циклона,7,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/8,019109,Средний диаметр сплошной облачности тропического циклона,8,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/9,019109,Средний диаметр сплошной облачности тропического циклона,9,Менее 1 градуса широты,,,,,Operational
bufr4/0/19/109/10,019109,Средний диаметр сплошной облачности тропического циклона,10,Неопределённый,,,,,Operational
bufr4/0/19/109/11-14,019109,Средний диаметр сплошной облачности тропического циклона,11-14,Не используется,,,,,Operational
bufr4/0/19/109/15,019109,Средний диаметр сплошной облачности тропического циклона,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/110/0,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,0,Сильное ослабление,,,,,Operational
bufr4/0/19/110/1,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,1,Сильное ослабление,,,,,Operational
bufr4/0/19/110/2,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,2,Без изменений,,,,,Operational
bufr4/0/19/110/3,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,3,Интенсификация,,,,,Operational
bufr4/0/19/110/4,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,4,Интенсификация,,,,,Operational
bufr4/0/19/110/5-8,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,5-8,Зарезервировано,,,,,Operational
bufr4/0/19/110/9,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,9,Ранее не наблюдалось,,,,,Operational
bufr4/0/19/110/10,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,10,Неопределённый,,,,,Operational
bufr4/0/19/110/11-14,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,11-14,Не используется,,,,,Operational
bufr4/0/19/110/15,019110,Очевидное 24-часовое изменение интенсивности тропического циклона,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/113/1,019113,Тип облачного узора DT-числа,1,Изогнутая полоса,,,,,Operational
bufr4/0/19/113/2,019113,Тип облачного узора DT-числа,2,Сдвиг,,,,,Operational
bufr4/0/19/113/3,019113,Тип облачного узора DT-числа,3,Глаз,,,,,Operational
bufr4/0/19/113/4,019113,Тип облачного узора DT-числа,4,Полосатый глаз,,,,,Operational
bufr4/0/19/113/5,019113,Тип облачного узора DT-числа,5,Центральная плотная облачность (CDO),,,,,Operational
bufr4/0/19/113/6,019113,Тип облачного узора DT-числа,6,Встроенный центр,,,,,Operational
bufr4/0/19/113/7,019113,Тип облачного узора DT-числа,7,Центральная холодная крышка (ЦХК),,,,,Operational
bufr4/0/19/113/8-14,019113,Тип облачного узора DT-числа,8-14,Зарезервировано,,,,,Operational
bufr4/0/19/113/15,019113,Тип облачного узора DT-числа,15,Отсутствующее значение,,,,,Operational
bufr4/0/19/117/1,019117,Тип изображения облака PT-номер,1,Изогнутая полоса,,,,,Operational
bufr4/0/19/117/2,019117,Тип изображения облака PT-номер,2,Б (CDO),,,,,Operational
bufr4/0/19/117/3,019117,Тип изображения облака PT-номер,3,С (сдвиг),,,,,Operational
bufr4/0/19/117/4-6,019117,Тип изображения облака PT-номер,4-6,Зарезервировано,,,,,Operational
bufr4/0/19/117/7,019117,Тип изображения облака PT-номер,7,Отсутствующее значение,,,,,Operational
bufr4/0/19/119/1,019119,Тип конечного Т-номера,1,DT-номер,,,,,Operational
bufr4/0/19/119/2,019119,Тип конечного Т-номера,2,PT-номер,,,,,Operational
bufr4/0/19/119/3,019119,Тип конечного Т-номера,3,Номер MET,,,,,Operational
bufr4/0/19/119/4-6,019119,Тип конечного Т-номера,4-6,Зарезервировано,,,,,Operational
bufr4/0/19/119/7,019119,Тип конечного Т-номера,7,Отсутствующее значение,,,,,Operational
