Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/21/025,21,(Данные радиолокационного луча),021025,Азимутальное разрешение,deg,1,0,8,deg,1,3,,,Operational
bufr4/0/21/026,21,(Данные радиолокационного луча),021026,Используемость ASCAT sigma-0,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/21/027,21,(Данные радиолокационного луча),021027,Коэффициент вклада земли,Numeric,4,0,14,Numeric,4,5,,,Operational
bufr4/0/21/028,21,(Данные радиолокационного луча),021028,Дифференциальная фаза,deg,1,0,12,deg,1,4,,,Operational
bufr4/0/21/029,21,(Данные радиолокационного луча),021029,Коэффициент корреляции перекрестной поляризации,Numeric,2,-100,8,Numeric,2,3,,,Operational
bufr4/0/21/030,21,(Данные радиолокационного луча),021030,Среднее отношение сигнал/шум,dB,0,-32,8,dB,0,3,,,Operational
bufr4/0/21/031,21,(Данные радиолокационного луча),021031,Вертикально интегрированное содержание жидкой воды,kg m-2,0,0,7,kg m-2,0,3,,,Operational
bufr4/0/21/036,21,(Данные радиолокационного луча),021036,Интенсивность осадков по данным радара,m/s,7,0,12,m/s,7,4,,,Operational
bufr4/0/21/041,21,(Данные радиолокационного луча),021041,Высота яркой полосы,m,-2,0,8,m,-2,3,,,Operational
bufr4/0/21/051,21,(Данные радиолокационного луча),021051,Мощность сигнала выше 1 мВт,dB,0,-256,8,dB,0,3,,,Operational
bufr4/0/21/062,21,(Данные радиолокационного луча),021062,Обратное рассеяние,dB,2,-5000,13,dB,2,4,,,Operational
bufr4/0/21/063,21,(Данные радиолокационного луча),021063,Радиометрическое разрешение (значение шума),%,1,0,10,%,1,4,,,Operational
bufr4/0/21/064,21,(Данные радиолокационного луча),021064,Оценка шума беспорядка,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/065,21,(Данные радиолокационного луча),021065,Счетчик пропущенных пакетов,Numeric,0,-127,8,Numeric,0,3,,,Operational
bufr4/0/21/066,21,(Данные радиолокационного луча),021066,Данные о надежности продукта волнового скаттерометра,Flag table,0,0,12,Flag table,0,4,,,Operational
bufr4/0/21/067,21,(Данные радиолокационного луча),021067,Данные уверенности продукта ветра,Flag table,0,0,13,Flag table,0,5,,,Operational
bufr4/0/21/068,21,(Данные радиолокационного луча),021068,Данные о достоверности продукта радиовысотомера,Flag table,0,0,8,Flag table,0,3,,,Operational
bufr4/0/21/069,21,(Данные радиолокационного луча),021069,Данные о надежности продукта SST,Flag table,0,0,10,Flag table,0,4,,,Operational
bufr4/0/21/070,21,(Данные радиолокационного луча),021070,Данные о надежности продукта SST,Flag table,0,0,23,Flag table,0,6,,,Operational
bufr4/0/21/071,21,(Данные радиолокационного луча),021071,Пиковость,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/072,21,(Данные радиолокационного луча),021072,Статус калибровки спутникового альтиметра,Flag table,0,0,4,Flag table,0,2,,,Operational
bufr4/0/21/073,21,(Данные радиолокационного луча),021073,Режим работы спутникового альтиметра,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/21/075,21,(Данные радиолокационного луча),021075,Интенсивность спектра изображения,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/076,21,(Данные радиолокационного луча),021076,Представление интенсивностей,Code table,0,0,3,Code table,0,1,,,Operational
bufr4/0/21/077,21,(Данные радиолокационного луча),021077,Поправка высоты (ионосфера),m,3,0,14,m,3,5,,,Operational
bufr4/0/21/078,21,(Данные радиолокационного луча),021078,Поправка высоты (сухая тропосфера),m,3,0,9,m,3,3,,,Operational
bufr4/0/21/079,21,(Данные радиолокационного луча),021079,Поправка высоты (сухая тропосфера),m,3,2000,10,m,3,4,,,Operational
bufr4/0/21/080,21,(Данные радиолокационного луча),021080,Поправка высоты (калибровочная постоянная),m,3,0,11,m,3,4,,,Operational
bufr4/0/21/081,21,(Данные радиолокационного луча),021081,Коррекция в открытом контуре (петля высота-время),m,3,0,10,m,3,4,,,Operational
bufr4/0/21/082,21,(Данные радиолокационного луча),021082,Коррекция с разомкнутым контуром (автоматическая регулировка усиления),dB,3,-3000,14,dB,3,5,,,Operational
bufr4/0/21/083,21,(Данные радиолокационного луча),021083,Калибровка на тёплую мишень,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/084,21,(Данные радиолокационного луча),021084,Калибровка на тёплую мишень,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/085,21,(Данные радиолокационного луча),021085,Номер полосы поперечного трека температуры поверхности моря ATSR,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/21/086,21,(Данные радиолокационного луча),021086,"Количество пикселей только в надире, среднее",Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/21/087,21,(Данные радиолокационного луча),021087,"Количество пикселей в двойном режиме, среднее",Numeric,0,0,9,Numeric,0,3,,,Operational
bufr4/0/21/088,21,(Данные радиолокационного луча),021088,Мокрое обратное рассеяние,dB,2,-5000,13,dB,2,4,,,Operational
bufr4/0/21/091,21,(Данные радиолокационного луча),021091,"Доплеровский спектр радиолокационного сигнала, нулевой момент",dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/092,21,(Данные радиолокационного луча),021092,"Доплеровский спектр сигнала RASS, нулевой момент, относящийся к сигналу RASS",dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/093,21,(Данные радиолокационного луча),021093,Пиковость Ku-диапазона,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/094,21,(Данные радиолокационного луча),021094,Пиковость в S-диапазоне,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/095,21,(Данные радиолокационного луча),021095,Коэффициент Kp A,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/096,21,(Данные радиолокационного луча),021096,Коэффициент Kp A,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/097,21,(Данные радиолокационного луча),021097,Коэффициент Kp A,Numeric,6,0,20,Numeric,6,7,,,Operational
bufr4/0/21/101,21,(Данные радиолокационного луча),021101,Количество векторных неоднозначностей,Numeric,0,0,3,Numeric,0,1,,,Operational
bufr4/0/21/102,21,(Данные радиолокационного луча),021102,Индекс выбранного вектора ветра,Numeric,0,0,3,Numeric,0,1,,,Operational
bufr4/0/21/103,21,(Данные радиолокационного луча),021103,Общее количество измерений сигма-0,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/21/104,21,(Данные радиолокационного луча),021104,Правдоподобие вычислено для решения,Numeric,3,-30000,15,Numeric,3,5,,,Operational
bufr4/0/21/105,21,(Данные радиолокационного луча),021105,Нормализованное эффективное рассеяние.,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/106,21,(Данные радиолокационного луча),021106,Коэффициент вариации Kp (альфа),Numeric,3,0,14,Numeric,3,5,,,Operational
bufr4/0/21/107,21,(Данные радиолокационного луча),021107,Коэффициент вариации Kp (альфа),Numeric,8,0,16,Numeric,8,5,,,Operational
bufr4/0/21/109,21,(Данные радиолокационного луча),021109,Качество ячейки векторного ветра SEAWINDS,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/110,21,(Данные радиолокационного луча),021110,Количество внутреннего луча сигма-0 (перед спутником),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/111,21,(Данные радиолокационного луча),021111,Количество внутреннего луча сигма-0 (перед спутником),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/112,21,(Данные радиолокационного луча),021112,Количество внутреннего луча сигма-0 (перед спутником),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/113,21,(Данные радиолокационного луча),021113,Количество внутреннего луча сигма-0 (перед спутником),Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/21/114,21,(Данные радиолокационного луча),021114,Коэффициент вариации Kp (гамма),dB,3,-140000,18,dB,3,6,,,Operational
bufr4/0/21/115,21,(Данные радиолокационного луча),021115,Качество сигма-0 SEAWINDS,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/116,21,(Данные радиолокационного луча),021116,Качество сигма-0 SEAWINDS,Flag table,0,0,17,Flag table,0,6,,,Operational
bufr4/0/21/117,21,(Данные радиолокационного луча),021117,Контроль качества дисперсии Сигма-0,Numeric,2,0,16,Numeric,2,5,,,Operational
bufr4/0/21/118,21,(Данные радиолокационного луча),021118,Коррекция ослабления на сигма-0,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/119,21,(Данные радиолокационного луча),021119,Геофизическая модельная функция ветрового скаттерометра,Code table,0,0,6,Code table,0,2,,,Operational
bufr4/0/21/120,21,(Данные радиолокационного луча),021120,Вероятность дождя,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/121,21,(Данные радиолокационного луча),021121,Индекс дождя SEAWINDS NOF,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/122,21,(Данные радиолокационного луча),021122,Коррекция ослабления на сигма-0,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/123,21,(Данные радиолокационного луча),021123,Нормализованное эффективное рассеяние.,dB,2,-30000,15,dB,2,5,,,Operational
bufr4/0/21/128,21,(Данные радиолокационного луча),021128,"Количество действительных точек в секунду, использованных для вычисления предыдущих параметров",Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/130,21,(Данные радиолокационного луча),021130,Полная энергия спектра,Numeric,6,0,28,Numeric,6,9,,,Operational
bufr4/0/21/131,21,(Данные радиолокационного луча),021131,Полная энергия спектра,Numeric,6,0,28,Numeric,6,9,,,Operational
bufr4/0/21/132,21,(Данные радиолокационного луча),021132,Направление максимума спектра на сетке с более высоким разрешением,deg,3,0,19,deg,3,6,,,Operational
bufr4/0/21/133,21,(Данные радиолокационного луча),021133,Направление максимума спектра на сетке с более высоким разрешением,m,3,0,29,m,3,9,,,Operational
bufr4/0/21/134,21,(Данные радиолокационного луча),021134,Разрешение диапазона спектра ковариации Cress.,rad/m,3,0,19,rad/m,3,6,,,Operational
bufr4/0/21/135,21,(Данные радиолокационного луча),021135,"Действительная часть перекрестного спектра полярной сетки, количество интервалов.",Numeric,3,-524288,20,Numeric,3,7,,,Operational
bufr4/0/21/136,21,(Данные радиолокационного луча),021136,"Действительная часть перекрестного спектра полярной сетки, количество интервалов.",Numeric,3,-524288,20,Numeric,3,7,,,Operational
bufr4/0/21/137,21,(Данные радиолокационного луча),021137,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/138,21,(Данные радиолокационного луча),021138,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/139,21,(Данные радиолокационного луча),021139,Коррекция инструментов Ku-диапазона сети,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/140,21,(Данные радиолокационного луча),021140,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/141,21,(Данные радиолокационного луча),021141,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/142,21,(Данные радиолокационного луча),021142,Коррекция инструментов S-диапазона сети для АРУ,dB,2,-1024,11,dB,2,4,,,Operational
bufr4/0/21/143,21,(Данные радиолокационного луча),021143,Ослабление дождем в Ku-диапазоне,dB,2,-1073741824,31,dB,2,10,,,Operational
bufr4/0/21/144,21,(Данные радиолокационного луча),021144,Флаг дождя высотомера,Flag table,0,0,2,Flag table,0,1,,,Operational
bufr4/0/21/145,21,(Данные радиолокационного луча),021145,Автоматическая регулировка усиления Ku-диапазона,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/146,21,(Данные радиолокационного луча),021146,Автоматическая регулировка усиления Ku-диапазона,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/147,21,(Данные радиолокационного луча),021147,Количество допустимых точек для автоматической регулировки усиления Ku-диапазона,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/21/148,21,(Данные радиолокационного луча),021148,Флаг вариации задней кромки,Flag table,0,0,9,Flag table,0,3,,,Operational
bufr4/0/21/150,21,(Данные радиолокационного луча),021150,Совместное размещение лучей,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/151,21,(Данные радиолокационного луча),021151,Оценочная ошибка в сигма-0 при угле падения 40 градусов,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/152,21,(Данные радиолокационного луча),021152,Наклон при угле падения 40 градусов,dB/deg,2,-80,7,dB/deg,2,2,,,Operational
bufr4/0/21/153,21,(Данные радиолокационного луча),021153,Наклон при угле падения 40 градусов,dB/deg,2,-40,6,dB/deg,2,2,,,Operational
bufr4/0/21/154,21,(Данные радиолокационного луча),021154,Влажность почвы,dB,2,0,12,dB,2,4,,,Operational
bufr4/0/21/155,21,(Данные радиолокационного луча),021155,Качество ячейки векторного ветра SEAWINDS,Flag table,0,0,24,Flag table,0,8,,,Operational
bufr4/0/21/156,21,(Данные радиолокационного луча),021156,Расстояние обратного рассеяния,Numeric,1,-4096,13,Numeric,1,4,,,Operational
bufr4/0/21/157,21,(Данные радиолокационного луча),021157,Потери на единицу длины используемой атмосферы,dB/m,10,0,22,dB/m,10,7,,,Operational
bufr4/0/21/158,21,(Данные радиолокационного луча),021158,Качество оценки Kp ASCAT,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/159,21,(Данные радиолокационного луча),021159,Используемость ASCAT sigma-0,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/160,21,(Данные радиолокационного луча),021160,Использование ASCAT синтетических данных,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/161,21,(Данные радиолокационного луча),021161,Использование ASCAT синтетических данных,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/162,21,(Данные радиолокационного луча),021162,Качество орбиты и ориентации спутника ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/163,21,(Данные радиолокационного луча),021163,Загрязнение отражением солнечной батареи ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/164,21,(Данные радиолокационного луча),021164,Наличие и качество телеметрии ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/165,21,(Данные радиолокационного луча),021165,Наличие экстраполированной эталонной функции ASCAT,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/166,21,(Данные радиолокационного луча),021166,Ошибка в вычислении доли суши,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/21/167,21,(Данные радиолокационного луча),021167,Вероятность подповерхностного рассеяния,%,0,0,7,%,0,3,,,Operational
bufr4/0/21/169,21,(Данные радиолокационного луча),021169,Индикатор наличия льда,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/21/170,21,(Данные радиолокационного луча),021170,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/171,21,(Данные радиолокационного луча),021171,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/172,21,(Данные радиолокационного луча),021172,Коррекция инструментов S-диапазона сети для АРУ,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/173,21,(Данные радиолокационного луча),021173,Автоматическая регулировка усиления Ku-диапазона,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/174,21,(Данные радиолокационного луча),021174,Автоматическая регулировка усиления C-диапазона RMS,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/175,21,(Данные радиолокационного луча),021175,Количество допустимых точек для автоматической регулировки усиления Ku-диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/21/176,21,(Данные радиолокационного луча),021176,Коррекция высокочастотной изменчивости,m,3,0,16,m,3,5,,,Operational
bufr4/0/21/177,21,(Данные радиолокационного луча),021177,Исправленный коэффициент обратного рассеяния OCOG,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/178,21,(Данные радиолокационного луча),021178,СКО коэффициента обратного рассеяния OCOG с частотой 20 Гц,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/179,21,(Данные радиолокационного луча),021179,СКО коэффициента обратного рассеяния OCOG с частотой 20 Гц,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/21/180,21,(Данные радиолокационного луча),021180,Количество допустимых точек 20 Гц для коэффициента обратного рассеяния океана,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/21/181,21,(Данные радиолокационного луча),021181,Количество допустимых точек 20 Гц для коэффициента обратного рассеяния океана,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/182,21,(Данные радиолокационного луча),021182,Пиковость Ku-диапазона,Numeric,3,0,16,Numeric,3,5,,,Operational
bufr4/0/21/183,21,(Данные радиолокационного луча),021183,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/184,21,(Данные радиолокационного луча),021184,"Коэффициент обратного рассеяния океана, скорректированный на Ku-диапазоне",dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/185,21,(Данные радиолокационного луча),021185,Коррекция инструментов S-диапазона сети для АРУ,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/186,21,(Данные радиолокационного луча),021186,Автоматическая регулировка усиления Ku-диапазона,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/187,21,(Данные радиолокационного луча),021187,Автоматическая регулировка усиления C-диапазона RMS,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/188,21,(Данные радиолокационного луча),021188,Количество допустимых точек для автоматической регулировки усиления Ku-диапазона,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/21/189,21,(Данные радиолокационного луча),021189,Исправленный коэффициент обратного рассеяния OCOG,dB,2,-32768,16,dB,2,6,(см. Примечание),11,Operational
