Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/22/001/35/101000,22,Химические и аэрозольные последовательности,322001,Оптическая толщина аэрозоля,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/22/001/36/031002,22,Химические и аэрозольные последовательности,322001,Оптическая толщина аэрозоля,,031002,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/22/001/37/224255,22,Химические и аэрозольные последовательности,322001,Оптическая толщина аэрозоля,,224255,Оператор маркера значений статистики первого порядка,,,,Operational
bufr4/3/22/028/1/001007,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,001007,"Идентификатор спутника, инструмент и тип продукта",,,,Operational
bufr4/3/22/028/2/002019,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,002019,Спутниковые инструменты,,,,Operational
bufr4/3/22/028/3/004001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004001,Год,,,,Operational
bufr4/3/22/028/4/004002,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004002,Месяц,,,,Operational
bufr4/3/22/028/5/004003,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004003,День,,,,Operational
bufr4/3/22/028/6/004004,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004004,Час,,,,Operational
bufr4/3/22/028/7/004005,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004005,Минута,,,,Operational
bufr4/3/22/028/8/004006,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,004006,Второй,,,,Operational
bufr4/3/22/028/9/005001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,005001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/10/006001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,006001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/11/027001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,027001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/12/028001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,028001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/13/027001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,027001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/14/028001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,028001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/15/027001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,027001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/16/028001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,028001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/17/027001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,027001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/18/028001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,028001,Широта/долгота (высокая точность),,,,Operational
bufr4/3/22/028/19/010001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,010001,Высота поверхности земли,,,,Operational
bufr4/3/22/028/20/014019,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,014019,Поверхностное альбедо,,,,Operational
bufr4/3/22/028/21/007025,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,007025,Зенитный угол спутника,,,,Operational
bufr4/3/22/028/22/010080,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,010080,Зенитный угол спутника,,,,Operational
bufr4/3/22/028/23/005023,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,005023,Разница азимута между Солнцем и спутником,,,,Operational
bufr4/3/22/028/24/020010,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,020010,Облачность (общая),,,,Operational
bufr4/3/22/028/25/008003,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,008003,Вертикальная значимость (спутниковые наблюдения),,,,Operational
bufr4/3/22/028/26/007004,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/27/014026,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,014026,Альбедо на вершине облаков,,,,Operational
bufr4/3/22/028/28/020014,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,020014,Высота вершины облака,,,,Operational
bufr4/3/22/028/29/013093,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,013093,Оптическая толщина облаков,,,,Operational
bufr4/3/22/028/30/105000,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,105000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/22/028/31/031001,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/22/028/32/007004,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/33/007004,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,007004,Давление,,,,Operational
bufr4/3/22/028/34/008043,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,008043,Тип атмосферного химического или физического компонента,,,,Operational
bufr4/3/22/028/35/008044,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,008044,Регистрационный номер CAS,,,,Operational
bufr4/3/22/028/36/015021,22,Химические и аэрозольные последовательности,322028,(МЕТОП GOME-2),,015021,Интегральная массовая плотность,,,,Operational
