Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/20/070,20,Наблюдаемые явления,020070,Минимальное количество атмосферных факторов,Numeric,0,0,7,Numeric,0,3,,,Operational
bufr4/0/20/071,20,Наблюдаемые явления,020071,Точность определения местоположения и частота атмосферных помех,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/079,20,Наблюдаемые явления,020079,Индикатор снежных или ледяных кристаллов,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/20/081,20,Наблюдаемые явления,020081,Количество облачности в сегменте,%,0,0,7,%,0,3,,,Operational
bufr4/0/20/082,20,Наблюдаемые явления,020082,Количество облачности в сегменте,%,0,0,7,%,0,3,,,Operational
bufr4/0/20/083,20,Наблюдаемые явления,020083,"Количество сегмента, охваченного сценой",%,0,0,7,%,0,3,,,Operational
bufr4/0/20/085,20,Наблюдаемые явления,020085,Общее состояние взлетно-посадочной полосы,Code table,0,0,4,Code table,0,1,,,Operational
bufr4/0/20/086,20,Наблюдаемые явления,020086,Отложения на взлетно-посадочной полосе,Code table,0,0,4,Code table,0,1,,,Operational
bufr4/0/20/087,20,Наблюдаемые явления,020087,Загрязнение взлетно-посадочной полосы,Code table,0,0,4,Code table,0,1,,,Operational
bufr4/0/20/088,20,Наблюдаемые явления,020088,Отложения на взлетно-посадочной полосе,m,3,0,12,m,0,4,,,Operational
bufr4/0/20/089,20,Наблюдаемые явления,020089,Коэффициент сцепления взлетно-посадочной полосы,Code table,0,0,7,Code table,0,2,,,Operational
bufr4/0/20/090,20,Наблюдаемые явления,020090,Особые облака,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/091,20,Наблюдаемые явления,020091,Вертикальная видимость,ft,-2,0,10,ft,-2,3,,,Operational
bufr4/0/20/092,20,Наблюдаемые явления,020092,Высота вершины облака,ft,-2,0,10,ft,-2,3,,,Operational
bufr4/0/20/093,20,Наблюдаемые явления,020093,Высота инверсии,m,-1,0,8,m,-1,3,,,Operational
bufr4/0/20/095,20,Наблюдаемые явления,020095,Вероятность льда,Numeric,3,0,10,Numeric,3,4,,,Operational
bufr4/0/20/096,20,Наблюдаемые явления,020096,"Ледниковый период (""A"" параметр)",dB,2,-4096,13,dB,2,4,,,Operational
bufr4/0/20/101,20,Наблюдаемые явления,020101,Саранча (акридиан) имя,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/102,20,Наблюдаемые явления,020102,Цвет саранчи (зрелость),Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/103,20,Наблюдаемые явления,020103,Стадия развития саранчовых,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/104,20,Наблюдаемые явления,020104,Состояние организации роя или стаи саранчи,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/105,20,Наблюдаемые явления,020105,Состояние организации роя или стаи саранчи,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/106,20,Наблюдаемые явления,020106,Плотность популяции саранчи,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/107,20,Наблюдаемые явления,020107,Направление движения роя саранчи,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/108,20,Наблюдаемые явления,020108,Степень растительности,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/111,20,Наблюдаемые явления,020111,Основная составляющая эллипса ошибок по оси X,m,-1,0,17,m,-1,6,(см. Примечания 3 и 4),"89,90",Operational
bufr4/0/20/112,20,Наблюдаемые явления,020112,Основная составляющая эллипса ошибок по оси X,m,-1,0,17,m,-1,6,(см. Примечания 3 и 4),"89,90",Operational
bufr4/0/20/113,20,Наблюдаемые явления,020113,Основная составляющая эллипса ошибок по оси X,m,-1,0,17,m,-1,6,(см. Примечание 3),89,Operational
bufr4/0/20/114,20,Наблюдаемые явления,020114,Угол оси X в эллипсе ошибок,deg,2,-18000,16,deg,2,5,(см. Примечание 3),31,Operational
bufr4/0/20/115,20,Наблюдаемые явления,020115,Угол оси X в эллипсе ошибок,deg,2,-18000,16,deg,2,5,(см. Примечание 3),30,Operational
bufr4/0/20/116,20,Наблюдаемые явления,020116,Высота выброса облачного разряда,m,0,0,16,m,0,5,,,Operational
bufr4/0/20/117,20,Наблюдаемые явления,020117,Амплитуда удара молнии,A,-1,-32000,16,A,-1,5,,,Operational
bufr4/0/20/118,20,Наблюдаемые явления,020118,Ошибка обнаружения молнии,m,0,0,19,m,0,6,,,Operational
bufr4/0/20/119,20,Наблюдаемые явления,020119,Полярность разряда молнии,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/20/121,20,Наблюдаемые явления,020121,Пороговое значение для определения полярности,V,3,0,16,V,3,5,(см. Примечание 3),9,Operational
bufr4/0/20/122,20,Наблюдаемые явления,020122,Пороговое значение для определения полярности,A,0,0,16,A,0,5,(см. Примечание 3),10,Operational
bufr4/0/20/123,20,Наблюдаемые явления,020123,Минимальный порог обнаружения,V/m,3,0,16,V/m,3,5,(см. Примечание 3),102,Operational
bufr4/0/20/124,20,Наблюдаемые явления,020124,Удар молнии или вспышка.,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/20/126,20,Наблюдаемые явления,020126,Скорость разряда молнии,/h,0,0,23,/h,0,7,,,Operational
bufr4/0/20/127,20,Наблюдаемые явления,020127,Молния - расстояние от станции,m,-3,0,8,m,-3,3,,,Operational
bufr4/0/20/128,20,Наблюдаемые явления,020128,Молния - расстояние от станции,degree true,1,0,12,degree true,1,4,,,Operational
bufr4/0/20/129,20,Наблюдаемые явления,020129,"Плотность молний (удар, вспышка или событие)",m-2,6,0,10,m-2,6,4,,,Operational
bufr4/0/20/130,20,Наблюдаемые явления,020130,Концентрация облачных гидрометеоров,Numeric,0,0,10,Numeric,0,3,(см. Примечание 3),37,Operational
bufr4/0/20/131,20,Наблюдаемые явления,020131,Эффективный радиус облачных гидрометеоров,m,5,0,6,m,5,2,,,Operational
bufr4/0/20/132,20,Наблюдаемые явления,020132,Содержание жидкой воды в облаке,kg m-3,5,0,11,kg m-3,5,4,,,Operational
bufr4/0/20/133,20,Наблюдаемые явления,020133,Радиус гидрометеора,m,5,0,6,m,5,2,,,Operational
bufr4/0/20/135,20,Наблюдаемые явления,020135,Ледяная масса (на стержне),kg/m,1,0,10,kg/m,1,3,,,Operational
bufr4/0/20/136,20,Наблюдаемые явления,020136,Дополнительный тип облака,Code table,0,0,9,Code table,0,3,,,Operational
bufr4/0/20/137,20,Наблюдаемые явления,020137,Эволюция облаков,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/138,20,Наблюдаемые явления,020138,Состояние дорожного покрытия,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/139,20,Наблюдаемые явления,020139,Окончательное предположение облачной модели,Code table,0,0,4,Code table,0,2,,,Operational
bufr4/0/20/140,20,Наблюдаемые явления,020140,Зона молниевой активности,m2,0,0,30,m2,0,0,,,Operational
bufr4/0/20/141,20,Наблюдаемые явления,020141,Энергия молнии,J,19,0,30,J,0,0,,,Operational
bufr4/0/20/142,20,Наблюдаемые явления,020142,Эффективность обнаружения молний,%,0,0,7,%,0,0,,,Operational
bufr4/0/20/143,20,Наблюдаемые явления,020143,Жидкое облако,Code table,0,0,2,Code table,0,1,,,Operational
