Id,FXY,ElementName_rus,CodeFigure,EntryName_rus,EntryName_sub1_rus,EntryName_sub2_rus,Note_rus,noteIDs,Status
bufr4/0/11/039/5,011039,Время возникновения пиковой скорости диссипации вихрей,5,6 =< мин < 7,,,,,Operational
bufr4/0/11/039/6,011039,Время возникновения пиковой скорости диссипации вихрей,6,6 =< мин < 7,,,,,Operational
bufr4/0/11/039/7,011039,Время возникновения пиковой скорости диссипации вихрей,7,6 =< мин < 7,,,,,Operational
bufr4/0/11/039/8,011039,Время возникновения пиковой скорости диссипации вихрей,8,8 =< мин < 9,,,,,Operational
bufr4/0/11/039/9,011039,Время возникновения пиковой скорости диссипации вихрей,9,8 =< мин < 9,,,,,Operational
bufr4/0/11/039/10,011039,Время возникновения пиковой скорости диссипации вихрей,10,11 =< мин < 12,,,,,Operational
bufr4/0/11/039/11,011039,Время возникновения пиковой скорости диссипации вихрей,11,11 =< мин < 12,,,,,Operational
bufr4/0/11/039/12,011039,Время возникновения пиковой скорости диссипации вихрей,12,11 =< мин < 12,,,,,Operational
bufr4/0/11/039/13,011039,Время возникновения пиковой скорости диссипации вихрей,13,14 =< мин < 15,,,,,Operational
bufr4/0/11/039/14,011039,Время возникновения пиковой скорости диссипации вихрей,14,14 =< мин < 15,,,,,Operational
bufr4/0/11/039/15-59,011039,Время возникновения пиковой скорости диссипации вихрей,15-59,"Как выше, до 59 =< мин < 60",,,,,Operational
bufr4/0/11/039/60,011039,Время возникновения пиковой скорости диссипации вихрей,60,Информация о времени недоступна,,,,,Operational
bufr4/0/11/039/61-62,011039,Время возникновения пиковой скорости диссипации вихрей,61-62,Зарезервировано,,,,,Operational
bufr4/0/11/039/63,011039,Время возникновения пиковой скорости диссипации вихрей,63,Отсутствующее значение,,,,,Operational
