Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,Status
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03013,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B08001,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B10003,Геопотенциал,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B12001,Температура/температура воздуха,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B12003,Температура точки росы,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03014,"(Геопотенциал, температура, влажность, ветер на уровне давления)",,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B08003,Вертикальная значимость (спутниковые наблюдения),База зондирования,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B07021,Повышение,Местный зенит,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B07022,Высота солнца,Зенитный угол Солнца,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B08012,Квалификатор суша/море,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03031,"(Данные значимости, суша/море, температура поверхности кожи)",,B12061,Температура кожи,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03032,Облако,,B20011,Количество облачности,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03032,Облако,,B20016,Давление на вершине облака,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03033,Облако,,B20010,Облачность (общая),,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03033,Облако,,B20016,Давление на вершине облака,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B02152,Метод обработки данных спутника использован,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B02023,"(Идентификатор спутника, метод вычисления ветра, дата/время, местоположение)",,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B02153,Частота центрального канала спутника,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B02154,Ширина полосы спутникового канала,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03041,Последовательность ветра,,B12071,Самая низкая температура кластера,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03050,Данные о ветре на уровне давления с положением радиозонда,,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B11061,Абсолютный сдвиг ветра в слое 1 км ниже,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03051,Данные о ветре на уровне давления с положением радиозонда,,B11062,Абсолютный сдвиг ветра в слое 1 км ниже,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B07009,Геопотенциальная высота,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03052,Данные о ветре на уровне давления с положением радиозонда,,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B07009,Геопотенциальная высота,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B11061,Абсолютный сдвиг ветра в слое 1 км ниже,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03053,Данные о ветре на уровне давления с положением радиозонда,,B11062,Абсолютный сдвиг ветра в слое 1 км ниже,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B07004,Давление,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B10009,Геопотенциальная высота,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B12101,Температура/температура воздуха,Масштаб: 2,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B12103,Температура точки росы,Масштаб: 2,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03054,Данные о ветре на уровне давления с положением радиозонда,,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B04086,Период времени или смещение,С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B08042,Значение вертикального зондирования,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B07009,Геопотенциальная высота,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B05015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B06015,Смещение широты (высокая точность),С момента запуска,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B12101,Температура/температура воздуха,Масштаб: 2,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B13009,Относительная влажность,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B12103,Температура точки росы,Масштаб: 2,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B11001,Направление ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03055,"Данные о температуре, точке росы, относительной влажности и ветре на уровне высоты с положением радиозонда",,B11002,Скорость ветра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03005,Горизонтальная ширина экрана или щита (x),,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03006,Горизонтальная глубина экрана или щита (y),,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03007,Вертикальная высота экрана или щита (z),,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B02096,Тип датчика температуры,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03022,Владелец инструмента,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03003,Корпус термометра/гигрометра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03020,Корпус термометра/гигрометра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03004,Тип экрана/укрытия/радиационной защиты,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03023,Конфигурация жалюзи для экрана термометра/гигрометра,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03008,Искусственно вентилируемый экран или щит.,,,Operational
03,"Метеорологические последовательности, характерные для данных вертикального зондирования",D03099,"(Метаданные, общие для датчиков температуры/влажности)",,B03009,Количество принудительной вентиляции на момент считывания,,,Operational
