Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/22/154,22,Океанографические элементы,022154,Океанский диапазон S-диапазона,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/155,22,Океанографические элементы,022155,СТД океанического диапазона 20 Гц,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/156,22,Океанографические элементы,022156,Средняя высота волн Ku-диапазона,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/157,22,Океанографические элементы,022157,СТД океанического диапазона 20 Гц,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/158,22,Океанографические элементы,022158,S-диапазон средняя высота волн,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/159,22,Океанографические элементы,022159,СКО 18 Гц S-диапазон средняя высота волн,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/160,22,Океанографические элементы,022160,Нормализованный обратный возраст волны,Numeric,6,0,21,Numeric,6,7,,,Operational
bufr4/0/22/161,22,Океанографические элементы,022161,Спектры волн,m4,4,0,27,m4,4,9,,,Operational
bufr4/0/22/162,22,Океанографические элементы,022162,СКЗ 20 Гц океанического диапазона Ku-диапазона,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/163,22,Океанографические элементы,022163,Количество допустимых точек 18 Гц для Ku-диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/164,22,Океанографические элементы,022164,Средняя высота волн Ku-диапазона,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/165,22,Океанографические элементы,022165,Количество допустимых точек 18 Гц для Ku-диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/166,22,Океанографические элементы,022166,"Инструментальная коррекция значительной высоты волн, специфичной для диапазона.",m,3,-1000,11,m,3,4,,,Operational
bufr4/0/22/167,22,Океанографические элементы,022167,Количество действительных точек для обратного рассеяния конкретного диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/168,22,Океанографические элементы,022168,Океанский диапазон S-диапазона,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/169,22,Океанографические элементы,022169,СКЗ 20 Гц океанического диапазона Ku-диапазона,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/170,22,Океанографические элементы,022170,Количество допустимых точек 20 Гц для C-диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/171,22,Океанографические элементы,022171,C-диапазон средняя высота волн,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/172,22,Океанографические элементы,022172,СКО значительной высоты волн в определённой полосе,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/173,22,Океанографические элементы,022173,Количество допустимых точек 20 Гц для C-диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/174,22,Океанографические элементы,022174,"Инструментальная коррекция значительной высоты волн, специфичной для диапазона.",m,3,-1000,11,m,3,4,,,Operational
bufr4/0/22/175,22,Океанографические элементы,022175,Количество действительных точек для обратного рассеяния конкретного диапазона,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/22/177,22,Океанографические элементы,022177,Высота пусковой установки XBT/XCTD,m,0,0,6,m,0,3,,,Operational
bufr4/0/22/178,22,Океанографические элементы,022178,Тип пусковой установки XBT/XCTD,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/22/179,22,Океанографические элементы,022179,Специфический диапазон средняя высота волн (отрицательная ссылка),m,3,-500,16,m,3,6,(см. Примечание 3),12,Operational
bufr4/0/22/182,22,Океанографические элементы,022182,Высота водяного столба,m,3,0,23,m,3,7,(см. Примечание 3),139,Operational
bufr4/0/22/184,22,Океанографические элементы,022184,Высота водяного столба,m,3,-2000,12,m,3,4,,,Operational
bufr4/0/22/185,22,Океанографические элементы,022185,Количество передач BPR,Numeric,0,0,10,Numeric,0,3,,,Operational
bufr4/0/22/186,22,Океанографические элементы,022186,"Среднее направление, откуда приходят волны",degree true,0,0,9,degree true,0,3,(см. Примечание 3),13,Operational
bufr4/0/22/187,22,Океанографические элементы,022187,Направленное распространение волны,deg,0,0,9,deg,0,3,(см. Примечание 3),14,Operational
bufr4/0/22/188,22,Океанографические элементы,022188,Растворённый кислород,umol/kg,3,0,19,umol/kg,3,6,,,Operational
bufr4/0/22/189,22,Океанографические элементы,022189,Океанский диапазон S-диапазона,m,3,0,31,m,3,10,,,Operational
bufr4/0/22/190,22,Океанографические элементы,022190,Средняя высота волн,m,3,0,16,m,3,5,,,Operational
bufr4/0/22/191,22,Океанографические элементы,022191,СКЗ 20 Гц океанического диапазона Ku-диапазона,m,4,0,16,m,4,5,,,Operational
