Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/15/004/29/022032,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022032,Скорость течения моря/воды на уровне,,,,Operational
bufr4/3/15/004/30/022063,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022063,Общая глубина воды,,,,Operational
bufr4/3/15/004/31/008080,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,008080,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/004/32/033050,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,033050,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/004/33/022178,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022178,Тип пусковой установки XBT/XCTD,,,,Operational
bufr4/3/15/004/34/022177,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022177,Высота пусковой установки XBT/XCTD,Над уровнем моря | от 0 до 50 м с шагом в целые метры,,,Operational
bufr4/3/15/004/35/022067,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022067,Квалификатор измерения температуры/солености,,,,Operational
bufr4/3/15/004/36/008041,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,008041,Значимость данных,,,,Operational
bufr4/3/15/004/37/026021,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,026021,Год,,,,Operational
bufr4/3/15/004/38/026022,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,026022,Месяц,,,,Operational
bufr4/3/15/004/39/026023,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,026023,День,,,,Operational
bufr4/3/15/004/40/022068,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,022068,Типы регистраторов профиля температуры воды,,,,Operational
bufr4/3/15/004/41/025061,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,025061,Идентификация программного обеспечения и номер версии,,,,Operational
bufr4/3/15/004/42/008041,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,008041,Значимость данных,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/004/43/008080,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,008080,Квалификатор для качественного флага GTSPP,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/004/44/002171,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,002171,Серийный номер прибора для измерения профиля температуры воды,,,,Operational
bufr4/3/15/004/45/302090,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,302090,Температура воды/моря высокой точности,,,,Operational
bufr4/3/15/004/46/002171,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,002171,Серийный номер прибора для измерения профиля температуры воды,,,,Operational
bufr4/3/15/004/47/002032,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,002032,Индикатор для цифровизации,,(см. Примечание 3),64,Operational
bufr4/3/15/004/48/315005,15,Последовательности океанографических сводок,315004,(Последовательность данных температурного профиля XBT),,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,,,Operational
bufr4/3/15/005/1/106000,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,106000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/15/005/2/031002,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,031002,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/15/005/3/007063,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,007063,Глубина ниже поверхности моря/воды,,,,Operational
bufr4/3/15/005/4/008080,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,008080,Квалификатор для качественного флага GTSPP,= 13 Глубина на уровне,,,Operational
bufr4/3/15/005/5/033050,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,033050,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/005/6/022043,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,022043,Температура поверхности моря,,,,Operational
bufr4/3/15/005/7/008080,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,008080,Квалификатор для качественного флага GTSPP,= 11 Температура на уровне,,,Operational
bufr4/3/15/005/8/033050,15,Последовательности океанографических сводок,315005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,033050,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/006/1/001079,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001079,Уникальный идентификатор профиля,Шестнадцатеричная строка,,,Operational
bufr4/3/15/006/2/001011,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001011,Идентификатор судна или подвижной наземной станции,Позывной судна,,,Operational
bufr4/3/15/006/3/001103,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001103,Номер IMO. Уникальный реестр Lloyd's,= 0 до 9999999,,,Operational
bufr4/3/15/006/4/001087,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001087,Расширенный идентификатор морской наблюдательной платформы ВМО,,(см. Примечание 3),24,Operational
bufr4/3/15/006/5/001019,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001019,Короткое название станции или объекта,Название корабля,,,Operational
bufr4/3/15/006/6/001080,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001080,Номер линии судна в соответствии с SOOP,,,,Operational
bufr4/3/15/006/7/005036,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,005036,Номер линии судна в соответствии с SOOP,,(см. Примечание 3),31,Operational
bufr4/3/15/006/8/001036,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001036,"Агентство, ответственное за управление наблюдательной платформой",,,,Operational
bufr4/3/15/006/9/001013,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001013,Скорость движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/15/006/10/001012,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,001012,Скорость движения подвижной наблюдательной платформы,,,,Operational
bufr4/3/15/006/11/301011,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,301011,"Год, месяц, день",,,,Operational
bufr4/3/15/006/12/301012,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,301012,"Час, минута, секунда",,,,Operational
bufr4/3/15/006/13/301021,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,301021,Широта/долгота (высокая точность),,,,Operational
bufr4/3/15/006/14/007032,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,,,,Operational
bufr4/3/15/006/15/007033,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007033,Высота датчика над поверхностью воды,,,,Operational
bufr4/3/15/006/16/002002,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,002002,Тип приборов для измерения ветра,,,,Operational
bufr4/3/15/006/17/011002,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,011002,Скорость ветра,,,,Operational
bufr4/3/15/006/18/011001,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,011001,Направление ветра,,,,Operational
bufr4/3/15/006/19/007032,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,,,,Operational
bufr4/3/15/006/20/007033,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007033,Высота датчика над поверхностью воды,,,,Operational
bufr4/3/15/006/21/012101,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,012101,Температура/температура воздуха,,,,Operational
bufr4/3/15/006/22/012103,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,012103,Температура точки росы,,,,Operational
bufr4/3/15/006/23/007032,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/006/24/007033,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,007033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/006/25/302021,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,302021,Волны,,,,Operational
bufr4/3/15/006/26/002031,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,002031,Продолжительность и время текущего измерения,,,,Operational
bufr4/3/15/006/27/002030,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,002030,Метод измерения тока,,,,Operational
bufr4/3/15/006/28/022005,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022005,Направление течения моря/воды на уровне,,,,Operational
bufr4/3/15/006/29/022032,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022032,Скорость течения моря/воды на уровне,,,,Operational
bufr4/3/15/006/30/022063,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022063,Общая глубина воды,,,,Operational
bufr4/3/15/006/31/008080,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,008080,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/006/32/033050,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,033050,Квалификатор для качественного флага GTSPP,,,,Operational
bufr4/3/15/006/33/022178,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022178,Тип пусковой установки XBT/XCTD,,,,Operational
bufr4/3/15/006/34/022177,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022177,Высота пусковой установки XBT/XCTD,Над уровнем моря | от 0 до 50 м с шагом в целые метры,,,Operational
bufr4/3/15/006/35/022067,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022067,Квалификатор измерения температуры/солености,,,,Operational
bufr4/3/15/006/36/008041,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,008041,Значимость данных,,,,Operational
bufr4/3/15/006/37/026021,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,026021,Год,,,,Operational
bufr4/3/15/006/38/026022,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,026022,Месяц,,,,Operational
bufr4/3/15/006/39/026023,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,026023,День,,,,Operational
bufr4/3/15/006/40/022068,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,022068,Типы регистраторов профиля температуры воды,,,,Operational
bufr4/3/15/006/41/025061,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,025061,Идентификация программного обеспечения и номер версии,,,,Operational
bufr4/3/15/006/42/008041,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,008041,Значимость данных,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/006/43/008080,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,008080,Квалификатор для качественного флага GTSPP,Установить как отсутствующее (отменить),,,Operational
bufr4/3/15/006/44/002171,15,Последовательности океанографических сводок,315006,(Данные профиля температуры и солености XCTD),,002171,Серийный номер прибора для измерения профиля температуры воды,,,,Operational
