Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,Status
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B07033,Высота датчика над поверхностью воды,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B12101,Температура/температура воздуха,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B12103,Температура точки росы,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B07032,Скорректировано относительно или с учетом представительной высоты датчика над местной поверхностью земли (или палубой морской платформы).,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B07033,Высота датчика над поверхностью воды,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,D02021,Волны,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B02031,Продолжительность и время текущего измерения,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B02030,Метод измерения тока,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22005,Направление течения моря/воды на уровне,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22032,Скорость течения моря/воды на уровне,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22063,Общая глубина воды,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B08080,Квалификатор для качественного флага GTSPP,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B33050,Квалификатор для качественного флага GTSPP,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22178,Тип пусковой установки XBT/XCTD,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22177,Высота пусковой установки XBT/XCTD,Над уровнем моря | от 0 до 50 м с шагом в целые метры,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22067,Квалификатор измерения температуры/солености,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B08041,Значимость данных,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B26021,Год,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B26022,Месяц,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B26023,День,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B22068,Типы регистраторов профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B25061,Идентификация программного обеспечения и номер версии,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B08041,Значимость данных,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B08080,Квалификатор для качественного флага GTSPP,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B02171,Серийный номер прибора для измерения профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,D02090,Температура воды/моря высокой точности,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B02171,Серийный номер прибора для измерения профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,B02032,Индикатор для цифровизации,,(см. Примечание 3),Operational
15,Последовательности океанографических сводок,D15004,(Последовательность данных температурного профиля XBT),,D15005,"Профиль температуры воды (температурный профиль, наблюдаемый с помощью XBT или буя)",,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",,D01003,Позывной судна,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Расширенная идентификация,B01019,Короткое название станции или объекта,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Расширенная идентификация,B01103,Номер IMO. Уникальный реестр Lloyd's,Значения ограничены диапазоном от 0 до 9999999,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Расширенная идентификация,B01087,Расширенный идентификатор морской наблюдательной платформы ВМО,"Установить как отсутствующий, если позывной судна указан.",,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,B01036,"Агентство, ответственное за управление наблюдательной платформой",,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,B01115,"Идентификатор круиза или миссии, в рамках которых были собраны данные.","Установить как отсутствующее, если идентификатор круиза не указан.",,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,B01080,Номер линии судна в соответствии с SOOP,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,B05036,Номер линии судна в соответствии с SOOP,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,D01011,"Год, месяц, день",,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,D01012,"Час, минута, секунда",,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация о круизной/судоходной линии,D01021,Широта/долгота (высокая точность),,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация профиля,B01079,Уникальный идентификатор профиля,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация профиля,B01023,Номер последовательности наблюдения,Номер станции/пробы вдоль линии/транекта,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Информация профиля,B22063,Общая глубина воды,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Поверхностное давление,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Поверхностное давление,D02001,3-часовое изменение давления,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Волны,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Волны,D02021,Волны,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные о температуре и влажности,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные о температуре и влажности,D02052,Данные о температуре и влажности на судне,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные о ветре подозрительны,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные о ветре подозрительны,D02059,Данные о ветре с судна или другой морской платформы,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",B22067,Квалификатор измерения температуры/солености,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",B02171,Серийный номер прибора для измерения профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",D02090,Температура воды/моря высокой точности,Температура поверхности,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",D06033,Соленость на уровне,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",D06034,Поверхностное течение,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",B02171,Серийный номер прибора для измерения профиля температуры воды,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)","Поверхностная температура, соленость и течение",B22067,Квалификатор измерения температуры/солености,Установить как отсутствующее (отменить),,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B02038,Квалификатор измерения температуры/солености,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B22067,Квалификатор измерения температуры/солености,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B22068,Типы регистраторов профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B02171,Серийный номер прибора для измерения профиля температуры воды,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B02033,Метод измерения солености/глубины,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B02032,Индикатор для цифровизации,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B22056,Направление профиля,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,B03011,Метод расчета глубины,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Квалификатор измерения температуры/солености,D06035,Соленость на уровне,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,R07000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B02032,Индикатор для цифровизации,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B03010,Метод измерения морского/водного течения,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B02031,Продолжительность и время текущего измерения,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B02040,Метод удаления скорости и движения платформы из тока,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B22056,Направление профиля,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,B03011,Метод расчета глубины,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Текущие данные профиля,D06036,Текущие данные профиля,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные профиля растворенного кислорода,R04000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные профиля растворенного кислорода,B02032,Индикатор для цифровизации,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные профиля растворенного кислорода,B03012,Тип инструмента/датчик для измерения растворенного кислорода,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные профиля растворенного кислорода,B03011,Метод расчета глубины,,,Operational
15,Последовательности океанографических сводок,D15007,"(Последовательность для представления данных, полученных с помощью судового погружаемого прибора, измеряющего профили температуры, солености и течений подводных слоев моря/воды)",Данные профиля растворенного кислорода,D06037,Данные профиля растворенного кислорода,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Идентификация и расположение буя,D01126,(Последовательность для представления данных с пришвартованных буев),,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Метеорологические данные применены,D06038,Последовательность для представления стандартных поверхностных морских метеорологических наблюдений с пришвартованных буев,"Для буев, оснащенных более чем одним анемометром, высота датчика должна соответствовать тому, который используется.",,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Дополнительные вспомогательные метеорологические данные,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Дополнительные вспомогательные метеорологические данные,D02091,Последовательность для представления вспомогательных метеорологических наблюдений,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Необязательные измерения радиации,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Необязательные измерения радиации,D02082,Данные о радиации,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Опциональные основные измерения волн,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Опциональные основные измерения волн,D06039,Последовательность для представления основных измерений волны,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Опциональные основные измерения волн,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Опциональные основные измерения волн,D06040,Последовательность для представления основных измерений волны,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Профиль температуры,R02000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Профиль температуры,B02005,Точность наблюдения температуры,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Профиль температуры,D06041,Профиль глубины и температуры (высокая точность),,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Квалификатор измерения температуры/солености,R02000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Квалификатор измерения температуры/солености,B02005,Точность наблюдения температуры,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Квалификатор измерения температуры/солености,D06004,"Глубина, температура, соленость",,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Дополнительные измерения подповерхностных течений,R01000,Отложенное воспроизведение 6 дескрипторов,,,Operational
15,Последовательности океанографических сводок,D15008,(Последовательность для представления данных с пришвартованных буев),Дополнительные измерения подповерхностных течений,D06005,Дополнительные измерения подповерхностных течений,,,Operational
