Id,Category,CategoryOfSequences_rus,FXY1,Title_rus,SubTitle_rus,FXY2,ElementName_rus,ElementDescription_rus,Note_rus,noteIDs,Status
bufr4/3/07/012/5/020001,07,Последовательности сводок о состоянии поверхности (море),307012,(Горизонтальная видимость),,020001,(Горизонтальная видимость),,,,Operational
bufr4/3/07/013/1/106000,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,106000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/013/2/031001,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/013/3/001064,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,001064,Обозначение взлетно-посадочной полосы,,,,Operational
bufr4/3/07/013/4/008014,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,008014,Тенденция видимости на ВПП,,,,Operational
bufr4/3/07/013/5/020061,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,020061,Дальность видимости на ВПП,,,,Operational
bufr4/3/07/013/6/008014,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,008014,Тенденция видимости на ВПП,,,,Operational
bufr4/3/07/013/7/020061,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,020061,Дальность видимости на ВПП,,,,Operational
bufr4/3/07/013/8/020018,07,Последовательности сводок о состоянии поверхности (море),307013,Тенденция видимости на ВПП,,020018,Тенденция видимости на ВПП,,,,Operational
bufr4/3/07/014/1/101000,07,Последовательности сводок о состоянии поверхности (море),307014,(Значительная текущая или прогнозируемая погода),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/014/2/031001,07,Последовательности сводок о состоянии поверхности (море),307014,(Значительная текущая или прогнозируемая погода),,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/014/3/020019,07,Последовательности сводок о состоянии поверхности (море),307014,(Значительная текущая или прогнозируемая погода),,020019,(Значительная текущая или прогнозируемая погода),,,,Operational
bufr4/3/07/015/1/101000,07,Последовательности сводок о состоянии поверхности (море),307015,Группа(ы) облаков,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/015/2/031001,07,Последовательности сводок о состоянии поверхности (море),307015,Группа(ы) облаков,,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/07/015/3/302005,07,Последовательности сводок о состоянии поверхности (море),307015,Группа(ы) облаков,,302005,Слой облаков,"NsNsNs, CC, hshshs",,,Operational
bufr4/3/07/015/4/020002,07,Последовательности сводок о состоянии поверхности (море),307015,Группа(ы) облаков,,020002,Вертикальная видимость,,,,Operational
bufr4/3/07/016/1/101000,07,Последовательности сводок о состоянии поверхности (море),307016,Другие погодные явления,,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/016/2/031001,07,Последовательности сводок о состоянии поверхности (море),307016,Другие погодные явления,,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/016/3/020020,07,Последовательности сводок о состоянии поверхности (море),307016,Другие погодные явления,,020020,Другие погодные явления,,,,Operational
bufr4/3/07/017/1/101000,07,Последовательности сводок о состоянии поверхности (море),307017,(Сдвиг ветра на взлетно-посадочной полосе(-ах)),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/017/2/031001,07,Последовательности сводок о состоянии поверхности (море),307017,(Сдвиг ветра на взлетно-посадочной полосе(-ах)),,031001,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/07/017/3/011070,07,Последовательности сводок о состоянии поверхности (море),307017,(Сдвиг ветра на взлетно-посадочной полосе(-ах)),,011070,"Обозначение взлетно-посадочной полосы, затронутой сдвигом ветра (включая ВСЕ).",,,,Operational
bufr4/3/07/018/1/008016,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,008016,Изменить квалификатор прогноза типа тренда или прогноза аэродрома,,,,Operational
bufr4/3/07/018/2/102000,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,102000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/018/3/031001,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/018/4/008017,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,008017,"Квалификатор времени, когда ожидается изменение прогноза","ФМ, ТЛ, АТ",,,Operational
bufr4/3/07/018/5/301012,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,301012,"Час, минута, секунда","ГГ, гг",,,Operational
bufr4/3/07/018/6/104000,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,104000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/018/7/031001,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/018/8/007006,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,007006,Высота поверхности станции над средним уровнем моря,,,,Operational
bufr4/3/07/018/9/011001,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,011001,Направление ветра,,,,Operational
bufr4/3/07/018/10/011002,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,011002,Скорость ветра,,,,Operational
bufr4/3/07/018/11/011041,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,011041,Максимальная скорость порывов ветра,,,,Operational
bufr4/3/07/018/12/020009,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,020009,Общий показатель погоды (TAF/METAR),,,,Operational
bufr4/3/07/018/13/101000,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,101000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/018/14/031001,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,031001,Фактор отложенного воспроизведения дескрипторов,До 3,,,Operational
bufr4/3/07/018/15/020001,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,020001,(Горизонтальная видимость),,,,Operational
bufr4/3/07/018/16/307014,07,Последовательности сводок о состоянии поверхности (море),307018,(Прогноз посадки по тренду),,307014,(Значительная текущая или прогнозируемая погода),в´в´,,,Operational
bufr4/3/07/020/1/307011,07,Последовательности сводок о состоянии поверхности (море),307020,(Краткий METAR/SPECI),,307011,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,,,Operational
bufr4/3/07/020/2/307014,07,Последовательности сводок о состоянии поверхности (море),307020,(Краткий METAR/SPECI),,307014,(Значительная текущая или прогнозируемая погода),в´в´,,,Operational
bufr4/3/07/020/3/307016,07,Последовательности сводок о состоянии поверхности (море),307020,(Краткий METAR/SPECI),,307016,Другие погодные явления,ПЕв´в´,,,Operational
bufr4/3/07/021/1/307011,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307011,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,,,Operational
bufr4/3/07/021/2/307012,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307012,(Горизонтальная видимость),ДвVVVV,,,Operational
bufr4/3/07/021/3/307013,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307013,Тенденция видимости на ВПП,ДРДР/ВРВРВРВР,,,Operational
bufr4/3/07/021/4/307014,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307014,(Значительная текущая или прогнозируемая погода),в´в´,,,Operational
bufr4/3/07/021/5/307015,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307015,Группа(ы) облаков,,,,Operational
bufr4/3/07/021/6/307016,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307016,Другие погодные явления,ПЕв´в´,,,Operational
bufr4/3/07/021/7/307017,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307017,(Сдвиг ветра на взлетно-посадочной полосе(-ах)),,,,Operational
bufr4/3/07/021/8/307018,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307018,(Прогноз посадки по тренду),,,,Operational
bufr4/3/07/021/9/307015,07,Последовательности сводок о состоянии поверхности (море),307021,(Основная часть данных для представления кода METAR/SPECI в формате BUFR),,307015,Группа(ы) облаков,,,,Operational
bufr4/3/07/022/1/001015,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,001015,Название станции или объекта,,,,Operational
bufr4/3/07/022/2/301011,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,301011,"Год, месяц, день",,,,Operational
bufr4/3/07/022/3/301012,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,301012,"Час, минута, секунда",,,,Operational
bufr4/3/07/022/4/301022,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,301022,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/07/022/5/008021,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,008021,Значение времени,= 23 Период мониторинга,,,Operational
bufr4/3/07/022/6/004025,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,004025,Период времени или смещение,,,,Operational
bufr4/3/07/022/7/010004,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,010004,Давление,,,,Operational
bufr4/3/07/022/8/012001,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,012001,Температура/температура воздуха,,,,Operational
bufr4/3/07/022/9/013003,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,013003,Относительная влажность,,,,Operational
bufr4/3/07/022/10/033038,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,033038,Флаги качества для наземных данных GNSS,,,,Operational
bufr4/3/07/022/11/008022,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,008022,Общее количество (в отношении накопления или среднего значения),Количество используемых спутников GNSS,,,Operational
bufr4/3/07/022/12/106025,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,106025,Воспроизведите 5 дескрипторов 2 раза.,,,,Operational
bufr4/3/07/022/13/002020,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,002020,Классификация спутников,,,,Operational
bufr4/3/07/022/14/001050,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,001050,Идентификационный номер передатчика платформы,,,,Operational
bufr4/3/07/022/15/005021,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,005021,Пеленг или азимут,,,,Operational
bufr4/3/07/022/16/007021,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,007021,Повышение,,,,Operational
bufr4/3/07/022/17/015031,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015031,Атмосферная задержка пути в спутниковом сигнале,,,,Operational
bufr4/3/07/022/18/015032,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015032,Оценочная ошибка в атмосферной задержке пути,,,,Operational
bufr4/3/07/022/19/008060,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,008060,Значение режима сканирования образца,= 5 Север/юг,,,Operational
bufr4/3/07/022/20/015033,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015033,Разница во временах задержки пути для видов конечностей на крайних точках сканирования,,,,Operational
bufr4/3/07/022/21/015034,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015034,Оценочная ошибка в разнице задержки пути,,,,Operational
bufr4/3/07/022/22/008060,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,008060,Значение режима сканирования образца,= 6 Восток/Запад,,,Operational
bufr4/3/07/022/23/015033,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015033,Разница во временах задержки пути для видов конечностей на крайних точках сканирования,,,,Operational
bufr4/3/07/022/24/015034,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015034,Оценочная ошибка в разнице задержки пути,,,,Operational
bufr4/3/07/022/25/015035,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015035,"Компонент зенитной задержки пути, вызванный водяным паром",,,,Operational
bufr4/3/07/022/26/201131,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,201131,Замена ширины данных,,,,Operational
bufr4/3/07/022/27/202129,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,202129,Изменить масштаб,,,,Operational
bufr4/3/07/022/28/013016,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,013016,Осаждаемая вода,,,,Operational
bufr4/3/07/022/29/202000,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,202000,Изменить масштаб,Отмена,,,Operational
bufr4/3/07/022/30/201000,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,201000,Замена ширины данных,Отмена,,,Operational
bufr4/3/07/022/31/015011,07,Последовательности сводок о состоянии поверхности (море),307022,Флаги качества для наземных данных GNSS,,015011,Log10 интегрированной плотности электронов,,,,Operational
bufr4/3/07/024/1/301150,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,301150,Идентификатор WIGOS,,,,Operational
bufr4/3/07/024/2/001015,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,001015,Название станции или объекта,,,,Operational
bufr4/3/07/024/3/001040,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,001040,Код идентификатора центра обработки,Центр обработки GNSS,,,Operational
bufr4/3/07/024/4/008021,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,008021,Значение времени,= 30 Время возникновения,,,Operational
bufr4/3/07/024/5/301011,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,301011,"Год, месяц, день",,,,Operational
bufr4/3/07/024/6/301013,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,301013,"Час, минута, секунда",,,,Operational
bufr4/3/07/024/7/301022,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,301022,"Широта/долгота (грубая точность), высота станции",,,,Operational
bufr4/3/07/024/8/010036,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,010036,Высота геоида,"Высота геоида над эллипсоидом WGS-84, ±150 м до 1 см",,,Operational
bufr4/3/07/024/9/025061,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,025061,Идентификация программного обеспечения и номер версии,"Программное обеспечение для обработки GNSS, версия программного обеспечения",,,Operational
bufr4/3/07/024/10/010004,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,010004,Давление,,,,Operational
bufr4/3/07/024/11/012001,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,012001,Температура/температура воздуха,,,,Operational
bufr4/3/07/024/12/013003,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,,013003,Относительная влажность,,,,Operational
bufr4/3/07/024/13/120000,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,120000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
bufr4/3/07/024/14/031000,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,031000,Фактор отложенного воспроизведения дескрипторов,,,,Operational
bufr4/3/07/024/15/025060,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,025060,Идентификация программного обеспечения,,,,Operational
bufr4/3/07/024/16/008021,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,008021,Значение времени,Усреднённое по времени,,,Operational
bufr4/3/07/024/17/004025,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,004025,Период времени или смещение,,,,Operational
bufr4/3/07/024/18/115000,07,Последовательности сводок о состоянии поверхности (море),307024,Наземные данные ГНСС - наклонная полная задержка,Качество общей зенитной задержки считается низким.,115000,Отложенное воспроизведение 6 дескрипторов,,,,Operational
