Id,ClassNo,ClassName_rus,FXY,ElementName_rus,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_rus,noteIDs,Status
bufr4/0/05/034,05,Расположение (горизонтальный - 1),005034,Номер строки вдоль трассы,Numeric,0,0,11,Numeric,0,4,,,Operational
bufr4/0/05/035,05,Расположение (горизонтальный - 1),005035,Максимальный размер по x-измерению,Numeric,0,0,12,Numeric,0,4,,,Operational
bufr4/0/05/036,05,Расположение (горизонтальный - 1),005036,Номер линии судна в соответствии с SOOP,Numeric,0,0,7,Numeric,0,2,,,Operational
bufr4/0/05/040,05,Расположение (горизонтальный - 1),005040,Номер орбиты,Numeric,0,0,24,Numeric,0,8,,,Operational
bufr4/0/05/041,05,Расположение (горизонтальный - 1),005041,Номер строки сканирования,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/042,05,Расположение (горизонтальный - 1),005042,Номер канала,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/05/043,05,Расположение (горизонтальный - 1),005043,Число поля зрения,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/044,05,Расположение (горизонтальный - 1),005044,Номер цикла спутника,Numeric,0,0,11,Numeric,0,4,,,Operational
bufr4/0/05/045,05,Расположение (горизонтальный - 1),005045,Номер поля обзора,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/052,05,Расположение (горизонтальный - 1),005052,Номер канала,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/05/053,05,Расположение (горизонтальный - 1),005053,Число поля зрения,Numeric,0,0,5,Numeric,0,2,,,Operational
bufr4/0/05/060,05,Расположение (горизонтальный - 1),005060,Угловое положение Y от центра тяжести,deg,6,-8000000,24,deg,6,8,,,Operational
bufr4/0/05/061,05,Расположение (горизонтальный - 1),005061,Угловое положение Y от центра тяжести,deg,6,-8000000,24,deg,6,8,,,Operational
bufr4/0/05/063,05,Расположение (горизонтальный - 1),005063,Крен космического аппарата,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/064,05,Расположение (горизонтальный - 1),005064,Тангаж космического аппарата,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/066,05,Расположение (горизонтальный - 1),005066,Рыскание космического аппарата,deg,2,0,16,deg,2,5,,,Operational
bufr4/0/05/067,05,Расположение (горизонтальный - 1),005067,Количество строк сканирования,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/068,05,Расположение (горизонтальный - 1),005068,Номер профиля,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/05/069,05,Расположение (горизонтальный - 1),005069,Канал приёмника,Code table,0,0,2,Code table,0,1,,,Operational
bufr4/0/05/070,05,Расположение (горизонтальный - 1),005070,Идентификатор наблюдения,Numeric,0,0,30,Numeric,0,10,,,Operational
bufr4/0/05/071,05,Расположение (горизонтальный - 1),005071,Идентификатор Stripmap,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/05/072,05,Расположение (горизонтальный - 1),005072,Количество спектров в направлении диапазона,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/073,05,Расположение (горизонтальный - 1),005073,Количество спектров в азимутальном направлении,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/074,05,Расположение (горизонтальный - 1),005074,Индекс в направлении диапазона,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/075,05,Расположение (горизонтальный - 1),005075,Индекс в азимутальном направлении,Numeric,0,0,8,Numeric,0,3,,,Operational
bufr4/0/05/076,05,Расположение (горизонтальный - 1),005076,Солнечный азимут,deg,2,0,16,deg,2,6,,,Operational
bufr4/0/05/077,05,Расположение (горизонтальный - 1),005077,Широта подспутниковой точки,deg,4,-900000,21,deg,4,7,,,Operational
bufr4/0/05/078,05,Расположение (горизонтальный - 1),005078,Номер рога,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/05/079,05,Расположение (горизонтальный - 1),005079,Номер группы,Numeric,0,0,6,Numeric,0,2,,,Operational
bufr4/0/05/080,05,Расположение (горизонтальный - 1),005080,Радиус разрешения,m,-3,0,6,m,-3,2,,,Operational
bufr4/0/05/092,05,Расположение (горизонтальный - 1),005092,Индекс боковой трассы или номер строки вдоль боковой трассы,Numeric,0,-1,3,,,,,,Operational
