Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,031001,Factor de repetición diferida del descriptor,Hasta 4,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,001064,Designador de la pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,008014,Calificador para el alcance visual en pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,020061,Alcance visual en pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,008014,Calificador para el alcance visual en pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,020061,Alcance visual en pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307013,(Alcance visual en pista),,020018,Tendencia del alcance visual en pista,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307014,(Tiempo significativo presente o previsto),,101000,Repetición diferida de 1 descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307014,(Tiempo significativo presente o previsto),,031001,Factor de repetición diferida del descriptor,Hasta 3,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307014,(Tiempo significativo presente o previsto),,020019,Tiempo significativo presente o previsto,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307015,(Grupo(s) de nubes),,101000,Repetición diferida de 1 descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307015,(Grupo(s) de nubes),,031001,Factor de repetición diferida del descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307015,(Grupo(s) de nubes),,302005,Capa de nubes,"NsNsNs, CC, hshshs",,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307015,(Grupo(s) de nubes),,020002,Visibilidad vertical,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307016,(Fenómenos meteorológicos significativos recientes),,101000,Repetición diferida de 1 descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307016,(Fenómenos meteorológicos significativos recientes),,031001,Factor de repetición diferida del descriptor,Hasta 3,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307016,(Fenómenos meteorológicos significativos recientes),,020020,Fenómenos meteorológicos significativos recientes,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307017,(Cizalladura del viento en la(s) pista(s)),,101000,Repetición diferida de 1 descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307017,(Cizalladura del viento en la(s) pista(s)),,031001,Factor de repetición diferida del descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307017,(Cizalladura del viento en la(s) pista(s)),,011070,Designador de la pista afectada por la cizalladura del viento (incluido ALL),,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,102000,Repetición diferida de 2 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,031001,Factor de repetición diferida del descriptor,Hasta 2,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,008017,Calificador de la hora a la cual se espera que se produzca el cambio previsto,"FM, TL, AT",,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,301012,"Hora, minuto","GG, gg",,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,104000,Repetición diferida de 4 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,031001,Factor de repetición diferida del descriptor,Hasta 1,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,007006,Altura por encima de la estación,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,011001,Dirección del viento,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,011002,Velocidad del viento,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,011041,Velocidad máxima de las ráfagas de viento,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,020009,Indicador general del tiempo (TAF/METAR),,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,101000,Repetición diferida de 1 descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,031001,Factor de repetición diferida del descriptor,Hasta 1,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,020001,Visibilidad horizontal,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307018,(Pronóstico de tipo tendencia para el aterrizaje),,307014,Tiempo significativo presente o previsto,w´w´,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307020,(METAR/SPECI corto),,307011,Parte principal de los datos para la representación de la clave METAR/SPECI en BUFR,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307020,(METAR/SPECI corto),,307014,Tiempo significativo presente o previsto,w´w´,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307020,(METAR/SPECI corto),,307016,Fenómenos meteorológicos significativos recientes,REw´w´,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307011,Parte principal de los datos para la representación de la clave METAR/SPECI en BUFR,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307012,Visibilidad horizontal,DvVVVV,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307013,Alcance visual en pista,DRDR/VRVRVRVR,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307014,Tiempo significativo presente o previsto,w´w´,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307015,Grupo(s) de nubes,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307016,Fenómenos meteorológicos significativos recientes,REw´w´,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307017,Cizalladura del viento en la(s) pista(s),,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307018,Pronóstico de tipo tendencia para el aterrizaje,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307021,(Secuencia total para la representación de la clave METAR/SPECI en BUFR),,307015,Grupo(s) de nubes,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,001015,Nombre de la estación o emplazamiento,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,301011,"Año, mes, día",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,301012,"Hora, minuto,",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,301022,"Latitud/longitud (gran exactitud), altura de la estación",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,008021,Significación temporal,= 23 período de control,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,004025,Período o desplazamiento de tiempo,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,010004,Presión,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,012001,Temperatura/temperatura del aire,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,013003,Humedad relativa,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,033038,Banderines de calidad para datos del GNSS basados en tierra,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,008022,Número total (con relación a la acumulación o el promedio),Número de satélites del GNSS utilizados,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,106025,Repetir 6 descriptores 25 veces,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,002020,Clasificación de los satélites,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,001050,Número de identificación del transmisor de la plataforma,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,005021,Rumbo o azimut,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,007021,Elevación,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015031,Retardo del trayecto atmosférico en la señal del satélite,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015032,Error estimado en un retardo de trayecto atmosférico,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,008060,Significación del modo de exploración de la muestra,= 5 para norte/sur,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015033,Diferencia en retardos de trayecto para visiones del limbo en extremos de la exploración,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015034,Error estimado en la diferencia de retardo de trayecto,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,008060,Significación del modo de exploración de la muestra,= 6 para este/oeste,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015033,Diferencia en retardos de trayecto para visiones del limbo en extremos de la exploración,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015034,Error estimado en la diferencia de retardo de trayecto,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015035,Componente del retardo del trayecto cenital debido a vapor de agua,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,201131,Cambio de anchura de datos,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,202129,Cambio de escala,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,013016,Agua precipitable,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,202000,Cambio de escala,Anular,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,201000,Cambio de anchura de datos,Anular,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307022,(Datos terrestres del Sistema Mundial de Navegación por Satélite (GNSS)),,015011,Logaritmo 10 de la densidad de electrones integrada,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,301150,Identificador del WIGOS,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,001015,Nombre de la estación o emplazamiento,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,001040,Código de identificación del centro de procesamiento,Centro de procesamiento del GNSS,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,008021,Significación temporal,= 30 hora de ocurrencia,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,301011,"Año, mes, día",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,301013,"Hora, minuto, segundo",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,301022,"Latitud/longitud (gran precisión), altura de la estación",,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,010036,Ondulación del geoide,"Altura del geoide por encima del elipsoide WGS-84, ±150 m a 1 cm",,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,025061,Identificación y número de versión del software,"Software de procesamiento del GNSS, versión del software",,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,010004,Presión,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,012001,Temperatura/temperatura del aire,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,013003,Humedad relativa,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),Retraso cenital total,120000,Repetición diferida de 20 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,025060,Identificación del software,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,008021,Significación temporal,= 2 promediado en el tiempo,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,004025,Período o desplazamiento de tiempo,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,115000,Repetición diferida de 15 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,031001,Factor de repetición diferida del descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015079,Retraso del trayecto cenital debido a una atmósfera neutra,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015080,Error estimado en el retraso del trayecto cenital en una atmósfera neutra,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,008022,Número total (con relación a la acumulación o el promedio),,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,033093,Banderines de calidad ampliados para datos GNSS terrestres,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015089,Retraso del trayecto cenital debido a una atmósfera hidrostática neutra,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015035,Componente del retraso del trayecto cenital debido al vapor de agua,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,102002,Repetir 2 descriptores 2 veces,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,008060,Significación del modo de exploración de la muestra,=5 norte/sur o = 6 este/oeste,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015083,Gradiente en atmósfera neutra estimado a través del GNSS,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,201131,Cambio de anchura de datos,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,202129,Cambio de escala,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,013016,Agua precipitable,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,202000,Cambio de escala,Anular,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,201000,Cambio de anchura de datos,Anular,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,015011,Log10 de la densidad de electrones integrada,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),Retraso total inclinado,131000,Repetición diferida de 31 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,025060,Identificación del software,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,008021,Significación temporal,Fijar en faltante,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,004025,Período o desplazamiento de tiempo,0,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,033093,Banderines de calidad ampliados para datos GNSS terrestres,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,125000,Repetición diferida de 25 descriptores,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,031001,Factores de repetición diferida del descriptor,Cantidad de satélites GNSS utilizados,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,002020,Clasificación de los satélites,,,,Operational
07,Secuencias de los informes de las observaciones de superficie (tierra),307024,(Datos GNSS terrestres – Retraso total inclinado),,001050,Número de identificación del transmisor de la plataforma,,,,Operational
