Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,010003,Geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303027,Canal satelital y temperatura de la lumicia,,204000,Añadir campo asociado,Anular,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,008003,Significación vertical (observaciones satelitales),Base del sondeo,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007021,Elevación,Cenit local,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,007022,Elevación solar,Cenit solar,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,008012,Calificador tierra/mar,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303031,"Significación de datos, tierra/mar, temperatura de la película superficial",,012061,Temperatura de la película superficial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303032,Nubes,,020011,Nubosidad,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303032,Nubes,,020016,Presión en la cima de las nubes,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303033,Nubes,,020010,Cubierta (total) de nubes,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303033,Nubes,,020016,Presión en la cima de las nubes,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,008041,Significación de datos,= 7 punto de terminación del nivel de vuelo,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,004025,Período o desplazamiento de tiempo,Minutos,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,004026,Período o desplazamiento de tiempo,Segundos,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,301021,Latitud/longitud (gran exactitud),,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,301122,Fecha/hora (hasta centésimas de segundo),,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,201131,Cambio de la anchura de datos,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,202129,Cambio de escala,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,025069,Correcciones de presión del nivel de vuelo,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,013003,Humedad relativa,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,202000,Cambio de escala,Anular,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,201000,Cambio de la anchura de datos,Anular,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,002013,Corrección de la radiación solar y de infrarrojo,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,012101,Temperatura/temperatura del aire,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,010009,Altura geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,102002,Repetir 2 descriptores 2 veces,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,008040,Significación del nivel de vuelo,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303040,Duración de vuelo de la radiosonda e información sobre la terminación,,035035,Motivo de la terminación,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,002152,Instrumento de satélite utilizado en el procesamiento de los datos,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,002023,Método de cálculo del viento a partir de datos satelitales,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,002153,Frecuencia central del canal del satélite,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,002154,Ancho de la banda del canal del satélite,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303041,Secuencia del viento,,012071,Temperatura más fría de agrupación,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,005015,Desplazamiento de latitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,006015,Desplazamiento de longitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303050,Datos de viento a un nivel de presión con posición de la radiosonda,,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,005015,Desplazamiento de latitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,006015,Desplazamiento de longitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,011061,Cizalladura absoluta del viento en una capa inferior de 1 km,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303051,Datos de la cizalladura del viento a un nivel de presión con posición de la radiosonda,,011062,Cizalladura absoluta del viento en una capa superior de 1 km,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,007009,Altura geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,005015,Desplazamiento de latitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,006015,Desplazamiento de longitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303052,Datos del viento a un nivel de altura con posición de la radiosonda,,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,007009,Altura geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,005015,Desplazamiento de latitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,006015,Desplazamiento de longitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,011061,Cizalladura absoluta del viento en una capa inferior de 1 km,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303053,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,011062,Cizalladura absoluta del viento en una capa superior de 1 km,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,007004,Presión,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,010009,Altura geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,005015,Desplazamiento de latitud (gran precisión),Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,006015,Desplazamiento de longitud (gran precisión),Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,012103,Temperatura del punto de rocío,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303054,Datos de cizalladura de viento a un nivel de altura con posición de la radiosonda,,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,004086,Desplazamiento o período largo,Desde el momento del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,007009,Altura geopotencial,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,005015,Desplazamiento de latitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,006015,Desplazamiento de longitud (gran precisión),Desde el lugar del lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,013009,Humedad relativa,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,012103,Temperatura del punto de rocío,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303055,"Datos de la temperatura, el punto de rocío, la humedad relativa y el viento a un nivel de altura con posición de la radiosonda",,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,004086,Período o desplazamiento de tiempo largo,Desde el momento de lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,008042,Significación del sondeo vertical ampliado,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,207001,"Aumento de escala, valor de referencia y anchura de datos",,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,007004,Presión,Escala: 0,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,010009,Altura geopotencial,Escala: 1,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,207000,"Aumento de escala, valor de referencia y anchura de datos",Anular,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,005015,Desplazamiento de latitud (gran exactitud),Desde el sitio de lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,006015,Desplazamiento de longitud (gran exactitud),Desde el sitio de lanzamiento,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,012101,Temperatura/temperatura del aire,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,012103,Temperatura de punto de rocío,Escala: 2,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,011001,Dirección del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303056,"Datos de temperatura, punto de rocío y viento a un nivel de presión con posición de la radiosonda y mayor precisión de la presión y la altura geopotencial",,011002,Velocidad del viento,,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303099,Metadatos comunes a los sensores de temperatura/humedad,,003005,Anchura horizontal de la garita o protección (x),,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303099,Metadatos comunes a los sensores de temperatura/humedad,,003006,Profundidad horizontal de la garita o protección (y),,,,Operational
03,Secuencias meteorológicas comunes a los datos de los sondeos verticales,303099,Metadatos comunes a los sensores de temperatura/humedad,,003007,Altura vertical de la garita o protección (z),,,,Operational
