FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
025023,Indicateur de confiance des données GHRSST,6,SST inexacte en raison d'une valeur basse (< 285K) (ne s'applique qu'à l'instrument TMI),,,,,Operational
025023,Indicateur de confiance des données GHRSST,7,Faible contamination supposée par la pluie,,,,,Operational
025023,Indicateur de confiance des données GHRSST,8,Contamination possible des lobes latéraux,,,,,Operational
025023,Indicateur de confiance des données GHRSST,9 bits mis à 1,Valeur manquante,,,,,Operational
025024,Qualité des données GHRSST,0,Données infrarouges non traitées,,,,,Operational
025024,Qualité des données GHRSST,1,Mesures en présence de nuages,,,,,Operational
025024,Qualité des données GHRSST,2,Valeur incorrecte: mesures probablement contaminées par la présence de nuages,,,,,Operational
025024,Qualité des données GHRSST,3,Données suspectes,,,,,Operational
025024,Qualité des données GHRSST,4,Données acceptables,,,,,Operational
025024,Qualité des données GHRSST,5,Données excellentes,,,,,Operational
025024,Qualité des données GHRSST,6,Pellicule froide supposée,,,,,Operational
025024,Qualité des données GHRSST,7-9,En réserve,,,,,Operational
025024,Qualité des données GHRSST,10,Mesures en hyperfréquences non traitées,,,,,Operational
025024,Qualité des données GHRSST,11,Mesures en hyperfréquences contestables qui pourraient être contaminées,,,,,Operational
025024,Qualité des données GHRSST,12,Mesures en hyperfréquences acceptables,,,,,Operational
025024,Qualité des données GHRSST,13,Probabilité élevée d'une variabilité diurne,,,,,Operational
025024,Qualité des données GHRSST,14,En réserve,,,,,Operational
025024,Qualité des données GHRSST,15,Valeur manquante,,,,,Operational
025029,Méthode d'étalonnage,1,En réserve,,,,,Operational
025029,Méthode d'étalonnage,2,Cible ou signal d'étalonnage,,,,,Operational
025029,Méthode d'étalonnage,3,Par rapport à des pluviomètres,,,,,Operational
025029,Méthode d'étalonnage,4,"Par rapport à d'autres instruments (distromètre, atténuation)",,,,,Operational
025029,Méthode d'étalonnage,5,En réserve,,,,,Operational
025029,Méthode d'étalonnage,6 bits mis à 1,Valeur manquante,,,,,Operational
025030,Moyenne mobile de la température de la mer en surface,0,"Moyenne mobile de la température de la mer inusitée, les critères d'usage n'étant pas respectés",,,,,Operational
025030,Moyenne mobile de la température de la mer en surface,1,"Moyenne mobile de la température de la mer inusitée, les données n'étant pas disponibles",,,,,Operational
025030,Moyenne mobile de la température de la mer en surface,2,Moyenne mobile de la température de la mer utilisée comme prédicteur,,,,,Operational
025030,Moyenne mobile de la température de la mer en surface,3,Valeur manquante,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,0,En réserve,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,1,"Aucun éclaircissage (tous les niveaux établis par le modèle sont inclus, de la base au sommet du pseudo-sondage)",,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,2,Les niveaux établis par le modèle sont présents à condition qu'il s'agisse de niveaux significatifs conformément aux règles B/C 25 s'appliquant aux données classiques des sondages TEMP,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,3,Un sous-ensemble déterminé de niveaux établis par le modèle est fourni,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,4,Aucun niveau établi par le modèle n'est fourni. Tous les niveaux du profil sont obtenus par interpolation pour représenter un ensemble déterminé de surfaces isobares,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,5-6,En réserve,,,,,Operational
025031,Méthode d'éclaircissage des profils verticaux établis par la prévision numérique du temps,7,Valeur manquante,,,,,Operational
025032,Information sur le mode du profileur de vent,0,En réserve,,,,,Operational
025032,Information sur le mode du profileur de vent,1,Données du mode bas,,,,,Operational
025032,Information sur le mode du profileur de vent,2,Données du mode haut,,,,,Operational
025032,Information sur le mode du profileur de vent,3,Valeur manquante,,,,,Operational
025033,Information sur le sous-mode du profileur de vent,0,Profileur de vent fonctionnant dans le sous-mode A,,,,,Operational
025033,Information sur le sous-mode du profileur de vent,1,Profileur de vent fonctionnant dans le sous-mode B,,,,,Operational
025033,Information sur le sous-mode du profileur de vent,2,En réserve,,,,,Operational
025033,Information sur le sous-mode du profileur de vent,3,Valeur manquante,,,,,Operational
025034,Résultats des essais de contrôle de la qualité du profileur de vent,1,Essai A effectué et négatif,Signification (1 = vrai; 0 = faux),,,,Operational
025034,Résultats des essais de contrôle de la qualité du profileur de vent,2,Essai B effectué et négatif,Signification (1 = vrai; 0 = faux),,,,Operational
025034,Résultats des essais de contrôle de la qualité du profileur de vent,3,Résultats de l'essai non concluants,Signification (1 = vrai; 0 = faux),,,,Operational
025034,Résultats des essais de contrôle de la qualité du profileur de vent,4 bits mis à 1,Valeur manquante,Signification (1 = vrai; 0 = faux),,,,Operational
025035,Méthode de décision pour la polarité,0,Non définie,,,,,Operational
025035,Méthode de décision pour la polarité,1,Variation individuelle de la tension,,,,,Operational
025035,Méthode de décision pour la polarité,2,"Intensité, dépassement d'un seuil",,,,,Operational
025035,Méthode de décision pour la polarité,3,"Tension, dépassement d'un seuil",,,,,Operational
025035,Méthode de décision pour la polarité,4,"Convergence des capteurs, intensité dépassant un seuil",,,,,Operational
025035,Méthode de décision pour la polarité,5,"Convergence des capteurs, tension dépassant un seuil",,,,,Operational
025035,Méthode de décision pour la polarité,6,En réserve,,,,,Operational
025035,Méthode de décision pour la polarité,7,Valeur manquante,,,,,Operational
025036,Méthode de localisation des atmosphériques,0,Réseau de plusieurs radiogoniomètres utilisés pour les mêmes atmosphériques individuels,,,,,Operational
025036,Méthode de localisation des atmosphériques,1,Réseau de plusieurs stations indiquant l'heure d'arrivée utilisées pour les mêmes atmosphériques individuels,,,,,Operational
025036,Méthode de localisation des atmosphériques,2-5,En réserve,,,,,Operational
025036,Méthode de localisation des atmosphériques,6,Technique de mesure de la direction et de la distance pour une seule station,,,,,Operational
025036,Méthode de localisation des atmosphériques,7-14,En réserve,,,,,Operational
025036,Méthode de localisation des atmosphériques,15,Valeur manquante,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,0,Mode non spécifique,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,1,Données de première approximation,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,2,Données sur les nuages,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,3,Données vectorielles moyennes,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,4,Données primaires,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,5,Données approximatives,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,6,Données vectorielles,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,7,Données sur le traceur pour cette image,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,8,Données sur le traceur pour l'image suivante,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,9-14,En réserve,,,,,Operational
025040,Produit de vent obtenu par traceur au CO2,15,Valeur manquante,,,,,Operational
025041,Méthode de transmission de la direction de la plate-forme mobile,0,Direction transmise à l'origine en degrés vrais,,,,,Operational
025041,Méthode de transmission de la direction de la plate-forme mobile,1,"Direction transmise à l'origine au moyen de la table de code 0700, FM 13",,,,,Operational
025041,Méthode de transmission de la direction de la plate-forme mobile,2,En réserve,,,,,Operational
025041,Méthode de transmission de la direction de la plate-forme mobile,3,Valeur manquante,,,,,Operational
025042,Méthode de transmission de la vitesse de la plate-forme mobile,0,Vitesse transmise à l'origine en mètres par seconde,,,,,Operational
025042,Méthode de transmission de la vitesse de la plate-forme mobile,1,"Vitesse transmise à l'origine au moyen de la table de code 4451, FM 13",,,,,Operational
025042,Méthode de transmission de la vitesse de la plate-forme mobile,2,En réserve,,,,,Operational
025042,Méthode de transmission de la vitesse de la plate-forme mobile,3,Valeur manquante,,,,,Operational
025045,Combinaison de canaux de sondeur HIRS,1-20,"En commençant avec la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025045,Combinaison de canaux de sondeur HIRS,21 bits mis à 1,Valeur manquante,,,,,Operational
025046,Combinaison de canaux de sondeur MSU,1-4,"En commençant avec la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025046,Combinaison de canaux de sondeur MSU,5 bits mis à 1,Valeur manquante,,,,,Operational
025047,Combinaison de canaux de sondeur SSU,1-3,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025047,Combinaison de canaux de sondeur SSU,4 bits mis à 1,Valeur manquante,,,,,Operational
025048,Combinaison de canaux de sondeur AMSU-A,1-15,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025048,Combinaison de canaux de sondeur AMSU-A,16 bits mis à 1,"Valeur manquante",,,,,Operational
025049,Combinaison de canaux de sondeur AMSU-B,1-5,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025049,Combinaison de canaux de sondeur AMSU-B,6 bits mis à 1,Valeur manquante,,,,,Operational
025051,Combinaison de canaux de radiomètre AVHRR,1-6,"En commençant par la position du premier bit (bit de plus fort poids), si le bit est mis à 1, il y a présence d'un canal si le bit est mis à 0, il y a absence de canal",,,,,Operational
025051,Combinaison de canaux de radiomètre AVHRR,7 bits mis à 1,Valeur manquante,,,,,Operational
025053,Qualité des observations,1,Bonne,,,,,Operational
025053,Qualité des observations,2,Redondante,,,,,Operational
025053,Qualité des observations,3,Contestable,,,,,Operational
025053,Qualité des observations,4,Mauvaise,,,,,Operational
025053,Qualité des observations,5,À l'essai,,,,,Operational
025053,Qualité des observations,6,Hâtive,,,,,Operational
025053,Qualité des observations,7-11,En réserve,,,,,Operational
025053,Qualité des observations,12 bits mis à 1,Valeur manquante,,,,,Operational
025063,Indicateur du système ou processeur central,0,Non défini,,,,,Operational
025063,Indicateur du système ou processeur central,1,"Processeur principal",,,,,Operational
025063,Indicateur du système ou processeur central,2,Processeur de secours,,,,,Operational
025063,Indicateur du système ou processeur central,3-254,"En réserve",,,,,Operational
025063,Indicateur du système ou processeur central,255,Valeur manquante,,,,,Operational
025069,Corrections de pression du niveau de vol,1,"Valeur lissée",,,,,Operational
025069,Corrections de pression du niveau de vol,2,Niveau de référence ajusté,,,,,Operational
025069,Corrections de pression du niveau de vol,3,"Intervalle de temps normalisé",,,,,Operational
025069,Corrections de pression du niveau de vol,4,Valeur aberrante vérifiée,,,,,Operational
025069,Corrections de pression du niveau de vol,5,"Plausibilité contrôlée",,,,,Operational
025069,Corrections de pression du niveau de vol,6,Cohérence contrôlée,,,,,Operational
025069,Corrections de pression du niveau de vol,7,"Valeur interpolée",,,,,Operational
025069,Corrections de pression du niveau de vol,8 bits mis à 1,Valeur manquante,,,,,Operational
025086,Indicateur de correction de profondeur,0,Les profondeurs ne sont pas corrigées,,,,,Operational
025086,Indicateur de correction de profondeur,1,Les profondeurs sont corrigées,,,,,Operational
025086,Indicateur de correction de profondeur,2,En réserve,,,,,Operational
025086,Indicateur de correction de profondeur,3,Valeur manquante,,,,,Operational
025090,Indicateur de l'état de l'orbite,0,Orbite calculée lors d'une manœuvre,,,,,Operational
025090,Indicateur de l'état de l'orbite,1,Orbite corrigée pour les opérations de mission,,,,,Operational
025090,Indicateur de l'état de l'orbite,2,Orbite calculée par extrapolation des opérations de mission,,,,,Operational
025090,Indicateur de l'état de l'orbite,3,Orbite corrigée (préliminaire/précise),,,,,Operational
025090,Indicateur de l'état de l'orbite,4,L'orbite (préliminaire/précise) est estimée au cours d'une période de manœuvre,,,,,Operational
025090,Indicateur de l'état de l'orbite,5,L'orbite (préliminaire/précise) est calculée par interpolation sur une interruption dans les données de poursuite,,,,,Operational
025090,Indicateur de l'état de l'orbite,6,L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée inférieure à 1 jour,,,,,Operational
025090,Indicateur de l'état de l'orbite,7,L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée comprise entre 1 jour et 2 jours,,,,,Operational
025090,Indicateur de l'état de l'orbite,8,"L'orbite (préliminaire/précise) est calculée par extrapolation sur une durée supérieure à 2 jours, ou l'orbite est calculée par extrapolation juste après une manœuvre",,,,,Operational
025090,Indicateur de l'état de l'orbite,9,Orbite du navigateur DORIS* DIODE**,,,,,Operational
025090,Indicateur de l'état de l'orbite,10-14,En réserve,,,,,Operational
025090,Indicateur de l'état de l'orbite,15,Valeur manquante,,,,,Operational
025093,Correction des données RASS (Système de sondage radio-acoustique),1,Pas de correction,,,,,Operational
025093,Correction des données RASS (Système de sondage radio-acoustique),2,Correction de la vitesse verticale,,,,,Operational
025093,Correction des données RASS (Système de sondage radio-acoustique),3-6,En réserve,,,,,Operational
025093,Correction des données RASS (Système de sondage radio-acoustique),7,Toutes les corrections,,,,,Operational
025093,Correction des données RASS (Système de sondage radio-acoustique),8 bits mis à 1,Valeur manquante,,,,,Operational
025095,Indicateur de l'état de l'altimètre,1,"Altimètre en service (0 = mode normal, 1 = mode de secours)",,,,,Operational
025095,Indicateur de l'état de l'altimètre,2 bits mis à 1,Valeur manquante,,,,,Operational
025096,Indicateur de l'état du radiomètre,1,"Indicateur de mode (0 = mode 2, 1 = mode 1)",,,,,Operational
025096,Indicateur de l'état du radiomètre,2,"Indicateur de séquence d'étalonnage en mode 1 (0 = données normales en mode 1 ou en mode 2, 1 = séquence d'étalonnage en mode 1)",,,,,Operational
025096,Indicateur de l'état du radiomètre,3,"Canal 2 (0 = en service, 1 = hors service)",,,,,Operational
025096,Indicateur de l'état du radiomètre,4,"Canal 3 (0 = en service, 1 = hors service)",,,,,Operational
025096,Indicateur de l'état du radiomètre,5 bits mis à 1,Valeur manquante,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,0,Entre 0 et 30 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,1,Entre 30 et 60 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,2,Entre 60 et 90 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,3,Entre 90 et 120 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,4,Entre 120 et 150 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,5,"Entre 150 et 180 cm",,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,6,Entre 180 et 210 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,7,Entre 210 et 240 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,8,Entre 240 et 270 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,9,Supérieure à 270 cm,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,10-14,En réserve,,,,,Operational
025097,Erreur tridimensionnelle estimative de l'orbite du navigateur,15,Valeur manquante,,,,,Operational
025098,Indicateur de qualité des données de l'altimètre,1,Intervalle en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,2,Intervalle en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,3,"Hauteur significative des vagues en bande Ku",Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,4,Hauteur significative des vagues en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,5,"Coefficient de rétrodiffusion en bande Ku",Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,6,"Coefficient de rétrodiffusion en bande C",Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,7,"Angle de décalage par rapport au nadir calculé à partir de paramètres de forme d'onde en bande Ku",Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,8,"Angle de décalage par rapport au nadir calculé à partir de la plate-forme",Signification (0 = bonne; 1 = mauvaise),,,,Operational
025098,Indicateur de qualité des données de l'altimètre,9 bits mis à 1,Valeur manquante,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,1,Correction de l'erreur instrumentale pour l'intervalle dans la bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,2,Correction de l'erreur instrumentale pour l'intervalle dans la bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,3,Correction de l'erreur instrumentale pour la hauteur significative des vagues en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,4,Correction de l'erreur instrumentale pour la hauteur significative des vagues en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,5,Correction de l'erreur instrumentale pour le coefficient de rétrodiffusion en bande Ku,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,6,Correction de l'erreur instrumentale pour le coefficient de rétrodiffusion en bande C,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,7-8,En réserve,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025099,Indicateur de qualité de la correction de l'altimètre,9 bits mis à 1,Valeur manquante,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025110,Traitement de l'image en abrégé,1,Analyse des données brutes servant à la correction des données brutes. Correction à l'aide des paramètres par défaut,,,,,Operational
025110,Traitement de l'image en abrégé,2,Analyse des données brutes servant à la correction des données brutes. Correction à l'aide des résultats de l'analyse des données brutes,,,,,Operational
025110,Traitement de l'image en abrégé,3,Correction du diagramme de site de l'antenne,,,,,Operational
025110,Traitement de l'image en abrégé,4,Utilisation du signal chirp nominal d'étalonnage,,,,,Operational
025110,Traitement de l'image en abrégé,5,Utilisation d'un signal chirp reconstruit,,,,,Operational
025110,Traitement de l'image en abrégé,6,Conversion de la distance oblique en distance-temps au sol,,,,,Operational
025110,Traitement de l'image en abrégé,7-9,En réserve,,,,,Operational
025110,Traitement de l'image en abrégé,10 bits mis à 1,Valeur manquante,,,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,1,Intervalle dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,2,Hauteur significative des vagues dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,3,Coefficient de rétrodiffusion dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,4,Angle de décalage par rapport au nadir calculé à partir de paramètres de forme d'onde dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,5,Angle de décalage par rapport au nadir calculé à partir de la plate-forme,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,6-8,En réserve,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025112,Indicateur de qualité des données de l'altimètre dans une bande précise,9 bits mis à 1,Valeur manquante,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,1,Correction de l'erreur instrumentale pour l'intervalle dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,2,Correction de l'erreur instrumentale pour la hauteur significative des vagues dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,3,Correction de l'erreur instrumentale pour le coefficient de rétrodiffusion dans une bande précise,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,4-8,En réserve,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025113,Indicateur de qualité de la correction de l'altimètre dans une bande précise,9 bits mis à 1,Valeur manquante,Signification (0 = bonne; 1 = mauvaise),,,,Operational
025120,Indicateur de traitement de niveau 2 RA-2,0,Pourcentage des DSR* exempts d'erreurs de traitement de niveau 2 supérieur au seuil acceptable,,,,,Operational
025120,Indicateur de traitement de niveau 2 RA-2,1,Pourcentage des DSR exempts d'erreurs de traitement de niveau 2 inférieur au seuil acceptable,,,,,Operational
025120,Indicateur de traitement de niveau 2 RA-2,2,En réserve,,,,,Operational
025120,Indicateur de traitement de niveau 2 RA-2,3,Valeur manquante,,,,,Operational
025122,Configuration matérielle radiofréquence,0,Configuration matérielle pour RF*: A,,,,,Operational
025122,Configuration matérielle radiofréquence,1,Configuration matérielle pour RF : B,,,,,Operational
025122,Configuration matérielle radiofréquence,2,En réserve,,,,,Operational
025122,Configuration matérielle radiofréquence,3,Valeur manquante,,,,,Operational
025123,Configuration matérielle amplificateur de grande puissance,0,Configuration matérielle pour l'amplificateur de grande puissance: A,,,,,Operational
025123,Configuration matérielle amplificateur de grande puissance,1,Configuration matérielle pour l'amplificateur de grande puissance: B,,,,,Operational
025123,Configuration matérielle amplificateur de grande puissance,2,En réserve,,,,,Operational
025123,Configuration matérielle amplificateur de grande puissance,3,Valeur manquante,,,,,Operational
025124,Indicateur de traitement de niveau 2 MWR*,0,Pourcentage des DSR** exempts d'erreurs de traitement de niveau 2 supérieur au seuil acceptable,,,,,Operational
025124,Indicateur de traitement de niveau 2 MWR*,1,Pourcentage des DSR exempts d'erreurs de traitement de niveau 2 inférieur au seuil acceptable,,,,,Operational
025124,Indicateur de traitement de niveau 2 MWR*,2,En réserve,,,,,Operational
025124,Indicateur de traitement de niveau 2 MWR*,3,Valeur manquante,,,,,Operational
025150,Méthode d'analyse de l'intensité du cyclone tropical par les images de satellite,1,Analyse de l'intensité des images dans le visible selon la méthode de Dvorak,,,,,Operational
