Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/02/004/0,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,0,Evaporímetro de tanque abierto de los Estados Unidos (sin cubierta),Evaporación,,,,Operational
bufr4/0/02/004/1,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,1,Evaporímetro de tanque abierto de los Estados Unidos (cubierta de malla),Evaporación,,,,Operational
bufr4/0/02/004/2,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,2,Evaporímetro GGI-3000 (enterrado),Evaporación,,,,Operational
bufr4/0/02/004/3,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,3,Tanque de 20 m²,Evaporación,,,,Operational
bufr4/0/02/004/4,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,4,Otros tipos,Evaporación,,,,Operational
bufr4/0/02/004/5,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,5,Arroz,Evapotranspiración,,,,Operational
bufr4/0/02/004/6,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,6,Trigo,Evapotranspiración,,,,Operational
bufr4/0/02/004/7,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,7,Maíz,Evapotranspiración,,,,Operational
bufr4/0/02/004/8,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,8,Sorgo,Evapotranspiración,,,,Operational
bufr4/0/02/004/9,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,9,Otros cultivos,Evapotranspiración,,,,Operational
bufr4/0/02/004/10-14,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,10-14,Reservadas,,,,,Operational
bufr4/0/02/004/15,002004,Tipo de instrumento utilizado para medir la evaporación o tipo de cultivo para el que se informa la evapotranspiración,15,Valor faltante,,,,,Operational
bufr4/0/02/006/0,002006,Tipo de instrumento de teledetección en altitud,0,Reservada,,,,,Operational
bufr4/0/02/006/1,002006,Tipo de instrumento de teledetección en altitud,1,Lidar de retrodispersión elástica,,,,,Operational
bufr4/0/02/006/2,002006,Tipo de instrumento de teledetección en altitud,2,Lidar de retrodispersión Ramn,,,,,Operational
bufr4/0/02/006/3,002006,Tipo de instrumento de teledetección en altitud,3,Perfilador de viento por radar,,,,,Operational
bufr4/0/02/006/4,002006,Tipo de instrumento de teledetección en altitud,4,Perfilador de viento con lidar,,,,,Operational
bufr4/0/02/006/5,002006,Tipo de instrumento de teledetección en altitud,5,Perfilador de viento SODAR,,,,,Operational
bufr4/0/02/006/6,002006,Tipo de instrumento de teledetección en altitud,6,Perfilador de viento,,,,,Operational
bufr4/0/02/006/7,002006,Tipo de instrumento de teledetección en altitud,7,Lidar,,,,,Operational
bufr4/0/02/006/8-62,002006,Tipo de instrumento de teledetección en altitud,8-62,Reservadas,,,,,Operational
bufr4/0/02/006/63,002006,Tipo de instrumento de teledetección en altitud,63,Valor faltante,,,,,Operational
bufr4/0/02/007/0,002007,Tipo de sensor del instrumento de medición del nivel de agua,0,Reservada,,,,,Operational
bufr4/0/02/007/1,002007,Tipo de sensor del instrumento de medición del nivel de agua,1,Sistema de flotadores de codificador de eje,,,,,Operational
bufr4/0/02/007/2,002007,Tipo de sensor del instrumento de medición del nivel de agua,2,Ultrasónico,,,,,Operational
bufr4/0/02/007/3,002007,Tipo de sensor del instrumento de medición del nivel de agua,3,Radar,,,,,Operational
bufr4/0/02/007/4,002007,Tipo de sensor del instrumento de medición del nivel de agua,4,Presión (transductor único),,,,,Operational
bufr4/0/02/007/5,002007,Tipo de sensor del instrumento de medición del nivel de agua,5,Presión (transductor múltiple),,,,,Operational
bufr4/0/02/007/6,002007,Tipo de sensor del instrumento de medición del nivel de agua,6,Presión (en pozo de amortiguación),,,,,Operational
bufr4/0/02/007/7,002007,Tipo de sensor del instrumento de medición del nivel de agua,7,Presión de burbujeo,,,,,Operational
bufr4/0/02/007/8,002007,Tipo de sensor del instrumento de medición del nivel de agua,8,Acústico (con tubo de sondeo),,,,,Operational
bufr4/0/02/007/9,002007,Tipo de sensor del instrumento de medición del nivel de agua,9,Acústico (a cielo abierto),,,,,Operational
bufr4/0/02/007/10-62,002007,Tipo de sensor del instrumento de medición del nivel de agua,10-62,Reservadas,,,,,Operational
bufr4/0/02/007/63,002007,Tipo de sensor del instrumento de medición del nivel de agua,63,Valor faltante,,,,,Operational
bufr4/0/02/008/0,002008,Tipo de plataforma marina,0,Plataforma fija,,,,,Operational
bufr4/0/02/008/1,002008,Tipo de plataforma marina,1,Buque de perforación móvil en alta mar,,,,,Operational
bufr4/0/02/008/2,002008,Tipo de plataforma marina,2,Plataforma de perforación autoelevadora,,,,,Operational
bufr4/0/02/008/3,002008,Tipo de plataforma marina,3,Plataforma semisumergible,,,,,Operational
bufr4/0/02/008/4,002008,Tipo de plataforma marina,4,FPSO (unidad flotante de producción almacenamiento y descarga),,,,,Operational
bufr4/0/02/008/5,002008,Tipo de plataforma marina,5,Barco ligero,,,,,Operational
bufr4/0/02/008/6-14,002008,Tipo de plataforma marina,6-14,Reservadas,,,,,Operational
bufr4/0/02/008/15,002008,Tipo de plataforma marina,15,Valor faltante,,,,,Operational
bufr4/0/02/011,002011,Tipo de radiosonda,,,,,"(Véase la Tabla de cifrado común C−2, Parte C/c.)",,Operational
bufr4/0/02/012,002012,Método de cálculo de radiosonda,,,,,(Se elaborará.),,Operational
bufr4/0/02/013/0,002013,Corrección de la radiación solar y de infrarrojo,0,Ninguna corrección,,,,,Operational
bufr4/0/02/013/1,002013,Corrección de la radiación solar y de infrarrojo,1,Radiación solar y de infrarrojo corregidas por la CIMO,,,,,Operational
bufr4/0/02/013/2,002013,Corrección de la radiación solar y de infrarrojo,2,Radiación solar y radiación de infrarrojo corregida por la CIMO,,,,,Operational
bufr4/0/02/013/3,002013,Corrección de la radiación solar y de infrarrojo,3,Únicamente radiación solar corregida por la CIMO,,,,,Operational
bufr4/0/02/013/4,002013,Corrección de la radiación solar y de infrarrojo,4,Radiación solar y de infrarrojo corregidas automáticamente por sistema de radiosonda,,,,,Operational
bufr4/0/02/013/5,002013,Corrección de la radiación solar y de infrarrojo,5,Radiación solar corregida automáticamente por sistema de radiosonda,,,,,Operational
bufr4/0/02/013/6,002013,Corrección de la radiación solar y de infrarrojo,6,Radiación solar y de infrarrojo corregidas según lo especificado por el país,,,,,Operational
bufr4/0/02/013/7,002013,Corrección de la radiación solar y de infrarrojo,7,Radiación solar corregida según lo especificado por el país,,,,,Operational
bufr4/0/02/013/8,002013,Corrección de la radiación solar y de infrarrojo,8,Radiación solar y de infrarrojo corregida según lo especificado por la GRUAN*,,,,,Operational
bufr4/0/02/013/9,002013,Corrección de la radiación solar y de infrarrojo,9,Radiación solar corregida según lo especificado por la GRUAN,,,,,Operational
bufr4/0/02/013/10-14,002013,Corrección de la radiación solar y de infrarrojo,10-14,Reservadas,,,,,Operational
bufr4/0/02/013/15,002013,Corrección de la radiación solar y de infrarrojo,15,Valor faltante,,,,,Operational
bufr4/0/02/014,002014,Técnica de seguimiento/situación del sistema utilizado,,,,,"(Véase la Tabla de cifrado común C−7, Parte C/c.)",,Operational
bufr4/0/02/015/0,002015,Integralidad de la radiosonda,0,Reservada,,,,,Operational
bufr4/0/02/015/1,002015,Integralidad de la radiosonda,1,Radiosonda de medida de la presión únicamente,,,,,Operational
bufr4/0/02/015/2,002015,Integralidad de la radiosonda,2,Radiosonda de medida de la presión únicamente y transpondedor,,,,,Operational
bufr4/0/02/015/3,002015,Integralidad de la radiosonda,3,Radiosonda de medida de la presión únicamente y reflector de radar,,,,,Operational
bufr4/0/02/015/4,002015,Integralidad de la radiosonda,4,Radiosonda que no mide la presión y transpondedor,,,,,Operational
bufr4/0/02/015/5,002015,Integralidad de la radiosonda,5,Radiosonda que no mide la presión y reflector de radar,,,,,Operational
bufr4/0/02/015/6-14,002015,Integralidad de la radiosonda,6-14,Reservadas,,,,,Operational
bufr4/0/02/015/15,002015,Integralidad de la radiosonda,15,Valor faltante,,,,,Operational
bufr4/0/02/016/1,002016,Configuración de la radiosonda,1,Regulador de arranque,,,,,Operational
bufr4/0/02/016/2,002016,Configuración de la radiosonda,2,Unidad luminosa,,,,,Operational
bufr4/0/02/016/3,002016,Configuración de la radiosonda,3,Paracaídas,,,,,Operational
bufr4/0/02/016/4,002016,Configuración de la radiosonda,4,Liberación desde azotea,,,,,Operational
bufr4/0/02/016/5,002016,Configuración de la radiosonda,Los 5,Valor faltante,,,,,Operational
bufr4/0/02/017/0,002017,Algoritmos de corrección de las mediciones de humedad,0,Sin correcciones,,,,,Operational
bufr4/0/02/017/1,002017,Algoritmos de corrección de las mediciones de humedad,1,Corrección del tiempo de respuesta proporcionado por el fabricante,,,,,Operational
bufr4/0/02/017/2,002017,Algoritmos de corrección de las mediciones de humedad,2,Corrección de la radiación solar proporcionada por el fabricante,,,,,Operational
bufr4/0/02/017/3,002017,Algoritmos de corrección de las mediciones de humedad,3,Corrección de la radiación solar y del tiempo de respuesta proporcionados por el fabricante,,,,,Operational
bufr4/0/02/017/4-6,002017,Algoritmos de corrección de las mediciones de humedad,4-6,Reservadas,,,,,Operational
bufr4/0/02/017/7,002017,Algoritmos de corrección de las mediciones de humedad,7,Corrección de la radiación solar y del tiempo de respuesta según lo especificado por la GRUAN,,,,,Operational
bufr4/0/02/017/8-30,002017,Algoritmos de corrección de las mediciones de humedad,8-30,Reservadas,,,,,Operational
bufr4/0/02/017/31,002017,Algoritmos de corrección de las mediciones de humedad,31,Valor faltante,,,,,Operational
bufr4/0/02/019,002019,Instrumentos de satélite,,,,,"(Véase la Tabla de cifrado común C–8, Parte C/c.)",,Operational
bufr4/0/02/020/0,002020,Clasificación de los satélites,0,Nimbus,,,,,Operational
bufr4/0/02/020/1,002020,Clasificación de los satélites,1,VTPR,,,,,Operational
bufr4/0/02/020/2,002020,Clasificación de los satélites,2,"TIROS 1 (TIROS, NOAA-6 a NOAA-13)",,,,,Operational
bufr4/0/02/020/3,002020,Clasificación de los satélites,3,TIROS 2 (de NOAA-14 hacia adelante),,,,,Operational
bufr4/0/02/020/10,002020,Clasificación de los satélites,10,EOS,,,,,Operational
bufr4/0/02/020/20,002020,Clasificación de los satélites,20,GPM-core,,,,,Operational
bufr4/0/02/020/31,002020,Clasificación de los satélites,31,DMSP,,,,,Operational
bufr4/0/02/020/61,002020,Clasificación de los satélites,61,Sistema polar EUMETSAT (EPS),,,,,Operational
bufr4/0/02/020/91,002020,Clasificación de los satélites,91,ERS,,,,,Operational
bufr4/0/02/020/92,002020,Clasificación de los satélites,92,Sentinel-3,,,,,Operational
bufr4/0/02/020/121,002020,Clasificación de los satélites,121,ADEOS,,,,,Operational
bufr4/0/02/020/122,002020,Clasificación de los satélites,122,GCOM,,,,,Operational
bufr4/0/02/020/241,002020,Clasificación de los satélites,241,GOES,,,,,Operational
bufr4/0/02/020/261,002020,Clasificación de los satélites,261,JASON,,,,,Operational
bufr4/0/02/020/271,002020,Clasificación de los satélites,271,GMS,,,,,Operational
bufr4/0/02/020/272,002020,Clasificación de los satélites,272,MTSAT,,,,,Operational
bufr4/0/02/020/273,002020,Clasificación de los satélites,273,Himawari,,,,,Operational
bufr4/0/02/020/281,002020,Clasificación de los satélites,281,COMS,,,,,Operational
bufr4/0/02/020/301,002020,Clasificación de los satélites,301,INSAT,,,,,Operational
bufr4/0/02/020/331,002020,Clasificación de los satélites,331,Programa operacional METEOSAT (MOP),,,,,Operational
bufr4/0/02/020/332,002020,Clasificación de los satélites,332,Programa Transicional METEOSAT (MTP),,,,,Operational
bufr4/0/02/020/333,002020,Clasificación de los satélites,333,Programa de Segunda Generación METEOSAT (MSG),,,,,Operational
bufr4/0/02/020/351,002020,Clasificación de los satélites,351,GOMS,,,,,Operational
bufr4/0/02/020/380,002020,Clasificación de los satélites,380,FY-1,,,,,Operational
bufr4/0/02/020/381,002020,Clasificación de los satélites,381,FY-2,,,,,Operational
bufr4/0/02/020/382,002020,Clasificación de los satélites,382,FY-3,,,,,Operational
bufr4/0/02/020/383,002020,Clasificación de los satélites,383,FY-4,,,,,Operational
bufr4/0/02/020/384-400,002020,Clasificación de los satélites,384-400,Reservadas,,,,,Operational
bufr4/0/02/020/401,002020,Clasificación de los satélites,401,GPS,,,,,Operational
bufr4/0/02/020/402,002020,Clasificación de los satélites,402,GLONASS,,,,,Operational
bufr4/0/02/020/403,002020,Clasificación de los satélites,403,GALILEO,,,,,Operational
bufr4/0/02/020/404,002020,Clasificación de los satélites,404,BDS (BeiDou sistema satelital de navegación),,,,,Operational
bufr4/0/02/020/405-510,002020,Clasificación de los satélites,405-510,Reservadas,,,,,Operational
bufr4/0/02/020/511,002020,Clasificación de los satélites,511,Valor faltante,,,,,Operational
bufr4/0/02/021/1,002021,Datos de instrumentos satelitales utilizados en el proceso,1,Sondas de alta precisión en infrarrojo (HIRS),,,,,Operational
bufr4/0/02/021/2,002021,Datos de instrumentos satelitales utilizados en el proceso,2,Unidad de sondeo por microondas (MSU),,,,,Operational
bufr4/0/02/021/3,002021,Datos de instrumentos satelitales utilizados en el proceso,3,Unidad de sondeo estratosférico (SSU),,,,,Operational
bufr4/0/02/021/4,002021,Datos de instrumentos satelitales utilizados en el proceso,4,Modo de viento AMI,,,,,Operational
bufr4/0/02/021/5,002021,Datos de instrumentos satelitales utilizados en el proceso,5,Modo de onda AMI,,,,,Operational
bufr4/0/02/021/6,002021,Datos de instrumentos satelitales utilizados en el proceso,6,Modo de imagen AMI,,,,,Operational
bufr4/0/02/021/7,002021,Datos de instrumentos satelitales utilizados en el proceso,7,Altímetro radar,,,,,Operational
bufr4/0/02/021/8,002021,Datos de instrumentos satelitales utilizados en el proceso,8,ATSR,,,,,Operational
bufr4/0/02/021/9,002021,Datos de instrumentos satelitales utilizados en el proceso,Los 9,Valor faltante,,,,,Operational
bufr4/0/02/022/1,002022,Técnica utilizada en el proceso de datos satelitales,1,Técnica de proceso sin especificar,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational
bufr4/0/02/022/2,002022,Técnica utilizada en el proceso de datos satelitales,2,Regresión estadística automatizada,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational
bufr4/0/02/022/3,002022,Técnica utilizada en el proceso de datos satelitales,3,Trayecto despejado,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 1) Por trayecto despejado se entiende que el sondeo se ha realizado a partir de radiancias claras obtenidas de mediciones reales en puntos despejados. Se han aplicado datos HIRS troposféricos y estratosféricos, así como datos MSU y SSU.",,,,Operational
bufr4/0/02/022/4,002022,Técnica utilizada en el proceso de datos satelitales,4,Trayecto parcialmente nuboso,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 2) Por trayecto parcialmente nuboso se entiende que el sondeo se ha llevado a cabo a partir de radiancias claras que se han calculado en puntos parcialmente nubosos. Se han aplicado datos HIRS, troposféricos y estratosféricos, así como datos MSU y SSU.",,,,Operational
bufr4/0/02/022/5,002022,Técnica utilizada en el proceso de datos satelitales,5,Trayecto nuboso,"Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo. Nota 3) Por trayecto nuboso se entiende que el sondeo se ha realizado únicamente a partir de datos HIRS estratosféricos, y datos MSU y SSU. No se han aplicado datos HIRS troposféricos a causa de nubosidad",,,,Operational
bufr4/0/02/022/6-7,002022,Técnica utilizada en el proceso de datos satelitales,6-7,Reservados,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational
bufr4/0/02/022/8,002022,Técnica utilizada en el proceso de datos satelitales,Los 8,Valor faltante,Banderines de bit que indican los elementos incluidos en el proceso de datos de sondeo.,,,,Operational
bufr4/0/02/023/0,002023,Método de cálculo del viento a partir de datos satelitales,0,Reservada,,,,,Operational
bufr4/0/02/023/1,002023,Método de cálculo del viento a partir de datos satelitales,1,Viento derivado del movimiento de las nubes observado en el canal del infrarrojo,,,,,Operational
bufr4/0/02/023/2,002023,Método de cálculo del viento a partir de datos satelitales,2,Viento derivado del movimiento de las nubes observado en el canal visible,,,,,Operational
bufr4/0/02/023/3,002023,Método de cálculo del viento a partir de datos satelitales,3,Viento derivado del movimiento de las nubes observado en el canal del vapor de agua,,,,,Operational
bufr4/0/02/023/4,002023,Método de cálculo del viento a partir de datos satelitales,4,Viento derivado del movimiento observado en varios canales espectrales,,,,,Operational
bufr4/0/02/023/5,002023,Método de cálculo del viento a partir de datos satelitales,5,Viento derivado del movimiento observado en el canal del vapor de agua en cielo despejado,,,,,Operational
bufr4/0/02/023/6,002023,Método de cálculo del viento a partir de datos satelitales,6,Viento derivado del movimiento observado en el canal del ozono,,,,,Operational
bufr4/0/02/023/7,002023,Método de cálculo del viento a partir de datos satelitales,7,Viento derivado del movimiento observado en el canal del vapor de agua (nubes o cielo despejado no especificados),,,,,Operational
bufr4/0/02/023/8-12,002023,Método de cálculo del viento a partir de datos satelitales,8-12,Reservadas,,,,,Operational
bufr4/0/02/023/13,002023,Método de cálculo del viento a partir de datos satelitales,13,Media cuadrática,,,,,Operational
bufr4/0/02/023/14,002023,Método de cálculo del viento a partir de datos satelitales,14,Reservada,,,,,Operational
bufr4/0/02/023/15,002023,Método de cálculo del viento a partir de datos satelitales,15,Valor faltante,,,,,Operational
bufr4/0/02/024/0,002024,Método de cálculo de la humedad media integrada,0,Reservada,,,,,Operational
bufr4/0/02/024/1,002024,Método de cálculo de la humedad media integrada,1,Tabla con toda la gama de variación de la humedad en la capa,,,,,Operational
bufr4/0/02/024/2,002024,Método de cálculo de la humedad media integrada,2,Técnica de regresión aplicada a 2 valores de humedad de la capa,,,,,Operational
bufr4/0/02/024/3-14,002024,Método de cálculo de la humedad media integrada,3-14,Reservadas,,,,,Operational
bufr4/0/02/024/15,002024,Método de cálculo de la humedad media integrada,15,Valor faltante,,,,,Operational
bufr4/0/02/025/1,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,1,Reservado,"Los banderines de bits indican el instrumento y/o canales utilizados para obtener diversos parámetros físicos. Cuando, en cualquier grupo de parámetros, todos los bits = 0, no se efectúa recuperación respecto a ese parámetro o serie de parámetros.",,,,Operational
bufr4/0/02/025,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 1 - Agua precipitable para las capas: superficie hasta 700 hPa, 700 a 500 hPa, y 500 a 300 hPa",,,,,Operational
bufr4/0/02/025/2,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,2,HIRS,,,,,Operational
bufr4/0/02/025/3,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,3,MSU,,,,,Operational
bufr4/0/02/025/4-5,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,4-5,Reservados,,,,,Operational
bufr4/0/02/025,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,Grupo 2 - Temperatura y presión tropopáusicas,,,,,Operational
bufr4/0/02/025/6,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,6,HIRS,,,,,Operational
bufr4/0/02/025/7,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,7,MSU,,,,,Operational
bufr4/0/02/025/8-9,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,8-9,Reservados,,,,,Operational
bufr4/0/02/025,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,Grupo 3 - Total de ozono,,,,,Operational
bufr4/0/02/025/10,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,10,"HIRS (1, 2, 3, 8, 9, 16, 17)",,,,,Operational
bufr4/0/02/025/11,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,11,"HIRS (1, 2, 3, 9, 17)",,,,,Operational
bufr4/0/02/025/12,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,12,MSU,,,,,Operational
bufr4/0/02/025/13-14,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,13-14,Reservados,,,,,Operational
bufr4/0/02/025,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 4 - Temperatura media para las capas: superficie hasta 850 hPa, 850 a 700 hPa, 700 a 500 hPa, 500 a 400 hPa, 400 a 300 hPa, 300 a 200 hPa, y 200 a 100 hPa",,,,,Operational
bufr4/0/02/025/15,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,15,HIRS,,,,,Operational
bufr4/0/02/025/16,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,16,HIRS,,,*,,Operational
bufr4/0/02/025/17,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,17,MSU,,,,,Operational
bufr4/0/02/025/18,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,18,SKINTK (únicamente océano),,,,,Operational
bufr4/0/02/025/19-20,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,19-20,Reservados,,,,,Operational
bufr4/0/02/025,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,,"Grupo 5 - Combinaciones de canales utilizadas para obtener temperaturas medias de las capas: 100 a 70 hPa, 70 a 50 hPa, 50 a 30 hPa, 30 a 10 hPa, 10 a 5 hPa, 5 a 2 hPa, 2 a 1 hPa, 1 a 0,4 hPa",,,,,Operational
bufr4/0/02/025/21,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,21,HIRS,,,*,,Operational
bufr4/0/02/025/22,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,22,SSU,,,* Valor relegado. Utilícese en su lugar la cifra de clave 6.,,Operational
bufr4/0/02/025/23,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,23,"MSU (3, 4)",,,,,Operational
bufr4/0/02/025/24,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,24,Reservado,,,,,Operational
bufr4/0/02/025/25,002025,Canal(es) satelital(es) utilizado(s) en el cálculo,Los 25,Valor faltante,,,,,Operational
bufr4/0/02/030/0,002030,Método de medición de la corriente,0,Reservada,,,,,Operational
bufr4/0/02/030/1,002030,Método de medición de la corriente,1,ADCP (perfilador de corriente de efecto Doppler),,,*,,Operational
bufr4/0/02/030/2,002030,Método de medición de la corriente,2,GEK (Electrocinetógrafo geomagnético),,,,,Operational
bufr4/0/02/030/3,002030,Método de medición de la corriente,3,Dirección y deriva del buque determinadas mediante marcaciones efectuadas a intervalos de 3 a 6 horas,,,,,Operational
bufr4/0/02/030/4,002030,Método de medición de la corriente,4,"Dirección y deriva del buque determinadas mediante marcaciones efectuadas a intervalos superiores a 6 horas, pero inferiores a 12 horas",Entre H-1 y H,,,,Operational
bufr4/0/02/030/5,002030,Método de medición de la corriente,5,Deriva de la boya,Entre H-1 y H,,,,Operational
bufr4/0/02/030/6,002030,Método de medición de la corriente,6,ADCP (perfilador de corriente de efecto Doppler),Entre H-1 y H,,,,Operational
bufr4/0/02/030/7,002030,Método de medición de la corriente,7,Valor faltante,Entre H-1 y H,,,,Operational
bufr4/0/02/031/0,002031,Duración y hora de medición de la corriente,0,Reservada,Entre H-2 y H-1,,,,Operational
bufr4/0/02/031/1,002031,Duración y hora de medición de la corriente,1,Instantánea,Entre H-2 y H-1,,,,Operational
bufr4/0/02/031/2,002031,Duración y hora de medición de la corriente,2,Promedio de 3 min o menos,Entre H-2 y H-1,,,,Operational
bufr4/0/02/031/3,002031,Duración y hora de medición de la corriente,3,"Promedio de más de 3 min, pero hasta un máximo de 6 min",Entre H-2 y H-1,,,,Operational
bufr4/0/02/031/4,002031,Duración y hora de medición de la corriente,4,"Promedio de más de 6 min, pero hasta un máximo de 12 min",,,,,Operational
bufr4/0/02/031/5,002031,Duración y hora de medición de la corriente,5,Instantánea,,,,,Operational
bufr4/0/02/031/6,002031,Duración y hora de medición de la corriente,6,Promedio de 3 min o menos,,,,,Operational
bufr4/0/02/031/7,002031,Duración y hora de medición de la corriente,7,"Promedio de más de 3 min, pero hasta un máximo de 6 min",,,,,Operational
bufr4/0/02/031/8,002031,Duración y hora de medición de la corriente,8,"Promedio de más de 6 min, pero hasta un máximo de 12 min",,,,,Operational
bufr4/0/02/031/9,002031,Duración y hora de medición de la corriente,9,No se utiliza el método vectorial o de perfil de corriente por efecto Doppler,,,,,Operational
bufr4/0/02/031/10,002031,Duración y hora de medición de la corriente,10,Reservada,,,,,Operational
bufr4/0/02/031/11,002031,Duración y hora de medición de la corriente,11,Una hora o menos,,,,,Operational
bufr4/0/02/031/12,002031,Duración y hora de medición de la corriente,12,"Más de 1 hora, pero como máximo 2 horas",,,,,Operational
