Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/08/003/9,008003,Significación vertical (observaciones satelitales),9,Nubes medias,,,,,Operational
bufr4/0/08/003/10,008003,Significación vertical (observaciones satelitales),10,Nubes altas,,,,,Operational
bufr4/0/08/003/11-62,008003,Significación vertical (observaciones satelitales),11-62,Reservadas,,,,,Operational
bufr4/0/08/003/63,008003,Significación vertical (observaciones satelitales),63,Valor faltante,,,,,Operational
bufr4/0/08/004/0-1,008004,Fase del vuelo de la aeronave,0-1,Reservadas,,,,,Operational
bufr4/0/08/004/2,008004,Fase del vuelo de la aeronave,2,Irregular (UNS),,,,,Operational
bufr4/0/08/004/3,008004,Fase del vuelo de la aeronave,3,"Nivel del vuelo, observación regular (LVR)",,,,,Operational
bufr4/0/08/004/4,008004,Fase del vuelo de la aeronave,4,"Nivel del vuelo, viento máximo encontrado (LVW)",,,,,Operational
bufr4/0/08/004/5,008004,Fase del vuelo de la aeronave,5,Ascenso (ASC),,,,,Operational
bufr4/0/08/004/6,008004,Fase del vuelo de la aeronave,6,Descenso (DES),,,,,Operational
bufr4/0/08/004/7,008004,Fase del vuelo de la aeronave,7,Valor faltante,,,,,Operational
bufr4/0/08/005/0,008005,Significación del atributo meteorológico,0,Centro de la tormenta,,,,,Operational
bufr4/0/08/005/1,008005,Significación del atributo meteorológico,1,Límite exterior o límite de la tormenta,,,,,Operational
bufr4/0/08/005/2,008005,Significación del atributo meteorológico,2,Posición del viento máximo,,,,,Operational
bufr4/0/08/005/3,008005,Significación del atributo meteorológico,3,Posición de la tormenta en el análisis perturbado,,,,,Operational
bufr4/0/08/005/4,008005,Significación del atributo meteorológico,4,Posición de la tormenta en el análisis,,,,,Operational
bufr4/0/08/005/6-14,008005,Significación del atributo meteorológico,6-14,Reservadas,,,,,Operational
bufr4/0/08/005/15,008005,Significación del atributo meteorológico,15,Valor faltante,,,,,Operational
bufr4/0/08/006/1,008006,Significación del sondeo vertical del ozono,1,Superficie,,,,,Operational
bufr4/0/08/006/2,008006,Significación del sondeo vertical del ozono,2,Nivel estándar,,,,,Operational
bufr4/0/08/006/3,008006,Significación del sondeo vertical del ozono,3,Nivel de la tropopausa,,,,,Operational
bufr4/0/08/006/4,008006,Significación del sondeo vertical del ozono,4,Nivel máximo prominente,,,,,Operational
bufr4/0/08/006/5,008006,Significación del sondeo vertical del ozono,5,Nivel mínimo prominente,,,,,Operational
bufr4/0/08/006/6,008006,Significación del sondeo vertical del ozono,6,Nivel de presión mínima,,,,,Operational
bufr4/0/08/006/7,008006,Significación del sondeo vertical del ozono,7,Reservado,,,,,Operational
bufr4/0/08/006/8,008006,Significación del sondeo vertical del ozono,8,Nivel de significación no determinada,,,,,Operational
bufr4/0/08/006/Todos-los-9,008006,Significación del sondeo vertical del ozono,Todos los 9,Valor faltante,,,,,Operational
bufr4/0/08/007/0,008007,Significación dimensional,0,Punto,,,,,Operational
bufr4/0/08/007/1,008007,Significación dimensional,1,Línea,,,,,Operational
bufr4/0/08/007/2,008007,Significación dimensional,2,Área,,,,,Operational
bufr4/0/08/007/3,008007,Significación dimensional,3,Volumen,,,,,Operational
bufr4/0/08/007/4-14,008007,Significación dimensional,4-14,Reservadas,,,,,Operational
bufr4/0/08/007/15,008007,Significación dimensional,15,Valor faltante,,,,,Operational
bufr4/0/08/008/1,008008,Significación del sondeo vertical de la radiación,1,Superficie,,,,,Operational
bufr4/0/08/008/2,008008,Significación del sondeo vertical de la radiación,2,Nivel estándar,,,,,Operational
bufr4/0/08/008/3,008008,Significación del sondeo vertical de la radiación,3,Nivel de la tropopausa,,,,,Operational
bufr4/0/08/008/4,008008,Significación del sondeo vertical de la radiación,4,Nivel de radiación beta máxima,,,,,Operational
bufr4/0/08/008/5,008008,Significación del sondeo vertical de la radiación,5,Nivel de radiación gamma máxima,,,,,Operational
bufr4/0/08/008/6,008008,Significación del sondeo vertical de la radiación,6,Nivel de presión mínima,,,,,Operational
bufr4/0/08/008/7,008008,Significación del sondeo vertical de la radiación,7,Reservado,,,,,Operational
bufr4/0/08/008/8,008008,Significación del sondeo vertical de la radiación,8,Nivel de significación no determinada,,,,,Operational
bufr4/0/08/008/9,008008,Significación del sondeo vertical de la radiación,Los 9,Valor faltante,,,,,Operational
bufr4/0/08/009/0,008009,Fase detallada de vuelo de aeronave,0,"Vuelo horizontal, observación de rutina, inestable",,,,,Operational
bufr4/0/08/009/1,008009,Fase detallada de vuelo de aeronave,1,"Vuelo horizontal, viento más fuerte encontrado, inestable",,,,,Operational
bufr4/0/08/009/2,008009,Fase detallada de vuelo de aeronave,2,Inestable (UNS),,,,,Operational
bufr4/0/08/009/3,008009,Fase detallada de vuelo de aeronave,3,"Vuelo horizontal, observación de rutina (LVR)",,,,,Operational
bufr4/0/08/009/4,008009,Fase detallada de vuelo de aeronave,4,"Vuelo horizontal, viento más fuerte encontrado (LVW)",,,,,Operational
bufr4/0/08/009/5,008009,Fase detallada de vuelo de aeronave,5,Ascendente (ASC),,,,,Operational
bufr4/0/08/009/6,008009,Fase detallada de vuelo de aeronave,6,Descendente (DES),,,,,Operational
bufr4/0/08/009/7,008009,Fase detallada de vuelo de aeronave,7,"Ascendente, intervalos de observación seleccionados por incrementos de tiempo",,,,,Operational
bufr4/0/08/009/8,008009,Fase detallada de vuelo de aeronave,8,"Ascendente, intervalos de observación seleccionados por incrementos de tiempo, inestable",,,,,Operational
bufr4/0/08/009/9,008009,Fase detallada de vuelo de aeronave,9,"Ascendente, intervalos de observación seleccionados por incrementos de presión",,,,,Operational
bufr4/0/08/009/10,008009,Fase detallada de vuelo de aeronave,10,"Ascendente, intervalos de observación seleccionados por incrementos de presión, inestable",,,,,Operational
bufr4/0/08/009/11,008009,Fase detallada de vuelo de aeronave,11,"Descendente, intervalos de observación seleccionados por incrementos de tiempo",,,,,Operational
bufr4/0/08/009/12,008009,Fase detallada de vuelo de aeronave,12,"Descendente, intervalos de observación seleccionados por incrementos de tiempo, inestable",,,,,Operational
bufr4/0/08/009/13,008009,Fase detallada de vuelo de aeronave,13,"Descendente, intervalos de observación seleccionados por incrementos de presión",,,,,Operational
bufr4/0/08/009/14,008009,Fase detallada de vuelo de aeronave,14,"Descendente, intervalos de observación seleccionados por incrementos de presión, inestable",,,,,Operational
bufr4/0/08/009/15,008009,Fase detallada de vuelo de aeronave,15,Valor faltante,,,,,Operational
bufr4/0/08/010/0,008010,Calificador de superficie (para datos de temperatura),0,Reservada,,,,,Operational
bufr4/0/08/010/1,008010,Calificador de superficie (para datos de temperatura),1,Suelo desnudo,,,,,Operational
bufr4/0/08/010/2,008010,Calificador de superficie (para datos de temperatura),2,Roca desnuda,,,,,Operational
bufr4/0/08/010/3,008010,Calificador de superficie (para datos de temperatura),3,Cubierta de hierba,,,,,Operational
bufr4/0/08/010/4,008010,Calificador de superficie (para datos de temperatura),4,"Agua (lago, mar)",,,,,Operational
bufr4/0/08/010/5,008010,Calificador de superficie (para datos de temperatura),5,Escorrentía subterránea,,,,,Operational
bufr4/0/08/010/6,008010,Calificador de superficie (para datos de temperatura),6,Nieve,,,,,Operational
bufr4/0/08/010/7,008010,Calificador de superficie (para datos de temperatura),7,Hielo,,,,,Operational
bufr4/0/08/010/8,008010,Calificador de superficie (para datos de temperatura),8,Pista o carretera,,,,,Operational
bufr4/0/08/010/9,008010,Calificador de superficie (para datos de temperatura),9,Puente de acero de buque o plataforma,,,,,Operational
bufr4/0/08/010/10,008010,Calificador de superficie (para datos de temperatura),10,Puente de madera de buque o plataforma,,,,,Operational
bufr4/0/08/010/11,008010,Calificador de superficie (para datos de temperatura),11,Puente parcialmente cubierto con placa de caucho de buque o plataforma,,,,,Operational
bufr4/0/08/010/12,008010,Calificador de superficie (para datos de temperatura),12,Techo del edificio,,,,,Operational
bufr4/0/08/010/13-30,008010,Calificador de superficie (para datos de temperatura),13-30,Reservadas,,,,,Operational
bufr4/0/08/010/31,008010,Calificador de superficie (para datos de temperatura),31,Valor faltante,,,,,Operational
bufr4/0/08/011/0,008011,Característica meteorológica,0,Frente casi estacionario en superficie,,,,,Operational
bufr4/0/08/011/1,008011,Característica meteorológica,1,Frente casi estacionario en altitud,,,,,Operational
bufr4/0/08/011/2,008011,Característica meteorológica,2,Frente cálido en superficie,,,,,Operational
bufr4/0/08/011/3,008011,Característica meteorológica,3,Frente cálido en altitud,,,,,Operational
bufr4/0/08/011/4,008011,Característica meteorológica,4,Frente frío en superficie,,,,,Operational
bufr4/0/08/011/5,008011,Característica meteorológica,5,Frente frío en altitud,,,,,Operational
bufr4/0/08/011/6,008011,Característica meteorológica,6,Oclusión,,,,,Operational
bufr4/0/08/011/7,008011,Característica meteorológica,7,Línea de inestabilidad,,,,,Operational
bufr4/0/08/011/8,008011,Característica meteorológica,8,Frente intertropical,,,,,Operational
bufr4/0/08/011/9,008011,Característica meteorológica,9,Línea de convergencia,,,,,Operational
bufr4/0/08/011/10,008011,Característica meteorológica,10,Corriente de chorro,,,,,Operational
bufr4/0/08/011/11,008011,Característica meteorológica,11,Cielo despejado,,,,,Operational
bufr4/0/08/011/12,008011,Característica meteorológica,12,Nubes,,,,,Operational
bufr4/0/08/011/13,008011,Característica meteorológica,13,Turbulencia,,,,,Operational
bufr4/0/08/011/14,008011,Característica meteorológica,14,Tormenta,,,,,Operational
bufr4/0/08/011/15,008011,Característica meteorológica,15,Engelamiento del fuselaje de la aeronave,,,,,Operational
bufr4/0/08/011/16,008011,Característica meteorológica,16,Fenómeno,,,,,Operational
bufr4/0/08/011/17,008011,Característica meteorológica,17,Volcán,,,,,Operational
bufr4/0/08/011/18,008011,Característica meteorológica,18,Parásitos atmosféricos,,,,,Operational
bufr4/0/08/011/19,008011,Característica meteorológica,19,Reservada,,,,,Operational
bufr4/0/08/011/20,008011,Característica meteorológica,20,Nubes especiales,,,,,Operational
bufr4/0/08/011/21,008011,Característica meteorológica,21,Tormenta,,,,,Operational
bufr4/0/08/011/22,008011,Característica meteorológica,22,Ciclón tropical,,,,,Operational
bufr4/0/08/011/23,008011,Característica meteorológica,23,Onda orográfica,,,,,Operational
bufr4/0/08/011/24,008011,Característica meteorológica,24,Tempestad de polvo,,,,,Operational
bufr4/0/08/011/25,008011,Característica meteorológica,25,Tempestad de arena,,,,,Operational
bufr4/0/08/011/26-62,008011,Característica meteorológica,26-62,Reservadas,,,,,Operational
bufr4/0/08/011/63,008011,Característica meteorológica,63,Valor faltante,,,,,Operational
bufr4/0/08/012/0,008012,Calificador tierra/mar,0,Tierra,,,,,Operational
bufr4/0/08/012/1,008012,Calificador tierra/mar,1,Mar,,,,,Operational
bufr4/0/08/012/2,008012,Calificador tierra/mar,2,Costa,,,,,Operational
bufr4/0/08/012/3,008012,Calificador tierra/mar,3,Valor faltante,,,,,Operational
bufr4/0/08/013/0,008013,Calificador dia/noche,0,Noche,,,,,Operational
bufr4/0/08/013/1,008013,Calificador dia/noche,1,Día,,,,,Operational
bufr4/0/08/013/2,008013,Calificador dia/noche,2,Crepúsculo,,,,,Operational
bufr4/0/08/013/3,008013,Calificador dia/noche,3,Valor faltante,,,,,Operational
bufr4/0/08/014/0,008014,Calificador para el alcance visual en pista,0,Valor medio de 10 minutos,valor normal,,,,Operational
bufr4/0/08/014/1,008014,Calificador para el alcance visual en pista,1,Valor medio de 10 minutos,por encima del límite superior para evaluaciones del alcance visual en pista (P),,,,Operational
bufr4/0/08/014/2,008014,Calificador para el alcance visual en pista,2,Valor medio de 10 minutos,por debajo del límite inferior para evaluaciones del alcance visual en pista (M),,,,Operational
bufr4/0/08/014/3,008014,Calificador para el alcance visual en pista,3,Valor mínimo de un minuto,valor normal,,,,Operational
bufr4/0/08/014/4,008014,Calificador para el alcance visual en pista,4,Valor mínimo de un minuto,por encima del límite superior para evaluaciones del alcance visual en pista (P),,,,Operational
bufr4/0/08/014/5,008014,Calificador para el alcance visual en pista,5,Valor mínimo de un minuto,por debajo del límite inferior para evaluaciones del alcance visual en pista (M),,,,Operational
bufr4/0/08/014/6,008014,Calificador para el alcance visual en pista,6,Valor máximo de un minuto,valor normal,,,,Operational
bufr4/0/08/014/7,008014,Calificador para el alcance visual en pista,7,Valor máximo de un minuto,por encima del límite superior para evaluaciones del alcance visual en pista (P),,,,Operational
bufr4/0/08/014/8,008014,Calificador para el alcance visual en pista,8,Valor máximo de un minuto,por debajo del límite inferior para evaluaciones del alcance visual en pista (M),,,,Operational
bufr4/0/08/014/9-14,008014,Calificador para el alcance visual en pista,9-14,Reservadas,,,,,Operational
bufr4/0/08/014/15,008014,Calificador para el alcance visual en pista,15,Valor faltante,,,,,Operational
bufr4/0/08/015/0,008015,Calificador significativo del sensor,0,Sensor único,,,,,Operational
bufr4/0/08/015/1,008015,Calificador significativo del sensor,1,Sensor primario,,,,,Operational
bufr4/0/08/015/2,008015,Calificador significativo del sensor,2,Sensor secundario (reserva),,,,,Operational
bufr4/0/08/015/3-6,008015,Calificador significativo del sensor,3-6,Reservadas,,,,,Operational
bufr4/0/08/015/7,008015,Calificador significativo del sensor,7,Valor faltante,,,,,Operational
bufr4/0/08/016/0,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,0,NOSIG,,,,,Operational
bufr4/0/08/016/1,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,1,BECMG,,,,,Operational
bufr4/0/08/016/2,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,2,TEMPO,,,,,Operational
bufr4/0/08/016/3,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,3,FM,,,,,Operational
bufr4/0/08/016/4-6,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,4-6,Reservadas,,,,,Operational
bufr4/0/08/016/7,008016,Calificador de cambio de un pronóstico de tipo tendencia o de un pronóstico de aeródromo,7,Valor faltante,,,,,Operational
bufr4/0/08/017/0,008017,Calificador de la hora a la cual se espera que se produzca el cambio previsto,0,FM,,,,,Operational
bufr4/0/08/017/1,008017,Calificador de la hora a la cual se espera que se produzca el cambio previsto,1,TL,,,,,Operational
bufr4/0/08/017/2,008017,Calificador de la hora a la cual se espera que se produzca el cambio previsto,2,AT,,,,,Operational
bufr4/0/08/017/3,008017,Calificador de la hora a la cual se espera que se produzca el cambio previsto,3,Valor faltante,,,,,Operational
bufr4/0/08/018/1,008018,Tipo de superficie tierra/hielo medida por SeaWinds,1,Presencia de tierra,,,,,Operational
bufr4/0/08/018/2,008018,Tipo de superficie tierra/hielo medida por SeaWinds,2,Mapa de hielos en superficie indica presencia de hielo,,,,,Operational
bufr4/0/08/018/3-10,008018,Tipo de superficie tierra/hielo medida por SeaWinds,3-10,Reservados,,,,,Operational
bufr4/0/08/018/11,008018,Tipo de superficie tierra/hielo medida por SeaWinds,11,Datos del mapa de hielos no disponibles,,,,,Operational
bufr4/0/08/018/12,008018,Tipo de superficie tierra/hielo medida por SeaWinds,12,Datos del mapa de atenuación no disponibles,,,,,Operational
bufr4/0/08/018/13-16,008018,Tipo de superficie tierra/hielo medida por SeaWinds,13-16,Reservados,,,,,Operational
bufr4/0/08/018/17,008018,Tipo de superficie tierra/hielo medida por SeaWinds,Los 17,Valor faltante,,,,,Operational
bufr4/0/08/019/0,008019,Calificador para el identificador del centro siguiente,0,Reservada,,,,,Operational
bufr4/0/08/019/1,008019,Calificador para el identificador del centro siguiente,1,Unidad ATS (servicio de tránsito aéreo) que presta servicio a la FIR (Región de Información de Vuelo),,,,,Operational
bufr4/0/08/019/2,008019,Calificador para el identificador del centro siguiente,2,FIR (Región de información de vuelo),,,,,Operational
bufr4/0/08/019/3,008019,Calificador para el identificador del centro siguiente,3,UIR (Región superior de información de vuelo),,,,,Operational
bufr4/0/08/019/4,008019,Calificador para el identificador del centro siguiente,4,CTA (Área de control),,,,,Operational
bufr4/0/08/019/5,008019,Calificador para el identificador del centro siguiente,5,VAAC (Centro de avisos de cenizas volcánicas),,,,,Operational
bufr4/0/08/019/6,008019,Calificador para el identificador del centro siguiente,6,MWO (Oficina de Vigilancia Meteorológica) que emite mensajes SIGMET,,,,,Operational
bufr4/0/08/019/7-14,008019,Calificador para el identificador del centro siguiente,7-14,Reservadas,,,,,Operational
bufr4/0/08/019/15,008019,Calificador para el identificador del centro siguiente,15,Valor faltante,,,,,Operational
bufr4/0/08/021/0,008021,Significación temporal,0,Reservada,,,,,Operational
bufr4/0/08/021/1,008021,Significación temporal,1,Serie temporal,,,,,Operational
bufr4/0/08/021/2,008021,Significación temporal,2,Valor medio del tiempo (véase la nota 1),,,,,Operational
bufr4/0/08/021/3,008021,Significación temporal,3,Acumulado,,,,,Operational
bufr4/0/08/021/4,008021,Significación temporal,4,Predicción,,,,,Operational
bufr4/0/08/021/5,008021,Significación temporal,5,Serie temporal de predicción,,,,,Operational
bufr4/0/08/021/6,008021,Significación temporal,6,Tiempo medio de predicción,,,,,Operational
bufr4/0/08/021/7,008021,Significación temporal,7,Predicción acumulada,,,,,Operational
bufr4/0/08/021/8,008021,Significación temporal,8,Media de conjunto (véase la nota 2),,,,,Operational
bufr4/0/08/021/9,008021,Significación temporal,9,Serie temporal de medias de conjunto,,,,,Operational
bufr4/0/08/021/10,008021,Significación temporal,10,Promedio de tiempo de medias de conjunto,,,,,Operational
bufr4/0/08/021/11,008021,Significación temporal,11,Valor acumulado de medias de conjunto,,,,,Operational
bufr4/0/08/021/12,008021,Significación temporal,12,Predicción media de conjunto,,,,,Operational
bufr4/0/08/021/13,008021,Significación temporal,13,Serie temporal de predicción media de conjunto,,,,,Operational
bufr4/0/08/021/14,008021,Significación temporal,14,Promedio de tiempo de predicción media de conjunto,,,,,Operational
bufr4/0/08/021/15,008021,Significación temporal,15,Valor acumulado de predicción media de conjunto,,,,,Operational
bufr4/0/08/021/16,008021,Significación temporal,16,Análisis,,,,,Operational
bufr4/0/08/021/17,008021,Significación temporal,17,Comienzo del fenómeno,,,,,Operational
bufr4/0/08/021/18,008021,Significación temporal,18,Hora del lanzamiento del radiosonda,,,,,Operational
bufr4/0/08/021/19,008021,Significación temporal,19,Comienzo de la órbita,,,,,Operational
bufr4/0/08/021/20,008021,Significación temporal,20,Final de la órbita,,,,,Operational
bufr4/0/08/021/21,008021,Significación temporal,21,Hora del nodo ascendente,,,,,Operational
bufr4/0/08/021/22,008021,Significación temporal,22,Hora de la aparición de un salto de viento,,,,,Operational
bufr4/0/08/021/23,008021,Significación temporal,23,Período de control,,,,,Operational
bufr4/0/08/021/24,008021,Significación temporal,24,Límite de tiempo acordado para la recepción de informes,,,,,Operational
bufr4/0/08/021/25,008021,Significación temporal,25,Hora de notificación nominal,,,,,Operational
bufr4/0/08/021/26,008021,Significación temporal,26,Hora de la última posición conocida,,,,,Operational
bufr4/0/08/021/27,008021,Significación temporal,27,Primera aproximación,,,,,Operational
bufr4/0/08/021/28,008021,Significación temporal,28,Inicio de la exploración,,,,,Operational
bufr4/0/08/021/29,008021,Significación temporal,29,Final de exploración u hora de finalización,,,,,Operational
bufr4/0/08/021/30,008021,Significación temporal,30,Hora de ocurrencia,,,,,Operational
bufr4/0/08/021/31,008021,Significación temporal,31,Valor faltante,,,,,Operational
bufr4/0/08/023/0-1,008023,Estadísticas de primer orden*,0-1,Reservadas,,,,,Operational
bufr4/0/08/023/2,008023,Estadísticas de primer orden*,2,Valor máximo,,,,,Operational
bufr4/0/08/023/3,008023,Estadísticas de primer orden*,3,Valor mínimo,,,,,Operational
bufr4/0/08/023/4,008023,Estadísticas de primer orden*,4,Valor medio,,,,,Operational
bufr4/0/08/023/5,008023,Estadísticas de primer orden*,5,Valor mediano,,,,,Operational
bufr4/0/08/023/6,008023,Estadísticas de primer orden*,6,Valor modal,,,,,Operational
bufr4/0/08/023/7,008023,Estadísticas de primer orden*,7,Error medio absoluto,,,,,Operational
bufr4/0/08/023/8,008023,Estadísticas de primer orden*,8,Reservada,,,,,Operational
bufr4/0/08/023/9,008023,Estadísticas de primer orden*,9,Mejor estimación de la desviación típica (N-1),,,,,Operational
bufr4/0/08/023/10,008023,Estadísticas de primer orden*,10,Desviación típica (N),,,,,Operational
bufr4/0/08/023/11,008023,Estadísticas de primer orden*,11,Media armónica,,,,,Operational
bufr4/0/08/023/12,008023,Estadísticas de primer orden*,12,Error vectorial cuadrático medio,,,,,Operational
bufr4/0/08/023/13,008023,Estadísticas de primer orden*,13,Media cuadrática,,,,,Operational
bufr4/0/08/023/14-31,008023,Estadísticas de primer orden*,14-31,Reservadas,,,,,Operational
bufr4/0/08/023/32,008023,Estadísticas de primer orden*,32,Media vectorial,,,,,Operational
bufr4/0/08/023/33-62,008023,Estadísticas de primer orden*,33-62,Reservadas para uso local,,,,,Operational
bufr4/0/08/023/63,008023,Estadísticas de primer orden*,63,Valor faltante,,,,,Operational
bufr4/0/08/024/0-1,008024,Estadísticas de diferencia*,0-1,Reservadas,,,,,Operational
bufr4/0/08/024/2,008024,Estadísticas de diferencia*,2,Observada menos máxima,,,,,Operational
bufr4/0/08/024/3,008024,Estadísticas de diferencia*,3,Observada menos mínima,,,,,Operational
bufr4/0/08/024/4,008024,Estadísticas de diferencia*,4,Observada menos media,,,,,Operational
bufr4/0/08/024/5,008024,Estadísticas de diferencia*,5,Observada menos mediana,,,,,Operational
bufr4/0/08/024/6,008024,Estadísticas de diferencia*,6,Observada menos modo,,,,,Operational
bufr4/0/08/024/7-10,008024,Estadísticas de diferencia*,7-10,Reservadas,,,,,Operational
bufr4/0/08/024/11,008024,Estadísticas de diferencia*,11,Observada menos climatología (anomalía),,,,,Operational
bufr4/0/08/024/12,008024,Estadísticas de diferencia*,12,Observada menos valor analizado,,,,,Operational
bufr4/0/08/024/13,008024,Estadísticas de diferencia*,13,Observada menos valor analizado inicializado,,,,,Operational
bufr4/0/08/024/14,008024,Estadísticas de diferencia*,14,Observada menos valor de predicción**,,,,,Operational
bufr4/0/08/024/15-20,008024,Estadísticas de diferencia*,15-20,Reservadas,,,,,Operational
bufr4/0/08/024/21,008024,Estadísticas de diferencia*,21,Observada menos valor interpolado,,,,,Operational
bufr4/0/08/024/22,008024,Estadísticas de diferencia*,22,Observada menos valor calculado hidrostáticamente,,,,,Operational
bufr4/0/08/024/23-31,008024,Estadísticas de diferencia*,23-31,Reservadas,,,,,Operational
bufr4/0/08/024/32-62,008024,Estadísticas de diferencia*,32-62,Reservadas para uso local,,,,,Operational
bufr4/0/08/024/63,008024,Estadísticas de diferencia*,63,Valor faltante,,,,,Operational
bufr4/0/08/025/0,008025,Calificador de diferencia de tiempo,0,Tiempo universal coordinado (UTC) menos hora local de referencia,,,,,Operational
bufr4/0/08/025/1,008025,Calificador de diferencia de tiempo,1,Hora local de referencia,,,,,Operational
bufr4/0/08/025/2,008025,Calificador de diferencia de tiempo,2,Tiempo universal coordinado (UTC) menos reloj del satélite,,,,,Operational
bufr4/0/08/025/3-4,008025,Calificador de diferencia de tiempo,3-4,Reservadas,,,,,Operational
bufr4/0/08/025/5,008025,Calificador de diferencia de tiempo,5,Diferencia de tiempo desde el extremo del segmento de proceso,,,,,Operational
bufr4/0/08/025/6-14,008025,Calificador de diferencia de tiempo,6-14,Reservadas,,,,,Operational
bufr4/0/08/025/15,008025,Calificador de diferencia de tiempo,15,Valor faltante,,,,,Operational
bufr4/0/08/026/0,008026,Significación matricial,0,Matriz núcleo de promediación,,,,,Operational
bufr4/0/08/026/1,008026,Significación matricial,1,Matiz de correlación (C),,,,,Operational
