Id,Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/04/004/2/010004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304004,"PresiÃ³n en la cima de la nube, nubosidad, temperatura",,010004,PresiÃ³n,,,,Operational
bufr4/3/04/004/3/020010,04,Secuencias meteorológicas comunes a las observaciones satelitales,304004,"PresiÃ³n en la cima de la nube, nubosidad, temperatura",,020010,Cubierta de nubes (total,,,,Operational
bufr4/3/04/004/4/012001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304004,"PresiÃ³n en la cima de la nube, nubosidad, temperatura",,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/04/005/1/002024,04,Secuencias meteorológicas comunes a las observaciones satelitales,304005,Humedad relativa media de la capa,,002024,MÃ©todo de cÃ¡lculo de la humedad media integrada,,,,Operational
bufr4/3/04/005/2/007004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304005,Humedad relativa media de la capa,,007004,PresiÃ³n },,,,Operational
bufr4/3/04/005/3/013003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304005,Humedad relativa media de la capa,,013003,Humedad relativa,,,,Operational
bufr4/3/04/006/1/014001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304006,RadiaciÃ³n,,014001,"RadiaciÃ³n de onda larga, integrada durante 24 horas",RadiaciÃ³n saliente de onda larga,,,Operational
bufr4/3/04/006/2/014001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304006,RadiaciÃ³n,,014001,"RadiaciÃ³n de onda larga, integrada durante 24 horas",RadiaciÃ³n incidente de onda larga,,,Operational
bufr4/3/04/006/3/014003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304006,RadiaciÃ³n,,014003,"RadiaciÃ³n de onda corta, integrada durante 24 horas",RadiaciÃ³n saliente de onda corta,,,Operational
bufr4/3/04/011/1/002163,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,002163,MÃ©todo de determinaciÃ³n de la altura,,,,Operational
bufr4/3/04/011/2/002164,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,002164,MÃ©todo de correlaciÃ³n del trazador,,,,Operational
bufr4/3/04/011/3/008012,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,008012,Calificador tierra/mar,,,,Operational
bufr4/3/04/011/4/007024,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,007024,Ãngulo cenital del satÃ©lite,,,,Operational
bufr4/3/04/011/5/002057,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,002057,Origen de la informaciÃ³n de primera aproximaciÃ³n para sondeos de satÃ©lites GOES-I/M,,,,Operational
bufr4/3/04/011/6/008021,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,008021,SignificaciÃ³n temporal,,,,Operational
bufr4/3/04/011/7/004001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004001,AÃ±o,,,,Operational
bufr4/3/04/011/8/004002,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004002,Mes,,,,Operational
bufr4/3/04/011/9/004003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004003,DÃ­a,,,,Operational
bufr4/3/04/011/10/004004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004004,Hora,,,,Operational
bufr4/3/04/011/11/008021,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,008021,SignificaciÃ³n temporal,,,,Operational
bufr4/3/04/011/12/004024,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004024,PerÃ­odo o desplazamiento de tiempo,,,,Operational
bufr4/3/04/011/13/110004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,110004,Repetir 10 descriptores 4 veces,,,,Operational
bufr4/3/04/011/14/008021,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,008021,SignificaciÃ³n temporal,,,,Operational
bufr4/3/04/011/15/004004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004004,Hora,,,,Operational
bufr4/3/04/011/16/004005,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004005,Minuto,,,,Operational
bufr4/3/04/011/17/004006,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004006,Segundo,,,,Operational
bufr4/3/04/011/18/008021,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,008021,SignificaciÃ³n temporal,,,,Operational
bufr4/3/04/011/19/004004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004004,Hora,,,,Operational
bufr4/3/04/011/20/004005,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004005,Minuto,,,,Operational
bufr4/3/04/011/21/004006,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,004006,Segundo,,,,Operational
bufr4/3/04/011/22/011001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,011001,DirecciÃ³n del viento,,,,Operational
bufr4/3/04/011/23/011002,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,011002,Velocidad del viento,,,,Operational
bufr4/3/04/011/24/103010,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,103010,Repetir 3 descriptores 10 veces,,,,Operational
bufr4/3/04/011/25/002163,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,002163,MÃ©todo de determinaciÃ³n de la altura,,,,Operational
bufr4/3/04/011/26/007004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,007004,PresiÃ³n,,,,Operational
bufr4/3/04/011/27/012001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304011,InformaciÃ³n GOES-I/M,,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/04/030/1/027031,04,Secuencias meteorológicas comunes a las observaciones satelitales,304030,UbicaciÃ³n de la plataforma,,027031,Distancia desde el centro de la Tierra en direcciÃ³n de 0 grados de longitud,,,,Operational
bufr4/3/04/030/2/028031,04,Secuencias meteorológicas comunes a las observaciones satelitales,304030,UbicaciÃ³n de la plataforma,,028031,Distancia desde el centro de la Tierra en direcciÃ³n 90 grados Este,,,,Operational
bufr4/3/04/030/3/010031,04,Secuencias meteorológicas comunes a las observaciones satelitales,304030,UbicaciÃ³n de la plataforma,,010031,Distancia desde el centro de la Tierra en direcciÃ³n al Polo Norte,,,,Operational
bufr4/3/04/031/1/001041,04,Secuencias meteorológicas comunes a las observaciones satelitales,304031,Velocidad de la plataforma,,001041,Velocidad absoluta de la plataforma - primer componente,,,,Operational
bufr4/3/04/031/2/001042,04,Secuencias meteorológicas comunes a las observaciones satelitales,304031,Velocidad de la plataforma,,001042,Velocidad absoluta de la plataforma - segundo componente,,,,Operational
bufr4/3/04/031/3/001043,04,Secuencias meteorológicas comunes a las observaciones satelitales,304031,Velocidad de la plataforma,,001043,Velocidad absoluta de la plataforma - tercer componente,,,,Operational
bufr4/3/04/032/1/002153,04,Secuencias meteorológicas comunes a las observaciones satelitales,304032,FracciÃ³n nubosa,,002153,Frecuencia central del canal del satÃ©lite,,,,Operational
bufr4/3/04/032/2/002154,04,Secuencias meteorológicas comunes a las observaciones satelitales,304032,FracciÃ³n nubosa,,002154,Ancho de banda del canal del satÃ©lite,,,,Operational
bufr4/3/04/032/3/020081,04,Secuencias meteorológicas comunes a las observaciones satelitales,304032,FracciÃ³n nubosa,,020081,Nubosidad en el segmento,,,,Operational
bufr4/3/04/032/4/020082,04,Secuencias meteorológicas comunes a las observaciones satelitales,304032,FracciÃ³n nubosa,,020082,Cantidad de segmento sin nubes,,,,Operational
bufr4/3/04/032/5/020012,04,Secuencias meteorológicas comunes a las observaciones satelitales,304032,FracciÃ³n nubosa,,020012,Tipo de nubes,,,,Operational
bufr4/3/04/033/1/002152,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,002152,Instrumento satelital utilizado en el procesamiento de los datos,,,,Operational
bufr4/3/04/033/2/002166,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,002166,Tipo de radiancia,,,,Operational
bufr4/3/04/033/3/002167,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,002167,MÃ©todo de cÃ¡lculo de la radiancia,,,,Operational
bufr4/3/04/033/4/002153,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,002153,Frecuencia central del canal del satÃ©lite,,,,Operational
bufr4/3/04/033/5/002154,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,002154,Ancho de banda del canal del satÃ©lite,,,,Operational
bufr4/3/04/033/6/012075,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,012075,Radiancia espectral,,,,Operational
bufr4/3/04/033/7/012076,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,012076,Radiancia,,,,Operational
bufr4/3/04/033/8/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304033,Radiancia en cielo despejado,,012063,Temperatura de lumicia,,,,Operational
bufr4/3/04/034/1/102004,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,102004,Repetir 2 descriptores 4 veces,,,,Operational
bufr4/3/04/034/2/027001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,027001,Latitud (gran precisiÃ³n,,,,Operational
bufr4/3/04/034/3/028001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,028001,Longitud (gran precisiÃ³n,,,,Operational
bufr4/3/04/034/4/007022,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,007022,ElevaciÃ³n solar,,,,Operational
bufr4/3/04/034/5/005043,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,005043,NÃºmero del campo de visiÃ³n,,,,Operational
bufr4/3/04/034/6/020010,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,020010,Cubierta de nubes (total,,,,Operational
bufr4/3/04/034/7/020016,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,020016,PresiÃ³n en la cima de las nubes,,,,Operational
bufr4/3/04/034/8/033003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,033003,InformaciÃ³n sobre la calidad,,,,Operational
bufr4/3/04/034/9/010040,04,Secuencias meteorológicas comunes a las observaciones satelitales,304034,"Latitud/longitud, elevaciÃ³n solar, nÃºmero de capas",,010040,RecuperaciÃ³n de datos sobre el nÃºmero de capas,,,,Operational
bufr4/3/04/035/1/002153,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,002153,Frecuencia central del canal del satÃ©lite,,,,Operational
bufr4/3/04/035/2/002154,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,002154,Ancho de la banda del canal del satÃ©lite,,,,Operational
bufr4/3/04/035/3/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,,,,Operational
bufr4/3/04/035/4/008001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008001,CaracterÃ­stica meteorolÃ³gica,Tipo de pÃ­xel: despejado,,,Operational
bufr4/3/04/035/5/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Despejado,,,Operational
bufr4/3/04/035/6/008001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008001,CaracterÃ­stica meteorolÃ³gica,Tipo de pÃ­xel: nuboso,,,Operational
bufr4/3/04/035/7/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nuboso,,,Operational
bufr4/3/04/035/8/008001,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008001,CaracterÃ­stica meteorolÃ³gica,Anular,,,Operational
bufr4/3/04/035/9/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes bajas,,,Operational
bufr4/3/04/035/10/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes bajas,,,Operational
bufr4/3/04/035/11/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes medias,,,Operational
bufr4/3/04/035/12/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes medias,,,Operational
bufr4/3/04/035/13/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes altas,,,Operational
bufr4/3/04/035/14/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes altas,,,Operational
bufr4/3/04/035/15/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304035,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Anular,,,Operational
bufr4/3/04/036/1/020082,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020082,Cantidad de segmento sin nubes,,,,Operational
bufr4/3/04/036/2/008012,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,008012,Calificador tierra/mar,Mar,,,Operational
bufr4/3/04/036/3/020082,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020082,Cantidad de segmento sin nubes,Mar,,,Operational
bufr4/3/04/036/4/008012,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,008012,Calificador tierra/mar,Anular,,,Operational
bufr4/3/04/036/5/020081,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020081,Nubosidad en el segmento,,,,Operational
bufr4/3/04/036/6/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes bajas,,,Operational
bufr4/3/04/036/7/020081,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020081,Nubosidad en el segmento,Nubes bajas,,,Operational
bufr4/3/04/036/8/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes medias,,,Operational
bufr4/3/04/036/9/020081,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020081,Nubosidad en el segmento,Nubes medias,,,Operational
bufr4/3/04/036/10/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes altas,,,Operational
bufr4/3/04/036/11/020081,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,020081,Nubosidad en el segmento,Nubes altas,,,Operational
bufr4/3/04/036/12/080003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304036,Cobertura de nubes,,080003,SignificaciÃ³n vertical (observaciones satelitales,Anular,,,Operational
bufr4/3/04/037/1/002153,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,002153,Frecuencia central del canal del satÃ©lite,,,,Operational
bufr4/3/04/037/2/002154,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,002154,Ancho de banda del canal del satÃ©lite,,,,Operational
bufr4/3/04/037/3/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,,,,Operational
bufr4/3/04/037/4/008011,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008011,CaracterÃ­stica meteorolÃ³gica,Tipo de pÃ­xel: despejado,,,Operational
bufr4/3/04/037/5/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Despejado,,,Operational
bufr4/3/04/037/6/008011,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008011,CaracterÃ­stica meteorolÃ³gica,Tipo de pÃ­xel: nuboso,,,Operational
bufr4/3/04/037/7/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nuboso,,,Operational
bufr4/3/04/037/8/008011,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008011,CaracterÃ­stica meteorolÃ³gica,Anular,,,Operational
bufr4/3/04/037/9/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes bajas,,,Operational
bufr4/3/04/037/10/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes bajas,,,Operational
bufr4/3/04/037/11/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes medias,,,Operational
bufr4/3/04/037/12/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes medias,,,Operational
bufr4/3/04/037/13/008003,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,008003,SignificaciÃ³n vertical (observaciones satelitales,Nubes altas,,,Operational
bufr4/3/04/037/14/012063,04,Secuencias meteorológicas comunes a las observaciones satelitales,304037,Datos de radiancia del cielo completo,,012063,Temperatura de lumicia,Nubes altas,,,Operational
bufr4/3/04/039/1/201136,04,Secuencias meteorológicas comunes a las observaciones satelitales,304039,Radiancia en el canal,,201136,Cambio de anchura de datos,AÃ±adir 8 a la anchura,,,Operational
bufr4/3/04/039/2/005042,04,Secuencias meteorológicas comunes a las observaciones satelitales,304039,Radiancia en el canal,,005042,NÃºmero del canal,,,,Operational
bufr4/3/04/039/3/201000,04,Secuencias meteorológicas comunes a las observaciones satelitales,304039,Radiancia en el canal,,201000,Cambio de anchura de datos,Anular,,,Operational
bufr4/3/04/039/4/014046,04,Secuencias meteorológicas comunes a las observaciones satelitales,304039,Radiancia en el canal,,014046,Valor ajustado de la radiancia,,,,Operational
bufr4/3/04/040/1/025140,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,025140,Canal de comienzo,,,,Operational
bufr4/3/04/040/2/025141,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,025141,Canal de terminaciÃ³n,,,,Operational
bufr4/3/04/040/3/040026,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,040026,Factor de cuantificaciÃ³n del Ã­ndice,,,,Operational
bufr4/3/04/040/4/040016,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,040016,Media cuadrÃ¡tica residual en la banda,,,,Operational
bufr4/3/04/040/5/025062,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,025062,IdentificaciÃ³n de la base de datos,,,,Operational
bufr4/3/04/040/6/101000,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,101000,RepeticiÃ³n diferida de 1 descriptor,,,,Operational
bufr4/3/04/040/7/031002,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,031002,Factor ampliado de repeticiÃ³n diferida del descriptor,,,,Operational
bufr4/3/04/040/8/040017,04,Secuencias meteorológicas comunes a las observaciones satelitales,304040,Ãndice del componente principal en la banda,,040017,Ãndice no normalizado del componente principal,,,,Operational
