Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/20/003/07,020003,Tiempo presente,07,"Polvo o arena levantado por el viento en la estación o en sus alrededores en el momento de la observación, pero sin torbellino(s) de polvo o de arena bien desarrollado(s) ni tempestad de polvo o de arena a la vista; o rociones en la estación, en el caso de una estación en mar o en la costa",,,,,Operational
bufr4/0/20/003/08,020003,Tiempo presente,08,"Torbellino(s) de polvo o de arena bien desarrollado(s), observado(s) en la estación o en sus alrededores durante la hora precedente o en el momento de la observación, pero sin tempestad de polvo o de arena",,,,,Operational
bufr4/0/20/003/09,020003,Tiempo presente,09,"Tempestad de polvo o de arena a la vista en el momento de la observación, o en la estación misma durante la hora precedente",,,,,Operational
bufr4/0/20/003/10,020003,Tiempo presente,10,Neblina,,,,,Operational
bufr4/0/20/003/11,020003,Tiempo presente,11,En bancos,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational
bufr4/0/20/003/12,020003,Tiempo presente,12,Más o menos continua,"Capa delgada de niebla o de niebla helada en la estación, ya sea en tierra o en el mar, de un espesor no mayor de 2 metros sobre tierra o de 10 metros sobre el mar",,,,Operational
bufr4/0/20/003/13,020003,Tiempo presente,13,"Relámpagos a la vista, sin oírse truenos",,,,,Operational
bufr4/0/20/003/14,020003,Tiempo presente,14,"Precipitación a la vista, que no llega al suelo o a la superficie del mar",,,,,Operational
bufr4/0/20/003/15,020003,Tiempo presente,15,"Precipitación a la vista, que llega al suelo o a la superficie del mar, pero distante, es decir, estimada a más de 5 km de la estación",,,,,Operational
bufr4/0/20/003/16,020003,Tiempo presente,16,"Precipitación a la vista, que llega al suelo o a la superficie del mar cerca de la estación, pero no en la estación misma",,,,,Operational
bufr4/0/20/003/17,020003,Tiempo presente,17,"Tormenta, pero sin precipitación en el momento de la observación",,,,,Operational
bufr4/0/20/003/18,020003,Tiempo presente,18,Turbonadas,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational
bufr4/0/20/003/19,020003,Tiempo presente,19,Nubes con forma de embudo**,en la estación o a la vista durante la hora precedente o en el momento de la observación,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,"20-29 Precipitación, niebla, niebla helada o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational
bufr4/0/20/003/20,020003,Tiempo presente,20,Llovizna (no engelante) o cinarra,no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/21,020003,Tiempo presente,21,Lluvia (no engelante),no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/22,020003,Tiempo presente,22,Nieve,no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/23,020003,Tiempo presente,23,Lluvia y nieve o hielo granulado,no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/24,020003,Tiempo presente,24,Llovizna engelante o lluvia engelante,no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/25,020003,Tiempo presente,25,Chubasco(s) de lluvia,no en forma de chubasco(s),,,,Operational
bufr4/0/20/003/26,020003,Tiempo presente,26,Chubasco(s) de nieve o de lluvia y nieve,,,,,Operational
bufr4/0/20/003/27,020003,Tiempo presente,27,"Chubasco(s) de granizo*, o de lluvia y granizo*",,,,,Operational
bufr4/0/20/003/28,020003,Tiempo presente,28,Niebla o niebla helada,,,,,Operational
bufr4/0/20/003/29,020003,Tiempo presente,29,Tormenta (con o sin precipitación),,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,"30-39 Tempestad de polvo, tempestad de arena, ventisca baja o alta",,,,,Operational
bufr4/0/20/003/30,020003,Tiempo presente,30,Tempestad de polvo de arena débil o moderada,ha disminuido en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/31,020003,Tiempo presente,31,Tempestad de polvo de arena débil o moderada,sin cambio apreciable en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/32,020003,Tiempo presente,32,Tempestad de polvo de arena débil o moderada,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/33,020003,Tiempo presente,33,Tempestad de polvo o de arena fuerte,ha disminuido en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/34,020003,Tiempo presente,34,Tempestad de polvo o de arena fuerte,sin cambio apreciable en el curso de la hora precedente curso de la hora precedente,,,,Operational
bufr4/0/20/003/35,020003,Tiempo presente,35,Tempestad de polvo o de arena fuerte,ha comenzado o ha aumentado en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/36,020003,Tiempo presente,36,Ventisca débil o moderada,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational
bufr4/0/20/003/37,020003,Tiempo presente,37,Ventisca fuerte,generalmente baja (por debajo del nivel de la vista del observador),,,,Operational
bufr4/0/20/003/38,020003,Tiempo presente,38,Ventisca débil o moderada,generalmente alta (por encima del nivel de la vista del observador),,,,Operational
bufr4/0/20/003/39,020003,Tiempo presente,39,Ventisca fuerte,generalmente alta (por encima del nivel de la vista del observador),,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,40-49 Niebla o niebla helada en el momento de la observación,,,,,Operational
bufr4/0/20/003/40,020003,Tiempo presente,40,"Niebla o niebla helada a la distancia en el momento de la observación, pero no en la estación durante la hora precedente; la niebla o niebla helada se extiende hasta un nivel superior al del observador",,,,,Operational
bufr4/0/20/003/41,020003,Tiempo presente,41,Niebla o niebla helada en bancos,,,,,Operational
bufr4/0/20/003/42,020003,Tiempo presente,42,"Niebla o niebla helada, cielo visible",ha disminuido en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/43,020003,Tiempo presente,43,"Niebla o niebla helada, cielo invisible",ha disminuido en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/44,020003,Tiempo presente,44,"Niebla o niebla helada, cielo visible",sin cambio apreciable en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/45,020003,Tiempo presente,45,"Niebla o niebla helada, cielo invisible",sin cambio apreciable en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/46,020003,Tiempo presente,46,"Niebla o niebla helada, cielo visible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/47,020003,Tiempo presente,47,"Niebla o niebla helada, cielo invisible",ha comenzado o se ha espesado en el curso de la hora precedente,,,,Operational
bufr4/0/20/003/48,020003,Tiempo presente,48,"Niebla que deposita cencellada blanca, cielo visible",,,,,Operational
bufr4/0/20/003/49,020003,Tiempo presente,49,"Niebla que deposita cencellada blanca, cielo invisible",,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,50-99 Precipitación en la estación en el momento de la observación,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,50-59 Llovizna,,,,,Operational
bufr4/0/20/003/50,020003,Tiempo presente,50,"Llovizna intermitente, no engelante",débil en el momento de la observación,,,,Operational
bufr4/0/20/003/51,020003,Tiempo presente,51,"Llovizna continua, no engelante",débil en el momento de la observación,,,,Operational
bufr4/0/20/003/52,020003,Tiempo presente,52,"Llovizna intermitente, no engelante",moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/53,020003,Tiempo presente,53,"Llovizna continua, no engelante",moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/54,020003,Tiempo presente,54,"Llovizna intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
bufr4/0/20/003/55,020003,Tiempo presente,55,"Llovizna continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
bufr4/0/20/003/56,020003,Tiempo presente,56,"Llovizna débil, engelante",,,,,Operational
bufr4/0/20/003/57,020003,Tiempo presente,57,Llovizna moderada o fuerte (densa) engelante,,,,,Operational
bufr4/0/20/003/58,020003,Tiempo presente,58,"Llovizna y lluvia, débil",,,,,Operational
bufr4/0/20/003/59,020003,Tiempo presente,59,"Llovizna y lluvia, moderada o fuerte",,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,60-69 Lluvia,,,,,Operational
bufr4/0/20/003/60,020003,Tiempo presente,60,"Lluvia intermitente, no engelante",débil en el momento de la observación,,,,Operational
bufr4/0/20/003/61,020003,Tiempo presente,61,"Lluvia continua, no engelante",débil en el momento de la observación,,,,Operational
bufr4/0/20/003/62,020003,Tiempo presente,62,"Lluvia intermitente, no engelante",moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/63,020003,Tiempo presente,63,"Lluvia continua, no engelante",moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/64,020003,Tiempo presente,64,"Lluvia intermitente, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
bufr4/0/20/003/65,020003,Tiempo presente,65,"Lluvia continua, no engelante",fuerte (densa) en el momento de la observación,,,,Operational
bufr4/0/20/003/66,020003,Tiempo presente,66,"Lluvia débil, engelante",,,,,Operational
bufr4/0/20/003/67,020003,Tiempo presente,67,"Lluvia moderada o fuerte, engelante",,,,,Operational
bufr4/0/20/003/68,020003,Tiempo presente,68,"Lluvia y nieve o llovizna y nieve, débil",,,,,Operational
bufr4/0/20/003/69,020003,Tiempo presente,69,"Lluvia y nieve o llovizna y nieve, moderada o fuerte",,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,"70-79 Precipitación sólida, pero no en forma de chubasco",,,,,Operational
bufr4/0/20/003/70,020003,Tiempo presente,70,Caída intermitente de copos de nieve,débil en el momento de la observación,,,,Operational
bufr4/0/20/003/71,020003,Tiempo presente,71,Caída continua de copos de nieve,débil en el momento de la observación,,,,Operational
bufr4/0/20/003/72,020003,Tiempo presente,72,Caída intermitente de copos de nieve,moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/73,020003,Tiempo presente,73,Caída continua de copos de nieve,moderada en el momento de la observación,,,,Operational
bufr4/0/20/003/74,020003,Tiempo presente,74,Caída intermitente de copos de nieve,fuerte en el momento de la observación,,,,Operational
bufr4/0/20/003/75,020003,Tiempo presente,75,Caída continua de copos de nieve,fuerte en el momento de la observación,,,,Operational
bufr4/0/20/003/76,020003,Tiempo presente,76,Prismas de hielo (con niebla o sin ella),,,,,Operational
bufr4/0/20/003/77,020003,Tiempo presente,77,Granos de nieve (cinarra) (con niebla o sin ella),,,,,Operational
bufr4/0/20/003/78,020003,Tiempo presente,78,Cristales de nieve aislados en forma de estrella (con niebla o sin ella),,,,,Operational
bufr4/0/20/003/79,020003,Tiempo presente,79,Hielo granulado,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,80-99 Precipitación en forma de chubascos o precipitación con tormenta o después de una tormenta,,,,,Operational
bufr4/0/20/003/80,020003,Tiempo presente,80,"Chubasco(s) de lluvia, débil(es)",,,,,Operational
bufr4/0/20/003/81,020003,Tiempo presente,81,"Chubasco(s) de lluvia, moderado(s) o fuerte(s)",,,,,Operational
bufr4/0/20/003/82,020003,Tiempo presente,82,"Chubasco(s) de lluvia, violento(s)",,,,,Operational
bufr4/0/20/003/83,020003,Tiempo presente,83,"Chubasco(s) de lluvia y nieve, débil(es)",,,,,Operational
bufr4/0/20/003/84,020003,Tiempo presente,84,"Chubasco(s) de lluvia y nieve, moderado(s) o fuerte(s)",,,,,Operational
bufr4/0/20/003/85,020003,Tiempo presente,85,"Chubasco(s) de nieve, débil(es)",,,,,Operational
bufr4/0/20/003/86,020003,Tiempo presente,86,"Chubasco(s) de nieve, moderado(s) o fuerte(s)",,,,,Operational
bufr4/0/20/003/87,020003,Tiempo presente,87,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",débil(es),,,,Operational
bufr4/0/20/003/88,020003,Tiempo presente,88,"Chubasco(s) de nieve granulada o granizo menudo, con lluvia o lluvia y nieve, o sin ellas",moderado(s) o fuerte(s),,,,Operational
bufr4/0/20/003/89,020003,Tiempo presente,89,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",débil(es),,,,Operational
bufr4/0/20/003/90,020003,Tiempo presente,90,"Chubasco(s) de granizo, con lluvia o lluvia y nieve, o sin ellas y sin truenos",moderado(s) o fuerte(s),,,,Operational
bufr4/0/20/003/91,020003,Tiempo presente,91,Lluvia débil en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
bufr4/0/20/003/92,020003,Tiempo presente,92,Lluvia moderada o fuerte en el momento de la observación,"Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
bufr4/0/20/003/93,020003,Tiempo presente,93,"Nieve o lluvia y nieve o granizo*, débiles en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
bufr4/0/20/003/94,020003,Tiempo presente,94,"Nieve o lluvia y nieve o granizo*, moderados o fuertes en el momento de la observación","Tormenta durante la hora precedente, pero no en el momento de la observación",,,,Operational
bufr4/0/20/003/95,020003,Tiempo presente,95,"Tormenta débil o moderada sin granizo*, pero con lluvia y/o nieve en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
bufr4/0/20/003/96,020003,Tiempo presente,96,"Tormenta débil o moderada, con granizo* en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
bufr4/0/20/003/97,020003,Tiempo presente,97,"Tormenta fuerte sin granizo*, pero con lluvia y/o nieve",Tormenta en el momento de la en el momento de la observación,,,,Operational
bufr4/0/20/003/98,020003,Tiempo presente,98,Tormenta con tempestad de polvo o de arena en el momento de la observación,Tormenta en el momento de la en el momento de la observación,,,,Operational
bufr4/0/20/003/99,020003,Tiempo presente,99,"Tormenta fuerte, con granizo*, en el momento de la observación",Tormenta en el momento de la en el momento de la observación,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Tiempo presente notificado desde una estación automática,,,,,Operational
bufr4/0/20/003/100,020003,Tiempo presente,100,No fue observado ningún tiempo significativo,,,,,Operational
bufr4/0/20/003/101,020003,Tiempo presente,101,Nubes en disolución o haciéndose menos espesas en el curso de la hora precedente,,,,,Operational
bufr4/0/20/003/102,020003,Tiempo presente,102,Estado del cielo sin cambios en su conjunto en el curso de la hora precedente,,,,,Operational
bufr4/0/20/003/103,020003,Tiempo presente,103,Nubes en formación o en desarrollo en el curso de la hora precedente,,,,,Operational
bufr4/0/20/003/104,020003,Tiempo presente,104,"Bruma o humo, o polvo en suspensión en el aire, visibilidad igual o superior a 1 km",,,,,Operational
bufr4/0/20/003/105,020003,Tiempo presente,105,"Bruma o humo, o polvo en suspensión en el aire, visibilidad inferior a 1 km",,,,,Operational
bufr4/0/20/003/106-109,020003,Tiempo presente,106-109,Reservadas,,,,,Operational
bufr4/0/20/003/110,020003,Tiempo presente,110,Neblina,,,,,Operational
bufr4/0/20/003/111,020003,Tiempo presente,111,Prismas de hielo,,,,,Operational
bufr4/0/20/003/112,020003,Tiempo presente,112,Relámpagos distantes,,,,,Operational
bufr4/0/20/003/113-117,020003,Tiempo presente,113-117,Reservadas,,,,,Operational
bufr4/0/20/003/118,020003,Tiempo presente,118,Turbonada,,,,,Operational
bufr4/0/20/003/119,020003,Tiempo presente,119,Reservada,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,"Las cifras de clave 120–126 se utilizan para informar sobre precipitación, niebla (o niebla helada) o tormenta en la estación en el curso de la hora precedente pero no en el momento de la observación",,,,,Operational
bufr4/0/20/003/120,020003,Tiempo presente,120,Niebla,,,,,Operational
bufr4/0/20/003/121,020003,Tiempo presente,121,PRECIPITACIÓN,,,,,Operational
bufr4/0/20/003/122,020003,Tiempo presente,122,Llovizna (no engelante) o cinarra,,,,,Operational
bufr4/0/20/003/123,020003,Tiempo presente,123,Lluvia (no engelante),,,,,Operational
bufr4/0/20/003/124,020003,Tiempo presente,124,Nieve,,,,,Operational
bufr4/0/20/003/125,020003,Tiempo presente,125,Llovizna engelante o lluvia engelante,,,,,Operational
bufr4/0/20/003/126,020003,Tiempo presente,126,Tormenta (con precipitación o sin ella),,,,,Operational
bufr4/0/20/003/127,020003,Tiempo presente,127,VENTISCA ALTA O VENTISCA BAJA DE NIEVE O ARENA,,,,,Operational
bufr4/0/20/003/128,020003,Tiempo presente,128,"Ventisca alta o ventisca baja de nieve o arena, visibilidad igual o superior a 1 km",,,,,Operational
bufr4/0/20/003/129,020003,Tiempo presente,129,"Ventisca alta o ventisca baja de nieve o arena, visibilidad inferior a 1 km",,,,,Operational
bufr4/0/20/003/130,020003,Tiempo presente,130,NIEBLA,,,,,Operational
bufr4/0/20/003/131,020003,Tiempo presente,131,Niebla o niebla helada en bancos,,,,,Operational
bufr4/0/20/003/132,020003,Tiempo presente,132,"Niebla o niebla helada, que ha disminuido en el curso de la hora precedente",,,,,Operational
bufr4/0/20/003/133,020003,Tiempo presente,133,Niebla o niebla helada sin cambio apreciable en el curso de la hora precedente,,,,,Operational
bufr4/0/20/003/134,020003,Tiempo presente,134,"Niebla o niebla helada, que ha comenzado o se ha espesado en el curso de la hora precedente",,,,,Operational
bufr4/0/20/003/135,020003,Tiempo presente,135,Niebla que deposita cencellada blanca,,,,,Operational
bufr4/0/20/003/136-139,020003,Tiempo presente,136-139,Reservadas,,,,,Operational
bufr4/0/20/003/140,020003,Tiempo presente,140,PRECIPITACIÓN,,,,,Operational
bufr4/0/20/003/141,020003,Tiempo presente,141,"Precipitación, débil o moderada",,,,,Operational
bufr4/0/20/003/142,020003,Tiempo presente,142,"Precipitación, fuerte",,,,,Operational
bufr4/0/20/003/143,020003,Tiempo presente,143,"Precipitación líquida, débil o moderada",,,,,Operational
bufr4/0/20/003/144,020003,Tiempo presente,144,"Precipitación líquida, fuerte",,,,,Operational
bufr4/0/20/003/145,020003,Tiempo presente,145,"Precipitación sólida, débil o moderada",,,,,Operational
bufr4/0/20/003/146,020003,Tiempo presente,146,"Precipitación sólida, fuerte",,,,,Operational
bufr4/0/20/003/147,020003,Tiempo presente,147,"Precipitación engelante, débil o moderada",,,,,Operational
bufr4/0/20/003/148,020003,Tiempo presente,148,"Precipitación engelante, fuerte",,,,,Operational
bufr4/0/20/003/149,020003,Tiempo presente,149,Reservada,,,,,Operational
bufr4/0/20/003/150,020003,Tiempo presente,150,LLOVIZNA,,,,,Operational
bufr4/0/20/003/151,020003,Tiempo presente,151,"Llovizna, no engelante, débil",,,,,Operational
bufr4/0/20/003/152,020003,Tiempo presente,152,"Llovizna, no engelante, moderada",,,,,Operational
bufr4/0/20/003/153,020003,Tiempo presente,153,"Llovizna, no engelante, fuerte",,,,,Operational
bufr4/0/20/003/154,020003,Tiempo presente,154,"Llovizna, engelante, débil",,,,,Operational
bufr4/0/20/003/155,020003,Tiempo presente,155,"Llovizna, engelante, moderada",,,,,Operational
bufr4/0/20/003/156,020003,Tiempo presente,156,"Llovizna, engelante, fuerte",,,,,Operational
bufr4/0/20/003/157,020003,Tiempo presente,157,"Llovizna y lluvia, débil",,,,,Operational
bufr4/0/20/003/158,020003,Tiempo presente,158,"Llovizna y lluvia, moderada o fuerte",,,,,Operational
bufr4/0/20/003/159,020003,Tiempo presente,159,Reservada,,,,,Operational
bufr4/0/20/003/160,020003,Tiempo presente,160,LLUVIA,,,,,Operational
bufr4/0/20/003/161,020003,Tiempo presente,161,"Lluvia, no engelante, débil",,,,,Operational
bufr4/0/20/003/162,020003,Tiempo presente,162,"Lluvia, no engelante, moderada",,,,,Operational
bufr4/0/20/003/163,020003,Tiempo presente,163,"Lluvia, no engelante, fuerte",,,,,Operational
bufr4/0/20/003/164,020003,Tiempo presente,164,"Lluvia, engelante, débil",,,,,Operational
bufr4/0/20/003/165,020003,Tiempo presente,165,"Lluvia, engelante, moderada",,,,,Operational
bufr4/0/20/003/166,020003,Tiempo presente,166,"Lluvia, engelante, fuerte",,,,,Operational
bufr4/0/20/003/167,020003,Tiempo presente,167,"Lluvia (o llovizna) y nieve, débil",,,,,Operational
bufr4/0/20/003/168,020003,Tiempo presente,168,"Lluvia (o llovizna) y nieve, moderada o fuerte",,,,,Operational
bufr4/0/20/003/169,020003,Tiempo presente,169,Reservada,,,,,Operational
bufr4/0/20/003/170,020003,Tiempo presente,170,NIEVE,,,,,Operational
bufr4/0/20/003/171,020003,Tiempo presente,171,"Nieve, débil",,,,,Operational
bufr4/0/20/003/172,020003,Tiempo presente,172,"Nieve, moderada",,,,,Operational
bufr4/0/20/003/173,020003,Tiempo presente,173,"Nieve, fuerte",,,,,Operational
bufr4/0/20/003/174,020003,Tiempo presente,174,"Hielo granulado, débil",,,,,Operational
bufr4/0/20/003/175,020003,Tiempo presente,175,"Hielo granulado, moderado",,,,,Operational
bufr4/0/20/003/176,020003,Tiempo presente,176,"Hielo granulado, fuerte",,,,,Operational
bufr4/0/20/003/177,020003,Tiempo presente,177,Cinarra,,,,,Operational
bufr4/0/20/003/178,020003,Tiempo presente,178,Cristales de hielo,,,,,Operational
bufr4/0/20/003/179,020003,Tiempo presente,179,Reservada,,,,,Operational
bufr4/0/20/003/180,020003,Tiempo presente,180,CHUBASCO(S) o PRECIPITACIÓN INTERMITENTE,,,,,Operational
bufr4/0/20/003/181,020003,Tiempo presente,181,"Chubasco(s) de lluvia o lluvia intermitente, débil",,,,,Operational
bufr4/0/20/003/182,020003,Tiempo presente,182,"Chubasco(s) de lluvia o lluvia intermitente, moderada",,,,,Operational
bufr4/0/20/003/183,020003,Tiempo presente,183,"Chubasco(s) de lluvia o lluvia intermitente, fuerte",,,,,Operational
bufr4/0/20/003/184,020003,Tiempo presente,184,"Chubasco(s) de lluvia o lluvia intermitente, violenta",,,,,Operational
bufr4/0/20/003/185,020003,Tiempo presente,185,"Chubasco(s) de nieve o nieve intermitente, débil",,,,,Operational
bufr4/0/20/003/186,020003,Tiempo presente,186,"Chubasco(s) de nieve o nieve intermitente, moderada",,,,,Operational
bufr4/0/20/003/187,020003,Tiempo presente,187,"Chubasco(s) de nieve o nieve intermitente, fuerte",,,,,Operational
bufr4/0/20/003/188,020003,Tiempo presente,188,Reservada,,,,,Operational
bufr4/0/20/003/189,020003,Tiempo presente,189,Granizo,,,,,Operational
bufr4/0/20/003/190,020003,Tiempo presente,190,TORMENTA,,,,,Operational
bufr4/0/20/003/191,020003,Tiempo presente,191,"Tormenta, débil o moderada, sin precipitación",,,,,Operational
bufr4/0/20/003/192,020003,Tiempo presente,192,"Tormenta, débil o moderada, con chubascos de lluvia y/o chubascos de nieve",,,,,Operational
bufr4/0/20/003/193,020003,Tiempo presente,193,"Tormenta, débil o moderada, con granizo",,,,,Operational
bufr4/0/20/003/194,020003,Tiempo presente,194,"Tormenta, fuerte, sin precipitación",,,,,Operational
bufr4/0/20/003/195,020003,Tiempo presente,195,"Tormenta, fuerte, con chubascos de lluvia y/o chubascos de nieve",,,,,Operational
bufr4/0/20/003/196,020003,Tiempo presente,196,"Tormenta, fuerte, con granizo",,,,,Operational
bufr4/0/20/003/197-198,020003,Tiempo presente,197-198,Reservadas,,,,,Operational
bufr4/0/20/003/199,020003,Tiempo presente,199,Tornado,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Tiempo presente (además del tiempo presente notificado desde una estación automática o con dotación de personal),,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Decilos 200-209,,,,,Operational
bufr4/0/20/003/200-203,020003,Tiempo presente,200-203,No utilizadas,,,,,Operational
bufr4/0/20/003/204,020003,Tiempo presente,204,Cenizas volcánicas en suspensión a gran altitud,,,,,Operational
bufr4/0/20/003/205,020003,Tiempo presente,205,No utilizada,,,,,Operational
bufr4/0/20/003/206,020003,Tiempo presente,206,"Calima espesa de polvo, visibilidad inferior a 1 km",,,,,Operational
bufr4/0/20/003/207,020003,Tiempo presente,207,Ventisca de rociones en la estación,,,,,Operational
bufr4/0/20/003/208,020003,Tiempo presente,208,Ventisca de polvo baja (arena),,,,,Operational
bufr4/0/20/003/209,020003,Tiempo presente,209,Muro de polvo o arena a distancia (como el haboob),,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Decilos 210-219,,,,,Operational
bufr4/0/20/003/210,020003,Tiempo presente,210,Calima de nieve,,,,,Operational
bufr4/0/20/003/211,020003,Tiempo presente,211,Resplandor blanco,,,,,Operational
bufr4/0/20/003/212,020003,Tiempo presente,212,No utilizada,,,,,Operational
bufr4/0/20/003/213,020003,Tiempo presente,213,"Relámpago, de la nube a la superficie",,,,,Operational
bufr4/0/20/003/214-216,020003,Tiempo presente,214-216,No utilizadas,,,,,Operational
bufr4/0/20/003/217,020003,Tiempo presente,217,Tormenta seca,,,,,Operational
bufr4/0/20/003/218,020003,Tiempo presente,218,No utilizada,,,,,Operational
bufr4/0/20/003/219,020003,Tiempo presente,219,Nube de tornado (devastadora) en la estación o a la vista de ésta observada en la hora anterior o en el momento de la observación,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Decilos 220-229,,,,,Operational
bufr4/0/20/003/220,020003,Tiempo presente,220,Depósito de cenizas volcánicas,,,,,Operational
bufr4/0/20/003/221,020003,Tiempo presente,221,Depósito de polvo o arena,,,,,Operational
bufr4/0/20/003/222,020003,Tiempo presente,222,Depósito de rocío,,,,,Operational
bufr4/0/20/003/223,020003,Tiempo presente,223,Depósito de aguanieve,,,,,Operational
bufr4/0/20/003/224,020003,Tiempo presente,224,Depósito de cencellada blanca granulada,,,,,Operational
bufr4/0/20/003/225,020003,Tiempo presente,225,Depósito de cencellada blanca cristalizada,,,,,Operational
bufr4/0/20/003/226,020003,Tiempo presente,226,Depósito de escarcha,,,,,Operational
bufr4/0/20/003/227,020003,Tiempo presente,227,Depósito de cencellada transparente,,,,,Operational
bufr4/0/20/003/228,020003,Tiempo presente,228,Depósito de costra de hielo (hielo liso),,,,,Operational
bufr4/0/20/003/229,020003,Tiempo presente,229,No utilizada,,,,,Operational
bufr4/0/20/003,020003,Tiempo presente,,Decilos 230-239,,,,,Operational
bufr4/0/20/003/230,020003,Tiempo presente,230,Tempestad de polvo o de arena con temperatura inferior a 0°C,,,,,Operational
bufr4/0/20/003/231-238,020003,Tiempo presente,231-238,No utilizadas,,,,,Operational
