Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/11/037/21,011037,Índice de turbulencia,21,"med < 0,1","0,8 ≤máx",,,,Operational
bufr4/0/11/037/22,011037,Índice de turbulencia,22,"0,1 ≤ med < 0,2","0,8 ≤máx",,,,Operational
bufr4/0/11/037/23,011037,Índice de turbulencia,23,"0,2 ≤med < 0,3","0,8 ≤máx",,,,Operational
bufr4/0/11/037/24,011037,Índice de turbulencia,24,"0,3 ≤ med < 0,4","0,8 ≤máx",,,,Operational
bufr4/0/11/037/25,011037,Índice de turbulencia,25,"0,4 ≤ med < 0,5","0,8 ≤máx",,,,Operational
bufr4/0/11/037/26,011037,Índice de turbulencia,26,"0,5 ≤med < 0,8","0,8 ≤máx",,,,Operational
bufr4/0/11/037/27,011037,Índice de turbulencia,27,"0,8 ≤med","0,8 ≤máx",,,,Operational
bufr4/0/11/037/28,011037,Índice de turbulencia,28,Ninguna turbulencia,Ninguna turbulencia,,,,Operational
bufr4/0/11/037/29-62,011037,Índice de turbulencia,29-62,Reservadas,Reservadas,,,,Operational
bufr4/0/11/037/63,011037,Índice de turbulencia,63,Valor faltante,Valor faltante,,,,Operational
bufr4/0/11/038/0,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,0,min < 1,,,,,Operational
bufr4/0/11/038/1,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,1,1 ≤ min < 2,,,,,Operational
bufr4/0/11/038/2,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,2,2 ≤ min < 3,,,,,Operational
bufr4/0/11/038/3,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,3,3 ≤ min < 4,,,,,Operational
bufr4/0/11/038/4,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,4,4 ≤ min < 5,,,,,Operational
bufr4/0/11/038/5,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,5,5 ≤ min < 6,,,,,Operational
bufr4/0/11/038/6,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,6,6 ≤ min < 7,,,,,Operational
bufr4/0/11/038/7,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,7,7 ≤ min < 8,,,,,Operational
bufr4/0/11/038/8,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,8,8 ≤ min < 9,,,,,Operational
bufr4/0/11/038/9,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,9,9 ≤ min < 10,,,,,Operational
bufr4/0/11/038/10,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,10,10 ≤ min < 11,,,,,Operational
bufr4/0/11/038/11,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,11,11 ≤ min < 12,,,,,Operational
bufr4/0/11/038/12,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,12,12 ≤ min < 13,,,,,Operational
bufr4/0/11/038/13,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,13,13 ≤ min < 14,,,,,Operational
bufr4/0/11/038/14,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,14,14 ≤ min < 15,,,,,Operational
bufr4/0/11/038/15,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,15,No horaria no disponible,,,,,Operational
bufr4/0/11/038/16-30,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,16-30,Reservadas,,,,,Operational
bufr4/0/11/038/31,011038,Hora a la que se produce la máxima tasa de disipación de los remolinos,31,Valor faltante,,,,,Operational
bufr4/0/11/039/0,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,0,min < 1,,,,,Operational
bufr4/0/11/039/1,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,1,1 ≤ min < 2,,,,,Operational
bufr4/0/11/039/2,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,2,2 ≤ min < 3,,,,,Operational
bufr4/0/11/039/3,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,3,3 ≤ min < 4,,,,,Operational
bufr4/0/11/039/4,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,4,4 ≤ min < 5,,,,,Operational
bufr4/0/11/039/5,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,5,5 ≤ min < 6,,,,,Operational
bufr4/0/11/039/6,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,6,6 ≤ min < 7,,,,,Operational
bufr4/0/11/039/7,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,7,7 ≤ min < 8,,,,,Operational
bufr4/0/11/039/8,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,8,8 ≤ min < 9,,,,,Operational
bufr4/0/11/039/9,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,9,9 ≤ min < 10,,,,,Operational
bufr4/0/11/039/10,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,10,10 ≤ min < 11,,,,,Operational
bufr4/0/11/039/11,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,11,11 ≤ min < 12,,,,,Operational
bufr4/0/11/039/12,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,12,12 ≤ min < 13,,,,,Operational
bufr4/0/11/039/13,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,13,13 ≤ min < 14,,,,,Operational
bufr4/0/11/039/14,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,14,14 ≤ min < 15,,,,,Operational
bufr4/0/11/039/15-59,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,15-59,Como anteriormente hasta 59 ≤ min < 60,,,,,Operational
bufr4/0/11/039/60,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,60,Información horaria no disponible,,,,,Operational
bufr4/0/11/039/61-62,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,61-62,Reservadas,,,,,Operational
bufr4/0/11/039/63,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,63,Valor faltante,,,,,Operational
