Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status
bufr4/0/01/106,01,Identificación,001106,Lugar a lo largo de la ruta principal indicado por marcadores de posición,m,-2,0,14,m,-2,5,,,Operational
bufr4/0/01/110,01,Identificación,001110,Número de cola de la aeronave,CCITT IA5,0,0,48,Carácter,0,6,,,Operational
bufr4/0/01/111,01,Identificación,001111,Aeropuerto de origen,CCITT IA5,0,0,24,Carácter,0,3,,,Operational
bufr4/0/01/112,01,Identificación,001112,Aeropuerto de destino,CCITT IA5,0,0,24,Carácter,0,3,,,Operational
bufr4/0/01/113,01,Identificación,001113,Número de versión del modelo definido por el centro de origen,Numérica,1,0,9,Numérica,1,3,,,Operational
bufr4/0/01/114,01,Identificación,001114,Identificación encriptada del buque o de la estación terrestre móvil (encriptación base64),CCITT IA5,0,0,352,Carácter,0,44,,,Operational
bufr4/0/01/115,01,Identificación,001115,Identificador del crucero o de la misión en que se recopilaron los datos,CCITT IA5,0,0,160,Carácter,0,20,,,Operational
bufr4/0/01/124,01,Identificación,001124,Identificador de punto de retícula,Numérica,0,0,24,Numérica,0,8,,,Operational
bufr4/0/01/125,01,Identificación,001125,Serie de identificadores del WIGOS,Numérica,0,0,4,Numérica,0,2,,,Operational
bufr4/0/01/126,01,Identificación,001126,Emisor del identificador del WIGOS,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/01/127,01,Identificación,001127,Numero de emisión del WIGOS,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/01/128,01,Identificación,001128,Identificador local del WIGOS (carácter),CCITT IA5,0,0,128,Carácter,0,16,,,Operational
bufr4/0/01/144,01,Identificación,001144,Identificador de instantánea,Numérica,0,0,31,Numérica,0,10,,,Operational
bufr4/0/01/150,01,Identificación,001150,Sistema de coordenadas de referencia,Tabla de cifrado,0,0,16,Tabla de cifrado,0,5,,,Operational
bufr4/0/01/151,01,Identificación,001151,Dato de referencia del nivel medio del mar obtenido respecto a una referencia fija,Tabla de cifrado,0,0,12,Tabla de cifrado,0,4,,,Operational
bufr4/0/01/152,01,Identificación,001152,Semieje mayor del elipsoide de rotación,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/153,01,Identificación,001153,Semieje menor del elipsoide de rotación,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/154,01,Identificación,001154,Identificador del sensor,Numérica,0,0,12,Numérica,0,4,,,Operational
