Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status
bufr4/0/13/033,13,Elementos hidrográfico e hidrológico,013033,Evaporación/evapotranspiración,kg m-2,1,0,10,kg m-2,1,4,,,Operational
bufr4/0/13/038,13,Elementos hidrográfico e hidrológico,013038,Indicador superadiabático,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/13/039,13,Elementos hidrográfico e hidrológico,013039,Tipo de terreno (hielo/nieve),Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/13/040,13,Elementos hidrográfico e hidrológico,013040,Banderín de superficie,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/13/041,13,Elementos hidrográfico e hidrológico,013041,Categoría de estabilidad de Pasquill-Gifford,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/13/042,13,Elementos hidrográfico e hidrológico,013042,Índice de elevación de una partícula (a 500 hPa) (véanse las notas 3 y 4),K,0,-20,6,K,0,2,,,Operational
bufr4/0/13/043,13,Elementos hidrográfico e hidrológico,013043,Índice de elevación óptimo (a 500 hPa) (véanse las notas 3 y 4),K,0,-20,6,K,0,2,,,Operational
bufr4/0/13/044,13,Elementos hidrográfico e hidrológico,013044,Índice K,K,0,-30,8,K,0,3,,,Operational
bufr4/0/13/045,13,Elementos hidrográfico e hidrológico,013045,Índice KO,K,0,-30,8,K,0,3,,,Operational
bufr4/0/13/046,13,Elementos hidrográfico e hidrológico,013046,Flotabilidad máxima,K,0,-30,8,K,0,3,,,Operational
bufr4/0/13/047,13,Elementos hidrográfico e hidrológico,013047,Índice modificado de estabilidad de Showalter,K,0,-60,6,°C,0,2,(véase la nota 7),,Operational
bufr4/0/13/048,13,Elementos hidrográfico e hidrológico,013048,Fracción de agua,%,1,0,10,%,1,4,,,Operational
bufr4/0/13/051,13,Elementos hidrográfico e hidrológico,013051,"Grupo de frecuencia, precipitación",Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/13/052,13,Elementos hidrográfico e hidrológico,013052,Cantidad máxima diaria de precipitación,kg m-2,1,-1,14,kg m-2,1,5,,,Operational
bufr4/0/13/055,13,Elementos hidrográfico e hidrológico,013055,Intensidad de la precipitación,kg m-2 s-1,4,0,8,mm h-1,1,4,,,Operational
bufr4/0/13/056,13,Elementos hidrográfico e hidrológico,013056,Naturaleza e intensidad de la precipitación,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/13/057,13,Elementos hidrográfico e hidrológico,013057,Hora de comienzo o fin de la precipitación,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/13/058,13,Elementos hidrográfico e hidrológico,013058,Tamaño del elemento de la precipitación,m,4,0,7,mm,1,3,,,Operational
bufr4/0/13/059,13,Elementos hidrográfico e hidrológico,013059,Número de relámpagos (tormenta),Numérica,0,0,7,Numérica,0,3,,,Operational
bufr4/0/13/060,13,Elementos hidrográfico e hidrológico,013060,Precipitación total acumulada,kg m-2,1,-10,17,kg m-2,1,5,,,Operational
bufr4/0/13/071,13,Elementos hidrográfico e hidrológico,013071,Nivel del agua aguas arriba,m,2,0,14,m,2,4,,,Operational
bufr4/0/13/072,13,Elementos hidrográfico e hidrológico,013072,Nivel del agua aguas abajo,m,2,0,14,m,2,4,,,Operational
bufr4/0/13/073,13,Elementos hidrográfico e hidrológico,013073,Nivel máximo del agua,m,2,0,14,m,2,4,,,Operational
bufr4/0/13/074,13,Elementos hidrográfico e hidrológico,013074,Nivel de agua subterránea,m,2,0,18,m,2,6,,,Operational
bufr4/0/13/080,13,Elementos hidrográfico e hidrológico,013080,pH del agua,Unidades pH,1,0,10,Unidades pH,1,3,,,Operational
bufr4/0/13/081,13,Elementos hidrográfico e hidrológico,013081,Conductividad del agua,S m-1,3,0,14,S m-1,3,4,,,Operational
bufr4/0/13/082,13,Elementos hidrográfico e hidrológico,013082,Temperatura del agua,K,1,0,12,K,1,4,,,Operational
bufr4/0/13/083,13,Elementos hidrográfico e hidrológico,013083,Oxígeno disuelto,kg m-3,6,0,15,kg m-3,6,5,,,Operational
bufr4/0/13/084,13,Elementos hidrográfico e hidrológico,013084,Turbiedad,Lumen,0,0,14,Lumen,0,4,,,Operational
bufr4/0/13/085,13,Elementos hidrográfico e hidrológico,013085,Potencial de reducción de oxidación (ORP),V,3,0,14,V,3,4,,,Operational
bufr4/0/13/090,13,Elementos hidrográfico e hidrológico,013090,Contenido en vapor de agua radiométrico,kg m-2,1,0,10,kg m-2,1,4,,,Operational
bufr4/0/13/091,13,Elementos hidrográfico e hidrológico,013091,Contenido líquido radiométrico,kg m-2,2,0,8,kg m-2,2,3,,,Operational
bufr4/0/13/093,13,Elementos hidrográfico e hidrológico,013093,Espesor óptico de la nube,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/13/095,13,Elementos hidrográfico e hidrológico,013095,Vapor de agua total en columna,kg m-2,4,0,19,kg m-2,4,6,,,Operational
bufr4/0/13/096,13,Elementos hidrográfico e hidrológico,013096,Contenido de vapor de agua según MWR,kg m-2,2,0,14,kg m-2,2,5,,,Operational
bufr4/0/13/097,13,Elementos hidrográfico e hidrológico,013097,Contenido de agua líquida según MWR,kg m-2,2,0,14,kg m-2,2,5,,,Operational
bufr4/0/13/098,13,Elementos hidrográfico e hidrológico,013098,Densidad de vapor de agua integrada,kg m-2,8,0,30,kg m-2,8,10,,,Operational
bufr4/0/13/099,13,Elementos hidrográfico e hidrológico,013099,Log10 de la densidad de partículas de nube integrada,log(m-2),1,0,7,log(m-2),1,3,,,Operational
bufr4/0/13/100,13,Elementos hidrográfico e hidrológico,013100,Log10 del área de partículas de nube integrada,log(m² m-2),1,-70,7,log(m² m-2),1,2,,,Operational
bufr4/0/13/101,13,Elementos hidrográfico e hidrológico,013101,Log10 del volumen de partículas de nube integrado,log(m³ m-2),1,-140,7,log(m³ m-2),1,3,,,Operational
bufr4/0/13/109,13,Elementos hidrográfico e hidrológico,013109,Trayectoria del agua helada/líquida,kg m-2,3,0,10,kg m-2,3,4,,,Operational
bufr4/0/13/110,13,Elementos hidrográfico e hidrológico,013110,Cociente de mezclado de masa,%,0,0,7,%,0,3,,,Operational
bufr4/0/13/111,13,Elementos hidrográfico e hidrológico,013111,Humedad del suelo,g kg-1,0,0,10,g kg-1,0,4,,,Operational
bufr4/0/13/112,13,Elementos hidrográfico e hidrológico,013112,Duración de la humedad del objeto,s,0,0,17,s,0,5,,,Operational
bufr4/0/13/114,13,Elementos hidrográfico e hidrológico,013114,Tasa de acreción de hielo,kg m-2 h-1,1,0,11,kg m-2 h-1,1,4,,,Operational
bufr4/0/13/115,13,Elementos hidrográfico e hidrológico,013115,Espesor del hielo,m,2,0,19,m,2,6,(véase la nota 9),,Operational
bufr4/0/13/116,13,Elementos hidrográfico e hidrológico,013116,Espesor de la lámina de agua,m,4,0,10,m,3,2,,,Operational
bufr4/0/13/117,13,Elementos hidrográfico e hidrológico,013117,Densidad de la nieve (contenido de agua líquida),kg m-3,0,0,10,kg m-3,0,3,,,Operational
bufr4/0/13/118,13,Elementos hidrográfico e hidrológico,013118,Espesor de nieve fresca (gran precisión),m,3,-2,14,m,3,5,(véase la nota 10),,Operational
bufr4/0/13/155,13,Elementos hidrográfico e hidrológico,013155,Intensidad de la precipitación (gran precisión),kg m-2 s-1,5,-1,16,mm h-1,1,5,(véase la nota 8),,Operational
bufr4/0/13/160,13,Elementos hidrográfico e hidrológico,013160,Contenido líquido radiométrico,kg m-2,2,-350,10,kg m-2,2,3,,,Operational
bufr4/0/13/162,13,Elementos hidrográfico e hidrológico,013162,Agua líquida en la nube,kg m-2,2,0,8,kg m-2,2,3,,,Operational
bufr4/0/13/163,13,Elementos hidrográfico e hidrológico,013163,Equivalente en agua de la nieve,kg m-2,0,0,16,kg m-2,0,5,,,Operational
bufr4/0/13/164,13,Elementos hidrográfico e hidrológico,013164,Francobordo del hielo marino,m,3,-131072,18,m,3,6,,,Operational
