Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status
bufr4/0/08/046,08,Calificadores de significación,008046,Tipo de componente químico o físico atmosférico,Tabla de cifrado común C-14,0,0,16,Tabla de cifrado común C-14,0,5,,,Operational
bufr4/0/08/049,08,Calificadores de significación,008049,Número de observaciones,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/08/050,08,Calificadores de significación,008050,Calificador del número de valores faltantes en el cálculo de estadísticas,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/051,08,Calificadores de significación,008051,Calificador del número de valores faltantes en el cálculo de estadísticas,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/052,08,Calificadores de significación,008052,Condición por la que se deduce el número de días de ocurrencia,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/053,08,Calificadores de significación,008053,Calificador del día de ocurrencia,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/054,08,Calificadores de significación,008054,Calificador de la velocidad del viento o de las ráfagas de viento,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/060,08,Calificadores de significación,008060,Significación del modo de exploración de la muestra,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/065,08,Calificadores de significación,008065,Indicador de destello solar,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/066,08,Calificadores de significación,008066,Indicador de semitransparencia,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/070,08,Calificadores de significación,008070,Calificador del producto de sondeo vertical,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/072,08,Calificadores de significación,008072,Tipo de píxel(es),Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/074,08,Calificadores de significación,008074,Tipo de eco del altímetro,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/075,08,Calificadores de significación,008075,Calificador de órbita ascendente/descendente,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/076,08,Calificadores de significación,008076,Tipo de banda,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/077,08,Calificadores de significación,008077,Tipo de superficie detectada mediante radiómetro,Tabla de cifrado,0,0,7,Tabla de cifrado,0,3,,,Operational
bufr4/0/08/079,08,Calificadores de significación,008079,Estado del producto,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/080,08,Calificadores de significación,008080,Calificador del banderín de calidad del GTSPP,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/081,08,Calificadores de significación,008081,Tipo de equipo,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/082,08,Calificadores de significación,008082,Modificación de la altura del sensor a otro valor,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/083,08,Calificadores de significación,008083,Indicador del valor nominal,Tabla de banderines,0,0,15,Tabla de banderines,0,5,,,Operational
bufr4/0/08/085,08,Calificadores de significación,008085,Identificador del haz,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/086,08,Calificadores de significación,008086,Significación vertical para predicción numérica del tiempo,Tabla de banderines,0,0,12,Tabla de banderines,0,4,,,Operational
bufr4/0/08/087,08,Calificadores de significación,008087,Posición esquinera de la observación,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/08/088,08,Calificadores de significación,008088,Significación del mapa,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/090,08,Calificadores de significación,008090,Escala decimal de los significandos siguientes,Numérica,0,-127,8,Numérica,0,3,,,Operational
bufr4/0/08/091,08,Calificadores de significación,008091,Significación de las coordenadas,Tabla de cifrado,0,0,8,Tabla de cifrado,0,3,,,Operational
bufr4/0/08/092,08,Calificadores de significación,008092,Expresión de la incertidumbre en la medición,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/08/093,08,Calificadores de significación,008093,Significación de la incertidumbre en la medición,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
