Id,FXY,ElementName_es,CodeFigure,EntryName_es,EntryName_sub1_es,EntryName_sub2_es,Note_es,noteIDs,Status
bufr4/0/19/100/3,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,3,Durante los 15 minutos anteriores,,,,,Operational
bufr4/0/19/100/4,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,4,Durante los 30 minutos anteriores,,,,,Operational
bufr4/0/19/100/5,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,5,Durante la hora anterior,,,,,Operational
bufr4/0/19/100/6,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,6,Durante las 2 horas anteriores,,,,,Operational
bufr4/0/19/100/7,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,7,Durante las 3 horas anteriores,,,,,Operational
bufr4/0/19/100/8,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,8,Durante las 6 horas anteriores,,,,,Operational
bufr4/0/19/100/9,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,9,Durante un período de más de 6 horas,,,,,Operational
bufr4/0/19/100/10,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,10,Indeterminado,,,,,Operational
bufr4/0/19/100/11-14,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,11-14,No utilizadas,,,,,Operational
bufr4/0/19/100/15,019100,Intervalo de tiempo para calcular el desplazamiento del ciclón tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/101/0,019101,Precisión de la posición del centro del ciclón tropical,0,Reservada,,,,,Operational
bufr4/0/19/101/1,019101,Precisión de la posición del centro del ciclón tropical,1,"Ojo visible en la pantalla del radar, precisión buena (en 10 km)",,,,,Operational
bufr4/0/19/101/2,019101,Precisión de la posición del centro del ciclón tropical,2,"Ojo visible en la pantalla del radar, precisión bastante buena (en 30 km)",,,,,Operational
bufr4/0/19/101/3,019101,Precisión de la posición del centro del ciclón tropical,3,"Ojo visible en la pantalla del radar, precisión escasa (en 50 km)",,,,,Operational
bufr4/0/19/101/4,019101,Precisión de la posición del centro del ciclón tropical,4,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión buena (en 10 km)",,,,,Operational
bufr4/0/19/101/5,019101,Precisión de la posición del centro del ciclón tropical,5,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión bastante buena (en 30 km)",,,,,Operational
bufr4/0/19/101/6,019101,Precisión de la posición del centro del ciclón tropical,6,"Posición del centro dentro del área abarcada por la pantalla del radar, determinación mediante la configuración de la banda en espiral, precisión escasa (en 50 km)",,,,,Operational
bufr4/0/19/101/7,019101,Precisión de la posición del centro del ciclón tropical,7,"Posición del centro fuera del área abarcada por la pantalla del radar, extrapolación mediante la configuración de la banda en espiral",,,,,Operational
bufr4/0/19/101/8-9,019101,Precisión de la posición del centro del ciclón tropical,8-9,Reservadas,,,,,Operational
bufr4/0/19/101/10,019101,Precisión de la posición del centro del ciclón tropical,10,Precisión indeterminada,,,,,Operational
bufr4/0/19/101/11-14,019101,Precisión de la posición del centro del ciclón tropical,11-14,No utilizadas,,,,,Operational
bufr4/0/19/101/15,019101,Precisión de la posición del centro del ciclón tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/102/0,019102,Forma y definición del ojo del ciclón tropical,0,Circular,,,,,Operational
bufr4/0/19/102/1,019102,Forma y definición del ojo del ciclón tropical,1,"Elíptica – la longitud del eje menor alcanza, por lo menos, los 3/4 del eje mayor",,,,,Operational
bufr4/0/19/102/2,019102,Forma y definición del ojo del ciclón tropical,2,Elíptica - la longitud del eje menor es inferior a 3/4 del eje mayor,,,,,Operational
bufr4/0/19/102/3,019102,Forma y definición del ojo del ciclón tropical,3,Doble ojo aparente,,,,,Operational
bufr4/0/19/102/4,019102,Forma y definición del ojo del ciclón tropical,4,Otra forma,,,,,Operational
bufr4/0/19/102/5,019102,Forma y definición del ojo del ciclón tropical,5,Mal definido,,,,,Operational
bufr4/0/19/102/6,019102,Forma y definición del ojo del ciclón tropical,6,Indeterminado,,,,,Operational
bufr4/0/19/103/0,019103,Diámetro del eje principal del ojo del ciclón tropical,0,Menos de 5 km,,,,,Operational
bufr4/0/19/103/1,019103,Diámetro del eje principal del ojo del ciclón tropical,1,De 5 a menos de 10 km,,,,,Operational
bufr4/0/19/103/2,019103,Diámetro del eje principal del ojo del ciclón tropical,2,De 10 a menos de 15 km,,,,,Operational
bufr4/0/19/103/3,019103,Diámetro del eje principal del ojo del ciclón tropical,3,De 15 a menos de 20 km,,,,,Operational
bufr4/0/19/103/4,019103,Diámetro del eje principal del ojo del ciclón tropical,4,De 20 a menos de 25 km,,,,,Operational
bufr4/0/19/103/5,019103,Diámetro del eje principal del ojo del ciclón tropical,5,De 25 a menos de 30 km,,,,,Operational
bufr4/0/19/103/6,019103,Diámetro del eje principal del ojo del ciclón tropical,6,De 30 a menos de 35 km,,,,,Operational
bufr4/0/19/103/7,019103,Diámetro del eje principal del ojo del ciclón tropical,7,De 35 a menos de 40 km,,,,,Operational
bufr4/0/19/103/8,019103,Diámetro del eje principal del ojo del ciclón tropical,8,De 40 a menos de 50 km,,,,,Operational
bufr4/0/19/103/9,019103,Diámetro del eje principal del ojo del ciclón tropical,9,Más de 50 km,,,,,Operational
bufr4/0/19/103/10,019103,Diámetro del eje principal del ojo del ciclón tropical,10,Indeterminado,,,,,Operational
bufr4/0/19/103/11-14,019103,Diámetro del eje principal del ojo del ciclón tropical,11-14,No utilizadas,,,,,Operational
bufr4/0/19/103/15,019103,Diámetro del eje principal del ojo del ciclón tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/104/0,019104,Cambio de naturaleza del ojo durante los 30 minutos,0,El ojo comenzó a hacerse visible durante los 30 minutos anteriores,,,,,Operational
bufr4/0/19/104/1,019104,Cambio de naturaleza del ojo durante los 30 minutos,1,No ha habido cambio significativo en las características o el tamaño del ojo,,,,,Operational
bufr4/0/19/104/2,019104,Cambio de naturaleza del ojo durante los 30 minutos,2,El ojo se ha hecho más pequeño sin ningún otro cambio significativo de las características,,,,,Operational
bufr4/0/19/104/3,019104,Cambio de naturaleza del ojo durante los 30 minutos,3,El ojo se ha hecho mayor sin ningún otro cambio significativo de las características,,,,,Operational
bufr4/0/19/104/4,019104,Cambio de naturaleza del ojo durante los 30 minutos,4,El ojo se ha hecho menos nítido sin ningún otro cambio significativo en el tamaño,,,,,Operational
bufr4/0/19/104/5,019104,Cambio de naturaleza del ojo durante los 30 minutos,5,El ojo se ha hecho menos nítido y disminuyó de tamaño,,,,,Operational
bufr4/0/19/104/6,019104,Cambio de naturaleza del ojo durante los 30 minutos,6,El ojo se ha hecho menos nítido y aumentó de tamaño,,,,,Operational
bufr4/0/19/104/7,019104,Cambio de naturaleza del ojo durante los 30 minutos,7,El ojo se ha hecho más nítido sin ningún otro cambio significativo en el tamaño,,,,,Operational
bufr4/0/19/104/8,019104,Cambio de naturaleza del ojo durante los 30 minutos,8,El ojo se ha hecho más nítido y disminuyó de tamaño,,,,,Operational
bufr4/0/19/104/9,019104,Cambio de naturaleza del ojo durante los 30 minutos,9,El ojo se ha hecho más nítido y aumentó de tamaño,,,,,Operational
bufr4/0/19/104/10,019104,Cambio de naturaleza del ojo durante los 30 minutos,10,El cambio en la naturaleza y el tamaño del ojo no puede determinarse,,,,,Operational
bufr4/0/19/104/11-14,019104,Cambio de naturaleza del ojo durante los 30 minutos,11-14,No utilizadas,,,,,Operational
bufr4/0/19/104/15,019104,Cambio de naturaleza del ojo durante los 30 minutos,15,Valor faltante,,,,,Operational
bufr4/0/19/105/0,019105,Distancia entre el fin de la banda en espiral y el centro,0,0 a menos de 100 km,,,,,Operational
bufr4/0/19/105/1,019105,Distancia entre el fin de la banda en espiral y el centro,1,100 a menos de 200 km,,,,,Operational
bufr4/0/19/105/2,019105,Distancia entre el fin de la banda en espiral y el centro,2,200 a menos de 300 km,,,,,Operational
bufr4/0/19/105/3,019105,Distancia entre el fin de la banda en espiral y el centro,3,300 a menos de 400 km,,,,,Operational
bufr4/0/19/105/4,019105,Distancia entre el fin de la banda en espiral y el centro,4,400 a menos de 500 km,,,,,Operational
bufr4/0/19/105/5,019105,Distancia entre el fin de la banda en espiral y el centro,5,500 a menos de 600 km,,,,,Operational
bufr4/0/19/105/6,019105,Distancia entre el fin de la banda en espiral y el centro,6,600 a menos de 800 km,,,,,Operational
bufr4/0/19/105/7,019105,Distancia entre el fin de la banda en espiral y el centro,7,800 km o más,,,,,Operational
bufr4/0/19/105/8-9,019105,Distancia entre el fin de la banda en espiral y el centro,8-9,Reservadas,,,,,Operational
bufr4/0/19/105/10,019105,Distancia entre el fin de la banda en espiral y el centro,10,Dudosa o indeterminada,,,,,Operational
bufr4/0/19/105/11-14,019105,Distancia entre el fin de la banda en espiral y el centro,11-14,No utilizadas,,,,,Operational
bufr4/0/19/105/15,019105,Distancia entre el fin de la banda en espiral y el centro,15,Valor faltante,,,,,Operational
bufr4/0/19/107/0,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,0,Menos de una hora,,,,,Operational
bufr4/0/19/107/1,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,1,De 1 a menos de 2 horas,,,,,Operational
bufr4/0/19/107/2,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,2,De 2 a menos de 3 horas,,,,,Operational
bufr4/0/19/107/3,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,3,De 3 a menos de 6 horas,,,,,Operational
bufr4/0/19/107/4,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,4,De 6 a menos de 9 horas,,,,,Operational
bufr4/0/19/107/5,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,5,De 9 a menos de 12 horas,,,,,Operational
bufr4/0/19/107/6,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,6,De 12 a menos de 15 horas,,,,,Operational
bufr4/0/19/107/7,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,7,De 15 a menos de 18 horas,,,,,Operational
bufr4/0/19/107/8,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,8,De 18 a menos de 21 horas,,,,,Operational
bufr4/0/19/107/9,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,9,De 21 a menos de 30 horas,,,,,Operational
bufr4/0/19/107/10-14,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,10-14,No utilizadas,,,,,Operational
bufr4/0/19/107/15,019107,Intervalo de tiempo respect del que se ha calculado el desplazamiento del ciclón tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/108/0,019108,Precisión de la posición geográfica del ciclón tropical,0,Centro del ciclón a menos de 10 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/1,019108,Precisión de la posición geográfica del ciclón tropical,1,Centro del ciclón a menos de 20 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/2,019108,Precisión de la posición geográfica del ciclón tropical,2,Centro del ciclón a menos de 50 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/3,019108,Precisión de la posición geográfica del ciclón tropical,3,Centro del ciclón a menos de 100 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/4,019108,Precisión de la posición geográfica del ciclón tropical,4,Centro del ciclón a menos de 200 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/5,019108,Precisión de la posición geográfica del ciclón tropical,5,Centro del ciclón a menos de 300 km de la posición transmitida,,,,,Operational
bufr4/0/19/108/6,019108,Precisión de la posición geográfica del ciclón tropical,6,Centro del ciclón indeterminado,,,,,Operational
bufr4/0/19/108/7,019108,Precisión de la posición geográfica del ciclón tropical,7,Valor faltante,,,,,Operational
bufr4/0/19/109/0,019109,Diámetro medio de la cobertura nubosa del cicló tropical,0,Menos de 1º de latitud,,,,,Operational
bufr4/0/19/109/1,019109,Diámetro medio de la cobertura nubosa del cicló tropical,1,De 1 a menos de 2º de latitud,,,,,Operational
bufr4/0/19/109/2,019109,Diámetro medio de la cobertura nubosa del cicló tropical,2,De 2 a menos de 3º de latitud,,,,,Operational
bufr4/0/19/109/3,019109,Diámetro medio de la cobertura nubosa del cicló tropical,3,De 3 a menos de 4º de latitud,,,,,Operational
bufr4/0/19/109/4,019109,Diámetro medio de la cobertura nubosa del cicló tropical,4,De 4 a menos de 5º de latitud,,,,,Operational
bufr4/0/19/109/5,019109,Diámetro medio de la cobertura nubosa del cicló tropical,5,De 5 a menos de 6º de latitud,,,,,Operational
bufr4/0/19/109/6,019109,Diámetro medio de la cobertura nubosa del cicló tropical,6,De 6 a menos de 7º de latitud,,,,,Operational
bufr4/0/19/109/7,019109,Diámetro medio de la cobertura nubosa del cicló tropical,7,De 7 a menos de 8° de latitud,,,,,Operational
bufr4/0/19/109/8,019109,Diámetro medio de la cobertura nubosa del cicló tropical,8,De 8 a menos de 9° de latitud,,,,,Operational
bufr4/0/19/109/9,019109,Diámetro medio de la cobertura nubosa del cicló tropical,9,9° de latitud o más,,,,,Operational
bufr4/0/19/109/10,019109,Diámetro medio de la cobertura nubosa del cicló tropical,10,Indeterminada,,,,,Operational
bufr4/0/19/109/11-14,019109,Diámetro medio de la cobertura nubosa del cicló tropical,11-14,No utilizadas,,,,,Operational
bufr4/0/19/109/15,019109,Diámetro medio de la cobertura nubosa del cicló tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/110/0,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,0,Debilitándose mucho,,,,,Operational
bufr4/0/19/110/1,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,1,Debilitándose,,,,,Operational
bufr4/0/19/110/2,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,2,Ningún cambio,,,,,Operational
bufr4/0/19/110/3,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,3,Intensificación,,,,,Operational
bufr4/0/19/110/4,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,4,Fuerte intensificación,,,,,Operational
bufr4/0/19/110/5-8,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,5-8,Reservadas,,,,,Operational
bufr4/0/19/110/9,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,9,No observado anteriormente,,,,,Operational
bufr4/0/19/110/10,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,10,Indeterminada,,,,,Operational
bufr4/0/19/110/11-14,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,11-14,No utilizadas,,,,,Operational
bufr4/0/19/110/15,019110,Cambio aparente en 24 horas de la intensidad del clicón tropical,15,Valor faltante,,,,,Operational
bufr4/0/19/113/1,019113,Tipo de configuración nubosa del número de DT,1,Banda curvada,,,,,Operational
bufr4/0/19/113/2,019113,Tipo de configuración nubosa del número de DT,2,Cortante,,,,,Operational
bufr4/0/19/113/3,019113,Tipo de configuración nubosa del número de DT,3,Ojo,,,,,Operational
bufr4/0/19/113/4,019113,Tipo de configuración nubosa del número de DT,4,Ojo en franja,,,,,Operational
bufr4/0/19/113/5,019113,Tipo de configuración nubosa del número de DT,5,Cobertura central densa (CDO),,,,,Operational
bufr4/0/19/113/6,019113,Tipo de configuración nubosa del número de DT,6,Centro subsumido,,,,,Operational
bufr4/0/19/113/7,019113,Tipo de configuración nubosa del número de DT,7,Cubierta fría central (CCC),,,,,Operational
bufr4/0/19/113/8-14,019113,Tipo de configuración nubosa del número de DT,8-14,Reservadas,,,,,Operational
bufr4/0/19/113/15,019113,Tipo de configuración nubosa del número de DT,15,Valor faltante,,,,,Operational
bufr4/0/19/117/1,019117,Tipo de imagen de la nube del número de PT,1,A (bandada curvada),,,,,Operational
bufr4/0/19/117/2,019117,Tipo de imagen de la nube del número de PT,2,B (CDO),,,,,Operational
bufr4/0/19/117/3,019117,Tipo de imagen de la nube del número de PT,3,C (cortante),,,,,Operational
bufr4/0/19/117/4-6,019117,Tipo de imagen de la nube del número de PT,4-6,Reservadas,,,,,Operational
bufr4/0/19/117/7,019117,Tipo de imagen de la nube del número de PT,7,Valor faltante,,,,,Operational
bufr4/0/19/119/1,019119,Tipo del número T final,1,Número DT,,,,,Operational
bufr4/0/19/119/2,019119,Tipo del número T final,2,Número PT,,,,,Operational
bufr4/0/19/119/3,019119,Tipo del número T final,3,Número MET,,,,,Operational
bufr4/0/19/119/4-6,019119,Tipo del número T final,4-6,Reservadas,,,,,Operational
bufr4/0/19/119/7,019119,Tipo del número T final,7,Valor faltante,,,,,Operational
