Id,﻿Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
bufr4/3/11/003/4/012001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311003,(Variables ACARS normalizadas transmitidas),,012001,Temperatura/temperatura del aire,,,,Operational
bufr4/3/11/003/5/013002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311003,(Variables ACARS normalizadas transmitidas),,013002,Relación de mezcla,,,,Operational
bufr4/3/11/004/1/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/2/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/3/011034,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,011034,Velocidad de las ráfagas verticales,,,,Operational
bufr4/3/11/004/4/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/5/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/6/011035,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,011035,Aceleración de las ráfagas verticales,,,,Operational
bufr4/3/11/004/7/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/8/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/9/011075,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,011075,Intensidad media de la turbulencia (velocidad de disipación de los remolinos),,,,Operational
bufr4/3/11/004/10/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/11/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/12/011076,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,011076,Intensidad máxima de la turbulencia (velocidad de disipación de los remolinos),,,,Operational
bufr4/3/11/004/13/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/14/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/15/033025,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,033025,Indicador de valores interpolados ACARS,,,,Operational
bufr4/3/11/004/16/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/004/17/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/004/18/033026,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311004,(Variables ACARS adicionales transmitidas),,033026,Calidad de la humedad,,,,
bufr4/3/11/005/1/001008,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,001008,Número de matrícula de aeronave u otra identificación,,,,Operational
bufr4/3/11/005/2/001023,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,001023,Número de secuencia de observación,,,,Operational
bufr4/3/11/005/3/301021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/11/005/4/301011,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,301011,"Año, mes, día",,,,Operational
bufr4/3/11/005/5/301013,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,301013,"Hora, minuto, segundo",,,,Operational
bufr4/3/11/005/6/007010,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,007010,Nivel de vuelo,,,,Operational
bufr4/3/11/005/7/008009,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,008009,Fase de vuelo detallada,,,,Operational
bufr4/3/11/005/8/011001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,011001,Dirección del viento,,,,Operational
bufr4/3/11/005/9/011002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,011002,Velocidad del viento,,,,Operational
bufr4/3/11/005/10/011031,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,011031,Grado de turbulencia,,,,Operational
bufr4/3/11/005/11/011036,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,011036,Equivalente máximo derivado de la velocidad de las ráfagas verticales,,,,Operational
bufr4/3/11/005/12/012101,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,012101,Temperatura/temperatura del aire,,,,Operational
bufr4/3/11/005/13/033025,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311005,(Informes AMDAR estándar),,033025,Indicador de valores interpolados ACARS,,,,Operational
bufr4/3/11/006/1/007010,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,007010,Nivel de vuelo,,,,Operational
bufr4/3/11/006/2/011001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,011001,Dirección del viento,,,,Operational
bufr4/3/11/006/3/011002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,011002,Velocidad del viento,,,,Operational
bufr4/3/11/006/4/002064,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,002064,Calidad del ángulo de balanceo de la aeronave,,,,Operational
bufr4/3/11/006/5/012101,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,012101,Temperatura/temperatura del aire,,,,Operational
bufr4/3/11/006/6/012103,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311006,(Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud),,012103,Temperatura de punto de rocío,,,,Operational
bufr4/3/11/007/1/007010,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,007010,Nivel de vuelo,,,,Operational
bufr4/3/11/007/2/301021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/11/007/3/011001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,011001,Dirección del viento,,,,Operational
bufr4/3/11/007/4/011002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,011002,Velocidad del viento,,,,Operational
bufr4/3/11/007/5/002064,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,002064,Calidad del ángulo de balanceo de la aeronave,,,,Operational
bufr4/3/11/007/6/012101,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,012101,Temperatura/temperatura del aire,,,,Operational
bufr4/3/11/007/7/012103,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311007,(Datos de aeronaves para un nivel con indicación de latitud/longitud),,012103,Temperatura del punto de rocío,,,,Operational
bufr4/3/11/008/1/001008,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,001008,Número de matrícula de aeronave u otra identificación,,,,Operational
bufr4/3/11/008/2/301011,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,301011,"Año, mes, día",,,,Operational
bufr4/3/11/008/3/301013,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,301013,"Hora, minuto, segundo",,,,Operational
bufr4/3/11/008/4/301021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/11/008/5/008004,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,008004,Fase del vuelo de la aeronave,,,,Operational
bufr4/3/11/008/6/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/008/7/031001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/11/008/8/311006,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311008,(Perfil de ascenso/descenso de aeronaves sin indicación de latitud/ longitud en cada nivel),,311006,Datos AMDAR o datos de aeronaves para un nivel sin indicación de latitud/longitud,,,,Operational
bufr4/3/11/009/1/001008,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,001008,Número de matrícula de aeronave u otra identificación,,,,Operational
bufr4/3/11/009/2/301011,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,301011,"Año, mes, día",,,,Operational
bufr4/3/11/009/3/301013,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,301013,"Hora, minuto, segundo",,,,Operational
bufr4/3/11/009/4/301021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/11/009/5/008004,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,008004,Fase del vuelo de la aeronave,,,,Operational
bufr4/3/11/009/6/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/009/7/031001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/11/009/8/311007,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311009,(Perfil de ascenso/descenso de aeronaves con indicación de latitud/longitud en cada nivel),,311007,Datos de aeronaves para un nivel con indicación de latitud/longitud,,,,Operational
bufr4/3/11/010/1/001008,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001008,Número de matrícula de aeronave u otra identificación,,,,Operational
bufr4/3/11/010/2/001023,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001023,Número de secuencia de observación,,,,Operational
bufr4/3/11/010/3/001006,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001006,Número de vuelo de aeronave,,,,Operational
bufr4/3/11/010/4/001110,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001110,Número de cola de la aeronave,,,,Operational
bufr4/3/11/010/5/001111,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001111,Aeropuerto de origen,,,,Operational
bufr4/3/11/010/6/001112,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,001112,Aeropuerto de destino,,,,Operational
bufr4/3/11/010/7/204002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,204002,Campo asociado añadido,2 bits,,,Operational
bufr4/3/11/010/8/031021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031021,Significación del campo asociado,= 8 dos bits de información de calidad,,,Operational
bufr4/3/11/010/9/301011,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,301011,"Año, mes, día",,,,Operational
bufr4/3/11/010/10/301013,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,301013,"Hora, minuto, segundo",,,,Operational
bufr4/3/11/010/11/301021,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,301021,Latitud/longitud (gran exactitud),,,,Operational
bufr4/3/11/010/12/007010,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,007010,Nivel de vuelo,,,,Operational
bufr4/3/11/010/13/010053,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,010053,Altitud del Sistema mundial de satélites para la navegación,Altitud barométrica,,,Operational
bufr4/3/11/010/14/008009,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,008009,Fase detallada de vuelo,,,,Operational
bufr4/3/11/010/15/011001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011001,Dirección del viento,,,,Operational
bufr4/3/11/010/16/011002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011002,Velocidad del viento,,,,Operational
bufr4/3/11/010/17/002064,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,002064,Calidad del ángulo de balanceo de la aeronave,,,,Operational
bufr4/3/11/010/18/011100,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011100,Velocidad verdadera de la aeronave,,,,Operational
bufr4/3/11/010/19/011101,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011101,Componente u de la velocidad terrestre de la aeronave,,,,Operational
bufr4/3/11/010/20/011102,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011102,Componente v de la velocidad terrestre de la aeronave,,,,Operational
bufr4/3/11/010/21/011103,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011103,Componente w de la velocidad terrestre de la aeronave,,,,Operational
bufr4/3/11/010/22/011104,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011104,"Rumbo verdadero de la aeronave, buque u otra plataforma móvil",Rumbo verdadero de la aeronave,,,Operational
bufr4/3/11/010/23/012101,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,012101,Temperatura/temperatura del aire,,,,Operational
bufr4/3/11/010/24/002170,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,002170,Sensores de humedad de la aeronave,,,,Operational
bufr4/3/11/010/25/201144,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,201144,Cambio de anchura de datos,,,,Operational
bufr4/3/11/010/26/202133,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,202133,Cambio de escala,,,,Operational
bufr4/3/11/010/27/013002,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,013002,Relación de mezcla,,,,Operational
bufr4/3/11/010/28/202000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,202000,Cambio de escala,Anular,,,Operational
bufr4/3/11/010/29/201000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,201000,Cambio de anchura de datos,Anular,,,Operational
bufr4/3/11/010/30/201135,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,201135,Cambio de anchura de datos,,,,Operational
bufr4/3/11/010/31/202130,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,202130,Cambio de escala,,,,Operational
bufr4/3/11/010/32/013003,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,013003,Humedad relativa,,,,Operational
bufr4/3/11/010/33/202000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,202000,Cambio de escala,Anular,,,Operational
bufr4/3/11/010/34/201000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,201000,Cambio de anchura de datos,Anular,,,Operational
bufr4/3/11/010/35/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/010/36/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/37/012103,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,012103,Temperatura del punto de rocío,,,,Operational
bufr4/3/11/010/38/033026,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,033026,Calidad de la humedad,,,,Operational
bufr4/3/11/010/39/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/010/40/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/41/020042,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,020042,Presencia de engelamiento del fuselaje de la aeronave,,,,Operational
bufr4/3/11/010/42/103000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/11/010/43/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/44/020043,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,020043,Contenido máximo de agua líquida,,,,Operational
bufr4/3/11/010/45/020044,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,020044,Contenido medio de agua líquida,,,,Operational
bufr4/3/11/010/46/020045,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,020045,Condiciones de gotitas de agua grandes subfundidas (SLD),,,,Operational
bufr4/3/11/010/47/101000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,101000,Repetición diferida de 1 descriptor,,,,Operational
bufr4/3/11/010/48/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/49/033025,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,033025,Indicador de valores interpolados ACARS,,,,Operational
bufr4/3/11/010/50/103000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/11/010/51/031001,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031001,Factor de repetición diferida del descriptor,,,,Operational
bufr4/3/11/010/52/011075,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011075,Intensidad media de la turbulencia (tasa de disipación de los remolinos),,,,Operational
bufr4/3/11/010/53/011076,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011076,Intensidad máxima de la turbulencia (tasa de disipación de los remolinos),,,,Operational
bufr4/3/11/010/54/011039,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011039,Hora ampliada a la que se produce la máxima tasa de disipación de los remolinos,,,,Operational
bufr4/3/11/010/55/102000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,102000,Repetición diferida de 2 descriptores,,,,Operational
bufr4/3/11/010/56/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/57/011037,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011037,Índice de turbulencia,EDR,,,Operational
bufr4/3/11/010/58/011077,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011077,Intervalo de notificación o tiempo medio para la tasa de disipación de los remolinos,,,,Operational
bufr4/3/11/010/59/103000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,103000,Repetición diferida de 3 descriptores,,,,Operational
bufr4/3/11/010/60/031000,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,031000,Factor de repetición ligeramente diferida del descriptor,,,,Operational
bufr4/3/11/010/61/011034,11,Secuencias de los informes de las observaciones de nivel único (datos convencionales),311010,"(Modelo BUFR para AMDAR, versión 7)",,011034,Velocidad de las ráfagas verticales,,,,Operational
