Id,﻿ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status
bufr4/0/02/042,02,Instrumentos,002042,Indicador de la velocidad de la corriente en la superficie del mar,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/044,02,Instrumentos,002044,Indicador del método de cálculo de los datos espectrales de las olas,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/045,02,Instrumentos,002045,Indicador del tipo de plataforma,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/046,02,Instrumentos,002046,Instrumentos de medición de las olas,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/047,02,Instrumentos,002047,Tipo de tsunámetro para niveles profundos del océano,Tabla de cifrado,0,0,7,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/048,02,Instrumentos,002048,Indicador del sensor del satélite,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/049,02,Instrumentos,002049,Técnica utilizada para el proceso de datos de satélites geoestacionarios,Tabla de banderines,0,0,8,Tabla de banderines,0,3,,,Operational
bufr4/0/02/050,02,Instrumentos,002050,Canales utilizados por un satélite geoestacionario de sondeo,Tabla de banderines,0,0,20,Tabla de banderines,0,7,,,Operational
bufr4/0/02/051,02,Instrumentos,002051,Indicador que determina el método de observación de las temperaturas extremas,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/052,02,Instrumentos,002052,Canales utilizados por un satélite geoestacionario productor de imágenes,Tabla de banderines,0,0,6,Tabla de banderines,0,2,,,Operational
bufr4/0/02/053,02,Instrumentos,002053,Características de la temperatura de luminancia obtenida mediante un satélite GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/054,02,Instrumentos,002054,Características de los parámetros de sondeo efectuados por un satélite GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/055,02,Instrumentos,002055,Parámetros estadísticos de los sondeos de satélites geoestacionarios,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/056,02,Instrumentos,002056,Estadísticas de la precisión de los sondeos de satélites geoestacionarios,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/057,02,Instrumentos,002057,Origen de la información de primera aproximación para sondeos de satélites GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/058,02,Instrumentos,002058,Tiempo de validez de la información de primera aproximación para sondeos de satélites GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/059,02,Instrumentos,002059,Origen de la información de análisis para sondeos de satélites GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/060,02,Instrumentos,002060,Origen de la información de superficie para sondeos de satélites GOES-I/M,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/061,02,Instrumentos,002061,Sistema de navegación de la aeronave,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/062,02,Instrumentos,002062,Tipo de sistema de retransmisión de datos procedentes de aeronaves,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/063,02,Instrumentos,002063,Ángulo de balanceo de la aeronave,°,2,-18000,16,°,2,5,,,Operational
bufr4/0/02/064,02,Instrumentos,002064,Calidad del ángulo de balanceo de la aeronave,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/065,02,Instrumentos,002065,Estación ACARS de recepción en tierra,CCITT IA5,0,0,40,Carácter,0,5,,,Operational
bufr4/0/02/066,02,Instrumentos,002066,Sistema de recepción en tierra de la radiosonda,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/067,02,Instrumentos,002067,Frecuencia de funcionamiento de la radiosonda,Hz,-5,0,15,Hz,-5,5,,,Operational
bufr4/0/02/070,02,Instrumentos,002070,Especificación original de latitud/longitud,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/071,02,Instrumentos,002071,Longitud de onda espectrográfica,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/072,02,Instrumentos,002072,Anchura espectrográfica,m,13,0,30,m,13,10,,,Operational
bufr4/0/02/080,02,Instrumentos,002080,Fabricante del globo,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/081,02,Instrumentos,002081,Tipo de globo,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/082,02,Instrumentos,002082,Peso del globo,kg,3,0,12,kg,3,4,,,Operational
bufr4/0/02/083,02,Instrumentos,002083,Tipo de refugio para globos,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/084,02,Instrumentos,002084,Tipo de gas utilizado en el globo,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/085,02,Instrumentos,002085,Cantidad de gas utilizada en el globo,kg,3,0,13,kg,3,4,,,Operational
bufr4/0/02/086,02,Instrumentos,002086,Longitud de arrastre de vuelo del globo,m,1,0,10,m,1,4,,,Operational
bufr4/0/02/087,02,Instrumentos,002087,Superficie del paracaídas,m²,4,0,15,m²,4,5,,,Operational
bufr4/0/02/088,02,Instrumentos,002088,Volumen de gas utilizado en el globo,m³,3,0,13,m³,3,4,,,Operational
bufr4/0/02/091,02,Instrumentos,002091,Sensor de entrada 4/20 mA,A,4,0,10,A,4,3,,,Operational
bufr4/0/02/092,02,Instrumentos,002092,Método de cálculo del perfil de ozono,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/095,02,Instrumentos,002095,Tipo de sensor de presión,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/096,02,Instrumentos,002096,Tipo de sensor de temperatura,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/097,02,Instrumentos,002097,Tipo de sensor de humedad,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/099,02,Instrumentos,002099,Polarización,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/100,02,Instrumentos,002100,Constante de radar+,dB,1,0,12,dB,1,4,,,Operational
bufr4/0/02/101,02,Instrumentos,002101,Tipo de antena,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/102,02,Instrumentos,002102,Altura de la antena sobre la base de la torre,m,0,0,8,m,0,3,,,Operational
bufr4/0/02/103,02,Instrumentos,002103,Radomo,Tabla de banderines,0,0,2,Tabla de banderines,0,1,,,Operational
bufr4/0/02/104,02,Instrumentos,002104,Polarización de la antena,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/105,02,Instrumentos,002105,Ganancia máxima de la antena,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/106,02,Instrumentos,002106,Anchura del haz a 3 dB,°,1,0,6,°,1,2,,,Operational
bufr4/0/02/107,02,Instrumentos,002107,Supresión de los lóbulos laterales,dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/108,02,Instrumentos,002108,Discriminación de la polarización cruzada (en el eje),dB,0,0,6,dB,0,2,,,Operational
bufr4/0/02/109,02,Instrumentos,002109,Velocidad angular de la antena (en azimut),grado/s,2,0,12,grado/s,2,4,,,Operational
bufr4/0/02/110,02,Instrumentos,002110,Velocidad angular de la antena (en elevación),grado/s,2,0,12,grado/s,2,4,,,Operational
bufr4/0/02/111,02,Instrumentos,002111,Ángulo de incidencia del radar,°,1,0,10,°,1,4,,,Operational
bufr4/0/02/112,02,Instrumentos,002112,Ángulo de abertura del haz radar,°,1,0,12,°,1,4,,,Operational
bufr4/0/02/113,02,Instrumentos,002113,Número de visiones azimutales,Numérica,0,0,4,Numérica,0,2,,,Operational
bufr4/0/02/114,02,Instrumentos,002114,Superficie equivalente de la antena,m²,0,0,15,m²,0,5,,,Operational
bufr4/0/02/115,02,Instrumentos,002115,Tipo de equipo de observación en superficie,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/116,02,Instrumentos,002116,Porcentaje procesado de banda de 320 MHz,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/117,02,Instrumentos,002117,Porcentaje procesado de banda de 80 MHz,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/118,02,Instrumentos,002118,Porcentaje procesado de banda de 20 MHz,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/119,02,Instrumentos,002119,Operaciones de instrumento RA-2,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/120,02,Instrumentos,002120,Frecuencia de ola oceánica,Hz,3,0,10,Hz,3,4,,,Operational
bufr4/0/02/121,02,Instrumentos,002121,Frecuencia media,Hz,-8,0,7,Hz,-8,3,,,Operational
bufr4/0/02/122,02,Instrumentos,002122,Alcance de la agilidad de la frecuencia,Hz,-6,-128,8,Hz,-6,3,,,Operational
bufr4/0/02/123,02,Instrumentos,002123,Potencia de cresta,W,-4,0,7,W,-4,3,,,Operational
bufr4/0/02/124,02,Instrumentos,002124,Potencia media,W,-1,0,7,W,-1,3,,,Operational
bufr4/0/02/125,02,Instrumentos,002125,Frecuencia de repetición de los impulsos,Hz,-1,0,8,Hz,-1,3,,,Operational
bufr4/0/02/126,02,Instrumentos,002126,Anchura de impulso,s,7,0,6,s,7,2,,,Operational
bufr4/0/02/127,02,Instrumentos,002127,Frecuencia intermedia del receptor,Hz,-6,0,7,Hz,-6,3,,,Operational
bufr4/0/02/128,02,Instrumentos,002128,Anchura de banda de las frecuencias intermedias,Hz,-5,0,6,Hz,-5,2,,,Operational
bufr4/0/02/129,02,Instrumentos,002129,Señal mínima detectable,dB,0,-150,5,dB,0,3,,,Operational
bufr4/0/02/130,02,Instrumentos,002130,Alcance dinámico,dB,0,0,7,dB,0,3,,,Operational
bufr4/0/02/131,02,Instrumentos,002131,Control de sensibilidad en función del tiempo (STC),Tabla de banderines,0,0,2,Tabla de banderines,0,1,,,Operational
bufr4/0/02/132,02,Instrumentos,002132,Precisión de puntería en azimut,°,2,0,6,°,2,2,,,Operational
bufr4/0/02/133,02,Instrumentos,002133,Precisión de puntería en elevación,°,2,0,6,°,2,2,,,Operational
bufr4/0/02/134,02,Instrumentos,002134,Azimut del haz de la antena,°,2,0,16,°,2,5,,,Operational
bufr4/0/02/135,02,Instrumentos,002135,Elevación de la antena,°,2,-9000,15,°,2,5,,,Operational
bufr4/0/02/136,02,Instrumentos,002136,Alcance procesado por la corrección de atenuación de alcance,m,-3,0,16,m,-3,5,,,Operational
bufr4/0/02/137,02,Instrumentos,002137,Relación de frecuencia de repetición de impulsos dual del radar,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/138,02,Instrumentos,002138,Dirección de rotación de la antena,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/139,02,Instrumentos,002139,Configuración del instrumento SIRAL,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/140,02,Instrumentos,002140,Ángulo azimutal del haz del radar del satélite,°,0,0,9,°,0,3,(véase la nota 4),,Operational
bufr4/0/02/141,02,Instrumentos,002141,Tipo de medición,CCITT IA5,0,0,24,Carácter,0,3,,,Operational
bufr4/0/02/142,02,Instrumentos,002142,Número de serie/indicador del tipo de instrumento de medición del ozono,CCITT IA5,0,0,32,Carácter,0,4,(véase la nota 5),,Operational
bufr4/0/02/143,02,Instrumentos,002143,Tipo de instrumento de medición del ozono,Tabla de cifrado,0,0,7,Tabla de cifrado,0,3,,,Operational
bufr4/0/02/144,02,Instrumentos,002144,Tipo de fuente luminosa para el espectrofotómetro de Brewer,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/145,02,Instrumentos,002145,Ajuste de la longitud de onda para los instrumentos Dobson,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/146,02,Instrumentos,002146,Condiciones de la fuente para los instrumentos Dobson,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/147,02,Instrumentos,002147,Método de transmisión al centro de recopilación,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/148,02,Instrumentos,002148,Sistema de recopilación de datos y/o ubicación,Tabla de cifrado,0,0,5,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/149,02,Instrumentos,002149,Tipo de boya de datos,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/150,02,Instrumentos,002150,Número de canal de los instrumentos TOVS/ATOVS/AVHRR,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/151,02,Instrumentos,002151,Identificador del radiómetro,Tabla de cifrado,0,0,11,Tabla de cifrado,0,4,,,Operational
bufr4/0/02/152,02,Instrumentos,002152,Instrumento de satélite utilizado en el proceso de los datos,Tabla de banderines,0,0,31,Tabla de banderines,0,10,(véase la nota 6),,Operational
bufr4/0/02/153,02,Instrumentos,002153,Frecuencia central del canal del satélite,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/154,02,Instrumentos,002154,Anchura de banda del canal del satélite,Hz,-8,0,26,Hz,-8,8,,,Operational
bufr4/0/02/155,02,Instrumentos,002155,Longitud de onda del canal satelital,m,9,0,16,m,9,5,,,Operational
bufr4/0/02/156,02,Instrumentos,002156,Porcentaje de mediciones válidas de reseguimiento de océano en banda Ku,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/157,02,Instrumentos,002157,Porcentaje de mediciones válidas de reseguimiento de océano en banda S,%,0,0,7,%,0,3,,,Operational
bufr4/0/02/158,02,Instrumentos,002158,Instrumento RA-2,Tabla de banderines,0,0,9,Tabla de banderines,0,3,,,Operational
bufr4/0/02/159,02,Instrumentos,002159,Instrumento MWR,Tabla de banderines,0,0,8,Tabla de banderines,0,3,,,Operational
bufr4/0/02/160,02,Instrumentos,002160,Longitud de onda del radar,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/161,02,Instrumentos,002161,Método de procesamiento del viento,Tabla de banderines,0,0,16,Tabla de banderines,0,6,,,Operational
bufr4/0/02/162,02,Instrumentos,002162,Método ampliado de asignación de la altura,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/163,02,Instrumentos,002163,Método de asignación de la altura,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/164,02,Instrumentos,002164,Método de correlación del trazador,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/02/165,02,Instrumentos,002165,Banderines del tipo de radiancia,Tabla de banderines,0,0,15,Tabla de banderines,0,5,,,Operational
bufr4/0/02/166,02,Instrumentos,002166,Tipo de radiancia,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/167,02,Instrumentos,002167,Método de cálculo de la radiancia,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/168,02,Instrumentos,002168,Presión hidrostática en el extremo inferior del cable (cadena de termistores),Pa,-3,0,16,KPa,0,5,,,Operational
bufr4/0/02/169,02,Instrumentos,002169,Tipo de anemómetro,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/170,02,Instrumentos,002170,Sensores de humedad de la aeronave,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/171,02,Instrumentos,002171,Número de serie del instrumento para mediciones del perfil de temperatura del agua,CCITT IA5,0,0,64,Carácter,0,8,,,Operational
bufr4/0/02/172,02,Instrumentos,002172,Tipo de producto para la recuperación de datos sobre gases atmosféricos,Tabla de cifrado,0,0,8,Tabla de cifrado,0,3,,,Operational
bufr4/0/02/173,02,Instrumentos,002173,Cuadrado del ángulo de desviación del nadir,grado²,4,0,10,grado²,4,4,(véase la nota 7),,Operational
bufr4/0/02/174,02,Instrumentos,002174,Número medio de píxeles transversales por pista,Numérica,0,0,9,Numérica,0,3,,,Operational
bufr4/0/02/175,02,Instrumentos,002175,Método de medición de la precipitación,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/176,02,Instrumentos,002176,Método de medición del estado del suelo,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/177,02,Instrumentos,002177,Método de medición del espesor de la nieve,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/178,02,Instrumentos,002178,Método de medición del contenido líquido de la precipitación,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/179,02,Instrumentos,002179,Tipo de algoritmo de la condición del cielo,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/180,02,Instrumentos,002180,Principal sistema de detección de tiempo presente,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/181,02,Instrumentos,002181,Sensor suplementario de tiempo presente,Tabla de banderines,0,0,21,Tabla de banderines,0,7,,,Operational
bufr4/0/02/182,02,Instrumentos,002182,Sistema de medición de la visibilidad,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/183,02,Instrumentos,002183,Sistema de detección de nubes,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/184,02,Instrumentos,002184,Tipo de sensor de detección del rayo,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/185,02,Instrumentos,002185,Método de medición de la evaporación,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
bufr4/0/02/186,02,Instrumentos,002186,Capacidad para detectar fenómenos de precipitación,Tabla de banderines,0,0,30,Tabla de banderines,0,10,,,Operational
bufr4/0/02/187,02,Instrumentos,002187,Capacidad para detectar otros fenómenos meteorológicos,Tabla de banderines,0,0,18,Tabla de banderines,0,6,,,Operational
bufr4/0/02/188,02,Instrumentos,002188,Capacidad para detectar el oscurecimiento,Tabla de banderines,0,0,21,Tabla de banderines,0,7,,,Operational
bufr4/0/02/189,02,Instrumentos,002189,Capacidad para distinguir entre descargas eléctricas,Tabla de banderines,0,0,12,Tabla de banderines,0,4,,,Operational
bufr4/0/02/190,02,Instrumentos,002190,Inmersión de una boya lagrangiana a la deriva (% de tiempo en que permanece sumergida),%,0,0,7,%,0,3,,,Operational
bufr4/0/02/191,02,Instrumentos,002191,Cálculo de la altura geopotencial,Tabla de cifrado,0,0,4,Tabla de cifrado,0,2,,,Operational
