Category,CategoryOfSequences_es,FXY1,Title_es,SubTitle_es,FXY2,ElementName_es,ElementDescription_es,Note_es,noteIDs,Status
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312011,"(Información orbital, parte II)",,005053,Incremento del número de campo de visión,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,202129,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,201132,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,101019,Repetir 1 descriptor 19 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,012063,Temperatura de luminancia,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,201000,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312012,(Temperaturas de luminancia medidas mediante sonda HIRS — canales 1 a 19),,202000,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,005042,Número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,202129,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,201135,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,012063,Temperatura de luminancia,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,201000,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312013,(Temperaturas de luminancia medidas mediante sonda HIRS — canal 20),,202000,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,312010,"Información orbital, parte I",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,312011,"Información orbital, parte II",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,105056,Repetir 5 descriptores 56 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,005042,Número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,005052,Incremento del número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,312012,Temperaturas de luminancia obtenidas mediante sondas HIRS — canal 1 a 19,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312014,(Datos satelitales transmitidos por sonda HIRS),,312013,Temperaturas de luminancia obtenidas mediante sondas HIRS — canal 20,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,109011,Repetir 9 descriptores 11 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,005042,Número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,005052,Incremento del número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,202129,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,201132,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,101004,Repetir 1 descriptor 4 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,012063,Temperatura de luminancia,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,202000,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312015,(Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4),,201000,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312016,(Datos satelitales obtenidos mediante MSU),,312010,"Información orbital, parte I",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312016,(Datos satelitales obtenidos mediante MSU),,312011,"Información orbital, parte II",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312016,(Datos satelitales obtenidos mediante MSU),,312015,Temperaturas de luminancia obtenidas mediante MSU — canales 1 a 4,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,109008,Repetir 9 descriptores 8 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,005042,Número de canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,005052,Incremento del número del canal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,202129,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,201132,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,101003,Repetir 1 descriptor 3 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,012063,Temperatura de luminancia,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,202000,Cambio de escala,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312017,(Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3),,201000,Cambio de anchura de datos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312018,(Datos satelitales SSU),,312010,"Información orbital, parte I",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312018,(Datos satelitales SSU),,312011,"Información orbital, parte II",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312018,(Datos satelitales SSU),,312017,Temperaturas de luminancia obtenidas mediante SSU — canales 1 a 3,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,301047,Encabezamiento del producto ERS,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,301048,Parámetros de radar,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,015015,Componente espectral máximo de la imagen antes de la normalización,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,029002,Tipo de retícula de coordenadas,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,021076,Representación de las intensidades,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,106012,Repetir 6 descriptores 12 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,201129,Cambio de anchura de datos,14 bits,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,006030,Número de onda (espectral),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,201000,Cambio de anchura de datos,Anular,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,102012,Repetir 2 descriptores 12 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,005030,Dirección (espectral),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,021075,Intensidad del espectro de la imagen,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312019,(Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,021066,Datos sobre el grado de confianza del producto del dispersómetro de onda,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,301047,Encabezamiento del producto ERS,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,301048,Parámetros de radar,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,015015,Componente espectral máximo de la imagen antes de la normalización,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,029002,Tipo de retícula de coordenadas,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,021076,Representación de las intensidades,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,104012,Repetir 4 descriptores 12 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,006030,Número de onda (espectral),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,102012,Repetir 2 descriptores 12 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,005030,Dirección (espectral),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,021075,Intensidad del espectro de la imagen,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312020,(Producto del dispersómetro de onda),,021066,Datos sobre el grado de confianza del producto del dispersómetro de onda,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,301047,Encabezamiento del producto ERS,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,101003,Repetir 1 descriptor 3 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,301049,Datos del haz del radar,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,011012,Velocidad del viento a 10 m,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,011011,Dirección del viento a 10 m,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312021,(Producto del dispersómetro de viento),,021067,Datos sobre el grado de confianza del producto del viento,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,301047,Encabezamiento del producto ERS,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,008022,Número total (con relación a la acumulación o el promedio),Número en promedio,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,011012,Velocidad del viento a 10 m,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,011050,Desviación estándar de la velocidad del viento horizontal,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,022070,Altura significativa de las olas,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,022026,Desviación estándar de la altura significativa de las olas,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,312041,Altitud,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,010050,Desviación estándar de la altitud,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,021068,Datos sobre el grado de confianza del producto del altímetro del radar,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,021071,Máximas,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,021072,Estado de la calibración del altímetro del satélite,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,021073,Modo del instrumento del altímetro del satélite,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,312042,Correcciones de la altitud,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,021062,Retrodispersión,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312022,(Producto del altímetro de radar),,015011,Log10 de la densidad de electrones integrada,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,301047,Encabezamiento del producto ERS,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,103003,Repetir 3 descriptores 3 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,008022,Número total (con relación a la acumulación o el promedio),Número en promedio,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,012061,Temperatura de la película superficial,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,022050,Desviación estándar de la temperatura de la superficie del mar,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,021069,Datos sobre el grado de confianza del producto de la temperatura de la superficie del mar (SST),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312023,(Producto ATSR de la temperatura de la superficie del mar),,021085,Temperatura de la superficie del mar obtenida mediante ATSR del número de banda que cruza por la trayectoria,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,312020,Producto del dispersómetro de onda,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,008060,Significación del modo de exploración de la muestra,Alcance,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,008022,Número total (con relación a la acumulación o el promedio),Número en la muestra,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,008060,Significación del modo de exploración de la muestra,Horizontal,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,008022,Número total (con relación a la acumulación o el promedio),Número en la muestra,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,025014,Corte azimutal de ecos parásitos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,022101,Energía total con números de onda bajos (longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,022097,Longitud de onda (> 731 m) media del espectro de la imagen con números de onda bajos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,022098,Dispersión de la longitud de onda (> 731 m) con números de onda bajos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,022099,Dirección media con números de onda bajos (longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312024,(Producto aumentado del dispersómetro de onda),,022100,Dispersión de la dirección con números de onda bajos (longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,312019,Producto del dispersómetro de onda con cambio de anchura para el número de onda (espectral),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,008060,Significación del modo de exploración de la muestra,Alcance,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,008022,Número total (con relación a la acumulación o el promedio),Número en la muestra,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,008060,Significación del modo de exploración de la muestra,Horizontal,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,008022,Número total (con relación a la acumulación o el promedio,Número en la muestra,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,025014,Corte azimutal de ecos parásitos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,022101,Energía total con números de onda bajos (longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,022097,Longitud de onda (> 731 m) media del espectro de la imagen con números de onda bajos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,022098,Dispersión de la longitud de onda (> 731 m) con números de onda bajos,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,022099,Dirección media con números de onda bajos(longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312025,(Producto aumentado del dispersómetro de onda con cambio de anchura para el número de onda (espectral)),,022100,Dispersión de la dirección con números de onda bajos (longitud de onda > 731 m),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301046,"Identificador del satélite, dirección del movimiento, sensor, función modélica, programa informático, resolución",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301011,"Año, mes, día",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301013,"Hora, minuto, segundo",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,312031,Viento determinado por SeaWinds,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,101004,Repetir 1 descriptor 4 veces,,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,312030,"Viento, incertidumbre formal, probabilidad",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,021110,Número de sigma-0 del haz interior (delante del satélite),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,321027,"Especificación del radar, sección transversal normalizada de radar, coeficiente de variancia Kp",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,021111,Número de sigma-0 del haz exterior (delante del satélite),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,321027,"Especificación del radar, sección transversal normalizada de radar, coeficiente de variancia Kp",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,021112,Número de sigma-0 del haz interior (detrás del satélite),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,321027,"Especificación del radar, sección transversal normalizada de radar, coeficiente de variancia Kp",,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,021113,Número de sigma-0 del haz exterior (detrás del satélite),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,301023,Latitud/longitud (exactitud aproximada),,,,Operational
12,Secuencias de los informes de las observaciones de nivel único (datos satelitales),312026,(Datos de QuikSCAT),,321027,"Especificación del radar, sección transversal normalizada de radar, coeficiente de variancia Kp",,,,Operational
