Id,ClassNo,ClassName_es,FXY,ElementName_es,BUFR_Unit_es,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit_es,CREX_Scale,CREX_DataWidth_Char,Note_es,noteIDs,Status
bufr4/0/21/041,21,Datos de radar,021041,Altura de la banda brillante,m,-2,0,8,m,-2,3,,,Operational
bufr4/0/21/051,21,Datos de radar,021051,Potencia de la señal superior a 1 mW,dB,0,-256,8,dB,0,3,,,Operational
bufr4/0/21/062,21,Datos de radar,021062,Retrodispersión,dB,2,-5000,13,dB,2,4,,,Operational
bufr4/0/21/063,21,Datos de radar,021063,Resolución radiométrica (valor del ruido),%,1,0,10,%,1,4,,,Operational
bufr4/0/21/064,21,Datos de radar,021064,Ruido estimado de los ecos parásitos,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/21/065,21,Datos de radar,021065,Contador de paquetes faltantes,Numérica,0,-127,8,Numérica,0,3,,,Operational
bufr4/0/21/066,21,Datos de radar,021066,Datos sobre el grado de confianza del producto del dispersímetro de onda,Tabla de banderines,0,0,12,Tabla de banderines,0,4,,,Operational
bufr4/0/21/067,21,Datos de radar,021067,Datos sobre el grado de confianza del producto del viento,Tabla de banderines,0,0,13,Tabla de banderines,0,5,,,Operational
bufr4/0/21/068,21,Datos de radar,021068,Datos sobre el grado de confianza del producto del altímetro del radar,Tabla de banderines,0,0,8,Tabla de banderines,0,3,,,Operational
bufr4/0/21/069,21,Datos de radar,021069,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar,Tabla de banderines,0,0,10,Tabla de banderines,0,4,,,Operational
bufr4/0/21/070,21,Datos de radar,021070,Datos sobre el grado de confianza del producto de la medición de la temperatura de la superficie del mar (SADIST-2),Tabla de banderines,0,0,23,Tabla de banderines,0,6,,,Operational
bufr4/0/21/071,21,Datos de radar,021071,Máximas,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/21/072,21,Datos de radar,021072,Estado de la calibración del altímetro del satélite,Tabla de banderines,0,0,4,Tabla de banderines,0,2,,,Operational
bufr4/0/21/073,21,Datos de radar,021073,Modo del instrumento del altímetro del satélite,Tabla de banderines,0,0,9,Tabla de banderines,0,3,,,Operational
bufr4/0/21/075,21,Datos de radar,021075,Intensidad del espectro de la imagen,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/21/076,21,Datos de radar,021076,Representación de intensidades,Tabla de cifrado,0,0,3,Tabla de cifrado,0,1,,,Operational
bufr4/0/21/077,21,Datos de radar,021077,Corrección de la altitud (ionosfera),m,3,0,14,m,3,5,,,Operational
bufr4/0/21/078,21,Datos de radar,021078,Corrección de la altitud (troposfera seca),m,3,0,9,m,3,3,,,Operational
bufr4/0/21/079,21,Datos de radar,021079,Corrección de la altitud (troposfera húmeda),m,3,2000,10,m,3,4,,,Operational
bufr4/0/21/080,21,Datos de radar,021080,Corrección de la altitud (constante de calibración),m,3,0,11,m,3,4,,,Operational
bufr4/0/21/081,21,Datos de radar,021081,Corrección en bucle abierto (bucle altura-tiempo),m,3,0,10,m,3,4,,,Operational
bufr4/0/21/082,21,Datos de radar,021082,Corrección en bucle abierto (control automático de gacia),dB,3,-3000,14,dB,3,5,,,Operational
bufr4/0/21/083,21,Datos de radar,021083,Calibración de objetivo caliente,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/21/084,21,Datos de radar,021084,Calibración de objetivo frío,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/21/085,21,Datos de radar,021085,Número de bandas transversales del radiómetro ATSR para la exploración de la temperatura de la superficie del mar,Numérica,0,0,4,Numérica,0,2,,,Operational
bufr4/0/21/086,21,Datos de radar,021086,"Número de píxeles en el nadir solamente, promedio",Numérica,0,0,9,Numérica,0,3,,,Operational
bufr4/0/21/087,21,Datos de radar,021087,"Número de píxeles en vista dual, promedio",Numérica,0,0,9,Numérica,0,3,,,Operational
bufr4/0/21/088,21,Datos de radar,021088,Retrodifusor húmedo,dB,0,-5000,13,dB,2,4,,,Operational
bufr4/0/21/091,21,Datos de radar,021091,Momento 0 del espectro Doppler de la señal del radar,dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/092,21,Datos de radar,021092,"Momento 0 del espectro Doppler de la señal RASS (sistema de sondeo radio-acústico), con referencia a la señal RASS",dB,0,-100,8,dB,0,3,,,Operational
bufr4/0/21/093,21,Datos de radar,021093,Máximas de la banda Ku,Numérica,3,0,16,Numérica,3,5,,,Operational
bufr4/0/21/094,21,Datos de radar,021094,Encrestamiento (máximas) de la banda S,Numérica,3,0,16,Numérica,3,5,,,Operational
bufr4/0/21/095,21,Datos de radar,021095,Coeficiente Kp A,Numérica,6,0,20,Numérica,6,7,,,Operational
bufr4/0/21/096,21,Datos de radar,021096,Coeficiente Kp B,Numérica,6,0,20,Numérica,6,7,,,Operational
bufr4/0/21/097,21,Datos de radar,021097,Coeficiente Kp C,Numérica,6,0,20,Numérica,6,7,,,Operational
bufr4/0/21/101,21,Datos de radar,021101,Número de ambigüedades del vector,Numérica,0,0,3,Numérica,0,1,,,Operational
bufr4/0/21/102,21,Datos de radar,021102,Índice del vector seleccionado del viento,Numérica,0,0,3,Numérica,0,1,,,Operational
bufr4/0/21/103,21,Datos de radar,021103,Número total de mediciones de sigma-0,Numérica,0,0,5,Numérica,0,2,,,Operational
bufr4/0/21/104,21,Datos de radar,021104,Probabilidad calculada para la solución,Numérica,3,-30000,15,Numérica,3,5,,,Operational
bufr4/0/21/105,21,Datos de radar,021105,Sección representativa normalizada del radar,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/106,21,Datos de radar,021106,Coeficiente de variancia Kp (alfa),Numérica,3,0,14,Numérica,3,5,,,Operational
bufr4/0/21/107,21,Datos de radar,021107,Coeficiente de variancia Kp (beta),Numérica,8,0,16,Numérica,8,5,,,Operational
bufr4/0/21/109,21,Datos de radar,021109,Calidad del vector viento medida en el interior de la célula por SeaWinds,Tabla de banderines,0,0,17,Tabla de banderines,0,6,,,Operational
bufr4/0/21/110,21,Datos de radar,021110,Número de sigma-0 del haz interior (delante del satélite),Numérica,0,0,6,Numérica,0,2,,,Operational
bufr4/0/21/111,21,Datos de radar,021111,Número de sigma-0 del haz exterior (delante del satélite),Numérica,0,0,6,Numérica,0,2,,,Operational
bufr4/0/21/112,21,Datos de radar,021112,Número de sigma-0 del haz interior (detrás del satélite),Numérica,0,0,6,Numérica,0,2,,,Operational
bufr4/0/21/113,21,Datos de radar,021113,Número de sigma-0 del haz exterior (detrás del satélite),Numérica,0,0,6,Numérica,0,2,,,Operational
bufr4/0/21/114,21,Datos de radar,021114,Coeficiente de variancia Kp (gamma),dB,3,-140000,18,dB,3,6,,,Operational
bufr4/0/21/115,21,Datos de radar,021115,Calidad de sigma-0 determinada por SeaWinds,Tabla de banderines,0,0,17,Tabla de banderines,0,6,,,Operational
bufr4/0/21/116,21,Datos de radar,021116,Modo de sigma-0 determinado por SeaWinds,Tabla de banderines,0,0,17,Tabla de banderines,0,6,,,Operational
bufr4/0/21/117,21,Datos de radar,021117,Control de calidad de la variancia de sigma-0,Numérica,2,0,16,Numérica,2,5,,,Operational
bufr4/0/21/118,21,Datos de radar,021118,Corrección de atenuación aplicada a sigma-0,dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/119,21,Datos de radar,021119,Función geofísica modélica del dispersómetro de viento,Tabla de cifrado,0,0,6,Tabla de cifrado,0,2,,,Operational
bufr4/0/21/120,21,Datos de radar,021120,Probabilidad de lluvia,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/121,21,Datos de radar,021121,Índice de lluvia determinado por SeaWinds a partir de una función objetiva normalizada,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/21/122,21,Datos de radar,021122,Corrección de atenuación aplicada a sigma-0 (a partir de tB),dB,2,-10000,14,dB,2,5,,,Operational
bufr4/0/21/123,21,Datos de radar,021123,Sección representativa normalizada del radar determinada por SeaWinds,dB,2,-30000,15,dB,2,5,,,Operational
bufr4/0/21/128,21,Datos de radar,021128,Número de puntos válidos por segundo utilizados para derivar parámetros anteriores,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/21/130,21,Datos de radar,021130,Energía total del espectro,Numérica,6,0,28,Numérica,6,9,,,Operational
bufr4/0/21/131,21,Datos de radar,021131,Energía máxima del espectro,Numérica,6,0,28,Numérica,6,9,,,Operational
bufr4/0/21/132,21,Datos de radar,021132,Dirección de la energía espectral máxima en la retícula de alta resolución,°,3,0,19,°,3,6,,,Operational
bufr4/0/21/133,21,Datos de radar,021133,Longitud de onda de la energía espectral máxima en la retícula de alta resolución,m,3,0,29,m,3,9,,,Operational
bufr4/0/21/134,21,Datos de radar,021134,Intervalo de resolución del espectro de covarianza transversal,rad m-1,3,0,19,rad m-1,3,6,,,Operational
bufr4/0/21/135,21,Datos de radar,021135,Parte real del número de células del espectro transversal en una retícula polar,Numérica,3,-524288,20,Numérica,3,7,,,Operational
bufr4/0/21/136,21,Datos de radar,021136,Parte imaginaria del número de células del espectro transversal en una retícula polar,Numérica,3,-524288,20,Numérica,3,7,,,Operational
bufr4/0/21/137,21,Datos de radar,021137,Coeficiente corregido de retrodispersión oceánica en banda Ku,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/138,21,Datos de radar,021138,Coeficiente corregido estándar de retrodispersión oceánica en banda Ku,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/139,21,Datos de radar,021139,Corrección instrumental neta en banda Ku para control automático de gacia,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/140,21,Datos de radar,021140,Coeficiente corregido de retrodispersión oceánica en banda S,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/141,21,Datos de radar,021141,Coeficiente corregido estándar de retrodispersión oceánica en banda S,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/142,21,Datos de radar,021142,Corrección instrumental neta en banda S para control automático de gacia,dB,2,-1024,11,dB,2,4,,,Operational
bufr4/0/21/143,21,Datos de radar,021143,Atenuación por lluvia en banda Ku,dB,2,-1073741824,31,dB,2,10,,,Operational
bufr4/0/21/144,21,Datos de radar,021144,Banderín de lluvia de altímetro,Tabla de banderines,0,0,2,Tabla de banderines,0,1,,,Operational
bufr4/0/21/145,21,Datos de radar,021145,Control automático de gacia en banda Ku,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/146,21,Datos de radar,021146,Media cuadrática del control automático de gacia en banda Ku,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/147,21,Datos de radar,021147,Número de puntos válidos respecto del control automático de gacia en banda Ku,Numérica,0,0,5,Numérica,0,2,,,Operational
bufr4/0/21/148,21,Datos de radar,021148,Banderín de variación en borde posterior,Tabla de banderines,0,0,9,Tabla de banderines,0,3,,,Operational
bufr4/0/21/150,21,Datos de radar,021150,Coubicación de haces,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/21/151,21,Datos de radar,021151,Error estimado en Sigma-0 en un ángulo de incidencia de 40°,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/152,21,Datos de radar,021152,Pendiente a un ángulo de incidencia de 40°,dB grado-1,2,-80,7,dB grado-1,2,2,,,Operational
bufr4/0/21/153,21,Datos de radar,021153,Error estimado en la pendiente en un ángulo de incidencia de 40°,dB grado-1,2,-40,6,dB grado-1,2,2,,,Operational
bufr4/0/21/154,21,Datos de radar,021154,Sensibilidad de la humedad del suelo,dB,2,0,12,dB,2,4,,,Operational
bufr4/0/21/155,21,Datos de radar,021155,Calidad de la célula del vector viento,Tabla de banderines,0,0,24,Tabla de banderines,0,8,,,Operational
bufr4/0/21/156,21,Datos de radar,021156,Distancia del retrodifusor,Numérica,1,-4096,13,Numérica,1,4,,,Operational
bufr4/0/21/157,21,Datos de radar,021157,Pérdida por unidad de longitud de la atmósfera utilizada,dB m⁻¹,10,0,22,dB m-1,10,7,,,Operational
bufr4/0/21/158,21,Datos de radar,021158,Calidad de estimación de la Kp de ASCAT,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/21/159,21,Datos de radar,021159,Utilizabilidad de Sigma-0 ASCAT,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/21/160,21,Datos de radar,021160,Utilización de datos sintéticos ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/161,21,Datos de radar,021161,Cantidad de los datos sintéticos de ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/162,21,Datos de radar,021162,Calidad de la órbita y actitud satelital ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/163,21,Datos de radar,021163,Contaminación de la reflexión del panel solar ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/164,21,Datos de radar,021164,Presencia y calidad de telemetría de ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/165,21,Datos de radar,021165,Presencia de la función de referencia extrapolada de ASCAT,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/166,21,Datos de radar,021166,Fracción terrestre,Numérica,3,0,10,Numérica,3,4,,,Operational
bufr4/0/21/169,21,Datos de radar,021169,Indicador de presencia de hielo,Tabla de cifrado,0,0,2,Tabla de cifrado,0,1,,,Operational
bufr4/0/21/170,21,Datos de radar,021170,Coeficiente de retrodispersión oceánica corregido en banda C,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/171,21,Datos de radar,021171,Media cuadrática del coeficiente de retrodispersión oceánica corregido en banda C,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/172,21,Datos de radar,021172,Corrección instrumental neta del CAG en banda C,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/173,21,Datos de radar,021173,Control automático de gacia en banda C,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/174,21,Datos de radar,021174,Media cuadrática del control automático de gacia en banda C,dB,2,0,9,dB,2,3,,,Operational
bufr4/0/21/175,21,Datos de radar,021175,Número de puntos válidos respecto del control automático de gacia en banda C,Numérica,0,0,10,Numérica,0,4,,,Operational
bufr4/0/21/176,21,Datos de radar,021176,Corrección de variabilidad de alta frecuencia,m,3,0,16,m,3,5,,,Operational
bufr4/0/21/177,21,Datos de radar,021177,Coeficiente corregido de retrodispersión del desplazamiento del centro de gravedad,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/178,21,Datos de radar,021178,Desviación típica del coeficiente de retrodispersión del desplazamiento del centro de gravedad a 20 Hz,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/179,21,Datos de radar,021179,Número de puntos válidos respecto del coeficiente de retrodispersión del desplazamiento del centro de gravedad a 20 Hz,Numérica,0,0,16,Numérica,0,5,,,Operational
bufr4/0/21/180,21,Datos de radar,021180,Número de puntos válidos respecto del coeficiente de retrodispersión oceánico a 20 Hz,Numérica,0,0,8,Numérica,0,3,,,Operational
bufr4/0/21/181,21,Datos de radar,021181,Coeficiente de retrodispersión oceánico a 20 Hz,dB,2,0,16,dB,2,5,,,Operational
bufr4/0/21/182,21,Datos de radar,021182,Máximas en banda Ku a 20 Hz,Numérica,3,0,16,Numérica,3,5,,,Operational
bufr4/0/21/183,21,Datos de radar,021183,Coeficiente corregido de retrodispersión oceánica en banda específica,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/184,21,Datos de radar,021184,Coeficiente corregido estándar de retrodispersión oceánica en banda específica,dB,2,-32768,16,dB,2,5,,,Operational
bufr4/0/21/185,21,Datos de radar,021185,Corrección instrumental neta en banda específica para control automático de gacia,dB,2,-2048,12,dB,2,4,,,Operational
bufr4/0/21/186,21,Datos de radar,021186,Control automático de gacia en banda específica,dB,2,0,13,dB,2,4,,,Operational
bufr4/0/21/187,21,Datos de radar,021187,Media cuadrática del control automático de gacia específica,dB,2,0,8,dB,2,3,,,Operational
bufr4/0/21/188,21,Datos de radar,021188,Número de puntos válidos respecto del control automático de gacia en banda específica,Numérica,0,0,7,Numérica,0,3,,,Operational
bufr4/0/21/189,21,Datos de radar,021189,Coeficiente corregido de retrodispersión del desplazamiento del centro de gravedad (referencia negativa),dB,2,-32768,16,dB,2,6,,,Operational
