Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer),,302054,Données «instantanées» depuis le navire,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer),,008002,Caractéristique verticale (observations en surface),,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer),,302055,Givrage et glace,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer),,302057,Données océanographiques depuis le navire,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308009,(Séquence pour la représentation des données SHIP des messages synoptiques provenant d'une station en mer),,302060,Données «pour la période» depuis le navire,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,001011,Indicateur d'identification du navire ou d'une station terrestre mobile,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,113000,Répétition différée de 13 descripteurs,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,031001,Facteur de répétition différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301011,"Année, mois, jour",,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301012,"Heure, minute",,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,301021,Latitude/longitude (précision élevée),,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022049,Température de surface de la mer,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022059,Salinité de surface de la mer,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022005,Direction du courant marin de surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,002042,Indicateur de l'unité de vitesse du courant marin de surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,022032,Vitesse du courant marin de surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,002042,Indicateur de l'unité de vitesse du courant marin de surface,Supprimer,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308010,(Modèle pour les données TRACKOB),,004080,Période à laquelle correspond la valeur moyenne qui suit,Supprimer,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,001011,Indicateur d'identification du navire ou d'une station terrestre mobile,Indicatif d'appel du navire,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,002001,Type de station,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,301011,"Année, mois, jour",,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,301012,"Heure, minute",,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,301023,Latitude/longitude (faible précision),,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,007030,Altitude du sol de la station,,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),,007031,Altitude du baromètre,,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004074,Période ou décalage dans le temps de courte durée,= UTC - Heure locale,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004023,Période ou décalage dans le temps,= Nombre de jours dans le mois,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",010051,Pression ramenée au niveau moyen de la mer,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure de la température,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007033,Hauteur du capteur au-dessus de la surface de l'eau,Mesure de la température,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",012101,Température/température de l'air,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",013004,Tension de vapeur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler),,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",302056,Température de la mer/de l'eau,"Température de surface de la mer, méthode de mesure et profondeur sous la surface",,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),"Moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,004003,Jour,= 1,(voir note 4),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,004004,Heure,= 6,(voir note 4),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,004023,Période ou décalage dans le temps,= Nombre de jours dans le mois,(voir note 4),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,013060,Précipitations totales cumulées,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,013051,"Groupe de fréquence, précipitations",,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,004053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308011,(Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT SHIP),Précipitations,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004001,Année,Début de la période de référence,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004001,Année,Fin de la période de référence,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004002,Mois,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004003,Jour,= 1,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004004,Heure,= 0,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004074,Période ou décalage dans le temps de courte durée,= UTC - Heure locale,(voir note 2),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),,004022,Période ou décalage dans le temps,= 1,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",010051,Pression ramenée au niveau moyen de la mer,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure de la température,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007033,Hauteur du capteur au-dessus de la surface de l'eau,Mesure de la température,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",012101,Température/température de l'air,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",013004,Tension de vapeur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mis à valeur manquante (annuler),(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",007033,Hauteur du capteur au-dessus de la surface de l'eau,Mis à valeur manquante (annuler),,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",302056,Température de la mer/de l'eau,"Température de surface de la mer, méthode de mesure et profon- deur sous la surface",,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004001,Année,Début de la période de référence,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004001,Année,Fin de la période de référence,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004002,Mois,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004003,Jour,= 1,(voir note 4),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004004,Heure,= 6,(voir note 4),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),"Normales des moyennes mensuelles de la pression, de la température, de la tension de vapeur et de la température de la mer/de l'eau",004022,Période ou décalage dans le temps,= 1,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),Normales des précipitations,007032,Hauteur du capteur au-dessus du sol (ou du pont sur une plate-forme marine),Mesure des précipitations,(voir note 3),,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),Normales des précipitations,008023,Statistiques de premier ordre,= 4 Valeur moyenne,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),Normales des précipitations,013060,Précipitations totales cumulées,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),Normales des précipitations,004053,Nombre de jours avec précipitations égales ou supérieures à 1 mm,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308012,(Normales mensuelles pour une station météorologique océanique),Normales des précipitations,008023,Statistiques de premier ordre,Mis à valeur manquante,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308013,(Représentation des valeurs mensuelles composant les données CLIMAT SHIP),,308011,Valeurs mensuelles provenant d'une station météorologique océanique — données CLIMAT TEMP,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308013,(Représentation des valeurs mensuelles composant les données CLIMAT SHIP),,308012,Normales mensuelles pour une station météorologique océanique,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,101000,) Répétition différée de 1 descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,301018,Indicatif d'appel chiffré du navire et méthode de chiffrement,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,003001,Type de station d'observation en surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,301093,"Identification du navire, déplacement, date/heure, coordonnées horizontales et verticales",,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,208032,Modifier la largeur du champ de données CCITT IA5,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,001079,Identificateur de profil unique,32 caractères | Identifiant unique pour la transmission de messages,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,208000,Modification de la largeur du champ de données CCITT IA5,Annuler,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,302062,Données «instantanées» depuis le navire,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,302063,Données «pour la période» depuis le navire,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,101000,Répétition différée de 1 descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,302092,Éléments de données VOSClim,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,101000,Répétition différée de 1 descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,306033,Salinité de surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,101000,Répétition différée de 1 descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,306034,Courant de surface,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,101000,Répétition différée de 1 descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,031000,Facteur de répétition légèrement différée du descripteur,,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308014,(Messages synoptiques en provenance de stations en mer et de navires d'observation bénévoles (VOS),,306043,Observations sur la biogéochimie et le rayonnement en milieu marin,Observations E-SURFMAR S-AWS,,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence (I₂ = 0 dans FM-65 WAVEOB)),"Identification (WAVEOB, section 0)",001003,Région OMM/zone géographique,A₁ — Premier chiffre du numéro OMM (par ex. 62024 → 6),,,Operational
08,Catégorie 08 — Séquences correspondant à des messages d'observation en surface (mer),308015,(Modèle pour les données WAVEOB exprimées sous forme de fréquence (I₂ = 0 dans FM-65 WAVEOB),"Identification (WAVEOB, section 0)",001020,Sous-région OMM,bw — Deuxième chiffre du numéro OMM (par ex. 62024 → 2),,,Operational
