Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,noteIDs,Status
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,301029,Identification,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,301012,"Heure, minute",Moment de la première mesure,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,004065,Incrément de courte durée,Intervalle de temps entre les mesures,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,101000,Répétition différée de 1 descripteur,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,031001,Facteur de répétition différée du descripteur,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305009,(Message d'observation AOCHYCOS-Tchad),,305008,Mesure AOCHYCOS-Tchad,Mesure unique,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305010,(Mesure MEDHYCOS de type 2),,305008,Mesure AOCHYCOS-Tchad,Identique à la mesure de type AOCHYCOS,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305010,(Mesure MEDHYCOS de type 2),,002091,Capteur d'entrée 4/20 mA,N° 1,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305010,(Mesure MEDHYCOS de type 2),,002091,Capteur d'entrée 4/20 mA,N° 2,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,301029,Identification,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,301012,"Heure, minute",Moment de la première mesure,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,004065,Incrément de courte durée,Intervalle de temps entre les mesures,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,101000,Répétition différée de 1 descripteur,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,031001,Facteur de répétition différée du descripteur,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305011,(Messages d'observation MEDHYCOS de type 2),,305010,Mesure MEDHYCOS de type 2,Mesure unique,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,014021,"Rayonnement solaire global, intégré sur une période déterminée",,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,007004,Pression,Pression atmosphérique,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,013003,Humidité relative,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,011002,Vitesse du vent,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,011001,Direction du vent,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,011041,Vitesse de la rafale maximale,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305016,(Paramètres météorologiques associés à des données hydrologiques),,011043,Direction de la rafale maximale,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305017,(Mesure de la qualité de l'eau),,013080,pH de l'eau,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305017,(Mesure de la qualité de l'eau),,013081,Conductivité de l'eau,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305017,(Mesure de la qualité de l'eau),,013083,Oxygène dissous,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305017,(Mesure de la qualité de l'eau),,013085,Potentiel de réduction d'oxydation,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305017,(Mesure de la qualité de l'eau),,013084,Turbidité,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,301029,Identification,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,301012,"Heure, minute",Moment de la première mesure,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,004065,Incrément de courte durée,Incrément temporel,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,103000,Répétition différée de 3 descripteurs,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,031001,Facteur de répétition différée du descripteur,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,305008,Mesure AOCHYCOS-Tchad,Identique à la mesure de type AOCHYCOS,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,305016,Paramètres météorologiques associés à des données hydrologiques,,,,Operational
05,Catégorie 05 — Séquences météorologiques ou hydrologiques communes aux observations hydrologiques,305018,(Message d'observation MEDHYCOS avec données météorologiques et données sur la qualité de l'eau),,305017,Mesure de la qualité de l'eau,,,,Operational
