Id,FXY,ElementName_fr,CodeFigure,EntryName_fr,EntryName_sub1_fr,EntryName_sub2_fr,Note_fr,noteIDs,Status
bufr4/0/23/009/0,023009,État de la version prévue,0,Gazeux,,,,,Operational
bufr4/0/23/009/1,023009,État de la version prévue,1,Caractère des matières particulaires,,,,,Operational
bufr4/0/23/009/2,023009,État de la version prévue,2,Mixture of gaseous and particulate,,,,,Operational
bufr4/0/23/009/3,023009,État de la version prévue,3,Valeur manquante,,,,,Operational
bufr4/0/23/016/0,023016,Possibilité d'effet toxique chimique significatif sur la santé,0,Possibilité d'effet toxique chimique significatif sur la santé,,,,,Operational
bufr4/0/23/016/1,023016,Possibilité d'effet toxique chimique significatif sur la santé,1,Possibilité d'effet toxique chimique significatif sur la santé,,,,,Operational
bufr4/0/23/016/2,023016,Possibilité d'effet toxique chimique significatif sur la santé,2,Réservé,,,,,Operational
bufr4/0/23/016/3,023016,Possibilité d'effet toxique chimique significatif sur la santé,3,Valeur manquante,,,,,Operational
bufr4/0/23/018/0,023018,Comportement de publication au fil du temps,0,La publication a cessé,,,,,Operational
bufr4/0/23/018/1,023018,Comportement de publication au fil du temps,1,La publication a cessé,,,,,Operational
bufr4/0/23/018/2,023018,Comportement de publication au fil du temps,2,Libération prévue d'augmenter dans les six prochaines heures,,,,,Operational
bufr4/0/23/018/3,023018,Comportement de publication au fil du temps,3,Libération prévue d'augmenter dans les six prochaines heures,,,,,Operational
bufr4/0/23/018/4,023018,Comportement de publication au fil du temps,4,Libération prévue d'augmenter dans les six prochaines heures,,,,,Operational
bufr4/0/23/018/5-6,023018,Comportement de publication au fil du temps,5-6,Réservé,,,,,Operational
bufr4/0/23/018/7,023018,Comportement de publication au fil du temps,7,Valeur manquante,,,,,Operational
bufr4/0/23/031/0,023031,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,0,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,,,,,Operational
bufr4/0/23/031/1,023031,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,1,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,,,,,Operational
bufr4/0/23/031/2,023031,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,2,Réservé,,,,,Operational
bufr4/0/23/031/3,023031,Possibilité que le panache rencontre des précipitations dans l'État où l'incident s'est produit,3,Valeur manquante,,,,,Operational
bufr4/0/23/032/0,023032,Plume rencontrera un changement de direction et/ou de vitesse du vent drapeau,0,Aucun changement significatif prévu au cours des six prochaines heures,,,,,Operational
bufr4/0/23/032/1,023032,Plume rencontrera un changement de direction et/ou de vitesse du vent drapeau,1,Aucun changement significatif prévu au cours des six prochaines heures,,,,,Operational
bufr4/0/23/032/2,023032,Plume rencontrera un changement de direction et/ou de vitesse du vent drapeau,2,Réservé,,,,,Operational
bufr4/0/23/032/3,023032,Plume rencontrera un changement de direction et/ou de vitesse du vent drapeau,3,Valeur manquante,,,,,Operational
