Id,ClassNo,ClassName_fr,FXY,ElementName_fr,BUFR_Unit,BUFR_Scale,BUFR_ReferenceValue,BUFR_DataWidth_Bits,CREX_Unit,CREX_Scale,CREX_DataWidth_Char,Note_fr,noteIDs,Status
bufr4/0/01/091,01,Identification,001091,Numéro de membre de l'ensemble,Numeric,0,0,10,Numeric,0,4,,,Operational
bufr4/0/01/092,01,Identification,001092,Série temporelle de prévisions de la moyenne d'ensemble,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/01/093,01,Identification,001093,Numéro de lot de ballon,CCITT IA5,0,0,96,Character,0,12,,,Operational
bufr4/0/01/094,01,Identification,001094,Numéro WBAN,Numeric,0,0,17,Numeric,0,5,,,Operational
bufr4/0/01/095,01,Identification,001095,Identification de l'observateur,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/096,01,Identification,001096,Acquisition de station,CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/099,01,Identification,001099,Définition unique du produit,CCITT IA5,0,0,248,Character,0,31,,,Operational
bufr4/0/01/101,01,Identification,001101,Identifiant d'État/État fédéral,Code table,0,0,10,Code table,0,3,,,Operational
bufr4/0/01/102,01,Identification,001102,Identification nationale de station,Numeric,0,0,30,Numeric,0,9,,,Operational
bufr4/0/01/103,01,Identification,001103,Numéro OMI. Registre unique de Lloyd.,Numeric,0,0,24,Numeric,0,7,,,Operational
bufr4/0/01/104,01,Identification,001104,Identifiant d'État/État fédéral,CCITT IA5,0,0,32,Character,0,4,,,Operational
bufr4/0/01/105,01,Identification,001105,Indicateur d'autoroute,CCITT IA5,0,0,40,Character,0,5,,,Operational
bufr4/0/01/106,01,Identification,001106,Emplacement le long de l'autoroute tel qu'indiqué par les bornes kilométriques,m,-2,0,14,m,-2,5,,,Operational
bufr4/0/01/110,01,Identification,001110,Numéro de queue de l'avion,CCITT IA5,0,0,48,Character,0,6,,,Operational
bufr4/0/01/111,01,Identification,001111,Aéroport d'origine,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/01/112,01,Identification,001112,Aéroport de destination,CCITT IA5,0,0,24,Character,0,3,,,Operational
bufr4/0/01/113,01,Identification,001113,Numéro de version du modèle défini par le centre d'origine,Numeric,1,0,9,Numeric,1,3,,,Operational
bufr4/0/01/114,01,Identification,001114,Identifiant crypté de navire ou de station terrestre mobile (encodage base64),CCITT IA5,0,0,352,Character,0,44,,,Operational
bufr4/0/01/115,01,Identification,001115,Identifiant de la croisière ou de la mission sous laquelle les données ont été collectées,CCITT IA5,0,0,160,Character,0,20,,,Operational
bufr4/0/01/124,01,Identification,001124,Identifiant de point de grille,Numeric,0,0,24,Numeric,0,8,,,Operational
bufr4/0/01/125,01,Identification,001125,Identifiant WIGOS,Numeric,0,0,4,Numeric,0,2,,,Operational
bufr4/0/01/126,01,Identification,001126,Identifiant WIGOS,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/01/127,01,Identification,001127,Numéro de problème WIGOS,Numeric,0,0,16,Numeric,0,5,,,Operational
bufr4/0/01/128,01,Identification,001128,Identifiant WIGOS,CCITT IA5,0,0,128,Character,0,16,,,Operational
bufr4/0/01/130,01,Identification,001130,Identifiant de tempête,CCITT IA5,0,0,32,,,,,,Operational
bufr4/0/01/144,01,Identification,001144,Identifiant de snapshot,Numeric,0,0,31,Numeric,0,10,,,Operational
bufr4/0/01/145,01,Identification,001145,Identifiant de source lumineuse,Numeric,0,-8,20,Numeric,0,7,(voir la Note 3),185,Operational
bufr4/0/01/150,01,Identification,001150,Système de référence de coordonnées,Code table,0,0,16,Code table,0,5,,,Operational
bufr4/0/01/151,01,Identification,001151,Référence de niveau moyen de la mer fixe,Code table,0,0,12,Code table,0,4,,,Operational
bufr4/0/01/152,01,Identification,001152,Demi-grand axe de l'ellipsoïde de rotation,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/153,01,Identification,001153,Demi-grand axe de l'ellipsoïde de rotation,m,2,0,31,m,2,11,,,Operational
bufr4/0/01/154,01,Identification,001154,Identifiant de capteur,Numeric,0,0,12,Numeric,0,4,,,Operational
bufr4/0/01/155,01,Identification,001155,Identifiant de récupération,Code table,0,0,8,Code table,0,3,,,Operational
bufr4/0/01/156,01,Identification,001156,Numéro de vol de ballon,CCITT IA5,0,0,64,,,,,,Operational
bufr4/0/01/157,01,Identification,001157,Numéro d'immatriculation du ballon ou autre identification,CCITT IA5,0,0,80,,,,,,Operational
bufr4/0/01/158,01,Identification,001158,Type de ballon,Code table,0,0,4,,,,,,Operational
bufr4/0/01/159,01,Identification,001159,Taille typique de l'enveloppe du ballon,m,1,0,12,,,,(voir la Note 3),195,Operational
