Category,CategoryOfSequences_fr,FXY1,Title_fr,SubTitle_fr,FXY2,ElementName_fr,ElementDescription_fr,Note_fr,Status
03,Séquences météorologiques communes aux données de sondages verticaux,D03012,Vent au niveau de pression,,B08001,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03012,Vent au niveau de pression,,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03012,Vent au niveau de pression,,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B08001,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B10003,Géopotentiel,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B12001,Température/température de l'air,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B13003,Humidité relative,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03013,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B08001,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B10003,Géopotentiel,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B12001,Température/température de l'air,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B12003,Température du point de rosée,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03014,"(Géopotentiel, température, humidité, vent au niveau de pression)",,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B08003,Signification verticale (observations satellitaires),Base de sondage,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B07021,Élévation,Zénith local,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B07022,Élévation solaire,Zénith solaire,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B08012,Qualificatif terre/mer,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03031,"(Données de signification, terre/mer, température de la peau)",,B12061,Température de la peau,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03032,Nuage,,B20011,Quantité de nuages,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03032,Nuage,,B20016,Pression au sommet du nuage,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03033,Nuage,,B20010,Couverture nuageuse (totale),,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03033,Nuage,,B20016,Pression au sommet du nuage,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B02152,Technique de traitement des données satellitaires utilisée,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B02023,"(Identifiant du satellite, méthode de calcul du vent, date/heure, localisation)",,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B02153,Fréquence centrale du canal satellite,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B02154,Largeur de bande du canal satellite,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03041,(Séquence de vent),,B12071,Température la plus froide de l'amas,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03050,(Données de vent à un niveau de pression avec position de radiosonde),,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B11061,Cisaillement absolu du vent dans la couche de 1 km en dessous,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03051,(Données de vent à un niveau de pression avec position de radiosonde),,B11062,Cisaillement absolu du vent dans la couche de 1 km en dessous,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B07009,Hauteur géopotentielle,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03052,(Données de vent à un niveau de pression avec position de radiosonde),,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B07009,Hauteur géopotentielle,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B11061,Cisaillement absolu du vent dans la couche de 1 km en dessous,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03053,(Données de vent à un niveau de pression avec position de radiosonde),,B11062,Cisaillement absolu du vent dans la couche de 1 km en dessous,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B07004,Pression,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B10009,Hauteur géopotentielle,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B12101,Température/température de l'air,Échelle : 2,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B12103,Température du point de rosée,Échelle : 2,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03054,(Données de vent à un niveau de pression avec position de radiosonde),,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B04086,Période de temps ou déplacement,Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B08042,Signification de sondage vertical,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B07009,Hauteur géopotentielle,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B05015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B06015,Déplacement de longitude (haute précision),Depuis l'heure de lancement,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B12101,Température/température de l'air,Échelle : 2,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B13009,Humidité relative,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B12103,Température du point de rosée,Échelle : 2,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B11001,Direction du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03055,"(Température, point de rosée, humidité relative et données de vent à un niveau de hauteur avec position de radiosonde)",,B11002,Vitesse du vent,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03005,Largeur horizontale de l'écran ou du bouclier (x),,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03006,Profondeur horizontale de l'écran ou du bouclier (y),,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03007,Hauteur verticale de l'écran ou du bouclier (z),,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B02096,Type de capteur de température,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03022,Propriétaire de l'instrument,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03003,Boîtier de thermomètre/hygromètre,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03020,Boîtier de thermomètre/hygromètre,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03004,Type d'écran/abri/protection contre les radiations,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03023,Configuration des persiennes pour l'écran thermomètre/hygromètre,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03008,Écran ou bouclier ventilé artificiellement,,,Operational
03,Séquences météorologiques communes aux données de sondages verticaux,D03099,(Métadonnées communes aux capteurs de température/humidité),,B03009,Quantité de ventilation forcée au moment de la lecture,,,Operational
